time/episodes,train/learning_rate,rollout/success rate,time/total timesteps,train/actor_loss,train/n_updates,train/critic_loss,time/fps,rollout/ep_rew_mean,rollout/ep_len_mean,time/time_elapsed
515,0.001,0.98,1550179,79.36481964111329,1550000,16.730111983418464,20,-882.3843763399999,1391.37,75726
516,0.001,0.98,1553982,79.90202560424805,1553800,7.68944166302681,20,-885.15593107,1397.48,75912
517,0.001,0.98,1554593,79.4482536315918,1554400,6.4831788539886475,20,-880.3825382499999,1367.87,75946
518,0.001,0.98,1559132,78.99983833312989,1559000,2.6517770022153853,20,-894.9426536100001,1408.09,76162
519,0.001,0.98,1560347,77.29594482421875,1560200,14.390942668318749,20,-890.67017317,1413.93,76221
520,0.001,0.98,1561254,79.31893417358398,1561100,13.060044031739235,20,-896.6367545100002,1421.12,76268
521,0.001,0.98,1562035,79.38320068359376,1561900,4.71736894607544,20,-903.53360608,1421.87,76307
522,0.001,0.98,1563061,79.67850547790528,1562900,3.7701830768585207,20,-900.8561292500001,1426.12,76351
523,0.001,0.98,1563653,80.48907638549805,1563500,2.580874264836311,20,-887.7912196700001,1411.18,76385
524,0.001,0.98,1564301,77.3992219543457,1564200,5.975258501172066,20,-881.87377271,1408.75,76412
525,0.001,0.98,1567287,79.45856674194336,1567100,8.424252173900605,20,-899.96328642,1436.01,76562
526,0.001,0.98,1569010,78.0330271911621,1568900,9.802535145282745,20,-912.7536539500001,1446.06,76644
527,0.001,0.97,1574010,76.80846817016601,1573900,3.7244196915626526,20,-912.72100646,1489.37,76887
528,0.001,0.97,1574776,79.72720764160157,1574600,3.4972693505883217,20,-903.6945068,1470.4,76927
529,0.001,0.97,1578168,79.42713638305663,1578000,10.672640973329544,20,-914.77555,1488.43,77086
530,0.001,0.97,1578410,79.84520637512207,1578300,3.6110401445627214,20,-904.1766573399999,1478.91,77103
531,0.001,0.97,1579412,78.36917037963867,1579300,19.785726740956306,20,-900.94042237,1445.76,77147
532,0.001,0.97,1579894,78.77996192932129,1579700,1.8016680774092675,20,-901.97794385,1444.53,77176
533,0.001,0.96,1584894,80.23000946044922,1584700,5.745776156783104,20,-903.49766721,1447.14,77419
534,0.001,0.96,1586159,78.95769577026367,1586000,4.938650034666061,20,-900.7193262999998,1441.12,77481
535,0.001,0.96,1586866,78.52388610839844,1586700,6.337725416123867,20,-894.9333731299998,1429.7,77511
536,0.001,0.96,1587632,77.44894271850586,1587500,6.059795075058937,20,-898.9236906,1432.59,77552
537,0.001,0.96,1588450,77.07493415832519,1588300,5.119652363061905,20,-892.2208653999998,1398.4,77590
538,0.001,0.97,1589221,79.11288963317871,1589100,4.970194824934006,20,-876.5030866400001,1356.11,77627
539,0.001,0.97,1589701,76.82571166992187,1589600,7.956387667059898,20,-875.52427395,1350.26,77651
540,0.001,0.97,1589841,76.24072662353515,1589700,7.531960282325745,20,-867.1490723900001,1342.03,77661
541,0.001,0.97,1590510,79.35927734375,1590400,3.2964163714647294,20,-861.8863548699999,1339.0,77690
542,0.001,0.97,1590882,77.59109138488769,1590700,9.933494643568993,20,-859.4501030900001,1335.12,77707
543,0.001,0.97,1591852,78.7019132232666,1591700,8.898404719531536,20,-858.6360270099999,1334.59,77755
544,0.001,0.97,1593473,76.61550491333008,1593300,5.440974036455154,20,-863.8733786200002,1341.79,77838
545,0.001,0.97,1594731,78.7729884338379,1594600,5.340974023342133,20,-876.2191632100001,1324.51,77899
546,0.001,0.97,1595488,78.31164169311523,1595300,2.039076392054558,20,-872.81810782,1312.46,77934
547,0.001,0.97,1595721,78.11592681884765,1595600,2.6804463905096054,20,-870.3034055300002,1304.51,77945
548,0.001,0.97,1596406,76.70221435546875,1596300,7.135411777496338,20,-875.8262043800003,1299.48,77982
549,0.001,0.97,1597021,78.82199272155762,1596900,9.010209595561028,20,-871.7431738200003,1284.44,78008
550,0.001,0.97,1597871,78.62444915771485,1597700,3.539035628437996,20,-866.22712135,1251.73,78052
551,0.001,0.97,1598906,78.77326362609864,1598800,6.04240957736969,20,-868.1037000600002,1258.0,78104
552,0.001,0.97,1602478,76.88195213317871,1602300,5.3737826561927795,20,-869.33638512,1288.1,78278
553,0.001,0.97,1603235,76.86735244750976,1603100,1.6111829125881194,20,-865.9109038400001,1273.29,78311
554,0.001,0.97,1604347,77.62314407348633,1604200,3.6908491814136504,20,-858.9872044500001,1273.82,78368
555,0.001,0.97,1605474,78.08338279724121,1605300,5.957284547090531,20,-859.4146461600001,1278.41,78427
556,0.001,0.97,1607431,78.51681518554688,1607300,3.616730340719223,20,-874.4117244699999,1268.38,78529
557,0.001,0.97,1608060,77.27957588195801,1607900,12.304657009840012,20,-867.4296823699999,1265.46,78556
558,0.001,0.97,1608632,77.03134689331054,1608500,17.345129058361053,20,-864.7173249999998,1262.8,78589
559,0.001,0.97,1609868,77.93493629455567,1609700,6.722140651345253,20,-877.4095205999998,1267.2,78649
560,0.001,0.97,1611055,78.79822723388672,1610900,9.68859266579151,20,-878.04216698,1265.23,78708
561,0.001,0.97,1612036,79.89536018371582,1611900,3.454297599196434,20,-883.1591939,1259.01,78752
562,0.001,0.97,1612413,77.71061866760255,1612300,8.592922313809394,20,-877.09624327,1240.46,78775
563,0.001,0.97,1613289,77.42854339599609,1613100,5.654960864782334,20,-880.79635737,1242.7,78814
564,0.001,0.97,1613537,77.01162780761719,1613400,4.678912248015404,20,-877.9682181,1238.99,78830
565,0.001,0.97,1614533,79.14684814453125,1614400,11.420953984856606,20,-884.0351111200001,1238.71,78874
566,0.001,0.97,1616576,79.41983505249023,1616400,7.630059929788112,20,-884.5941093800002,1244.23,78975
567,0.001,0.97,1617519,76.33179870605468,1617400,10.050122974514961,20,-882.59721046,1229.91,79024
568,0.001,0.97,1618142,77.4932666015625,1618000,4.896354359388352,20,-880.9730282600001,1232.44,79050
569,0.001,0.97,1619089,77.89910125732422,1618900,6.950069926381111,20,-874.46121077,1225.68,79099
570,0.001,0.97,1620051,77.29522964477539,1619900,9.55372059047222,20,-882.0136910200001,1225.46,79149
571,0.001,0.97,1620780,78.38229270935058,1620600,6.36596917361021,20,-876.4531936000001,1224.98,79181
572,0.001,0.97,1620962,78.35928916931152,1620800,4.903380836248398,20,-875.6487777000003,1221.04,79195
573,0.001,0.98,1621638,76.545698928833,1621500,8.276705255806446,20,-873.6927267000002,1177.8,79225
574,0.001,0.97,1626638,75.8599755859375,1626500,6.755865990519523,20,-878.1415084300002,1194.4,79469
575,0.001,0.97,1627652,77.5143677520752,1627500,11.082068302631377,20,-891.42448659,1202.83,79520
576,0.001,0.97,1629454,76.65382339477539,1629300,10.611305181384086,20,-900.72405977,1215.64,79605
577,0.001,0.97,1632127,76.63010841369629,1632000,5.799753713309765,20,-901.3319711700001,1234.88,79739
578,0.001,0.97,1633047,75.69626510620117,1632900,14.899769587516785,20,-903.22228353,1236.75,79782
579,0.001,0.97,1633397,76.40046676635743,1633200,7.241517562270165,20,-895.74237968,1232.13,79801
580,0.001,0.97,1634099,77.3618588256836,1633900,8.219302207231522,20,-895.4951281100001,1233.04,79836
581,0.001,0.97,1635247,77.33746078491211,1635100,7.9173326724767685,20,-909.39062057,1241.92,79894
582,0.001,0.97,1636133,77.94190109252929,1636000,9.360121980905532,20,-903.9224876300001,1239.48,79940
583,0.001,0.97,1637499,76.20378555297852,1637300,8.9378703635931,20,-903.1519520499999,1239.33,80006
584,0.001,0.97,1639277,75.7649796295166,1639100,18.45852377474308,20,-910.5615393799999,1250.49,80088
585,0.001,0.97,1639641,74.9444327545166,1639500,5.877365061044693,20,-890.96173459,1240.82,80106
586,0.001,0.97,1642143,74.90099174499511,1642000,3.543938739299774,20,-896.0240887299999,1255.58,80228
587,0.001,0.97,1644064,74.17057220458985,1643900,7.574937021136284,20,-908.8362478900001,1272.39,80325
588,0.001,0.97,1647226,75.47921081542968,1647100,9.406090864539147,20,-874.0438077,1270.41,80477
589,0.001,0.97,1647954,74.80411689758301,1647800,3.90813449382782,20,-867.9664477600002,1263.57,80513
590,0.001,0.97,1648631,75.87040855407714,1648500,5.444510237574577,20,-864.73763929,1261.75,80549
591,0.001,0.97,1649281,76.41989707946777,1649100,9.128240758180619,20,-868.0999127099999,1264.21,80577
592,0.001,0.97,1651115,75.34804206848145,1651000,3.612314209938049,20,-876.69311585,1266.49,80672
593,0.001,0.97,1652147,76.78605102539062,1652000,6.627070308625698,20,-891.41627467,1266.57,80717
594,0.001,0.97,1652719,76.17098342895508,1652600,14.774490782022475,20,-879.34200971,1257.21,80749
595,0.001,0.97,1653851,76.57293495178223,1653700,4.498142856955528,20,-877.02218731,1251.64,80805
596,0.001,0.97,1654622,75.27124809265136,1654500,10.124374404549599,20,-884.7766965899999,1255.9,80839
597,0.001,0.97,1655501,75.53495246887206,1655400,5.18311841070652,20,-885.6404514599999,1257.71,80884
598,0.001,0.97,1655986,75.17401397705078,1655800,10.730502581596374,20,-875.9785035399998,1253.89,80911
599,0.001,0.97,1656501,74.9220915222168,1656400,12.840445343852043,20,-869.11344182,1239.12,80939
600,0.001,0.97,1657941,76.09861236572266,1657800,10.31017166018486,20,-876.1944148000001,1247.96,81010
601,0.001,0.97,1658360,76.03624290466308,1658200,3.069837169647217,20,-876.57433986,1242.01,81034
602,0.001,0.97,1658745,74.59232032775878,1658600,8.777779411673546,20,-870.32606826,1238.17,81054
603,0.001,0.97,1659169,76.82211158752442,1659000,1.540943088531494,20,-871.79070418,1239.42,81073
604,0.001,0.97,1660109,75.37795799255372,1660000,4.50988886654377,20,-883.4701807099998,1246.08,81123
605,0.001,0.97,1660858,77.93715469360352,1660700,5.302722392678261,20,-880.83850218,1215.44,81163
606,0.001,0.97,1662457,75.51613250732422,1662300,7.275395262241363,20,-893.50598437,1226.86,81241
607,0.001,0.97,1663229,74.6221817779541,1663100,8.883101707100868,20,-891.9367112100001,1226.17,81280
608,0.001,0.97,1663435,75.98599914550782,1663300,10.583037852644921,20,-877.40507565,1204.07,81292
609,0.001,0.97,1664371,74.11076072692872,1664200,7.3054048770666125,20,-882.22568176,1207.61,81335
610,0.001,0.97,1665594,75.72511459350586,1665400,3.7168849325180053,20,-868.5087965199999,1203.66,81396
611,0.001,0.97,1668418,75.41334396362305,1668300,3.656086382865906,20,-874.47037469,1216.91,81543
612,0.001,0.97,1669314,75.13626304626465,1669200,9.45109706223011,20,-882.8264992899998,1223.01,81588
613,0.001,0.97,1670183,76.61173622131348,1670000,15.535542178750038,20,-877.8595617599998,1222.03,81628
614,0.001,0.97,1672843,76.43914855957031,1672700,8.221274362802506,20,-865.74515036,1236.85,81760
615,0.001,0.97,1673591,76.64608863830567,1673400,8.332175441980361,20,-864.1341031899999,1234.12,81802
616,0.001,0.97,1674161,72.83418823242188,1674000,3.715642365813255,20,-857.24305718,1201.79,81831
617,0.001,0.97,1674712,75.57370964050293,1674600,3.6974359983205796,20,-855.1350473999998,1201.19,81859
618,0.001,0.97,1675729,75.48115798950195,1675600,21.582912815213202,20,-845.7962280800001,1165.97,81912
619,0.001,0.97,1677220,74.33379173278809,1677100,5.304148139357567,20,-851.8321844,1168.73,81984
620,0.001,0.97,1678325,76.02016105651856,1678200,4.651990284323692,20,-851.90557133,1170.71,82038
621,0.001,0.97,1680146,75.10292236328125,1680000,9.979073312282562,20,-842.1711887099998,1181.11,82123
622,0.001,0.97,1680754,73.32886032104493,1680600,6.67178795158863,20,-844.2938077,1176.93,82158
623,0.001,0.97,1681547,75.02933738708496,1681400,4.889234337806702,20,-851.3474146200001,1178.94,82194
624,0.001,0.97,1682357,76.87335823059082,1682200,3.380596112012863,20,-856.46087825,1180.56,82235
625,0.001,0.97,1682875,75.25324844360351,1682700,11.801566868424416,20,-842.1538448900001,1155.88,82261
626,0.001,0.97,1684013,73.79001792907715,1683900,4.859119291305542,20,-830.5970800900001,1150.03,82313
627,0.001,0.98,1684623,76.9052744293213,1684500,8.240484154224395,20,-829.71609514,1106.13,82347
628,0.001,0.98,1685400,74.46812156677247,1685200,5.2196641272306445,20,-836.8960503000001,1106.24,82383
629,0.001,0.98,1687959,75.5411456298828,1687800,3.5000385135412215,20,-824.0581136799999,1097.91,82509
630,0.001,0.98,1690550,73.94038848876953,1690400,5.160128533244133,20,-826.3942487700001,1121.4,82638
631,0.001,0.98,1691255,77.07625480651855,1691100,1.8955226123332978,20,-821.3925139800001,1118.43,82669
632,0.001,0.98,1691807,73.83964317321778,1691700,4.065373990535736,20,-820.81196782,1119.13,82699
633,0.001,0.99,1692651,75.98260208129882,1692500,9.213805340528488,20,-821.2531534300001,1077.57,82736
634,0.001,0.99,1693498,75.56560371398926,1693300,21.617487605810165,20,-827.4437985,1073.39,82781
635,0.001,0.99,1695347,75.81184982299804,1695200,8.635636494755746,20,-851.8211893999999,1084.81,82869
636,0.001,0.99,1696162,73.70788879394532,1696000,12.846908974647523,20,-851.40993037,1085.3,82910
637,0.001,0.99,1696887,76.52589889526367,1696700,6.131656103730202,20,-850.47829181,1084.37,82949
638,0.001,0.99,1696986,74.09139213562011,1696800,14.412425306439399,20,-840.51663751,1077.65,82954
639,0.001,0.99,1699152,76.31777313232422,1699000,7.863380425572395,20,-846.66614598,1094.51,83057
640,0.001,0.99,1703707,73.1658960723877,1703600,2.5794526451826094,20,-871.50456632,1138.66,83279
641,0.001,0.99,1705435,73.57485237121583,1705300,9.763475410938263,20,-872.00417092,1149.25,83360
642,0.001,0.99,1708126,72.5414934539795,1708000,4.470296183228493,20,-876.61848465,1172.44,83499
643,0.001,0.99,1708562,74.729052734375,1708400,9.1816553658247,20,-870.8529308599999,1167.1,83518
644,0.001,0.99,1709023,75.01551170349121,1708900,6.999046249389648,20,-859.99896811,1155.5,83538
645,0.001,0.99,1709706,75.43971031188966,1709600,2.2641516157984736,20,-839.6126945399999,1149.75,83576
646,0.001,0.99,1712695,72.82061614990235,1712500,4.922901429533958,20,-842.04992477,1172.07,83718
647,0.001,0.99,1713793,75.41967247009278,1713600,5.348208648562431,20,-849.5755983799999,1180.72,83772
648,0.001,0.98,1718793,72.80401985168457,1718600,3.6961158668994902,20,-857.8828726899999,1223.87,84017
649,0.001,0.98,1719331,72.81512710571289,1719200,3.42302443087101,20,-856.80972952,1223.1,84044
650,0.001,0.98,1720219,73.54160415649415,1720100,10.365531961917878,20,-862.4296294299999,1223.48,84085
651,0.001,0.98,1722076,72.73100578308106,1721900,7.012465551495552,20,-870.76751242,1231.7,84179
652,0.001,0.98,1723054,74.51615325927735,1722900,13.287098331451416,20,-879.75748762,1205.76,84224
653,0.001,0.98,1723924,72.04436218261719,1723800,2.2417188262939454,20,-873.9873018699999,1206.89,84267
654,0.001,0.98,1724261,73.69822174072266,1724100,7.338478467464447,20,-866.95656831,1199.14,84282
655,0.001,0.98,1729015,71.9314720916748,1728900,10.480154279470444,20,-864.31649406,1235.41,84514
656,0.001,0.98,1730498,73.6907276916504,1730300,6.149988664984703,20,-856.34354188,1230.67,84585
657,0.001,0.98,1730927,72.82922973632813,1730800,7.125802125930786,20,-852.20855341,1228.67,84612
658,0.001,0.98,1731490,73.56395683288574,1731300,3.4981601279973984,20,-850.9408568499999,1228.58,84637
659,0.001,0.98,1734204,72.33336822509766,1734100,18.04638609945774,20,-837.9147961099999,1243.36,84773
660,0.001,0.98,1734794,72.80141136169433,1734600,2.9460067492723465,20,-823.0357380899998,1237.39,84806
661,0.001,0.98,1735500,70.8627619934082,1735300,4.775020712018013,20,-821.1319102799998,1234.64,84840
662,0.001,0.98,1735873,70.14578750610352,1735700,10.04296632349491,20,-822.0488678599997,1234.6,84861
663,0.001,0.98,1736820,73.71340515136718,1736700,5.841969246864319,20,-827.0584065099999,1235.31,84906
664,0.001,0.98,1737981,71.34553688049317,1737800,8.768364598751068,20,-837.5422919199998,1244.44,84959
665,0.001,0.98,1738451,70.95390739440919,1738300,2.634207591712475,20,-827.7509564999999,1239.18,84986
666,0.001,0.98,1739206,70.9123518371582,1739100,3.03539032459259,20,-825.2533693700002,1226.3,85019
667,0.001,0.98,1739779,73.45881103515624,1739600,7.287096245288849,20,-822.23008016,1222.6,85050
668,0.001,0.98,1740954,70.76053718566895,1740800,8.899404504299163,20,-832.3508505,1228.12,85108
669,0.001,0.98,1741723,69.62793663024902,1741600,8.516538544893265,20,-838.7288136500001,1226.34,85142
670,0.001,0.98,1745587,70.34393783569335,1745400,4.953790102601051,20,-836.3968533800003,1255.36,85329
671,0.001,0.98,1746983,68.11469596862793,1746800,16.139634714126586,20,-837.7107485400002,1262.03,85401
672,0.001,0.98,1748170,71.68007751464843,1748000,4.4905257803201675,20,-848.4351927300002,1272.08,85458
673,0.001,0.98,1748860,71.51420669555664,1748700,4.459708535075188,20,-847.23002253,1272.22,85490
674,0.001,0.99,1749599,69.37903900146485,1749400,12.140364030599594,20,-837.90080902,1229.61,85528
675,0.001,0.99,1753497,72.57896461486817,1753300,9.900573165416718,20,-831.97910125,1258.45,85718
676,0.001,0.99,1755146,72.70048072814942,1755000,8.88809983253479,20,-832.8464836999999,1256.92,85796
677,0.001,0.99,1757483,70.40323585510254,1757300,5.0252189987897875,20,-830.4337686799997,1253.56,85911
678,0.001,0.99,1758160,71.5773575592041,1758000,8.034115361571311,20,-827.48762098,1251.13,85942
679,0.001,0.99,1758759,70.5906829071045,1758600,7.041036900281906,20,-831.03848144,1253.62,85975
680,0.001,0.99,1759420,70.89923774719239,1759300,4.7856129518151285,20,-830.88697129,1253.21,86004
681,0.001,0.99,1760207,69.21608039855957,1760100,4.291354416012764,20,-822.6694200600001,1249.6,86044
682,0.001,0.99,1761380,71.09867347717285,1761200,9.346140252947807,20,-827.3659969299999,1252.47,86101
683,0.001,0.99,1762758,69.67690422058105,1762600,4.172088218927383,20,-825.4341349300001,1252.59,86167
684,0.001,0.99,1762921,69.08534927368164,1762800,6.165293701291084,20,-814.3896379800001,1236.44,86175
685,0.001,0.98,1767921,70.63423110961914,1767800,8.583614550828933,20,-826.84603226,1282.8,86418
686,0.001,0.98,1770804,69.68505638122559,1770700,3.620577688217163,20,-824.45692454,1286.61,86557
687,0.001,0.98,1772021,67.72330841064453,1771900,9.237608072757721,20,-818.4087136300003,1279.57,86614
688,0.001,0.98,1772636,67.94292655944824,1772500,10.47154021382332,20,-817.75200952,1254.1,86649
689,0.001,0.98,1773260,68.63846359252929,1773100,4.150841213464737,20,-812.6056545200001,1253.06,86675
690,0.001,0.98,1774074,69.30268653869629,1773900,2.8579133000969885,20,-806.7197444600001,1254.43,86718
691,0.001,0.98,1775632,67.5952523803711,1775500,6.754368581771851,20,-804.67839198,1263.51,86792
692,0.001,0.98,1775927,70.48128341674804,1775800,4.702365570068359,20,-794.2800407999999,1248.12,86810
693,0.001,0.98,1776577,68.56370681762695,1776400,4.865283901691437,20,-785.0643264,1244.3,86841
694,0.001,0.98,1777260,68.86417991638183,1777100,3.9914500206708907,20,-789.3525956099999,1245.41,86877
695,0.001,0.98,1778192,68.35158279418945,1778000,6.419623559117317,20,-790.98928093,1243.41,86917
696,0.001,0.98,1779268,65.51661056518554,1779100,7.2507950556278224,20,-786.74627148,1246.46,86971
697,0.001,0.98,1779919,67.84690437316894,1779800,11.269752959609031,20,-785.49387405,1244.18,87005
698,0.001,0.98,1780124,68.49544471740722,1780000,8.954286024570465,20,-780.2800676500001,1241.38,87014
699,0.001,0.98,1780950,68.33920318603515,1780800,10.790452404022217,20,-783.8968376000001,1244.49,87053
700,0.001,0.98,1781341,66.45696380615234,1781200,7.059205040335655,20,-776.2995440300002,1234.0,87074
701,0.001,0.98,1781929,68.07099807739257,1781800,5.102793068885803,20,-778.6927863600004,1235.69,87099
702,0.001,0.98,1782609,69.3377000427246,1782500,5.659636589884758,20,-784.5562166600002,1238.64,87136
703,0.001,0.98,1783339,68.65766365051269,1783200,5.840678370594978,20,-790.5108365700002,1241.7,87167
704,0.001,0.97,1788339,66.70503753662109,1788200,3.4540011429786683,20,-798.8219698000003,1282.3,87410
705,0.001,0.97,1789882,66.39740463256835,1789700,5.419181615710259,20,-798.0777612600002,1290.24,87491
706,0.001,0.97,1791249,69.83547508239747,1791100,8.33169966518879,20,-796.4014900300003,1287.92,87560
707,0.001,0.97,1792107,67.17228691101074,1792000,10.819159189462662,20,-794.7542647700002,1288.78,87596
708,0.001,0.97,1792819,67.26189384460449,1792700,8.482371392846108,20,-800.1638683200003,1293.84,87634
709,0.001,0.97,1793538,66.76045967102051,1793400,4.056250143051147,20,-800.5532385300003,1291.67,87671
710,0.001,0.97,1794612,69.8364828491211,1794500,7.957775367498398,20,-795.5893692800003,1290.18,87719
711,0.001,0.97,1794813,67.91896606445313,1794700,10.907365888357162,20,-785.5644766600002,1263.95,87735
712,0.001,0.97,1797198,67.62096878051757,1797000,9.280163332223893,20,-782.6049977300002,1278.84,87844
713,0.001,0.97,1799547,66.65586051940917,1799400,11.366464547514916,20,-777.2993175800002,1293.64,87959
714,0.001,0.97,1799891,69.09836853027343,1799700,4.276047249436378,20,-773.0112098400001,1270.48,87981
715,0.001,0.96,1804891,67.20874450683594,1804700,9.304721519351006,20,-777.19388231,1313.0,88222
716,0.001,0.95,1809891,67.54383529663086,1809700,15.025107241272927,20,-782.37671042,1357.3,88463
717,0.001,0.95,1812541,68.26400947570801,1812400,11.732649292349816,20,-791.4708993600001,1378.29,88596
718,0.001,0.95,1816500,68.27193832397461,1816300,17.007411699295044,20,-788.71913775,1407.71,88787
719,0.001,0.95,1817462,67.94303970336914,1817300,9.140579944252968,20,-783.5433505699999,1402.42,88831
720,0.001,0.95,1818093,67.7798551940918,1817900,5.222721825242043,20,-782.96876743,1397.68,88864
721,0.001,0.95,1819584,68.12844512939454,1819400,7.882518327236175,20,-792.3075355799998,1394.38,88935
722,0.001,0.95,1819936,68.20911949157716,1819800,7.660344657301903,20,-786.9549062999998,1391.82,88951
723,0.001,0.95,1820781,67.29012298583984,1820600,6.764366834163666,20,-788.0424631599999,1392.34,88994
724,0.001,0.95,1821954,66.76774314880372,1821800,8.828728107213974,20,-787.26805636,1395.97,89053
725,0.001,0.95,1823161,67.38856788635253,1823000,12.13417017519474,20,-803.0930408,1402.86,89113
726,0.001,0.95,1823922,67.08784675598145,1823800,4.772140960097313,20,-804.8709714399998,1399.09,89151
727,0.001,0.95,1826498,66.67921165466309,1826300,8.411365002393723,20,-811.17398659,1418.75,89278
728,0.001,0.95,1827858,67.88469833374023,1827700,7.844278822541237,20,-822.91168099,1424.58,89344
729,0.001,0.95,1828578,64.5074073791504,1828400,4.325813606381416,20,-822.2612028799999,1406.19,89375
730,0.001,0.95,1829646,68.22144966125488,1829500,6.348079715967178,20,-831.9599853100001,1390.96,89429
731,0.001,0.95,1830197,68.55553123474121,1830000,9.044737725257873,20,-830.5097920100001,1389.42,89460
732,0.001,0.95,1831430,66.65863700866699,1831300,15.75275439441204,20,-846.0719168900002,1396.23,89520
733,0.001,0.95,1832157,66.15035331726074,1832000,1.9531565564870834,20,-844.2084641400002,1395.06,89553
734,0.001,0.95,1832878,66.51578506469727,1832700,9.135123795866967,20,-842.7359825200001,1393.8,89590
735,0.001,0.95,1833957,66.91942008972168,1833800,6.641071323156357,20,-815.99373798,1386.1,89644
736,0.001,0.95,1836515,66.46967933654786,1836400,8.650385510325432,20,-854.0498171800001,1403.53,89769
737,0.001,0.95,1837353,67.07942329406738,1837200,4.070085711479187,20,-852.1687126399999,1404.66,89805
738,0.001,0.95,1837751,67.3513808441162,1837600,11.252274819612502,20,-854.0112722400002,1407.65,89829
739,0.001,0.95,1838445,67.7534602355957,1838300,7.765313329100609,20,-851.4450901699998,1392.93,89860
740,0.001,0.95,1839056,67.03828598022461,1838900,3.8308648258447646,20,-832.41795815,1353.49,89894
741,0.001,0.95,1841083,66.89164726257324,1840900,6.28363786906004,20,-844.50676349,1356.48,89988
742,0.001,0.95,1844550,66.87493621826172,1844400,10.19475390315056,20,-841.8345249399999,1364.24,90159
743,0.001,0.95,1845379,67.2658535003662,1845200,4.27766250193119,20,-844.7355782899998,1368.17,90201
744,0.001,0.95,1846204,65.98386657714843,1846100,12.95372182905674,20,-849.0975670599998,1371.81,90237
745,0.001,0.95,1847052,66.02983016967774,1846900,5.447788608074188,20,-851.24492897,1373.46,90282
746,0.001,0.95,1847836,66.95796081542969,1847700,8.56618310302496,20,-853.9052290899999,1351.41,90322
747,0.001,0.95,1849464,67.19489349365234,1849300,11.811162486672401,20,-869.0909530700001,1356.71,90399
748,0.001,0.96,1850213,66.63950775146485,1850100,14.694292868375777,20,-862.39049091,1314.2,90438
749,0.001,0.96,1851463,66.48748580932617,1851300,7.379070757031441,20,-879.8370803200003,1321.32,90498
750,0.001,0.96,1851976,67.8776774597168,1851800,7.557436807155609,20,-868.97467755,1317.57,90522
751,0.001,0.96,1854971,67.29192962646485,1854800,11.048188350200654,20,-866.8027285200001,1328.95,90665
752,0.001,0.96,1857801,66.22838508605957,1857700,11.289676064252854,20,-863.6358235399999,1347.47,90808
753,0.001,0.96,1858837,64.53221389770508,1858700,3.829311667084694,20,-875.8839330199999,1349.13,90854
754,0.001,0.96,1859290,65.15783546447754,1859100,4.829390682578087,20,-877.8297532399998,1350.29,90881
755,0.001,0.96,1859710,66.01222259521484,1859600,7.309273273348809,20,-873.6219127599999,1306.95,90900
756,0.001,0.96,1860267,67.88867515563965,1860100,13.763914549946785,20,-864.01037951,1297.69,90929
757,0.001,0.96,1861248,67.36450004577637,1861100,5.88290360212326,20,-864.70378882,1303.21,90973
758,0.001,0.96,1861810,64.86537292480469,1861700,12.059477539658547,20,-865.4549514000001,1303.2,91006
759,0.001,0.96,1862446,64.61924118041992,1862300,9.35565706193447,20,-867.78616901,1282.42,91033
760,0.001,0.96,1863432,66.43902236938476,1863300,5.045529628396034,20,-876.3946747699998,1286.38,91083
761,0.001,0.96,1864011,66.68764701843261,1863900,8.477543794512748,20,-873.32249612,1285.11,91113
762,0.001,0.96,1865256,66.67685371398926,1865100,2.9780039834976195,20,-886.9933097500001,1293.83,91174
763,0.001,0.96,1866430,66.92983253479004,1866300,4.584982695579529,20,-879.30638928,1296.1,91231
764,0.001,0.96,1867206,67.02636558532714,1867100,14.724076169133186,20,-876.6668367299998,1292.25,91268
765,0.001,0.96,1867942,65.56680786132813,1867800,8.338559859991074,20,-883.80531762,1294.91,91307
766,0.001,0.96,1868082,67.77685165405273,1867900,8.108746190667153,20,-874.1515581699999,1288.76,91313
767,0.001,0.96,1868321,65.37258674621582,1868200,18.53292658150196,20,-869.4996702399999,1285.42,91324
768,0.001,0.96,1868708,66.45374969482423,1868600,9.91113042652607,20,-861.0878417999999,1277.54,91340
769,0.001,0.96,1869146,65.08583030700683,1869000,8.593318868875503,20,-856.0773053,1274.23,91367
770,0.001,0.96,1869752,65.23767478942871,1869600,3.614293013215065,20,-846.99802642,1241.65,91393
771,0.001,0.96,1870732,66.09316276550292,1870600,9.082955679893495,20,-848.3941387,1237.49,91443
772,0.001,0.96,1872694,65.53571937561036,1872500,5.102698292136193,20,-856.0603124599999,1245.24,91536
773,0.001,0.96,1873723,68.5303987121582,1873600,9.868908492922783,20,-855.66419079,1248.63,91585
774,0.001,0.96,1877609,67.25771095275879,1877500,10.658300991654396,20,-852.5207212900001,1280.1,91773
775,0.001,0.96,1877859,64.05310829162597,1877700,8.273866994976997,20,-846.1915546700001,1243.62,91792
776,0.001,0.96,1878254,65.42420166015626,1878100,8.1461353880167,20,-832.8275841100002,1231.08,91810
777,0.001,0.96,1878973,66.92796371459961,1878800,10.443539074659348,20,-834.9548135800002,1214.9,91844
778,0.001,0.96,1879575,66.40191398620605,1879400,7.111816322803497,20,-827.3351747100002,1214.15,91875
779,0.001,0.96,1880204,67.58189170837403,1880100,3.1385261660814283,20,-825.7865457300001,1214.45,91904
