time/time_elapsed,train/actor_loss,time/fps,train/learning_rate,rollout/ep_len_mean,rollout/ep_rew_mean,time/total timesteps,rollout/success rate,train/n_updates,time/episodes,train/critic_loss
41694,224.78935272216796,20,0.001,402.83,-1390.2258675699998,836963,1.0,836800,1548,657.1651964569091
41713,221.1192889404297,20,0.001,401.25,-1387.9495719599997,837315,1.0,837200,1549,271.7095769882202
41726,225.1938946533203,20,0.001,397.29,-1389.4396600299997,837547,1.0,837400,1550,658.4586141967774
41732,228.47103607177735,20,0.001,393.04,-1386.58615051,837653,1.0,837500,1551,511.40758502960205
41745,228.9730191040039,20,0.001,390.73,-1382.9389440099997,837964,1.0,837800,1552,468.9094414138794
41760,222.6342578125,20,0.001,391.15,-1389.06941031,838302,1.0,838200,1553,469.7160632324219
41778,220.1840283203125,20,0.001,391.67,-1396.6633625700001,838605,1.0,838500,1554,510.6997547149658
41795,227.0779071044922,20,0.001,393.14,-1405.3943857699999,838950,1.0,838800,1555,561.7682418441773
41816,224.5158837890625,20,0.001,397.25,-1414.95785752,839445,1.0,839300,1556,592.8847439956666
41862,222.34540649414063,20,0.001,403.01,-1428.3669889699997,840350,1.0,840200,1557,540.4292978668213
41870,227.46927490234376,20,0.001,400.66,-1416.67140924,840534,1.0,840400,1558,563.4945253372192
41879,228.22037628173828,20,0.001,397.14,-1405.17950569,840732,1.0,840600,1559,545.2059573364257
41899,229.7187173461914,20,0.001,396.08,-1426.58442434,841109,1.0,841000,1560,652.7398901748658
41921,225.93837615966797,20,0.001,397.8,-1426.1426188,841544,1.0,841400,1561,737.1999182510376
41942,219.55871215820312,20,0.001,399.99,-1423.5702998199997,842027,1.0,841900,1562,515.0883167266845
41948,227.14321258544922,20,0.001,393.3,-1409.7256031,842159,1.0,842000,1563,553.8050384521484
41966,230.24428649902345,20,0.001,392.98,-1401.55332248,842454,1.0,842300,1564,367.1931310653687
41981,231.41652801513672,20,0.001,392.3,-1416.9627837399998,842775,1.0,842600,1565,473.391130027771
41993,225.3164813232422,20,0.001,391.74,-1412.2049486999997,843044,1.0,842900,1566,499.608415222168
42006,224.6791879272461,20,0.001,391.3,-1397.2034275799995,843352,1.0,843200,1567,428.8085791397095
42022,227.04384002685546,20,0.001,392.33,-1400.2243950999996,843611,1.0,843500,1568,465.85474048614503
42029,226.50380889892577,20,0.001,390.98,-1386.4875320399997,843733,1.0,843600,1569,439.1120970916748
42044,229.34219848632813,20,0.001,391.5,-1398.64244878,844053,1.0,843900,1570,545.2299485778808
42046,,20,,385.1,-1382.1329033899997,844094,1.0,,1571,
42055,224.39231628417969,20,0.001,385.35,-1381.2611055399998,844294,1.0,844100,1572,385.31422885894773
42062,232.00058135986328,20,0.001,380.44,-1370.99107453,844436,1.0,844300,1573,492.3772505187988
42077,226.1038952636719,20,0.001,381.39,-1378.7629139000003,844755,1.0,844600,1574,568.0629127883911
42084,224.964384765625,20,0.001,376.89,-1334.0632642,844835,1.0,844700,1575,496.9358575439453
42092,225.33085693359374,20,0.001,373.69,-1334.57554893,844978,1.0,844800,1576,458.78601276397706
42110,221.77062438964845,20,0.001,373.84,-1329.21130815,845381,1.0,845200,1577,628.4535919952392
42119,226.79234741210936,20,0.001,369.48,-1312.10989184,845585,1.0,845400,1578,679.5080921173096
42148,221.63854797363283,20,0.001,368.53,-1314.4399259399997,846134,1.0,846000,1579,439.7220732879639
42168,227.7914697265625,20,0.001,370.69,-1322.4452989800002,846566,1.0,846400,1580,596.2615557861328
42178,225.91147705078126,20,0.001,370.24,-1317.33326975,846786,1.0,846600,1581,588.4567565917969
42198,230.30927215576173,20,0.001,370.34,-1311.8848915500002,847227,1.0,847100,1582,432.64245265960693
42213,228.92917053222655,20,0.001,365.36,-1307.60881005,847441,1.0,847300,1583,421.8811890411377
42224,218.82487060546876,20,0.001,367.03,-1319.62376658,847679,1.0,847500,1584,480.2251964569092
42237,219.0155520629883,20,0.001,366.87,-1319.1103218300004,847969,1.0,847800,1585,351.02755466461184
42266,229.3104635620117,20,0.001,369.52,-1310.33788239,848555,1.0,848400,1586,519.8444818878174
42282,226.77426696777343,20,0.001,368.24,-1296.70784756,848855,1.0,848700,1587,464.71595497131347
42296,227.93411651611328,20,0.001,367.8,-1285.0957134999999,849160,1.0,849000,1588,301.2379058074951
42308,230.78773284912108,20,0.001,363.71,-1267.56578567,849404,1.0,849300,1589,603.2190686035157
42335,223.92047790527343,20,0.001,365.67,-1263.15918975,849911,1.0,849800,1590,365.59452419281007
42365,226.26955627441407,20,0.001,370.05,-1266.9640808400002,850570,1.0,850400,1591,447.85059005737304
42376,223.18871154785157,20,0.001,364.89,-1265.54000924,850828,1.0,850700,1592,414.70127086639405
42393,223.40175415039062,20,0.001,366.86,-1286.8858844600002,851100,1.0,850900,1593,321.2979489898682
42413,232.89360656738282,20,0.001,367.75,-1292.3375865300002,851516,1.0,851400,1594,484.81385627746585
42448,222.69663757324219,20,0.001,368.33,-1294.91131424,852273,1.0,852100,1595,548.6758319854737
42463,223.0993115234375,20,0.001,366.83,-1280.4153753399999,852524,1.0,852400,1596,563.7532323455811
42478,222.44201293945312,20,0.001,367.22,-1289.39584401,852854,1.0,852700,1597,760.7502000045777
42518,226.9528579711914,20,0.001,372.32,-1293.1555386100001,853667,1.0,853500,1598,750.8019427871704
42537,222.13470275878908,20,0.001,374.33,-1309.7588754399999,854034,1.0,853900,1599,413.1679264068604
42567,229.07414306640624,20,0.001,375.97,-1325.88299592,854730,1.0,854600,1600,591.0622213745118
42587,227.14921752929686,20,0.001,376.77,-1334.8988500100002,855078,1.0,854900,1601,338.49864612579347
42597,230.26821685791015,20,0.001,376.86,-1335.58512372,855283,1.0,855100,1602,378.4455614852905
42617,227.03338836669923,20,0.001,378.02,-1327.0012857600002,855729,1.0,855600,1603,446.2704730987549
42681,224.75659698486328,20,0.001,384.7,-1331.10894388,857077,1.0,856900,1604,423.63808284759523
42696,226.6114663696289,20,0.001,378.09,-1323.8832088299998,857314,1.0,857200,1605,411.21720302581787
42721,223.7536764526367,20,0.001,379.67,-1314.42752375,857822,1.0,857700,1606,363.8956121826172
42735,222.29605865478516,20,0.001,365.77,-1306.06288803,858151,1.0,858000,1607,344.66478755950925
42754,222.7788363647461,20,0.001,367.93,-1315.67750707,858528,1.0,858400,1608,501.6127004623413
42772,220.9715835571289,20,0.001,366.64,-1313.6731403099998,858852,1.0,858700,1609,580.1861437988281
42781,228.05019165039062,20,0.001,367.51,-1316.2735797799999,859043,1.0,858900,1610,397.29650539398193
42795,224.18209686279297,20,0.001,369.15,-1330.6872383099999,859370,1.0,859200,1611,561.2425662994385
42810,227.18726440429688,20,0.001,368.37,-1340.14890432,859701,1.0,859600,1612,492.74790378570555
42849,226.15799835205078,20,0.001,372.55,-1330.8880667700003,860451,1.0,860300,1613,612.1277627563477
42901,227.48983337402345,20,0.001,375.27,-1342.7368634700001,861505,1.0,861400,1614,338.1422040557861
42908,226.85107025146485,20,0.001,373.19,-1338.9838346099998,861653,1.0,861500,1615,585.3186560440064
42924,224.25757110595703,20,0.001,373.52,-1359.8123062,862019,1.0,861900,1616,882.9286861801147
42934,222.67043426513672,20,0.001,373.84,-1358.529051,862237,1.0,862100,1617,291.4764105606079
42938,,20,,370.67,-1335.23668395,862297,1.0,,1618,
42957,226.64152984619142,20,0.001,366.98,-1329.84625269,862643,1.0,862500,1619,568.3117766952514
42975,223.6952978515625,20,0.001,368.63,-1331.0695763699998,863032,1.0,862900,1620,461.6967667770386
43003,230.34776641845704,20,0.001,366.68,-1327.92768467,863609,1.0,863500,1621,516.0016818237305
43023,228.4071078491211,20,0.001,366.06,-1310.87871855,863997,1.0,863800,1622,425.82744094848636
43031,227.29579498291017,20,0.001,362.87,-1308.2182842000002,864175,1.0,864000,1623,296.5747969818115
43047,222.45200714111328,20,0.001,365.43,-1330.9217493,864521,1.0,864400,1624,368.2095233154297
43052,227.36902618408203,20,0.001,360.43,-1305.4053956999999,864647,1.0,864500,1625,369.33029342651366
43075,224.5882110595703,20,0.001,357.6,-1294.88699463,865035,1.0,864900,1626,560.9522690963745
43085,228.06035461425782,20,0.001,353.75,-1283.96769907,865231,1.0,865100,1627,487.0411975479126
43116,219.85789001464843,20,0.001,358.37,-1295.3101637099999,865954,1.0,865800,1628,448.96201751708986
43131,226.83045196533203,20,0.001,355.53,-1291.92706526,866174,1.0,866000,1629,533.3729413986206
43140,227.2449966430664,20,0.001,354.75,-1285.2014707199999,866354,1.0,866200,1630,501.2149139404297
43146,229.55404083251952,20,0.001,354.08,-1280.10959733,866476,1.0,866300,1631,638.3329514312744
43162,232.29130157470703,20,0.001,352.1,-1281.06215668,866822,1.0,866700,1632,637.6936972045899
43175,223.1405108642578,20,0.001,352.5,-1289.50912932,867118,1.0,867000,1633,662.912173576355
43223,223.5670361328125,20,0.001,359.04,-1283.21086519,868087,1.0,867900,1634,202.06133647918702
43236,227.06286682128905,20,0.001,359.4,-1295.26935391,868378,1.0,868200,1635,713.7027202606201
43273,231.3418768310547,20,0.001,361.93,-1298.85221507,869064,1.0,868900,1636,566.6733140563965
43292,226.15921173095703,20,0.001,364.92,-1327.8263394199998,869500,1.0,869300,1637,627.3331409072875
43342,224.45300994873048,20,0.001,372.23,-1337.4759559799998,870500,1.0,870300,1638,460.79467430114744
43355,227.86239959716798,20,0.001,370.98,-1338.30049418,870795,1.0,870600,1639,475.331918258667
43368,233.3621661376953,20,0.001,370.7,-1336.8847449,871052,1.0,870900,1640,341.31562545776364
43416,230.4067431640625,20,0.001,378.36,-1345.25252774,872052,1.0,871900,1641,363.46394203186037
43442,220.09224365234374,20,0.001,380.12,-1345.95209848,872557,1.0,872400,1642,286.5019583129883
43461,230.71809295654296,20,0.001,381.88,-1349.8756696,872954,1.0,872800,1643,393.040055809021
43481,223.27674591064454,20,0.001,383.91,-1359.94102441,873410,1.0,873300,1644,686.3970141601562
43497,222.14439605712892,20,0.001,376.94,-1348.4961540400002,873655,1.0,873500,1645,622.722938041687
43513,224.07319091796876,20,0.001,377.56,-1361.9726193499998,873977,1.0,873800,1646,303.8297250747681
43527,224.6003451538086,20,0.001,377.28,-1375.6677810800002,874276,1.0,874100,1647,489.5565408706665
43540,228.41411041259767,20,0.001,376.12,-1359.7062662499998,874575,1.0,874400,1648,518.8455242919922
43548,229.93958740234376,20,0.001,374.27,-1347.3920649499998,874742,1.0,874600,1649,394.3922166824341
43589,222.98022735595703,20,0.001,379.84,-1345.9493921099995,875531,1.0,875400,1650,568.8352546310425
43596,226.8514599609375,20,0.001,380.56,-1349.8878784799997,875709,1.0,875600,1651,394.02644889831544
43613,223.23465545654298,20,0.001,380.91,-1336.0308074799998,876055,1.0,875900,1652,462.41804573059085
43630,227.6845559692383,20,0.001,380.28,-1343.15392706,876330,1.0,876200,1653,475.3758949279785
43688,228.73957397460939,20,0.001,389.14,-1350.5025360399998,877519,1.0,877400,1654,415.3491634368896
43707,221.0864923095703,20,0.001,389.79,-1351.42632575,877929,1.0,877800,1655,669.4108492660522
43720,222.446123046875,20,0.001,387.73,-1354.9767553400002,878218,1.0,878100,1656,272.5925663757324
43731,227.517880859375,20,0.001,381.43,-1342.1212538500001,878493,1.0,878300,1657,566.4215990066529
43761,224.55533264160155,20,0.001,384.74,-1348.7635302800002,879008,1.0,878900,1658,531.8378881072998
43777,226.98902557373046,20,0.001,386.42,-1348.79602908,879374,1.0,879200,1659,418.2237879180908
43790,223.0749853515625,20,0.001,385.54,-1329.01571455,879663,1.0,879500,1660,598.6530695343017
43822,228.47387481689452,20,0.001,387.05,-1327.4666969300001,880249,1.0,880100,1661,419.8706150817871
43836,229.13760864257813,20,0.001,385.49,-1332.6668361000002,880576,1.0,880400,1662,333.80337284088137
43849,222.89503112792968,20,0.001,387.11,-1351.6066881,880870,1.0,880700,1663,503.164341506958
43857,220.09336212158203,20,0.001,385.7,-1339.01034962,881024,1.0,880900,1664,595.8763264846801
43862,,20,,383.09,-1317.27818222,881084,1.0,,1665,
43901,232.858076171875,20,0.001,388.25,-1324.60015879,881869,1.0,881700,1666,283.91121105194094
43931,228.93240936279298,20,0.001,391.1,-1333.0120326600002,882462,1.0,882300,1667,593.4202493286133
43948,226.62857116699217,20,0.001,392.07,-1348.2598541900004,882818,1.0,882700,1668,716.9916834640503
43992,232.521884765625,20,0.001,399.85,-1363.8646460000004,883718,1.0,883600,1669,544.7009180831909
44004,226.65524810791015,20,0.001,399.07,-1347.76192487,883960,1.0,883800,1670,431.40882595062254
44017,228.2919009399414,20,0.001,401.46,-1366.73963967,884240,1.0,884100,1671,459.3593773651123
44023,224.31654602050781,20,0.001,400.85,-1367.25088137,884379,1.0,884200,1672,577.4686568450928
44039,231.50511993408202,20,0.001,403.16,-1385.2088658300001,884752,1.0,884600,1673,461.45951068878173
44054,229.4738262939453,20,0.001,402.14,-1385.39900112,884969,1.0,884800,1674,420.3721183395386
44076,226.5278161621094,20,0.001,405.98,-1396.15166712,885433,1.0,885300,1675,390.96909843444826
44094,229.60794158935548,20,0.001,408.56,-1409.6490641999999,885834,1.0,885700,1676,245.4023884963989
44106,231.30163391113283,20,0.001,406.93,-1403.90185478,886074,1.0,885900,1677,498.7573069000244
44123,225.2682846069336,20,0.001,407.83,-1406.98321075,886368,1.0,886200,1678,432.62913299560546
44146,227.73672424316408,20,0.001,407.41,-1394.71120634,886875,1.0,886700,1679,354.99789505004884
44159,224.22817962646485,20,0.001,406.25,-1403.32421912,887191,1.0,887000,1680,513.2653207778931
44175,224.2821401977539,20,0.001,406.34,-1402.6485488,887420,1.0,887300,1681,342.28997409820556
44186,229.6804913330078,20,0.001,404.19,-1400.14375297,887646,1.0,887500,1682,744.3003559112549
44214,232.38874053955078,20,0.001,408.45,-1402.6822523,888286,1.0,888100,1683,486.7405283355713
44233,226.6209930419922,20,0.001,409.55,-1414.19270652,888634,1.0,888500,1684,487.96819099426267
44256,225.27166961669923,20,0.001,411.23,-1399.80152596,889092,1.0,888900,1685,521.63782371521
44271,222.41258361816406,20,0.001,408.83,-1393.55167866,889438,1.0,889300,1686,469.90997760772706
44300,228.19896087646484,20,0.001,411.29,-1406.9388741400003,889984,1.0,889800,1687,541.0306630706787
44314,226.33943298339844,20,0.001,410.88,-1417.0928124099999,890248,1.0,890100,1688,345.79326599121094
44332,228.6173959350586,20,0.001,412.5,-1443.0728746999998,890654,1.0,890500,1689,608.146505241394
44345,227.82596313476563,20,0.001,410.5,-1434.7638087199996,890961,1.0,890800,1690,501.1977640151978
44375,219.78427703857423,20,0.001,409.37,-1428.16970778,891507,1.0,891400,1691,430.12927085876464
44392,227.2921563720703,20,0.001,410.61,-1418.8032116799995,891889,1.0,891700,1692,483.76279819488525
44405,222.5604360961914,20,0.001,410.94,-1410.7436779699995,892194,1.0,892000,1693,491.3250463867187
44423,219.69115203857422,20,0.001,409.65,-1395.93192616,892481,1.0,892300,1694,466.7385095214844
44446,225.05330780029297,20,0.001,406.96,-1411.4643468499999,892969,1.0,892800,1695,328.7908390045166
44450,229.85890502929686,20,0.001,405.28,-1407.5378201100002,893052,1.0,892900,1696,647.1222359848023
44471,229.72663452148439,20,0.001,406.5,-1412.6473225200002,893504,1.0,893400,1697,392.75827144622804
44498,228.43053466796874,20,0.001,403.41,-1405.16889697,894008,1.0,893900,1698,586.6995262908936
44514,226.28083129882813,20,0.001,403.25,-1417.42151537,894359,1.0,894200,1699,679.6500910186768
44527,225.83019104003907,20,0.001,399.38,-1407.6944517000002,894668,1.0,894500,1700,418.34142951965333
44539,227.94727111816405,20,0.001,397.78,-1396.7469854699998,894856,1.0,894700,1701,479.1832821655273
44551,225.03232635498046,20,0.001,397.86,-1394.3903672700003,895069,1.0,894900,1702,730.4843240356445
44566,230.15087860107423,20,0.001,396.64,-1396.17916031,895393,1.0,895200,1703,537.3055712509155
44571,231.62523498535157,20,0.001,384.16,-1369.4004984400003,895493,1.0,895300,1704,356.63971878051757
44584,229.6495376586914,20,0.001,384.67,-1379.9222149700001,895781,1.0,895600,1705,710.9134634399414
44599,226.03657104492189,20,0.001,382.52,-1383.15832681,896074,1.0,895900,1706,292.426895904541
44613,226.99147277832031,20,0.001,381.62,-1374.9518133099998,896313,1.0,896200,1707,316.28690254211426
44626,225.91960662841797,20,0.001,380.65,-1382.6383856699997,896593,1.0,896400,1708,414.7057408905029
44647,230.39852569580077,20,0.001,382.15,-1395.1471701099997,897067,1.0,896900,1709,636.8551922988892
44662,226.9693096923828,20,0.001,382.8,-1407.2150178,897323,1.0,897200,1710,380.9681690597534
44674,228.29057403564454,20,0.001,381.78,-1392.3923559,897548,1.0,897400,1711,431.1941516494751
44692,230.9927001953125,20,0.001,382.35,-1394.9230473899997,897936,1.0,897800,1712,357.229172744751
44705,227.78832000732422,20,0.001,377.7,-1401.0121456999996,898221,1.0,898100,1713,530.3288914108276
44715,231.891572265625,20,0.001,369.54,-1376.5624313999997,898459,1.0,898300,1714,496.877853012085
44751,228.9760400390625,20,0.001,374.69,-1392.7186453199997,899122,1.0,899000,1715,482.287620010376
44773,236.95730865478515,20,0.001,376.1,-1374.5629146100002,899629,1.0,899500,1716,418.4062310028076
44782,227.90931488037108,20,0.001,375.57,-1372.44131446,899794,1.0,899600,1717,366.1879350280762
44790,224.89725646972656,20,0.001,376.04,-1373.7719317800002,899901,1.0,899800,1718,352.10391948699953
44799,228.6175079345703,20,0.001,374.4,-1373.6936109000003,900083,1.0,899900,1719,651.7782801437378
44815,230.4070831298828,20,0.001,373.81,-1387.44561602,900413,1.0,900300,1720,456.0248476409912
44824,230.4084567260742,20,0.001,370.02,-1364.08632593,900611,1.0,900500,1721,470.5900664138794
44832,229.16587127685546,20,0.001,368.04,-1354.6284622499998,900801,1.0,900700,1722,472.0265537261963
44843,219.74110076904296,20,0.001,368.32,-1364.3664644500002,901007,1.0,900900,1723,370.9354810333252
44853,228.94452545166016,20,0.001,366.34,-1346.3838192600003,901155,1.0,901000,1724,589.8407722473145
44864,223.64595581054687,20,0.001,367.5,-1358.42614447,901397,1.0,901200,1725,477.26922477722167
44875,227.55974975585937,20,0.001,365.86,-1348.53938117,901621,1.0,901500,1726,401.87921451568604
44905,232.02566223144532,20,0.001,370.52,-1362.9811959600002,902283,1.0,902100,1727,577.9208726119995
44926,228.41584869384766,20,0.001,367.06,-1351.8263520799999,902660,1.0,902500,1728,513.9030559921265
44955,226.3384210205078,20,0.001,371.41,-1357.4389801999998,903315,1.0,903200,1729,458.7131675338745
44971,228.33686737060546,20,0.001,372.48,-1364.0110821100002,903602,1.0,903500,1730,398.6039298629761
44997,230.56315704345704,20,0.001,376.72,-1386.3723633399998,904148,1.0,904000,1731,542.9603743362427
45032,227.69321472167968,20,0.001,380.34,-1394.38582795,904856,1.0,904700,1732,506.00029331207276
45059,225.8975927734375,20,0.001,382.83,-1397.9765907099998,905401,1.0,905300,1733,437.14014133453367
45073,232.0072183227539,20,0.001,376.43,-1395.83634758,905730,1.0,905600,1734,492.6237303161621
45089,231.00740234375,20,0.001,376.8,-1384.24293378,906058,1.0,905900,1735,455.14083152770996
45111,222.8072543334961,20,0.001,374.06,-1376.73218697,906470,1.0,906300,1736,467.01558212280275
45131,225.72763793945313,20,0.001,373.93,-1373.54869648,906893,1.0,906700,1737,577.8902075195313
45141,227.32382720947265,20,0.001,366.11,-1368.2089562299998,907111,1.0,907000,1738,287.2112362289429
45153,229.55841491699218,20,0.001,365.26,-1366.3959588999999,907321,1.0,907200,1739,756.2160134506225
45169,224.29310546875,20,0.001,365.69,-1353.8375942700002,907621,1.0,907500,1740,440.8316404724121
45177,225.11577453613282,20,0.001,357.31,-1342.6914692900004,907783,1.0,907600,1741,419.1183636474609
45189,230.52609832763673,20,0.001,354.86,-1330.54279711,908043,1.0,907900,1742,617.7771846771241
45206,229.598173828125,20,0.001,354.86,-1335.0483249,908440,1.0,908300,1743,539.5884349060059
45217,228.61147827148437,20,0.001,351.89,-1324.71685112,908599,1.0,908400,1744,514.9711428070068
45228,229.40006896972656,20,0.001,351.49,-1316.6742095,908804,1.0,908700,1745,450.24489891052247
45246,225.1859735107422,20,0.001,352.18,-1307.16009893,909195,1.0,909000,1746,751.0117682647705
45263,226.90587310791017,20,0.001,353.16,-1302.61939192,909592,1.0,909400,1747,375.51485343933103
45278,227.32622222900392,20,0.001,352.72,-1310.4642286600001,909847,1.0,909700,1748,803.20130027771
45295,222.42182403564453,20,0.001,354.25,-1323.75464128,910167,1.0,910000,1749,514.6578479003906
45301,225.78163482666017,20,0.001,347.6,-1315.3719185100001,910291,1.0,910100,1750,404.10081447601317
45311,230.20502777099608,20,0.001,348.21,-1313.3277244800001,910530,1.0,910400,1751,475.81766506195066
45351,223.71108062744142,20,0.001,352.49,-1332.28758081,911304,1.0,911200,1752,386.3229512023926
45364,227.87267242431642,20,0.001,352.5,-1319.0949821,911580,1.0,911400,1753,517.8733620071412
45416,226.56169647216797,20,0.001,351.14,-1320.82562333,912633,1.0,912500,1754,461.4681611633301
45429,224.31731994628908,20,0.001,349.99,-1325.4465170400001,912928,1.0,912800,1755,373.5737264251709
45436,230.44147094726563,20,0.001,348.6,-1314.6316808300003,913078,1.0,912900,1756,444.05665843963624
45445,231.95835144042968,20,0.001,347.92,-1308.8151047600002,913285,1.0,913100,1757,847.3311512756347
45449,227.17673858642578,20,0.001,343.74,-1297.33824696,913382,1.0,913200,1758,577.682504272461
45472,229.51710205078126,20,0.001,343.97,-1298.99910472,913771,1.0,913600,1759,520.8088932418823
45534,225.5237435913086,20,0.001,353.64,-1309.25693905,915027,1.0,914900,1760,786.2288373565674
45550,230.7612518310547,20,0.001,351.17,-1307.37102666,915366,1.0,915200,1761,515.1606195449829
45564,230.37752197265624,20,0.001,350.99,-1301.3483616999997,915675,1.0,915500,1762,359.871572265625
45575,228.5933221435547,20,0.001,350.86,-1290.1595661099998,915956,1.0,915800,1763,682.5430136108398
45608,230.95886260986327,20,0.001,355.34,-1298.32389881,916558,1.0,916400,1764,420.2938039779663
45617,228.7115219116211,20,0.001,356.67,-1300.7900000400002,916751,1.0,916600,1765,411.0642212295532
45631,227.2600003051758,20,0.001,351.89,-1299.6555500700001,917058,1.0,916900,1766,396.258522605896
45873,222.51256774902345,20,0.001,395.96,-1370.8919659599999,922058,0.99,921900,1767,744.1311717224121
45885,230.20145202636718,20,0.001,395.07,-1354.6455033900002,922325,0.99,922200,1768,338.36290294647216
45901,227.0965377807617,20,0.001,388.55,-1344.8311933200002,922573,0.99,922400,1769,545.7727127838135
45919,225.21950012207031,20,0.001,390.03,-1357.63499587,922963,0.99,922800,1770,540.124008102417
45947,230.8266323852539,20,0.001,393.5,-1352.74047929,923590,0.99,923400,1771,380.85492027282714
45964,231.0233953857422,20,0.001,394.81,-1365.43276251,923860,0.99,923700,1772,570.2632571411133
45979,226.37526275634767,20,0.001,394.15,-1366.33695179,924167,0.99,924000,1773,484.33033973693847
46030,225.31941833496094,20,0.001,402.53,-1372.92314255,925222,0.99,925100,1774,467.099592628479
46045,230.2923046875,20,0.001,401.12,-1376.4883064799997,925545,0.99,925400,1775,642.4516918182374
46059,226.8082568359375,20,0.001,400.44,-1381.0392966,925878,0.99,925700,1776,461.7669099807739
46099,232.38054321289061,20,0.001,405.77,-1388.3240175899998,926651,0.99,926500,1777,414.1861284637451
46124,228.44642791748046,20,0.001,408.34,-1400.3902166399996,927202,0.99,927100,1778,472.563484916687
46137,225.21939025878908,20,0.001,405.64,-1396.0903655,927439,0.99,927300,1779,459.38805210113526
46170,225.53189544677736,20,0.001,409.31,-1385.0150515999997,928122,0.99,928000,1780,427.5226830291748
46180,229.42199249267577,20,0.001,409.37,-1385.4232652599999,928357,0.99,928200,1781,474.16714305877684
46193,217.87387481689453,20,0.001,409.7,-1387.9764466699999,928616,0.99,928500,1782,742.5092348480225
46206,226.85518432617187,20,0.001,405.22,-1382.7857653899998,928808,0.99,928700,1783,532.0387966156006
46221,226.94098876953126,20,0.001,404.74,-1372.68867636,929108,0.99,929000,1784,547.0947824859619
46231,227.12246765136717,20,0.001,402.39,-1377.24747903,929331,0.99,929200,1785,859.0364056777954
46240,227.14342559814452,20,0.001,401.07,-1379.1161224300004,929545,0.99,929400,1786,387.1167657852173
46254,227.42909606933594,20,0.001,398.59,-1378.7322809900004,929843,0.99,929700,1787,717.1241017913818
46261,229.56203704833985,20,0.001,396.72,-1364.7214789800003,929920,0.99,929800,1788,321.74195812225344
46269,228.0469091796875,20,0.001,394.07,-1335.56210749,930061,0.99,929900,1789,273.2172341156006
46286,226.77230590820312,20,0.001,394.41,-1348.8996074699999,930402,0.99,930300,1790,550.3579949951172
46329,231.76940338134764,20,0.001,397.91,-1360.7582431199999,931298,0.99,931100,1791,388.4847324371338
46376,223.06768981933592,20,0.001,404.2,-1378.8341680800002,932309,0.99,932200,1792,600.2011205673218
46379,,20,,401.57,-1365.00450217,932351,0.99,,1793,
46391,227.1031607055664,20,0.001,400.49,-1362.13975403,932530,0.99,932400,1794,633.0279046630859
46424,222.79267333984376,20,0.001,403.16,-1346.7077230699997,933285,0.99,933100,1795,391.388409614563
46430,224.51338256835936,20,0.001,403.45,-1348.0049759999997,933397,0.99,933200,1796,587.7612958145141
46441,228.26516815185548,20,0.001,401.06,-1328.5050846799998,933610,0.99,933500,1797,553.8742138290405
46458,227.79052337646485,20,0.001,399.03,-1328.3477406999998,933911,0.99,933800,1798,589.3698342514039
46465,221.05251770019532,20,0.001,396.92,-1302.18617227,934051,0.99,933900,1799,470.6010873413086
46548,228.21816833496095,20,0.001,411.73,-1326.98073425,935841,0.99,935700,1800,343.30969802856447
46557,228.82213684082032,20,0.001,411.79,-1329.2151888100002,936035,0.99,935900,1801,380.4340810775757
46574,224.88520050048828,20,0.001,412.32,-1346.31600998,936301,0.99,936200,1802,489.4810488128662
46577,,20,,409.95,-1334.86254101,936388,0.99,,1803,
46615,224.68239196777344,20,0.001,417.43,-1353.32403439,937236,0.99,937100,1804,477.6425662612915
46632,228.60900146484374,20,0.001,417.3,-1341.61364966,937511,0.99,937400,1805,693.9690929412842
46664,222.7027081298828,20,0.001,421.38,-1351.3622566999998,938212,0.99,938100,1806,632.3157818603515
46689,224.4227716064453,20,0.001,423.88,-1351.30173002,938701,0.99,938600,1807,353.33251789093015
46702,232.32979095458984,20,0.001,423.49,-1336.3070245899999,938942,0.99,938800,1808,645.9346928405762
46721,228.83823150634765,20,0.001,422.87,-1330.7579819499997,939354,0.99,939200,1809,482.66644641876223
46777,228.4762841796875,20,0.001,431.89,-1344.0850637999997,940512,0.99,940400,1810,484.08783264160155
46790,226.57524566650392,20,0.001,432.46,-1360.57892039,940794,0.99,940600,1811,417.75544967651365
46799,228.73732147216796,20,0.001,430.57,-1349.7548063899999,940993,0.99,940800,1812,310.87586967468263
46802,222.54480987548828,20,0.001,428.46,-1329.6411916099999,941067,0.99,940900,1813,711.5099646377563
46821,222.7043307495117,20,0.001,429.11,-1336.6261003599998,941370,0.99,941200,1814,375.88661403656005
46827,224.35543090820312,20,0.001,423.73,-1324.05179206,941495,0.99,941300,1815,646.6087281036376
46855,232.75827331542968,20,0.001,424.93,-1336.53958754,942122,0.99,942000,1816,407.2745735168457
46878,231.31525634765626,20,0.001,427.65,-1348.4856300899999,942559,0.99,942400,1817,504.75924842834473
46886,224.73150970458985,20,0.001,428.13,-1348.4262456699998,942714,0.99,942600,1818,326.845857963562
46914,231.7840576171875,20,0.001,432.4,-1346.9803303,943323,0.99,943200,1819,534.3037686157227
46933,225.93332733154296,20,0.001,432.84,-1346.0896172100004,943697,0.99,943500,1820,764.1452116012573
46939,231.72489013671876,20,0.001,431.66,-1340.7406714800004,943777,0.99,943600,1821,616.0691803741455
46965,231.32468444824218,20,0.001,435.42,-1354.7862905500003,944343,0.99,944200,1822,395.55259941101076
