train/ent_coef,rollout/ep_rew_mean,rollout/success rate,train/std,time/fps,time/episodes,train/ent_coef_loss,time/total timesteps,rollout/ep_len_mean,train/n_updates,train/learning_rate,train/critic_loss,train/actor_loss,time/time_elapsed
0.05226869508624077,-62.53917120999999,0.02,0.04989787936210632,12,2428,0.11882156133651733,238347,98.09,11912,0.0003,81.78324890136719,69.0334701538086,19304
0.05214614421129227,-61.9335142,0.02,0.049899958074092865,12,2432,2.6926803588867188,238747,98.09,11932,0.0003,2.6905465126037598,68.96955871582031,19496
0.05203768238425255,-61.654537349999984,0.02,0.049903880804777145,12,2436,-10.187713623046875,239147,98.09,11952,0.0003,17.47709846496582,68.5798568725586,19673
0.051855362951755524,-62.32509769999999,0.01,0.04989790916442871,12,2440,-0.6468327641487122,239547,99.02,11972,0.0003,3.1246628761291504,69.2001953125,19866
0.05169757455587387,-62.475662650000004,0.01,0.04989226162433624,11,2444,-9.003155708312988,239947,99.02,11992,0.0003,85.24102783203125,68.2209701538086,20056
0.05154566094279289,-61.212555149999986,0.01,0.049891334027051926,11,2448,-2.968557834625244,240347,99.02,12012,0.0003,32.688446044921875,68.00140380859375,20235
0.05139642581343651,-60.234911929999996,0.01,0.04989144206047058,11,2452,1.4933490753173828,240747,99.02,12032,0.0003,52.13215255737305,68.6207504272461,20429
0.05125533416867256,-59.785266439999994,0.01,0.04989049956202507,11,2456,-1.7095110416412354,241147,99.02,12052,0.0003,40.895015716552734,68.02570343017578,20618
0.051085107028484344,-59.623979510000005,0.01,0.04988947510719299,11,2460,0.7851422429084778,241547,99.02,12072,0.0003,19.37958526611328,68.70878601074219,20806
0.05091039836406708,-59.43738453000001,0.01,0.04988620802760124,11,2464,-3.2841691970825195,241947,99.02,12092,0.0003,35.30001449584961,68.41700744628906,20973
0.05080867558717728,-58.79476293,0.01,0.04988923668861389,11,2468,-3.797478675842285,242347,99.02,12112,0.0003,37.53225326538086,68.02665710449219,21149
0.05066283047199249,-58.50759894,0.01,0.04988696426153183,11,2472,-5.363129615783691,242747,99.02,12132,0.0003,108.83882904052734,67.80245971679688,21321
0.050514306873083115,-58.14033463999999,0.01,0.04988516494631767,11,2476,-1.183091640472412,243147,99.02,12152,0.0003,48.80540466308594,68.88319396972656,21492
0.05036654695868492,-57.617129,0.01,0.049884434789419174,11,2480,0.0979701578617096,243547,99.02,12172,0.0003,39.85798645019531,68.7185287475586,21685
0.050220079720020294,-58.212885889999995,0.01,0.04988337680697441,11,2484,-4.109462738037109,243947,99.02,12192,0.0003,24.153993606567383,68.16016387939453,21847
0.050076864659786224,-58.032242860000004,0.01,0.04988318681716919,11,2488,-0.38578906655311584,244347,99.02,12212,0.0003,45.674495697021484,67.25446319580078,22033
0.04994317889213562,-58.497943379999995,0.01,0.0498831532895565,11,2492,-0.490716814994812,244747,99.02,12232,0.0003,82.73118591308594,67.75142669677734,22203
0.049791399389505386,-58.1035229,0.01,0.04988107085227966,10,2496,-3.5351622104644775,245147,99.02,12252,0.0003,1.9282010793685913,68.45758819580078,22406
0.04965179041028023,-57.40586765000001,0.01,0.04987769573926926,10,2500,-4.341259956359863,245547,99.02,12272,0.0003,20.005956649780273,67.22386169433594,22590
0.04950361326336861,-56.938500119999986,0.01,0.04987316578626633,10,2504,-1.6797523498535156,245947,99.02,12292,0.0003,33.1270751953125,67.15766143798828,22782
0.049359217286109924,-56.87793446999999,0.01,0.04986855387687683,10,2508,-1.6411012411117554,246347,99.02,12312,0.0003,33.17681884765625,68.26531219482422,22965
0.049237124621868134,-57.87830482,0.0,0.04986488074064255,10,2512,-0.8818860054016113,246747,100.0,12332,0.0003,50.51664733886719,67.63320922851562,23150
0.04910971596837044,-57.72092109000001,0.0,0.0498603880405426,10,2516,-1.953598976135254,247147,100.0,12352,0.0003,52.47650909423828,67.575927734375,23306
0.04898896440863609,-57.16941876999999,0.0,0.049857914447784424,10,2520,-4.191745281219482,247547,100.0,12372,0.0003,16.435226440429688,68.05963134765625,23467
0.04889986664056778,-56.895602230000016,0.0,0.04986084625124931,10,2524,-0.5120789408683777,247947,100.0,12392,0.0003,39.97793197631836,67.82937622070312,23623
0.048821549862623215,-56.60192886000001,0.0,0.04986216127872467,10,2528,-3.6801767349243164,248347,100.0,12412,0.0003,55.444950103759766,67.32710266113281,23775
0.048676490783691406,-57.13538853,0.0,0.049859970808029175,10,2532,-1.34254789352417,248747,100.0,12432,0.0003,22.257305145263672,66.98285675048828,23946
0.04853123053908348,-56.89713887999999,0.0,0.04985632747411728,10,2536,2.724641799926758,249147,100.0,12452,0.0003,68.06685638427734,66.7060546875,24107
0.048396192491054535,-57.2267238,0.0,0.04985344409942627,10,2540,-4.493391036987305,249547,100.0,12472,0.0003,32.97541809082031,67.28524780273438,24270
0.048256877809762955,-56.13721015000001,0.01,0.049848854541778564,10,2544,-3.475888252258301,249848,99.01,12487,0.0003,50.34207534790039,67.43452453613281,24413
0.048091821372509,-56.18263389,0.01,0.04984242841601372,10,2548,0.8401458263397217,250248,99.01,12507,0.0003,71.03274536132812,67.09066009521484,24582
0.04799964278936386,-56.7611628,0.01,0.049841564148664474,10,2552,-1.7987449169158936,250648,99.01,12527,0.0003,17.562803268432617,66.58118438720703,24743
0.04793029651045799,-57.04155301,0.01,0.049844007939100266,10,2556,-4.3853278160095215,251048,99.01,12547,0.0003,46.803462982177734,66.44075775146484,24918
0.04785354062914848,-57.103112360000004,0.01,0.04984612390398979,10,2560,-1.8523035049438477,251448,99.01,12567,0.0003,16.453022003173828,66.492431640625,25096
0.047742463648319244,-56.93435815,0.01,0.049845628440380096,9,2564,-3.2841289043426514,251848,99.01,12587,0.0003,89.1025619506836,66.8773422241211,25269
0.047624778002500534,-56.639050770000004,0.01,0.04984600096940994,9,2568,-2.378268241882324,252248,99.01,12607,0.0003,118.92620086669922,65.98191833496094,25476
0.04755592718720436,-55.844709540000004,0.03,0.04984584450721741,9,2572,0.4057939052581787,252477,97.3,12618,0.0003,90.32638549804688,66.59844207763672,25607
0.047500673681497574,-55.64429760000001,0.04,0.049848370254039764,9,2576,-5.037411212921143,252804,96.57,12635,0.0003,21.196956634521484,65.5435562133789,25757
0.04741010069847107,-55.57404682000001,0.04,0.049849048256874084,9,2580,-5.469212532043457,253204,96.57,12655,0.0003,74.20687866210938,66.74754333496094,25945
0.04727008938789368,-54.55213377999999,0.04,0.04984556883573532,9,2584,-1.4957456588745117,253604,96.57,12675,0.0003,53.87042236328125,65.84208679199219,26114
