time/time_elapsed,train/actor_loss,train/learning_rate,time/fps,rollout/success rate,train/n_updates,train/critic_loss,time/total timesteps,train/ent_coef_loss,rollout/ep_rew_mean,rollout/ep_len_mean,time/episodes,train/ent_coef,train/std
31681,107.69401382446289,0.0003,60,0.96,1932000,1.5649462566245347,1932157,-0.9655042458325624,-3103.305213220001,2991.82,327,0.006280365749262273,0.07187608629465103
31696,106.61721458435059,0.0003,60,0.96,1932900,1.0612293718382717,1933001,0.9348558598011733,-3097.302331960001,2985.59,328,0.006419365978799761,0.07192203402519226
31720,107.99512321472167,0.0003,60,0.96,1934300,1.1731316021084786,1934478,0.4515965924412012,-3076.3045954200015,2966.77,329,0.007330307601951063,0.07199078798294067
31743,106.80207633972168,0.0003,60,0.96,1935700,2.2643158283270894,1935894,-0.8552252840995789,-3043.326536410001,2945.42,330,0.007460014764219523,0.07206356525421143
31789,106.60748695373535,0.0003,60,0.96,1938500,1.9919325315207244,1938680,-0.13127163410186768,-3064.0057862000012,2961.58,331,0.006744752116501332,0.07208355516195297
31798,106.52309524536133,0.0003,60,0.96,1939000,1.965065749567002,1939192,1.1285069116950035,-3062.991025860001,2958.34,332,0.006782412291504443,0.0720246359705925
31835,106.95014190673828,0.0003,60,0.96,1941300,3.023549094349146,1941413,0.05052048832178116,-3002.4635892200004,2927.69,333,0.0073972833575680855,0.07184232026338577
31853,106.84323860168458,0.0003,60,0.96,1942400,1.3907325434777886,1942545,2.418600454032421,-3003.5680817900006,2932.43,334,0.008065402861684562,0.07184509187936783
31933,105.4529776763916,0.0003,60,0.96,1947300,1.9141538783721626,1947407,-1.1797104509919882,-3054.060568720001,2959.15,335,0.006383320870809257,0.07169228047132492
31977,105.17593078613281,0.0003,60,0.96,1949900,0.8097123625315725,1950068,0.02670453242957592,-3076.6175463900004,2977.68,336,0.005358602479100227,0.07146365940570831
32008,104.8869409942627,0.0003,60,0.96,1951800,1.4184834840428084,1951998,0.118082817196846,-3070.5874641500013,2967.09,337,0.005400840942747891,0.07126463949680328
32057,104.02868125915528,0.0003,60,0.96,1954800,1.1077024541515856,1954956,-0.26648495241999626,-3099.110934540001,2984.22,338,0.0064143299870193,0.07127950340509415
32087,103.17467758178711,0.0003,60,0.96,1956600,2.1441617816500367,1956749,-0.025550851225852968,-3091.0739454200007,2968.57,339,0.006490571587346494,0.07119772583246231
32106,102.59474822998047,0.0003,60,0.96,1957800,3.4892430885322394,1957934,-0.5673896304517985,-3096.8778615500005,2978.36,340,0.0068316889880225065,0.0712038055062294
32136,102.53846328735352,0.0003,60,0.96,1959600,2.9849966583959757,1959750,-0.9243408500403166,-3075.19035997,2968.34,341,0.007044982328079641,0.07130349427461624
32156,103.27876167297363,0.0003,60,0.97,1960800,1.5540855324082077,1960961,0.09786229275166988,-2760.43466778,2830.45,342,0.007194330440834165,0.07136186212301254
32331,103.03170379638672,0.0003,60,0.97,1971500,0.14680706683546305,1971614,-0.24031677812337876,-2879.2629866699995,2920.9,343,0.006757966787554324,0.07135454565286636
32363,102.5241584777832,0.0003,60,0.97,1973400,1.3248402228113263,1973570,1.314162917584181,-2823.9224298699996,2896.8,344,0.007134801978245378,0.07128176838159561
32376,102.11780807495117,0.0003,60,0.97,1974200,1.9321989980526268,1974312,-0.5079383554309607,-2805.94325752,2880.62,345,0.00766408127732575,0.07128205895423889
32405,102.29485420227051,0.0003,60,0.97,1975900,2.7028592455387117,1976095,-0.6097443971037865,-2818.49396813,2893.2,346,0.007521894229575991,0.0712437853217125
32426,102.14408447265625,0.0003,60,0.97,1977200,0.7612609454244376,1977348,1.4745943677425384,-2773.36403971,2855.72,347,0.007090159496292472,0.07123521715402603
32454,101.88789886474609,0.0003,60,0.97,1978900,1.607342591714114,1979053,1.6047792114317416,-2779.9149101499997,2859.68,348,0.008251894135028123,0.0713411346077919
32466,101.7063345336914,0.0003,60,0.97,1979600,1.254798304149881,1979778,0.1959142953157425,-2755.4860038,2810.84,349,0.008664145860821008,0.0713687315583229
32533,102.74613609313965,0.0003,60,0.97,1983700,0.36647402560338377,1983853,-0.8884769161045551,-2788.5149549700004,2831.56,350,0.008347746105864645,0.07152033597230911
32551,102.00071075439453,0.0003,60,0.97,1984800,2.752196603026241,1984982,-0.03400126934051514,-2777.36042489,2780.88,351,0.007706625545397401,0.07149408012628555
32557,101.93877670288086,0.0003,60,0.97,1985200,1.1209972675517201,1985365,-0.6119791037589312,-2572.323477119999,2649.96,352,0.007562968134880066,0.07148466259241104
32566,102.5399690246582,0.0003,60,0.97,1985700,1.2989551630057394,1985854,0.2528399424254894,-2571.2524534699996,2647.65,353,0.007403284325264394,0.07144486904144287
32584,102.08171798706054,0.0003,60,0.97,1986800,0.3858362375386059,1986964,0.24681890055537223,-2567.6662746999996,2645.69,354,0.007431591022759676,0.0713990181684494
32623,101.84536811828613,0.0003,60,0.97,1989200,2.0350471254158764,1989382,-0.411968094855547,-2584.60814473,2658.2,355,0.0071055097365751866,0.0713546872138977
32652,100.36857528686524,0.0003,60,0.97,1990900,3.7565090618282557,1991097,-1.0445597001165152,-2590.3289725199998,2665.83,356,0.00632231546100229,0.07130289822816849
32677,101.10322776794433,0.0003,60,0.97,1992500,1.7372812999226153,1992670,0.3405974791944027,-2574.71276795,2649.32,357,0.00580006605014205,0.07123465090990067
32688,101.34321693420411,0.0003,60,0.97,1993200,2.2582941274903714,1993308,0.8651528187841176,-2573.2007150799996,2645.28,358,0.005849407142959535,0.07118210196495056
32745,99.94740631103515,0.0003,60,0.97,1996600,0.3533951818756759,1996747,1.5623664185404778,-2609.26625909,2629.53,359,0.010654831901192666,0.07125262171030045
32769,99.40393447875977,0.0003,60,0.97,1998100,2.4791594450175762,1998215,-1.6991783489845693,-2610.4328305500003,2633.96,360,0.011731441663578153,0.07141969352960587
32793,99.6398828125,0.0003,60,0.97,1999500,3.050564191471785,1999677,-1.9098467326909303,-2551.98587684,2592.18,361,0.01073302587494254,0.07154397666454315
