train/n_updates,rollout/ep_len_mean,train/actor_loss,time/fps,time/time_elapsed,rollout/ep_rew_mean,time/total timesteps,time/episodes,train/learning_rate,rollout/success rate,train/critic_loss
580520,45.17,325.65008239746095,24,23557,-66.74294111999998,580631,10153,0.001,0.65,4324.942028808594
,44.23,,24,23560,-66.29696635999998,580637,10154,,0.66,
580540,43.97,322.15061950683594,24,23564,-64.62057038999998,580646,10155,0.001,0.66,5844.670742797852
,43.0,,24,23566,-63.668817229999995,580649,10156,,0.67,
,42.05,,24,23569,-63.061544059999996,580654,10157,,0.68,
580580,42.33,326.213916015625,24,23584,-64.25046167,580690,10158,0.001,0.68,5083.708508300781
580600,41.47,327.6770874023438,24,23589,-63.90764842000001,580704,10159,0.001,0.69,4811.724282836914
580700,41.47,327.2748107910156,24,23619,-66.5473038,580804,10160,0.001,0.69,5476.960797119141
,41.44,,24,23621,-66.52649526,580807,10161,,0.69,
580800,42.39,328.61419677734375,24,23640,-67.29624758,580907,10162,0.001,0.68,5173.064971923828
580900,43.26,327.3063201904297,24,23665,-67.52427388,581007,10163,0.001,0.67,3732.326873779297
580920,43.38,324.9374206542969,24,23670,-67.35299640999999,581025,10164,0.001,0.67,5001.8610168457035
580960,42.74,322.11037292480466,24,23688,-67.91383317,581061,10165,0.001,0.68,4153.124346923828
,42.38,,24,23692,-67.48047717,581074,10166,,0.68,
581060,42.38,321.69591369628904,24,23709,-67.56533144,581174,10167,0.001,0.68,4928.55280456543
,41.42,,24,23712,-66.85915061,581178,10168,,0.69,
,40.44,,24,23713,-61.11495813999999,581180,10169,,0.7,
581160,41.09,322.9474670410156,24,23737,-61.625915109999994,581264,10170,0.001,0.7,4410.284387207032
,41.14,,24,23739,-61.646132210000005,581271,10171,,0.7,
581260,42.11,323.7204223632813,24,23767,-62.66429568,581371,10172,0.001,0.69,4507.256211853028
,42.13,,24,23770,-62.52879664000001,581378,10173,,0.69,
581360,42.13,325.06431884765624,24,23798,-62.746516759999984,581478,10174,0.001,0.69,5155.492929077149
581380,42.25,326.64385986328125,24,23804,-62.86881651999999,581498,10175,0.001,0.69,6176.922543334961
581480,42.25,327.06639709472654,24,23822,-67.90197427999999,581598,10176,0.001,0.69,6145.79419555664
581500,41.73,319.4986572265625,24,23825,-65.19462718,581605,10177,0.001,0.69,5700.3854309082035
,40.77,,24,23827,-64.55746316,581609,10178,,0.7,
581600,41.54,325.2759216308594,24,23859,-64.93842224999999,581702,10179,0.001,0.7,4332.376663208008
,41.51,,24,23867,-64.88972494000001,581709,10180,,0.7,
581700,42.47,321.5047271728516,24,23892,-67.10624385000001,581809,10181,0.001,0.69,3288.2966186523436
581800,42.47,325.97071838378906,24,23912,-62.08662047000001,581909,10182,0.001,0.69,5891.247061157226
581820,42.41,320.9156036376953,24,23919,-62.648217460000005,581933,10183,0.001,0.69,6864.926971435547
581920,43.0,319.4966644287109,24,23938,-62.60240015000002,582033,10184,0.001,0.68,5141.395443725586
582020,43.96,324.3971008300781,24,23963,-65.78822447000002,582133,10185,0.001,0.67,5268.024661254883
582120,43.96,319.53697204589844,24,23995,-65.74268573,582233,10186,0.001,0.67,6166.576773071289
,43.9,,24,23997,-65.32262778,582239,10187,,0.67,
582220,44.8,327.9914123535156,24,24024,-65.92066672,582339,10188,0.001,0.66,4513.137588500977
582240,44.66,322.07496032714846,24,24026,-65.34461093,582342,10189,0.001,0.66,4587.0677734375
582340,44.66,322.2096862792969,24,24051,-70.35858581,582442,10190,0.001,0.66,6336.443487548828
,44.7,,24,24054,-70.37350695,582451,10191,,0.66,
582440,45.32,321.88621215820314,24,24081,-70.80955761,582551,10192,0.001,0.65,6492.230758666992
582540,46.18,322.73102111816405,24,24105,-71.62233982,582651,10193,0.001,0.64,5384.964749145508
582640,46.98,323.89435424804685,24,24130,-71.60297109,582751,10194,0.001,0.63,5358.412036132812
,46.92,,24,24137,-71.52025545,582755,10195,,0.63,
582740,47.83,321.73817749023436,24,24163,-75.81805035000001,582855,10196,0.001,0.62,4272.831018066407
582840,48.76,323.3484680175781,24,24182,-76.56145315,582955,10197,0.001,0.61,5286.971984863281
582940,49.7,324.9154479980469,24,24204,-79.19376925,583055,10198,0.001,0.6,4984.1025115966795
582960,48.97,324.17713623046876,24,24207,-77.9976263,583061,10199,0.001,0.6,5010.633908081055
,48.09,,24,24210,-77.30076051,583073,10200,,0.61,
583040,47.88,322.3945281982422,24,24226,-75.57989262999999,583152,10201,0.001,0.62,3453.8206146240236
583140,47.88,314.6546112060547,24,24248,-80.72215821,583252,10202,0.001,0.62,4804.125546264649
583240,48.69,322.93214721679686,24,24281,-81.57194145,583352,10203,0.001,0.61,5763.74919128418
583340,49.56,326.4237915039063,23,24312,-84.18716429,583452,10204,0.001,0.6,5330.011401367187
583360,48.78,317.28826904296875,23,24321,-83.61683763,583474,10205,0.001,0.61,6084.802130126953
583460,48.78,329.30811462402346,23,24349,-85.29546599000001,583574,10206,0.001,0.61,3785.516394042969
583560,49.73,324.8712554931641,23,24369,-91.21401638000002,583674,10207,0.001,0.6,4194.567974853516
583580,48.85,324.68487854003905,23,24374,-86.58631344,583686,10208,0.001,0.61,5078.862744140625
583680,49.78,320.47369689941405,23,24409,-87.06552061000001,583786,10209,0.001,0.6,4602.906311035156
583720,49.17,323.0699859619141,23,24421,-86.31088242,583825,10210,0.001,0.61,5004.720877075195
583820,50.11,319.8563751220703,23,24450,-87.34580842999999,583925,10211,0.001,0.6,6841.982720947266
583920,51.1,325.7186614990234,23,24475,-87.78895488,584025,10212,0.001,0.59,5514.352906799317
,50.25,,23,24480,-86.78564784,584040,10213,,0.6,
584020,51.22,321.6916229248047,23,24508,-87.42240235000001,584140,10214,0.001,0.59,5734.656079101563
584120,51.98,318.721875,23,24540,-89.18077093000004,584240,10215,0.001,0.58,5550.075134277344
584140,51.08,322.9131103515625,23,24544,-84.18489488000002,584250,10216,0.001,0.59,4838.019033813476
584160,51.26,324.8969482421875,23,24550,-84.74691904000001,584271,10217,0.001,0.59,4396.189239501953
584260,52.18,323.736474609375,23,24580,-85.38241839,584371,10218,0.001,0.58,4720.363259887696
,51.25,,23,24582,-84.78842254000001,584378,10219,,0.59,
584360,51.25,314.9048736572266,23,24612,-84.44287231999999,584478,10220,0.001,0.59,4545.598089599609
584380,51.18,322.67046508789065,23,24615,-84.12072354999998,584484,10221,0.001,0.59,3654.4465057373045
584480,52.05,314.8836975097656,23,24637,-84.90761913999997,584584,10222,0.001,0.58,6020.180944824218
,51.81,,23,24640,-84.33357017,584588,10223,,0.58,
584580,52.61,317.8660583496094,23,24676,-84.43136594999999,584688,10224,0.001,0.57,3991.1438690185546
584680,53.57,327.62303161621094,23,24708,-85.78725469,584788,10225,0.001,0.56,5860.400491333008
,52.66,,23,24711,-85.08696153999999,584797,10226,,0.57,
584700,52.7,318.5756500244141,23,24715,-85.20127395,584808,10227,0.001,0.57,5179.581518554687
,52.71,,23,24719,-85.49191869999999,584818,10228,,0.57,
584720,51.78,320.38897094726565,23,24727,-84.71508924,584825,10229,0.001,0.58,5057.968487548828
,50.87,,23,24731,-79.9389581,584834,10230,,0.59,
584760,51.11,317.5300262451172,23,24740,-80.00427887999999,584864,10231,0.001,0.59,4864.209518432617
584820,50.77,318.38133544921874,23,24770,-79.55524967,584930,10232,0.001,0.6,3902.9134002685546
584920,51.74,313.2576446533203,23,24799,-80.31022493,585030,10233,0.001,0.59,5901.390588378907
584940,51.81,322.5692077636719,23,24802,-80.38403092999998,585042,10234,0.001,0.59,3463.486795043945
,51.44,,23,24805,-79.07618901,585049,10235,,0.59,
,50.49,,23,24808,-76.911056,585054,10236,,0.6,
,49.52,,23,24809,-76.23508269000001,585057,10237,,0.61,
584960,48.67,319.1709289550781,23,24813,-73.19413137,585072,10238,0.001,0.62,4901.3744140625
585060,49.47,319.8790679931641,23,24838,-73.78784034,585172,10239,0.001,0.61,4380.305120849609
585160,50.3,319.45652160644534,23,24902,-79.72173692,585272,10240,0.001,0.6,4931.666351318359
585180,50.33,319.7522888183594,23,24911,-79.9123896,585282,10241,0.001,0.6,5738.3819030761715
585280,51.16,321.02855224609374,23,24945,-80.32213945999999,585382,10242,0.001,0.59,4557.738943481445
585380,52.11,320.3973022460938,23,24967,-80.85985449999998,585482,10243,0.001,0.58,4870.405114746094
585480,53.01,319.2697723388672,23,24988,-84.95848359,585582,10244,0.001,0.57,4703.319360351563
585580,53.95,311.6352142333984,23,25028,-90.70868798,585682,10245,0.001,0.56,5099.992846679687
585600,53.9,320.7043792724609,23,25039,-90.10162381,585712,10246,0.001,0.56,6751.634173583984
585700,53.9,309.0883087158203,23,25065,-89.95793828,585812,10247,0.001,0.56,4492.4655838012695
585800,54.72,316.8107940673828,23,25080,-95.58950998999998,585912,10248,0.001,0.55,4755.727325439453
585900,55.61,313.25562438964846,23,25099,-96.33193922999999,586012,10249,0.001,0.54,5735.941598510743
,55.15,,23,25103,-94.71488063000001,586020,10250,,0.54,
585920,55.14,315.06000366210935,23,25108,-94.85486307000001,586029,10251,0.001,0.54,6026.6373046875
586020,55.98,314.60547790527346,23,25131,-95.65963181000001,586129,10252,0.001,0.53,6293.328662109375
,55.06,,23,25134,-95.36258331,586137,10253,,0.54,
586040,55.06,318.00953979492186,23,25137,-95.41378074,586143,10254,0.001,0.54,3984.466931152344
586140,55.97,318.15556640625,23,25168,-95.78329464999999,586243,10255,0.001,0.53,4518.429974365235
586160,56.2,320.0779296875,23,25176,-96.23190778000001,586269,10256,0.001,0.53,3870.5503173828124
586260,57.15,322.67315979003905,23,25209,-97.58405834000001,586369,10257,0.001,0.52,4599.065274047852
586360,57.79,320.9724456787109,23,25238,-97.50853518,586469,10258,0.001,0.51,7497.282080078125
,57.71,,23,25240,-97.18729884999999,586475,10259,,0.51,
586380,56.79,323.7582702636719,23,25244,-94.14203427000001,586483,10260,0.001,0.52,5298.5428466796875
,56.88,,23,25253,-94.43566118999999,586495,10261,,0.52,
586400,56.11,316.7777862548828,23,25274,-94.31301859999999,586518,10262,0.001,0.53,4605.049661254883
586420,55.16,321.9652496337891,23,25276,-93.6847935,586523,10263,0.001,0.54,4961.614181518555
586520,55.98,321.5748718261719,23,25301,-95.22056525999999,586623,10264,0.001,0.53,5335.017962646484
,55.68,,23,25305,-93.4303255,586629,10265,,0.53,
,55.61,,23,25312,-93.21247374999999,586635,10266,,0.53,
586540,54.86,319.32346496582034,23,25319,-92.99990351999999,586660,10267,0.001,0.54,3810.328663635254
586580,55.03,323.68052062988284,23,25335,-93.42641705,586681,10268,0.001,0.54,4645.251239013672
,55.15,,23,25341,-93.47453396,586695,10269,,0.54,
586620,54.72,316.7630279541016,23,25350,-94.11991592000003,586736,10270,0.001,0.54,4911.129373168946
586720,55.65,312.86761474609375,23,25373,-94.99408571000002,586836,10271,0.001,0.53,4638.390234375
586820,55.65,316.9997924804687,23,25394,-96.25327843000002,586936,10272,0.001,0.53,4005.56121673584
586840,55.63,315.5220703125,23,25397,-96.18771497000003,586941,10273,0.001,0.53,5701.195111083985
,54.73,,23,25400,-95.65494592000003,586951,10274,,0.54,
586860,54.82,320.1537170410156,23,25406,-95.81234845,586980,10275,0.001,0.54,5102.993893432617
586880,53.96,317.8088714599609,23,25415,-90.55395253,586994,10276,0.001,0.55,6084.874652099609
586980,54.89,313.2913421630859,23,25441,-93.63545239000001,587094,10277,0.001,0.54,4186.325537109375
587080,55.85,310.7740203857422,23,25487,-94.16254226999999,587194,10278,0.001,0.53,7226.303820800781
587100,55.09,319.5231628417969,23,25500,-93.83365194,587211,10279,0.001,0.53,3994.9756439208986
,55.07,,23,25502,-93.91922112999998,587216,10280,,0.53,
587120,54.12,314.89198608398436,23,25504,-91.70286770999999,587221,10281,0.001,0.54,4724.998329162598
587140,53.37,319.0998809814453,23,25510,-91.41909550999999,587246,10282,0.001,0.55,4598.009558105468
587200,53.68,310.88099670410156,23,25524,-92.09996321,587301,10283,0.001,0.55,5179.9333984375
,52.77,,23,25529,-91.59237915,587310,10284,,0.56,
587300,52.77,319.7973358154297,22,25570,-88.94895967999996,587410,10285,0.001,0.56,6330.979064941406
,51.87,,22,25573,-88.33266524999998,587420,10286,,0.57,
587320,51.88,318.5563232421875,22,25577,-88.38716352999998,587427,10287,0.001,0.57,4252.411334228515
587420,51.88,315.252734375,22,25597,-87.98752737999999,587527,10288,0.001,0.57,5549.466488647461
587440,52.04,316.10504760742185,22,25604,-88.69857325999999,587546,10289,0.001,0.57,5910.770272827149
587540,52.04,322.6790344238281,22,25634,-84.48919479,587646,10290,0.001,0.57,4864.882800292969
587640,52.95,314.4010498046875,22,25661,-85.59600533999999,587746,10291,0.001,0.56,5699.435800170899
587740,52.95,323.46080627441404,22,25679,-85.71323305,587846,10292,0.001,0.56,4755.461212158203
587760,52.11,313.80348815917966,22,25684,-85.21955698,587862,10293,0.001,0.57,4200.396295166016
,51.25,,22,25687,-84.54597046999999,587876,10294,,0.58,
587780,51.28,323.80388793945315,22,25690,-84.65770192,587883,10295,0.001,0.58,5141.868756103516
,50.34,,22,25694,-80.30914292,587889,10296,,0.59,
587880,50.34,319.3265075683594,22,25719,-84.94603347,587989,10297,0.001,0.59,5427.285623168946
587980,50.34,318.13441772460936,22,25743,-85.53009438999999,588089,10298,0.001,0.59,5205.87190246582
588080,51.28,320.2360107421875,22,25775,-86.20151795999999,588189,10299,0.001,0.58,5494.022686767578
588180,52.16,312.76410217285155,22,25802,-88.0586457,588289,10300,0.001,0.57,4357.840983581543
588280,52.37,314.0202239990234,22,25827,-87.47038659999998,588389,10301,0.001,0.56,4576.387069702148
588300,51.54,316.2681823730469,22,25832,-82.28042437,588406,10302,0.001,0.57,4428.047451782227
588400,51.54,318.80433959960936,22,25852,-81.48513096,588506,10303,0.001,0.57,5370.05005493164
,50.62,,22,25855,-79.01624532000001,588514,10304,,0.58,
588440,50.84,319.02369689941406,22,25870,-78.78624972,588558,10305,0.001,0.58,4612.605810546875
588460,49.93,319.9947143554688,22,25874,-76.70159368,588567,10306,0.001,0.59,4906.121994018555
588560,49.93,316.6050231933594,22,25892,-71.38616797,588667,10307,0.001,0.59,5862.5752227783205
588660,50.81,317.8420043945313,22,25920,-71.59742419,588767,10308,0.001,0.58,4412.801249694824
588680,50.02,323.0363037109375,22,25929,-71.07615144,588788,10309,0.001,0.59,4554.23479309082
,49.71,,22,25932,-70.83214097,588796,10310,,0.59,
588780,49.71,319.6479248046875,22,25956,-70.52333159000001,588896,10311,0.001,0.59,5311.799230957031
588800,48.77,315.56102294921874,22,25959,-70.08889684000002,588902,10312,0.001,0.6,5819.840478515625
,48.78,,22,25968,-70.70536438,588918,10313,,0.6,
588900,48.78,311.0375701904297,22,25995,-70.36743514000001,589018,10314,0.001,0.6,5931.209060668945
588920,47.88,317.605224609375,22,25997,-68.54240082,589028,10315,0.001,0.61,6362.130218505859
,47.81,,22,26004,-68.47946538999999,589031,10316,,0.61,
,47.67,,22,26007,-68.23246350999997,589038,10317,,0.61,
589020,47.67,316.00226135253905,22,26024,-67.61653360999999,589138,10318,0.001,0.61,5300.125988769531
,47.62,,22,26025,-67.60972525999999,589140,10319,,0.61,
589120,47.62,315.5818695068359,22,26048,-68.26340926,589240,10320,0.001,0.61,4949.028762817383
589140,47.63,315.2962921142578,22,26052,-68.35478962,589247,10321,0.001,0.61,5652.333163452148
589240,47.63,310.9847839355469,22,26080,-68.19700848000001,589347,10322,0.001,0.61,4987.098068237305
,47.65,,22,26083,-68.20852886,589353,10323,,0.61,
589260,46.77,320.30958862304686,22,26093,-68.07964745,589365,10324,0.001,0.62,4916.658673095703
589360,46.77,315.5265258789062,22,26124,-67.69647936,589465,10325,0.001,0.62,6015.80559387207
589460,47.68,310.69549255371095,22,26159,-68.61130842,589565,10326,0.001,0.61,4470.429357910156
,47.66,,22,26161,-68.48965734000001,589574,10327,,0.61,
589560,48.56,321.1910766601562,22,26188,-69.48764002000001,589674,10328,0.001,0.6,4963.731362915039
589580,48.65,323.5397094726562,22,26193,-69.84655923,589690,10329,0.001,0.6,5175.701162719726
,48.6,,22,26195,-69.63288949,589694,10330,,0.6,
589600,48.48,315.4444610595703,22,26211,-70.22364166999999,589712,10331,0.001,0.6,3376.512405395508
589620,47.93,319.0300689697266,22,26216,-70.13449883,589723,10332,0.001,0.6,5784.174011230469
,46.95,,22,26218,-69.47804949,589725,10333,,0.61,
,46.95,,22,26221,-69.41038982,589737,10334,,0.61,
589720,47.88,319.8505554199219,22,26254,-69.83766003000001,589837,10335,0.001,0.6,5193.483193969727
589740,47.87,312.403515625,22,26256,-69.79356526000001,589841,10336,0.001,0.6,4825.809625244141
,47.86,,22,26258,-69.79096011,589843,10337,,0.6,
589840,48.71,316.4715057373047,22,26281,-70.2283049,589943,10338,0.001,0.59,5530.930160522461
589940,48.71,321.4333831787109,22,26308,-70.21800656,590043,10339,0.001,0.59,4940.396633911133
590040,48.71,314.7337707519531,22,26333,-67.23099872,590143,10340,0.001,0.59,6273.223614501953
590140,49.61,318.6988037109375,22,26356,-68.67750301999999,590243,10341,0.001,0.58,4300.443450927734
590180,49.01,322.0521179199219,22,26373,-69.47266478,590283,10342,0.001,0.59,5014.86665649414
,48.1,,22,26376,-69.09905529000001,590292,10343,,0.6,
590260,47.97,314.9855102539062,22,26409,-67.67914909,590379,10344,0.001,0.61,5205.4150115966795
590360,47.97,319.1322357177734,22,26433,-64.58750048,590479,10345,0.001,0.61,5207.037255859375
590380,47.71,315.289111328125,22,26440,-63.82570664,590483,10346,0.001,0.61,6890.18330078125
,46.78,,22,26442,-63.540745179999995,590490,10347,,0.62,
,45.88,,22,26446,-57.941803779999994,590500,10348,,0.63,
590480,45.88,320.85858154296875,22,26465,-59.01681145999999,590600,10349,0.001,0.63,4421.028378295899
590580,46.8,317.94435119628906,22,26489,-59.15156277999999,590700,10350,0.001,0.62,6221.991040039063
590680,47.58,314.97059326171876,22,26512,-59.21046241999999,590787,10351,0.001,0.62,5380.321905517578
590780,47.58,314.2255004882812,22,26538,-58.82668828,590887,10352,0.001,0.62,5035.48349609375
590880,48.5,311.42487182617185,22,26572,-59.00092935999999,590987,10353,0.001,0.61,5975.840979003906
590980,49.44,308.2356475830078,22,26601,-61.68339469999999,591087,10354,0.001,0.6,4076.726525878906
,48.53,,22,26604,-61.65267066999999,591096,10355,,0.61,
591000,48.32,318.6334716796875,22,26611,-61.20651374999999,591101,10356,0.001,0.61,6104.895947265625
,47.45,,22,26615,-60.24331457999999,591114,10357,,0.62,
,46.47,,22,26617,-58.805927469999986,591116,10358,,0.63,
591020,46.52,315.8952606201172,22,26626,-59.285290069999995,591127,10359,0.001,0.63,4549.252490234375
,46.55,,22,26630,-59.80302433,591138,10360,,0.63,
591040,46.46,317.0548950195313,22,26633,-59.51205951000001,591141,10361,0.001,0.63,4797.225939941406
,46.29,,22,26636,-58.911081040000006,591147,10362,,0.63,
591140,47.24,314.8717864990234,22,26660,-59.61357646000001,591247,10363,0.001,0.62,6580.374136352539
,46.32,,22,26663,-58.16678062,591255,10364,,0.63,
591160,46.4,319.11839904785154,22,26668,-58.54818056,591269,10365,0.001,0.63,4439.667626953125
591180,46.48,316.6403564453125,22,26676,-58.611237579999994,591283,10366,0.001,0.63,4194.20085144043
,46.31,,22,26679,-58.12931496,591291,10367,,0.63,
591220,46.4,312.23597717285156,22,26687,-58.11365816000001,591321,10368,0.001,0.63,5272.815588378906
591240,46.53,316.5072296142578,22,26696,-58.57701620000001,591348,10369,0.001,0.63,5125.569482421875
591260,46.25,314.70123291015625,22,26705,-57.89418062000001,591361,10370,0.001,0.63,5716.168832397461
,45.32,,22,26709,-57.15886859000001,591368,10371,,0.64,
,44.39,,22,26712,-55.146238170000004,591375,10372,,0.65,
591280,44.5,319.97678833007814,22,26719,-55.39069674,591391,10373,0.001,0.65,5226.7842468261715
591380,45.4,312.06626892089844,22,26746,-56.29962802,591491,10374,0.001,0.64,4222.088772583008
,45.16,,22,26749,-55.84927259999999,591496,10375,,0.64,
591480,46.02,321.8611297607422,22,26780,-56.32704040000001,591596,10376,0.001,0.63,3560.1230041503904
591580,46.02,318.79347839355466,22,26803,-53.91156523000001,591696,10377,0.001,0.63,4924.979714965821
591680,46.02,324.9840087890625,22,26834,-54.3574849,591796,10378,0.001,0.63,4927.059567260742
591780,46.85,315.61334838867185,22,26862,-55.17351758000001,591896,10379,0.001,0.62,5998.884848022461
591800,46.99,315.8291290283203,22,26868,-56.036054899999996,591915,10380,0.001,0.62,5756.161633300781
591840,47.31,314.4207336425781,22,26889,-57.08472881000001,591952,10381,0.001,0.62,3712.924639892578
591860,47.19,313.30418701171874,22,26904,-56.97835769000001,591965,10382,0.001,0.62,4426.383207702636
,46.67,,21,26910,-55.727569730000006,591968,10383,,0.62,
,46.62,,21,26918,-55.54358163,591972,10384,,0.62,
591960,46.62,313.7976898193359,21,26939,-55.53168922,592072,10385,0.001,0.62,4073.6988525390625
,46.59,,21,26948,-55.629647289999994,592079,10386,,0.62,
591980,46.66,316.87880554199216,21,26953,-55.60634627,592093,10387,0.001,0.62,4739.259219360351
592080,46.66,319.1172668457031,21,26983,-56.27750257,592193,10388,0.001,0.62,4835.6742889404295
592180,47.47,319.8575012207031,21,27006,-56.24446357000001,592293,10389,0.001,0.61,5428.726995849609
592280,47.47,311.6411071777344,21,27030,-55.10643070000001,592393,10390,0.001,0.61,4995.595278930664
592300,46.72,315.07525024414065,21,27039,-54.94939265,592418,10391,0.001,0.62,4006.2365112304688
592400,46.72,316.33274230957034,21,27070,-55.150877799999996,592518,10392,0.001,0.62,3749.010336303711
592500,47.56,314.84107666015626,21,27100,-55.73300663999999,592618,10393,0.001,0.61,3990.6771545410156
592520,47.53,313.22742919921876,21,27109,-55.989070520000006,592629,10394,0.001,0.61,4616.880804443359
,47.56,,21,27114,-55.90427530000001,592639,10395,,0.61,
592620,48.5,315.53090209960936,21,27139,-56.73190242,592739,10396,0.001,0.6,4538.48547668457
592680,47.94,321.14809265136716,21,27154,-52.305762759999986,592783,10397,0.001,0.61,4777.934707641602
,47.06,,21,27163,-49.11906509999998,592795,10398,,0.62,
,46.1,,21,27165,-48.39687638999999,592799,10399,,0.63,
592780,46.1,317.8936462402344,21,27184,-46.58687895,592899,10400,0.001,0.63,5182.788143920899
592880,46.1,317.3465270996094,21,27215,-46.68232167,592999,10401,0.001,0.63,4867.184481811523
592900,46.03,316.93590087890624,21,27220,-46.44215641999999,593009,10402,0.001,0.63,3134.814291381836
593000,46.03,318.97429809570315,21,27240,-46.54457202,593109,10403,0.001,0.63,4470.659898376465
593020,46.07,316.4165924072266,21,27245,-46.66719223999999,593121,10404,0.001,0.63,5076.375537109375
593120,46.63,309.27495727539065,21,27271,-49.305366879999994,593221,10405,0.001,0.62,5304.825378417969
,46.59,,21,27275,-49.082693979999995,593226,10406,,0.62,
,45.69,,21,27278,-48.59859455,593236,10407,,0.63,
593140,44.81,315.7313171386719,21,27287,-48.1768532,593248,10408,0.001,0.64,4731.751187133789
,44.69,,21,27291,-48.02628379000001,593257,10409,,0.64,
593180,44.95,312.3686126708984,21,27307,-49.240092090000005,593291,10410,0.001,0.64,4947.164031982422
,43.99,,21,27310,-48.513054570000016,593295,10411,,0.65,
593280,44.93,313.0165985107422,21,27353,-49.65827551000001,593395,10412,0.001,0.64,4732.802770996093
,44.82,,21,27356,-49.04440356,593400,10413,,0.64,
593380,44.82,315.76976318359374,21,27388,-49.41295217000001,593500,10414,0.001,0.64,4276.3213165283205
593400,44.84,311.7895477294922,21,27393,-49.543873680000004,593512,10415,0.001,0.64,4901.522750854492
593500,45.81,314.8678253173828,21,27427,-53.49632433000001,593612,10416,0.001,0.63,3651.2828826904297
593600,46.74,311.6386962890625,21,27448,-54.02787545000001,593712,10417,0.001,0.62,5758.815777587891
,45.76,,21,27450,-53.74823133000001,593714,10418,,0.63,
593620,45.91,321.6252899169922,21,27456,-53.93731569,593731,10419,0.001,0.63,4268.343841552734
593640,45.12,320.5008544921875,21,27462,-53.89739421,593752,10420,0.001,0.64,4063.5374145507812
593740,46.05,316.86777954101564,21,27496,-54.58979738000001,593852,10421,0.001,0.63,3871.0117370605467
593760,45.2,319.5046661376953,21,27502,-54.179056870000004,593867,10422,0.001,0.64,3099.222142028809
593860,46.14,315.02367248535154,21,27537,-55.81135462,593967,10423,0.001,0.63,4167.3576736450195
593960,47.02,322.06006774902346,21,27556,-59.79341172,594067,10424,0.001,0.62,4296.332818603516
,46.11,,21,27559,-58.740271629999995,594076,10425,,0.63,
594060,46.11,319.7712158203125,21,27586,-58.721206630000005,594176,10426,0.001,0.63,3521.434994506836
594160,47.02,318.90350646972655,21,27609,-59.6065963,594276,10427,0.001,0.62,4398.433190917969
594180,46.2,309.16131896972655,21,27613,-58.36654049999999,594294,10428,0.001,0.63,5283.895904541016
594200,46.11,310.9545074462891,21,27617,-58.05238062999999,594301,10429,0.001,0.63,4600.697067260742
,46.13,,21,27624,-58.31106403999999,594307,10430,,0.63,
594300,46.95,314.90859069824216,21,27642,-60.86637154999998,594407,10431,0.001,0.62,4932.391366577149
,46.92,,21,27645,-60.833887,594415,10432,,0.62,
594400,47.9,312.72450256347656,21,27678,-61.74265168,594515,10433,0.001,0.61,5882.394494628907
594420,47.88,317.4324890136719,21,27683,-61.935248089999995,594525,10434,0.001,0.61,4475.907818603516
594520,47.88,309.46099243164065,21,27705,-63.15737967,594625,10435,0.001,0.61,5144.954779052734
594620,48.84,313.543212890625,21,27726,-67.07338920000001,594725,10436,0.001,0.6,5105.238522338867
594660,49.18,310.6034362792969,21,27738,-67.25734146,594761,10437,0.001,0.6,4566.3525115966795
,48.27,,21,27747,-66.34575162000002,594770,10438,,0.61,
594760,48.27,315.8418243408203,21,27772,-66.51464199000002,594870,10439,0.001,0.61,4438.978909301758
,47.31,,21,27774,-63.48008721,594874,10440,,0.62,
594860,47.31,304.9092742919922,21,27801,-62.582914869999996,594974,10441,0.001,0.62,4404.23349609375
,46.94,,21,27803,-60.96657025,594977,10442,,0.62,
594880,46.93,316.8574584960937,21,27806,-60.95683183999999,594985,10443,0.001,0.62,4420.030493164062
,46.11,,21,27808,-58.23975033999999,594990,10444,,0.62,
594980,46.11,309.6222808837891,21,27830,-56.30435780999999,595090,10445,0.001,0.62,4468.307989501953
595000,46.19,312.32745971679685,21,27834,-56.40114148,595102,10446,0.001,0.62,5461.89107055664
595100,47.12,310.5665344238281,21,27854,-56.842102319999995,595202,10447,0.001,0.61,5838.20352935791
595200,48.02,314.13397216796875,21,27877,-57.933838349999995,595302,10448,0.001,0.6,4217.091448974609
595300,48.02,312.9375274658203,21,27904,-56.97249401000001,595402,10449,0.001,0.6,3755.569195556641
595380,47.88,309.5609832763672,21,27931,-59.052985070000005,595488,10450,0.001,0.61,5194.253601074219
595400,47.18,309.03545532226565,21,27937,-59.02878437000001,595505,10451,0.001,0.61,4489.036846923828
595440,46.54,318.1904663085937,21,27949,-58.57019914000001,595541,10452,0.001,0.62,4084.7975631713866
,45.66,,21,27952,-58.473658830000005,595553,10453,,0.63,
595460,44.8,315.4449401855469,21,27958,-56.365262869999995,595567,10454,0.001,0.64,4920.455648803711
,44.83,,21,27963,-56.561535389999996,595579,10455,,0.64,
595560,45.78,317.4447265625,21,27995,-57.27351349999999,595679,10456,0.001,0.63,4301.877252197266
595660,46.65,314.8878875732422,21,28017,-57.74890406,595779,10457,0.001,0.62,4893.874566650391
595680,46.75,315.7209930419922,21,28021,-57.77965158,595791,10458,0.001,0.62,3949.077044677734
,46.68,,21,28023,-57.392546589999995,595795,10459,,0.62,
595780,47.57,315.8324920654297,21,28051,-58.26531169,595895,10460,0.001,0.61,4974.848359680176
595800,47.62,309.48619689941404,21,28054,-58.43985791,595903,10461,0.001,0.61,5407.174578857422
