train/actor_loss,time/episodes,train/critic_loss,rollout/ep_len_mean,time/total timesteps,train/learning_rate,time/time_elapsed,rollout/ep_rew_mean,time/fps,rollout/success rate,train/n_updates
407.9321624755859,9628,8675.318139648438,25.53,453782,0.001,17982,-44.53593659999999,25,0.85,453680
405.5565124511719,9632,7793.13493347168,25.58,453825,0.001,17996,-44.89591199,25,0.85,453720
409.8743530273438,9636,7516.937164306641,26.07,453909,0.001,18025,-44.69614299999999,25,0.85,453800
406.42319946289064,9640,6955.851293945312,24.19,453931,0.001,18033,-39.01466493,25,0.87,453820
411.0310424804687,9644,8299.6197265625,23.69,454015,0.001,18059,-39.685355869999995,25,0.88,453900
401.5444000244141,9648,10789.738220214844,23.36,454045,0.001,18077,-38.52156126,25,0.88,453940
410.6807830810547,9652,7035.8357421875,24.19,454183,0.001,18122,-43.0313861,25,0.87,454080
414.8736877441406,9656,6258.59775390625,22.43,454217,0.001,18141,-40.64376292,25,0.89,454100
409.8573699951172,9660,7269.807354736328,21.6,454253,0.001,18180,-39.68283412,24,0.9,454140
403.2633087158203,9664,7921.537225341797,23.85,454521,0.001,18261,-47.338976220000006,24,0.88,454420
412.79322204589846,9668,7151.976794433594,23.62,454547,0.001,18281,-47.03001172000001,24,0.88,454440
407.39105224609375,9672,9514.925634765625,24.61,454679,0.001,18319,-50.82473069,24,0.87,454560
406.9201995849609,9676,9696.405072021484,24.88,454793,0.001,18354,-51.5382878,24,0.86,454680
409.22702941894534,9680,7686.397787475586,25.62,454919,0.001,18395,-53.01297196,24,0.85,454800
411.5337890625,9684,6659.817712402344,25.43,454941,0.001,18414,-52.41115203000001,24,0.85,454840
411.7197662353516,9688,6935.5392395019535,25.38,454989,0.001,18434,-51.647543950000006,24,0.85,454880
409.75872192382815,9692,8483.000439453124,24.69,455047,0.001,18452,-50.622338309999996,24,0.86,454940
412.5029266357422,9696,8188.522802734375,24.68,455194,0.001,18504,-49.59641745999999,24,0.86,455080
417.3575012207031,9700,9582.067614746094,24.1,455233,0.001,18535,-49.32566371,24,0.86,455120
414.2154113769531,9704,5672.668792724609,24.92,455356,0.001,18585,-49.797182959999994,24,0.85,455240
412.39874267578125,9708,8754.29923095703,24.29,455422,0.001,18605,-50.13393333,24,0.86,455320
420.0364715576172,9712,6342.599795532226,23.78,455580,0.001,18640,-45.67079186,24,0.87,455460
414.2616790771484,9716,6807.415933227539,22.97,455629,0.001,18661,-41.35700725000001,24,0.88,455520
409.55096740722655,9720,8112.190563964844,21.33,455653,0.001,18675,-35.6909751,24,0.89,455540
412.56556701660156,9724,8594.724060058594,20.96,455729,0.001,18700,-35.15113125,24,0.9,455620
409.09300842285154,9728,7270.136193847657,19.68,455750,0.001,18719,-30.005425149999997,24,0.91,455640
412.5961181640625,9732,6707.6871337890625,20.43,455868,0.001,18761,-30.370984639999996,24,0.9,455760
408.53583068847655,9736,9308.482794189453,20.84,455993,0.001,18804,-31.114344189999997,24,0.89,455880
414.9396148681641,9740,7820.177905273437,21.32,456063,0.001,18833,-31.177998589999998,24,0.89,455960
410.9179748535156,9744,8552.438177490234,21.79,456194,0.001,18859,-29.9184614,24,0.88,456080
410.60760498046875,9748,8276.185192871093,22.67,456312,0.001,18905,-30.36819928,24,0.87,456200
412.7427459716797,9752,7895.8720703125,21.5,456333,0.001,18920,-24.683645739999996,24,0.88,456220
408.33379516601565,9756,7181.008410644531,23.3,456547,0.001,18974,-31.06480431,24,0.86,456440
402.82973327636716,9760,8012.479278564453,23.26,456579,0.001,18995,-30.876242069999993,24,0.86,456460
408.3378540039063,9764,9237.018322753906,21.01,456622,0.001,19020,-22.018508509999997,24,0.88,456520
410.3167419433594,9768,8901.306616210937,22.13,456760,0.001,19062,-26.425356139999998,23,0.87,456640
404.4306243896484,9772,9307.890454101562,21.03,456782,0.001,19071,-22.681276750000006,23,0.88,456680
410.24029541015625,9776,7945.550854492188,22.33,457026,0.001,19146,-28.45606616,23,0.87,456920
410.9204040527344,9780,8764.068005371093,21.73,457092,0.001,19168,-27.95362858,23,0.88,456980
407.69326171875,9784,7311.334942626953,21.77,457118,0.001,19195,-28.128669049999996,23,0.88,457000
412.2040588378906,9788,8629.744592285157,23.56,457345,0.001,19256,-38.14462055,23,0.86,457240
412.1129547119141,9792,8063.361468505859,23.29,457376,0.001,19272,-37.95412741,23,0.86,457260
416.47263488769534,9796,8429.769430541992,22.39,457433,0.001,19303,-35.12990635999999,23,0.87,457320
413.4380401611328,9800,10750.278479003906,22.46,457479,0.001,19324,-35.47953009,23,0.87,457360
413.27318420410154,9804,7821.702471923828,21.45,457501,0.001,19338,-34.268997840000004,23,0.88,457400
417.6066070556641,9808,7038.473815917969,21.3,457552,0.001,19372,-34.43228069,23,0.88,457440
417.64560852050784,9812,10272.541870117188,21.85,457765,0.001,19437,-38.20110031,23,0.87,457660
414.2013885498047,9816,8876.587762451172,22.35,457864,0.001,19480,-37.30306648,23,0.87,457760
413.09739074707034,9820,7267.735119628906,22.39,457892,0.001,19502,-37.519511740000006,23,0.87,457780
405.9306701660156,9824,9221.7705078125,22.13,457942,0.001,19522,-38.40152458,23,0.87,457840
414.6659912109375,9828,6993.30394897461,22.45,457995,0.001,19550,-39.159075099999995,23,0.87,457880
411.89142150878905,9832,8089.393713378906,22.68,458136,0.001,19583,-39.24163447,23,0.87,458020
414.52765502929685,9836,8102.425390625,22.62,458255,0.001,19616,-40.39704972,23,0.87,458140
413.8030700683594,9840,7170.043518066406,23.38,458401,0.001,19659,-46.22852347999999,23,0.86,458300
419.1150207519531,9844,7479.527487182617,23.49,458543,0.001,19704,-50.35060109,23,0.86,458440
413.79494018554686,9848,7169.295391845703,22.63,458575,0.001,19716,-50.10045302999999,23,0.87,458460
415.25270385742186,9852,8099.565911865235,22.75,458608,0.001,19737,-50.163461039999994,23,0.87,458500
414.16473083496095,9856,9142.023547363282,22.22,458769,0.001,19780,-47.22793505999999,23,0.88,458660
421.24578857421875,9860,6188.898089599609,23.22,458901,0.001,19819,-50.88336668,23,0.87,458800
416.105029296875,9864,8174.24248046875,24.88,459110,0.001,19873,-53.17280437,23,0.86,459000
414.79844665527344,9868,9147.570037841797,24.06,459166,0.001,19890,-49.13510948000001,23,0.87,459060
415.8118103027344,9872,11844.075128173828,25.08,459290,0.001,19931,-49.41977071,23,0.86,459180
417.30649719238284,9876,7954.56298828125,23.97,459423,0.001,19971,-43.149809430000005,23,0.87,459320
416.0681427001953,9880,9238.215124511718,23.66,459458,0.001,19984,-42.18303663999999,22,0.87,459340
421.6749603271484,9884,8833.053503417968,23.98,459516,0.001,20009,-43.27700916,22,0.87,459400
412.2688507080078,9888,9681.452819824219,23.96,459741,0.001,20062,-38.61735692,22,0.87,459640
418.1813903808594,9892,10048.02734375,24.9,459866,0.001,20091,-43.69517022,22,0.86,459760
425.48101501464845,9896,7080.87275390625,24.91,459924,0.001,20122,-43.62327132,22,0.86,459820
420.2677886962891,9900,7547.006823730469,24.82,459961,0.001,20152,-43.41718302,22,0.86,459860
421.3246795654297,9904,9378.894668579102,25.0,460001,0.001,20170,-43.70457307000001,22,0.86,459900
423.5552490234375,9908,9597.017211914062,24.77,460029,0.001,20197,-43.24521191000001,22,0.86,459920
414.2907012939453,9912,8124.695086669922,22.94,460059,0.001,20216,-38.28724209999999,22,0.88,459940
415.4201171875,9916,9405.4107421875,22.41,460105,0.001,20238,-38.55321420999999,22,0.88,460000
419.59722290039065,9920,7953.6791320800785,22.53,460145,0.001,20274,-38.458527839999995,22,0.88,460040
427.1462432861328,9924,7758.67958984375,24.41,460383,0.001,20363,-46.84232414,22,0.86,460280
421.3970001220703,9928,6705.802825927734,25.15,460510,0.001,20394,-47.02109637,22,0.85,460400
418.3814270019531,9932,7912.501763916016,24.3,460566,0.001,20424,-45.88731788999999,22,0.86,460460
416.7702941894531,9936,10796.664697265625,23.42,460597,0.001,20442,-44.356652489999995,22,0.87,460480
417.75001220703126,9940,9483.10057373047,22.39,460640,0.001,20464,-39.131650799999996,22,0.88,460520
419.5254241943359,9944,7169.206683349609,21.22,460665,0.001,20495,-34.306857529999995,22,0.89,460560
421.4424102783203,9948,6607.494329833984,22.29,460804,0.001,20535,-36.135660609999995,22,0.88,460700
421.58933410644534,9952,8841.968237304687,22.32,460840,0.001,20564,-36.1651492,22,0.88,460720
424.49786376953125,9956,7441.288739013672,21.0,460869,0.001,20581,-32.62572005000001,22,0.89,460760
425.1102630615234,9960,10760.965045166016,20.33,460934,0.001,20623,-29.33343071,22,0.9,460820
416.26813354492185,9964,8545.903930664062,19.32,461042,0.001,20675,-28.802999569999997,22,0.91,460940
418.3407806396484,9968,9385.086938476563,19.17,461083,0.001,20700,-29.0916481,22,0.91,460980
416.91245422363284,9972,8914.379571533203,18.25,461115,0.001,20716,-28.928174520000002,22,0.92,461000
411.6270446777344,9976,7862.647021484375,18.05,461228,0.001,20752,-28.613789540000003,22,0.93,461120
424.50250549316405,9980,9280.02724609375,19.03,461361,0.001,20809,-31.402986470000005,22,0.92,461260
423.7253082275391,9984,9302.642309570312,19.25,461441,0.001,20853,-32.046743090000014,22,0.92,461340
424.49700927734375,9988,8363.42039794922,17.33,461474,0.001,20866,-26.96833493,22,0.94,461360
421.43861999511716,9992,8098.085314941406,17.97,461663,0.001,20921,-29.694718839999997,22,0.94,461560
419.3232086181641,9996,8589.283972167968,17.68,461692,0.001,20931,-29.20809307,22,0.94,461580
426.0306365966797,10000,6253.254266357422,18.42,461803,0.001,20957,-31.782899720000003,22,0.93,461700
427.31947326660156,10004,9655.251159667969,19.21,461922,0.001,20983,-34.451883190000004,22,0.92,461820
426.9412048339844,10008,9630.548217773438,19.34,461963,0.001,21006,-34.10319967,21,0.92,461860
419.7382781982422,10012,10206.255407714843,19.41,462000,0.001,21032,-34.03262909,21,0.92,461880
426.9642669677734,10016,8608.098040771485,20.16,462121,0.001,21066,-35.611023149999994,21,0.91,462020
421.8118377685547,10020,8594.313110351562,21.24,462269,0.001,21102,-40.22141916,21,0.9,462160
420.77417907714846,10024,8919.844055175781,19.24,462307,0.001,21120,-31.369272870000003,21,0.92,462200
424.3256011962891,10028,9678.303759765626,19.21,462431,0.001,21150,-35.42447321,21,0.92,462320
422.77882995605466,10032,9068.15048828125,19.47,462513,0.001,21179,-36.599256020000006,21,0.92,462400
430.9694854736328,10036,7774.385681152344,19.48,462545,0.001,21195,-36.503994750000004,21,0.92,462440
423.4873382568359,10040,8717.319567871094,19.5,462590,0.001,21215,-36.49675469999999,21,0.92,462480
432.8148712158203,10044,7121.430993652344,19.85,462650,0.001,21246,-36.36575139,21,0.92,462540
424.6036804199219,10048,8424.551196289063,18.78,462682,0.001,21261,-34.70595497,21,0.93,462580
428.8832214355469,10052,7857.6100402832035,19.09,462749,0.001,21304,-35.65213749,21,0.93,462640
439.20847473144534,10056,7694.828411865235,19.22,462791,0.001,21319,-35.917790360000005,21,0.93,462680
429.9414398193359,10060,9145.034411621094,20.73,463007,0.001,21391,-36.503215430000004,21,0.91,462900
429.7511871337891,10064,7529.847326660156,19.88,463030,0.001,21405,-34.63496852,21,0.91,462920
425.1605743408203,10068,8483.516955566407,19.76,463059,0.001,21422,-33.9146175,21,0.91,462940
431.35908203125,10072,7719.859234619141,20.72,463187,0.001,21460,-34.26423586999999,21,0.9,463080
433.2418212890625,10076,6794.222320556641,20.58,463286,0.001,21497,-34.43853756,21,0.9,463180
430.84649658203125,10080,9692.135998535156,20.48,463409,0.001,21537,-33.63040919,21,0.9,463300
429.607177734375,10084,8156.830090332031,19.97,463438,0.001,21560,-32.05424499,21,0.9,463320
421.78367309570314,10088,10954.61471862793,20.78,463552,0.001,21602,-32.299805709999994,21,0.89,463440
427.30486755371095,10092,8283.580908203125,20.26,463689,0.001,21644,-29.87530568,21,0.89,463580
428.1013214111328,10096,10341.542358398438,21.19,463811,0.001,21680,-30.623126120000006,21,0.88,463700
430.2886535644531,10100,11534.318481445312,20.47,463850,0.001,21695,-28.048758130000007,21,0.89,463740
424.79697570800784,10104,8739.1702545166,20.6,463982,0.001,21727,-26.28021042,21,0.89,463880
432.1038787841797,10108,7305.532305908203,20.7,464033,0.001,21750,-26.34593562,21,0.89,463920
424.5217224121094,10112,9712.141833496094,21.54,464154,0.001,21790,-31.39161797,21,0.88,464040
423.71877136230466,10116,9694.064141845703,21.51,464272,0.001,21821,-34.45658032,21,0.88,464160
420.7353179931641,10120,7865.586508178711,20.24,464293,0.001,21871,-29.500178579999996,21,0.89,464180
421.39695434570314,10124,10103.5615234375,20.58,464365,0.001,21902,-30.98913701,21,0.89,464260
425.1310333251953,10128,11245.986419677734,20.54,464485,0.001,21934,-31.002084400000005,21,0.89,464380
428.2386535644531,10132,9126.974017333985,20.87,464600,0.001,21971,-30.237453079999995,21,0.88,464480
434.41164245605466,10136,8446.887316894532,20.98,464643,0.001,21994,-30.76761925,21,0.88,464540
434.347265625,10140,10940.974938964844,21.89,464779,0.001,22032,-30.917794699999995,21,0.87,464660
430.1872100830078,10144,11354.566729736329,21.6,464810,0.001,22055,-31.12541449999999,21,0.87,464700
432.9178894042969,10148,8481.221124267578,23.38,465020,0.001,22109,-35.814487199999995,21,0.85,464900
428.0412658691406,10152,9070.722695922852,23.9,465139,0.001,22140,-35.26829901999999,21,0.84,465020
428.8022857666016,10156,9146.528454589843,24.79,465270,0.001,22184,-35.99772046999999,20,0.83,465160
438.8609191894531,10160,9198.164984130859,23.95,465402,0.001,22231,-38.85546022999999,20,0.85,465300
427.17091369628906,10164,9804.004260253907,24.19,465449,0.001,22258,-39.27419405999999,20,0.85,465340
436.44435119628906,10168,9503.082495117187,24.3,465489,0.001,22273,-39.87325493,20,0.85,465380
432.45697631835935,10172,7868.502392578125,23.25,465512,0.001,22300,-39.39028844999999,20,0.86,465400
435.48460388183594,10176,9840.329211425782,23.17,465603,0.001,22324,-41.004036670000005,20,0.86,465500
424.0623504638672,10180,10663.758010864258,22.57,465666,0.001,22346,-40.039092860000004,20,0.87,465560
431.33770751953125,10184,10064.700134277344,24.46,465884,0.001,22395,-45.678115899999995,20,0.85,465780
428.7284881591797,10188,9044.290295410156,24.73,466025,0.001,22431,-48.48266622,20,0.85,465920
428.4452209472656,10192,7548.1419921875,23.65,466054,0.001,22450,-43.06235516999999,20,0.86,465940
435.2895263671875,10196,9545.74193725586,24.62,466273,0.001,22500,-46.09287738000001,20,0.85,466160
430.8798767089844,10200,8395.056799316406,24.52,466302,0.001,22515,-46.00969564,20,0.85,466200
433.35712890625,10204,9593.588403320313,23.64,466346,0.001,22535,-45.03033996999999,20,0.86,466240
427.0283630371094,10208,9464.046350097657,24.42,466475,0.001,22590,-48.97591458,20,0.85,466360
429.5515594482422,10212,11077.404052734375,23.57,466511,0.001,22624,-44.307949179999994,20,0.86,466400
439.7443603515625,10216,8521.84541015625,23.22,466594,0.001,22644,-41.93977097,20,0.87,466480
426.6643859863281,10220,12487.17861328125,24.3,466723,0.001,22702,-42.56352767000001,20,0.86,466620
434.1863067626953,10224,10101.542712402344,24.78,466843,0.001,22729,-45.794567400000005,20,0.85,466740
437.515966796875,10228,10204.803564453125,24.08,466893,0.001,22751,-40.895403089999995,20,0.86,466780
432.4332550048828,10232,11104.658947753906,23.31,466931,0.001,22762,-40.57477134,20,0.87,466820
438.7069427490234,10236,10153.784338378906,24.15,467058,0.001,22792,-41.153213560000005,20,0.86,466940
436.9110565185547,10240,7143.015130615235,23.98,467177,0.001,22834,-46.24159022,20,0.86,467060
435.1809936523438,10244,11667.407348632812,25.86,467396,0.001,22895,-47.76822167000001,20,0.84,467280
437.6416748046875,10248,9987.13412475586,24.01,467421,0.001,22921,-42.776217270000004,20,0.86,467320
434.84320678710935,10252,11309.363537597656,23.51,467490,0.001,22945,-42.85047413999999,20,0.87,467380
440.1366271972656,10256,7682.4907897949215,23.78,467648,0.001,22989,-48.039026369999995,20,0.87,467540
437.3357391357422,10260,9409.40609741211,24.71,467873,0.001,23060,-49.054909349999996,20,0.85,467760
436.7586364746094,10264,8545.792016601563,25.61,468010,0.001,23105,-53.09035266,20,0.84,467900
430.67909240722656,10268,10852.502136230469,25.72,468061,0.001,23125,-52.96344425,20,0.84,467960
442.1297119140625,10272,8624.334051513672,26.94,468206,0.001,23173,-54.714864979999994,20,0.83,468100
433.95826721191406,10276,11199.63621826172,27.4,468343,0.001,23214,-56.835810570000014,20,0.82,468240
440.7450256347656,10280,8384.77596435547,27.27,468393,0.001,23229,-56.168368230000006,20,0.82,468280
441.37706604003904,10284,11281.798870849609,25.5,468434,0.001,23262,-50.90692595999999,20,0.84,468320
440.29686584472654,10288,9997.558752441406,26.43,468668,0.001,23323,-54.38869407,20,0.83,468560
431.3890106201172,10292,11142.514794921875,27.85,468839,0.001,23370,-55.437799930000004,20,0.82,468720
440.99835815429685,10296,8880.119677734376,26.84,468957,0.001,23415,-54.532195660000006,20,0.83,468840
440.63036193847654,10300,8535.986712646485,27.71,469073,0.001,23445,-54.43871816000001,20,0.82,468960
437.1531097412109,10304,7468.5728515625,27.57,469103,0.001,23457,-54.50732543000001,19,0.82,469000
443.0439056396484,10308,10908.053686523437,27.58,469233,0.001,23499,-53.90953785000001,19,0.82,469120
436.15406799316406,10312,10377.38858642578,28.39,469350,0.001,23541,-58.65958328000001,19,0.81,469240
444.58888549804686,10316,7527.932446289063,29.23,469517,0.001,23585,-58.40605912000001,19,0.8,469400
437.28399353027345,10320,8268.653771972657,28.35,469558,0.001,23608,-58.70191794,19,0.81,469440
438.949560546875,10324,7785.117510986328,27.68,469611,0.001,23643,-53.551190580000004,19,0.82,469500
437.2092651367187,10328,10588.653198242188,27.42,469635,0.001,23677,-53.618196760000004,19,0.82,469520
440.5623779296875,10332,9450.423852539063,28.66,469797,0.001,23710,-58.90821376000001,19,0.81,469680
432.8343475341797,10336,11113.365014648438,28.65,469923,0.001,23743,-62.730473190000005,19,0.81,469820
434.8553192138672,10340,12009.223327636719,27.87,469964,0.001,23756,-57.75295534,19,0.82,469860
431.3278442382813,10344,10273.413339233399,26.02,469998,0.001,23779,-56.14594364999999,19,0.84,469880
445.48338012695314,10348,9660.045068359375,26.28,470049,0.001,23805,-56.18712889000001,19,0.84,469940
437.4346618652344,10352,10308.289404296875,26.29,470119,0.001,23836,-56.19087414999999,19,0.84,470000
436.5958984375,10356,9829.396997070313,25.93,470241,0.001,23872,-50.91652478,19,0.84,470140
441.7439300537109,10360,7829.20942993164,25.13,470386,0.001,23908,-47.31418818,19,0.85,470280
437.51190795898435,10364,9563.631127929688,25.05,470515,0.001,23935,-47.49850879999999,19,0.85,470400
439.1218566894531,10368,9664.341174316407,26.16,470677,0.001,23971,-50.127648390000004,19,0.84,470560
436.6393981933594,10372,10888.63056640625,26.62,470868,0.001,24017,-55.55197148,19,0.84,470760
443.11827697753904,10376,8886.781408691406,25.52,470895,0.001,24034,-50.49097363,19,0.85,470780
449.0533172607422,10380,7489.479132080078,27.22,471115,0.001,24078,-55.45940312999999,19,0.83,471000
450.0527801513672,10384,7970.673889160156,28.26,471260,0.001,24132,-56.62436645999999,19,0.82,471140
439.8668609619141,10388,10224.134436035156,28.03,471471,0.001,24180,-57.54280810999999,19,0.82,471360
446.7677825927734,10392,11391.586853027344,28.45,471684,0.001,24238,-57.578725289999994,19,0.81,471580
438.32783203125,10396,10129.917346191407,29.36,471893,0.001,24296,-59.955012620000005,19,0.8,471780
446.0108215332031,10400,9823.388989257812,30.34,472107,0.001,24338,-60.87729051,19,0.79,472000
446.5362487792969,10404,9787.379711914062,31.03,472206,0.001,24393,-60.775683789999995,19,0.79,472100
435.31630859375,10408,11232.590454101562,29.97,472230,0.001,24401,-57.10014362,19,0.8,472120
444.37762145996095,10412,10166.251635742188,29.74,472324,0.001,24445,-53.83693698,19,0.81,472220
439.8002227783203,10416,10205.643969726563,29.04,472421,0.001,24477,-54.00606441,19,0.82,472320
445.1276397705078,10420,9796.224890136718,30.31,472589,0.001,24518,-54.102170550000004,19,0.81,472480
448.902880859375,10424,9594.098596191407,32.06,472817,0.001,24597,-59.224368569999996,19,0.79,472700
452.4223114013672,10428,10700.533959960938,32.41,472876,0.001,24615,-59.80895845999999,19,0.79,472760
450.6914031982422,10432,8401.534002685547,31.17,472914,0.001,24630,-54.56072044,19,0.8,472800
455.4077941894531,10436,10943.77882080078,30.18,472941,0.001,24642,-49.566551120000014,19,0.81,472840
453.39202270507815,10440,7847.782055664063,32.95,473259,0.001,24729,-58.06037735999998,19,0.78,473140
443.1765106201172,10444,11363.84188232422,33.08,473306,0.001,24743,-58.80655791,19,0.78,473200
455.10736389160155,10448,8915.684530639648,32.86,473335,0.001,24759,-58.84693047,19,0.78,473220
449.7464935302734,10452,11446.384790039063,34.24,473543,0.001,24815,-63.64465617,19,0.76,473440
450.90561828613284,10456,7872.066809082031,34.22,473663,0.001,24852,-63.63016488,19,0.76,473560
453.8804168701172,10460,9652.339224243164,33.91,473777,0.001,24892,-62.37974120999999,19,0.77,473660
451.852294921875,10464,9161.10853881836,34.31,473946,0.001,24939,-60.11287014,19,0.77,473840
450.2107269287109,10468,10228.581127929687,33.05,473982,0.001,24957,-57.52195744999999,18,0.78,473880
456.2730377197266,10472,8405.5322265625,32.44,474112,0.001,25007,-51.42162214000001,18,0.78,474000
457.33506774902344,10476,7828.3619384765625,34.54,474349,0.001,25066,-59.030721799999995,18,0.76,474240
452.0149841308594,10480,7865.848596191407,33.48,474463,0.001,25097,-57.393149569999984,18,0.77,474360
454.0322570800781,10484,8367.020837402344,32.39,474499,0.001,25110,-55.526076259999996,18,0.78,474380
455.4606903076172,10488,9811.690856933594,30.63,474534,0.001,25124,-48.565088190000004,18,0.8,474420
455.67982788085936,10492,9130.904077148438,28.76,474560,0.001,25145,-47.72275767,18,0.82,474440
453.96178283691404,10496,9264.906677246094,26.99,474592,0.001,25162,-43.375347420000004,18,0.84,474480
455.6597442626953,10500,10110.656970214844,26.07,474714,0.001,25209,-45.50947077,18,0.86,474600
451.05889587402345,10504,8558.455596923828,25.36,474742,0.001,25226,-45.57500733,18,0.86,474640
453.5750457763672,10508,9774.012036132812,25.46,474776,0.001,25236,-45.97384516,18,0.86,474660
450.8668914794922,10512,11899.714428710937,25.68,474892,0.001,25265,-48.91695133,18,0.85,474780
452.3978607177734,10516,12744.310571289063,25.55,474976,0.001,25299,-47.87570145999999,18,0.85,474860
453.1809417724609,10520,9433.928076171875,25.05,475094,0.001,25331,-47.815225319999996,18,0.85,474980
456.3847991943359,10524,10606.496813964844,24.98,475315,0.001,25383,-45.04411480999999,18,0.85,475200
446.26255187988284,10528,11898.72592163086,25.72,475448,0.001,25425,-45.72114547,18,0.84,475340
456.5872009277344,10532,8443.755554199219,26.7,475584,0.001,25476,-47.615334600000004,18,0.83,475480
456.1549591064453,10536,12924.121533203124,27.69,475710,0.001,25527,-47.72017375999999,18,0.82,475600
462.70533142089846,10540,11023.35050048828,25.69,475828,0.001,25567,-43.130499959999995,18,0.84,475720
453.00181274414064,10544,10015.73720703125,25.64,475870,0.001,25590,-42.47519002999999,18,0.84,475760
459.06170043945315,10548,11871.973895263673,25.73,475908,0.001,25613,-42.745242260000005,18,0.84,475800
449.9991760253906,10552,10736.507202148438,24.51,475994,0.001,25636,-40.52401795,18,0.86,475880
454.80930480957034,10556,9486.840368652343,23.56,476019,0.001,25648,-39.61440181,18,0.87,475900
451.649365234375,10560,9371.960430908202,22.73,476050,0.001,25670,-39.91438928,18,0.87,475940
444.95880126953125,10564,9316.245825195312,23.13,476259,0.001,25732,-47.78329591000001,18,0.86,476140
458.40086059570314,10568,10296.05883178711,23.1,476292,0.001,25743,-47.19581004,18,0.86,476180
455.50535583496094,10572,8662.951763916015,22.05,476317,0.001,25753,-46.378896219999994,18,0.87,476200
458.58299255371094,10576,7460.021154785156,20.94,476443,0.001,25786,-43.059740119999994,18,0.88,476340
451.2224365234375,10580,11199.183282470703,20.3,476493,0.001,25800,-39.50085909,18,0.89,476380
454.27504577636716,10584,9469.722747802734,20.23,476522,0.001,25817,-39.86554539,18,0.89,476420
452.8306030273437,10588,10453.044543457032,22.11,476745,0.001,25866,-45.42279399,18,0.87,476640
453.2826324462891,10592,12097.574731445313,23.08,476868,0.001,25903,-48.937764390000005,18,0.86,476760
460.7435791015625,10596,9742.979907226563,24.87,477079,0.001,25959,-57.44155285,18,0.84,476960
457.5419525146484,10600,11913.269580078126,24.39,477153,0.001,25980,-55.621340950000004,18,0.84,477040
455.7820678710938,10604,9614.794964599609,25.36,477278,0.001,26020,-59.523294050000004,18,0.83,477160
455.0177947998047,10608,13796.28505859375,25.38,477314,0.001,26034,-59.96932237000001,18,0.83,477200
461.3632843017578,10612,10146.178369140625,25.43,477435,0.001,26074,-56.10878853,18,0.83,477320
452.5069946289062,10616,9457.642797851562,24.98,477474,0.001,26089,-54.48267756999999,18,0.83,477360
459.7591552734375,10620,10113.69609375,25.84,477678,0.001,26145,-59.27037061000001,18,0.83,477560
461.6865295410156,10624,10646.032678222657,24.85,477800,0.001,26179,-59.86952037000001,18,0.84,477680
463.3744354248047,10628,8474.86953125,23.77,477825,0.001,26211,-58.699898069999996,18,0.85,477720
460.6136505126953,10632,12937.217041015625,22.61,477845,0.001,26235,-56.32615084,18,0.86,477740
459.39947204589845,10636,11525.763232421876,21.63,477873,0.001,26247,-56.17211722000001,18,0.87,477760
461.0293762207031,10640,13056.860424804687,21.2,477948,0.001,26294,-52.48758447,18,0.88,477840
454.3558319091797,10644,13780.673461914062,21.43,478013,0.001,26313,-52.43626608,18,0.88,477900
457.2121612548828,10648,9473.922045898438,23.23,478231,0.001,26376,-58.119379290000005,18,0.86,478120
457.0458557128906,10652,10934.380804443359,22.81,478275,0.001,26395,-55.52550325,18,0.86,478160
463.1781951904297,10656,9678.726684570312,23.82,478401,0.001,26432,-58.14118242000001,18,0.85,478300
454.6248260498047,10660,10381.056909179688,24.0,478450,0.001,26452,-58.33697001,18,0.85,478340
463.2100830078125,10664,10515.771862792968,23.2,478579,0.001,26507,-51.51208264000001,18,0.86,478460
451.0204284667969,10668,10432.028161621094,25.02,478794,0.001,26557,-58.820260080000004,18,0.84,478680
465.24554748535155,10672,8962.797418212891,26.16,478933,0.001,26588,-59.974453220000015,18,0.83,478820
460.0227996826172,10676,12844.736669921875,27.04,479147,0.001,26646,-62.637001440000006,17,0.82,479040
453.38978881835936,10680,11821.042944335937,26.76,479169,0.001,26670,-62.28785689,17,0.82,479060
455.2122436523438,10684,13560.086364746094,27.53,479275,0.001,26702,-64.01493615,17,0.82,479160
460.09227294921874,10688,8495.270733642577,26.46,479391,0.001,26739,-62.863058730000006,17,0.83,479280
466.57872619628904,10692,11478.345373535156,26.87,479555,0.001,26798,-63.145504769999995,17,0.83,479440
458.1055847167969,10696,9989.5794921875,26.02,479681,0.001,26826,-59.09104952,17,0.84,479580
464.8339477539063,10700,9968.342993164062,25.56,479709,0.001,26838,-57.546592950000004,17,0.84,479600
463.4047088623047,10704,13205.114477539062,25.61,479839,0.001,26883,-58.373202709999994,17,0.84,479720
463.5299072265625,10708,11060.117749023437,26.83,479997,0.001,26923,-63.60919610999999,17,0.83,479880
465.75194396972654,10712,11522.277557373047,26.83,480118,0.001,26966,-62.848307150000004,17,0.83,480000
462.18349304199216,10716,10462.762915039062,26.69,480143,0.001,26992,-62.704230980000006,17,0.83,480040
458.03297729492186,10720,14193.278955078125,25.89,480267,0.001,27042,-58.722222980000005,17,0.83,480160
470.25608215332034,10724,9346.096704101563,26.01,480401,0.001,27084,-58.55609646999999,17,0.84,480300
469.05255126953125,10728,8635.961669921875,27.06,480531,0.001,27130,-60.067443540000006,17,0.83,480420
466.8781036376953,10732,10111.359002685547,29.76,480821,0.001,27212,-65.04664716999999,17,0.81,480720
