time/total timesteps,time/time_elapsed,rollout/success rate,time/fps,rollout/ep_rew_mean,rollout/ep_len_mean,time/episodes,train/n_updates,train/actor_loss,train/critic_loss,train/learning_rate
308470,6761,0.81,45,-1788.6096410899997,27.38,6909,308360,11074.06123046875,5830412.625,0.001
308478,6785,0.81,45,-1799.8595699200002,27.42,6910,,,,
308483,6843,0.81,45,-1821.80143489,27.45,6911,308380,11112.79482421875,5552523.23125,0.001
308487,6845,0.81,45,-1810.9857447199997,27.44,6912,,,,
308587,6871,0.8,44,-1842.1228620699999,28.4,6913,308480,11306.83291015625,6335842.39375,0.001
308594,6874,0.8,44,-1839.17335127,28.24,6914,,,,
308608,6914,0.8,44,-1841.5154740600003,28.35,6915,308500,11184.23916015625,5905476.775,0.001
308614,6931,0.8,44,-1850.32012369,28.35,6916,,,,
308669,6946,0.8,44,-1862.56486193,28.83,6917,308560,11170.472265625,6301931.075,0.001
308687,7002,0.81,44,-1833.8488668199998,28.01,6918,308580,11135.19091796875,6857191.940625,0.001
308712,7045,0.81,43,-1841.31732381,28.19,6919,308600,11308.15791015625,6779695.7625,0.001
308812,7068,0.8,43,-1893.3621429099999,28.51,6920,308700,11316.58271484375,5471194.48125,0.001
308825,7082,0.8,43,-1887.14358033,28.57,6921,308720,11267.60576171875,5980786.83125,0.001
308835,7092,0.81,43,-1825.6208689999996,27.67,6922,,,,
308855,7098,0.81,43,-1830.3215654599996,27.85,6923,308740,11127.38349609375,6476272.3875,0.001
308863,7106,0.82,43,-1800.1480282799998,26.93,6924,308760,11205.3333984375,6906469.8875,0.001
308873,7111,0.82,43,-1802.52407453,26.98,6925,,,,
308877,7123,0.83,43,-1694.41904965,26.02,6926,,,,
308886,7137,0.83,43,-1687.3041130399997,25.65,6927,308780,10999.53271484375,6520035.55,0.001
308898,7202,0.84,42,-1692.6714366399997,24.77,6928,,,,
308904,7225,0.84,42,-1691.8320218399997,24.76,6929,308800,11224.36572265625,5436165.05,0.001
308910,7233,0.84,42,-1686.7776825699998,24.46,6930,,,,
308954,7247,0.84,42,-1696.6148828899998,24.87,6931,308840,11151.231640625,8027299.95,0.001
309054,7267,0.83,42,-1764.7534031899997,25.84,6932,308940,11338.03974609375,5750805.8875,0.001
309154,7304,0.82,42,-1784.96435899,26.8,6933,309040,11116.444140625,7573711.53125,0.001
309160,7312,0.83,42,-1786.4247562399999,25.86,6934,,,,
309164,7319,0.83,42,-1787.18606564,25.88,6935,309060,11096.9392578125,7809822.3875,0.001
309215,7346,0.83,42,-1807.2175938100002,26.29,6936,309100,11068.780859375,6948121.0375,0.001
309218,7348,0.83,42,-1776.1097472299996,26.23,6937,,,,
309263,7400,0.84,41,-1738.00835189,25.68,6938,309160,11071.042578125,6450525.028125,0.001
309268,7402,0.84,41,-1737.67864025,25.69,6939,,,,
309368,7428,0.83,41,-1784.9526736399996,26.65,6940,309260,11165.7541015625,6762400.215625,0.001
309372,7460,0.83,41,-1785.21837391,26.66,6941,,,,
309381,7474,0.83,41,-1784.2760707499997,26.63,6942,309280,11238.5392578125,7168086.1125,0.001
309386,7511,0.83,41,-1733.64839919,26.6,6943,,,,
309396,7560,0.83,40,-1714.74885808,26.63,6944,,,,
309402,7578,0.83,40,-1713.9207294299997,26.63,6945,309300,11238.16015625,6397361.2875,0.001
309407,7585,0.83,40,-1713.69426228,26.64,6946,,,,
309412,7588,0.83,40,-1713.4309315500002,26.61,6947,,,,
309415,7599,0.83,40,-1711.4461797800002,26.52,6948,,,,
309515,7641,0.82,40,-1725.1672862900002,27.48,6949,309400,11099.47041015625,6052083.03125,0.001
309524,7649,0.82,40,-1726.69738009,27.51,6950,309420,11044.55302734375,7210280.84375,0.001
309529,7651,0.82,40,-1726.3379427300001,27.5,6951,,,,
309536,7654,0.82,40,-1717.76775998,27.52,6952,,,,
309543,7666,0.82,40,-1707.7222178599998,27.5,6953,309440,10990.7056640625,7862201.525,0.001
309549,7670,0.82,40,-1707.67314345,27.51,6954,,,,
309649,7692,0.81,40,-1733.0595344999997,28.48,6955,309540,11327.81572265625,6419831.725,0.001
309653,7704,0.82,40,-1633.6346013199998,27.52,6956,,,,
309659,7712,0.83,40,-1509.3698644099998,26.58,6957,,,,
309664,7715,0.84,40,-1504.7696485400002,25.63,6958,309560,11284.10419921875,6776401.9625,0.001
309669,7722,0.84,40,-1505.1842683600003,25.65,6959,,,,
309672,7769,0.84,39,-1503.0829680800002,25.57,6960,,,,
309676,7781,0.84,39,-1511.15998527,25.56,6961,,,,
309680,7783,0.84,39,-1509.2291392300003,25.45,6962,,,,
309780,7824,0.84,39,-1514.8464286100002,25.45,6963,309660,11189.26640625,5788336.8125,0.001
309783,7832,0.84,39,-1514.07760319,25.41,6964,309680,11172.50859375,7258607.325,0.001
309796,7851,0.84,39,-1515.26197554,25.45,6965,,,,
309896,7877,0.83,39,-1563.3780455700003,26.39,6966,309780,11203.0130859375,6745890.325,0.001
309901,7930,0.83,39,-1569.00610454,26.19,6967,309800,11158.7712890625,5987745.03125,0.001
309913,7935,0.83,39,-1568.2014542,26.24,6968,,,,
310013,7988,0.82,38,-1599.4444602399997,27.08,6969,309900,11054.31826171875,7243397.63125,0.001
310113,8022,0.81,38,-1638.96352462,28.04,6970,310000,11320.522265625,6297812.9625,0.001
310116,8024,0.81,38,-1634.18257492,27.91,6971,,,,
310171,8044,0.81,38,-1644.5244252900002,28.33,6972,310060,11088.52470703125,5826228.840625,0.001
310271,8120,0.8,38,-2429.9458595799997,29.25,6973,310160,11283.39013671875,5160663.05625,0.001
310276,8127,0.8,38,-2420.22054618,29.25,6974,,,,
310281,8130,0.81,38,-2387.8125325,28.3,6975,310180,11102.735546875,7019865.3625,0.001
310286,8133,0.81,38,-2098.65778553,27.71,6976,,,,
310291,8150,0.81,38,-2098.7514122,27.73,6977,,,,
310297,8168,0.81,37,-2096.28146527,27.74,6978,,,,
310300,8190,0.81,37,-2060.99342747,27.59,6979,,,,
310307,8203,0.81,37,-2062.1564998000003,27.64,6980,310200,11142.48271484375,6115480.2875,0.001
310310,8230,0.81,37,-2052.01892795,27.63,6981,,,,
310356,8255,0.81,37,-2093.6959324299996,28.03,6982,310240,11120.1962890625,8728754.95,0.001
310359,8258,0.81,37,-2093.16717638,28.02,6983,,,,
310459,8277,0.8,37,-2110.8804728399996,28.89,6984,310340,11247.7384765625,6761918.70625,0.001
310466,8296,0.81,37,-2081.0837471799996,27.96,6985,310360,11172.77666015625,5804221.875,0.001
310473,8299,0.82,37,-2082.1118760399995,27.03,6986,,,,
310480,8307,0.82,37,-2081.8973256699996,27.05,6987,,,,
310490,8331,0.82,37,-2082.38649262,27.06,6988,310380,11145.891015625,5246744.178125,0.001
310494,8334,0.82,37,-2067.95480201,26.26,6989,,,,
310495,8340,0.82,37,-2063.54563892,26.08,6990,,,,
310539,8356,0.82,37,-2070.17838066,26.47,6991,310420,11126.306640625,6591288.2875,0.001
310543,8369,0.82,37,-2048.70373694,26.44,6992,310440,11195.46806640625,8319075.575,0.001
310551,8377,0.82,37,-2049.0119523000003,26.44,6993,,,,
310651,8402,0.82,36,-2044.58917968,26.44,6994,310540,11141.4044921875,7587824.1875,0.001
310751,8428,0.81,36,-2236.41711405,27.39,6995,310640,11202.90869140625,5753779.35625,0.001
310765,8437,0.81,36,-2241.39275891,27.5,6996,310660,11319.48525390625,7142739.1875,0.001
310770,8471,0.82,36,-2218.3106526600004,26.55,6997,,,,
310774,8518,0.82,36,-2217.28726095,26.48,6998,,,,
310783,8532,0.83,36,-2210.85425358,25.57,6999,310680,11237.95673828125,6195047.3375,0.001
310883,8569,0.82,36,-2232.38047851,26.54,7000,310780,10989.33515625,7802487.85,0.001
310887,8571,0.82,36,-2231.65985361,26.52,7001,,,,
310891,8583,0.82,36,-2231.73689886,26.53,7002,,,,
310898,8596,0.82,36,-2232.7402802899996,26.54,7003,,,,
310998,8610,0.82,36,-2222.3896374,26.54,7004,310880,11230.390234375,7807194.1625,0.001
311003,8617,0.82,36,-2211.58318403,26.54,7005,310900,11301.18369140625,5708968.14375,0.001
311009,8641,0.82,35,-2201.52799232,26.55,7006,,,,
311011,8657,0.82,35,-2178.51014426,26.5,7007,,,,
311111,8701,0.81,35,-2220.4318747199995,27.41,7008,311000,11044.09658203125,6899613.88125,0.001
311129,8751,0.82,35,-2177.3967601199997,26.59,7009,311020,11163.7158203125,6370269.1875,0.001
311135,8800,0.82,35,-2167.14522198,26.57,7010,,,,
311139,8817,0.82,35,-2156.93460473,26.56,7011,,,,
311145,8826,0.82,35,-2157.07743906,26.58,7012,311040,11235.24990234375,6324341.1875,0.001
311245,8848,0.82,35,-2143.07846308,26.58,7013,311140,11337.5943359375,7327733.61875,0.001
311345,8911,0.81,34,-2166.2888270099997,27.51,7014,311240,11185.28251953125,6471542.69375,0.001
311350,8914,0.81,34,-2166.27079577,27.42,7015,,,,
311450,8942,0.8,34,-2220.15048501,28.36,7016,311340,11279.176953125,6623810.825,0.001
311550,8967,0.79,34,-2266.558538149999,28.81,7017,311440,11239.71591796875,5522300.60625,0.001
311557,8980,0.79,34,-2254.8651150299993,28.7,7018,,,,
311564,8993,0.79,34,-2247.322394799999,28.52,7019,311460,11272.16767578125,6317460.8625,0.001
311664,9072,0.79,34,-2388.96006413,28.52,7020,311560,11262.81767578125,5239094.01875,0.001
311671,9080,0.79,34,-2384.9535654299993,28.46,7021,,,,
311761,9187,0.79,33,-2415.18303351,29.26,7022,311660,11365.04912109375,6622845.5875,0.001
311764,9249,0.79,33,-2420.50834696,29.09,7023,,,,
311768,9262,0.79,33,-2397.94820135,29.05,7024,,,,
311774,9304,0.79,33,-2395.0345209899997,29.01,7025,,,,
311778,9306,0.79,33,-2395.6029548999995,29.01,7026,,,,
311781,9313,0.79,33,-2393.63957838,28.95,7027,311680,11366.6228515625,7051036.31875,0.001
311787,9326,0.79,33,-2321.849016409999,28.89,7028,,,,
311792,9344,0.79,33,-2321.2416743099993,28.88,7029,,,,
311892,9365,0.78,33,-2403.9999668199994,29.82,7030,311780,11398.83056640625,7105603.05,0.001
311899,9368,0.78,33,-2397.66869241,29.45,7031,,,,
311907,9386,0.79,33,-2340.4817689599995,28.53,7032,311800,11235.9048828125,6482524.18125,0.001
311914,9389,0.8,33,-2311.402452099999,27.6,7033,,,,
311917,9421,0.8,33,-2279.76144288,27.57,7034,,,,
312017,9439,0.79,33,-2319.6220966499995,28.53,7035,311900,11437.667578125,6210265.225,0.001
312020,9441,0.79,33,-2297.6987631199995,28.05,7036,,,,
312120,9471,0.78,32,-2399.6578070099995,29.02,7037,312000,11137.45224609375,7408851.15,0.001
312150,9483,0.78,32,-2393.6770677199997,28.87,7038,312040,11297.9630859375,6084530.63125,0.001
312161,9502,0.78,32,-2418.0460597299993,28.93,7039,312060,11182.72958984375,7426432.525,0.001
312169,9525,0.79,32,-2380.6115078199996,28.01,7040,,,,
312210,9536,0.79,32,-2483.4816459299996,28.38,7041,312100,11277.12119140625,8067789.41875,0.001
312213,9594,0.79,32,-2481.78500197,28.32,7042,,,,
312222,9607,0.79,32,-2480.98007415,28.36,7043,312120,11324.92001953125,4956890.84375,0.001
312230,9615,0.79,32,-2471.33520303,28.34,7044,,,,
312234,9618,0.79,32,-2479.44103096,28.32,7045,,,,
312239,9650,0.79,32,-2479.1237505199997,28.32,7046,,,,
312242,9653,0.79,32,-2497.8551713399997,28.3,7047,312140,11029.88330078125,6811830.51875,0.001
312342,9680,0.78,32,-2550.15837763,29.27,7048,312240,11282.43759765625,6257275.49375,0.001
312442,9723,0.78,32,-2868.4234860099996,29.27,7049,312340,11248.20048828125,5674828.5875,0.001
312454,9728,0.78,32,-2868.10600861,29.3,7050,,,,
312459,9741,0.78,32,-2868.84131337,29.3,7051,,,,
312559,9769,0.77,31,-2919.30732304,30.23,7052,312440,11147.65703125,7044012.8875,0.001
312567,9777,0.77,31,-2920.1126308400003,30.24,7053,312460,11168.53466796875,8271050.753125,0.001
312644,9799,0.77,31,-2937.1752253,30.95,7054,312540,11213.99560546875,7421550.225,0.001
312649,9807,0.78,31,-2931.5752648799994,30.0,7055,,,,
312652,9809,0.78,31,-2930.6875675399997,29.99,7056,,,,
312658,9837,0.78,31,-2930.7245523299994,29.99,7057,,,,
312693,9938,0.78,31,-2917.86029939,30.29,7058,312580,11333.04677734375,7273063.475,0.001
312698,9941,0.78,31,-2918.61644539,30.29,7059,,,,
312742,9980,0.78,31,-2929.3767011299997,30.7,7060,312640,11198.9099609375,6803462.7875,0.001
312810,10019,0.78,31,-2924.1603002399997,31.34,7061,312700,11351.21748046875,4582343.125,0.001
312813,10031,0.78,31,-2923.6539446399997,31.33,7062,,,,
312823,10055,0.79,31,-2876.7117300299997,30.43,7063,312720,11272.44755859375,6694662.3,0.001
312827,10077,0.79,31,-2877.6568395,30.44,7064,,,,
312835,10111,0.79,30,-2905.1933534000004,30.39,7065,,,,
312935,10134,0.79,30,-2917.4074606500003,30.39,7066,312820,11276.228125,6463731.0,0.001
312938,10141,0.79,30,-2906.72791562,30.37,7067,,,,
313038,10190,0.78,30,-2933.1857405200003,31.25,7068,312920,11159.89482421875,7573051.2,0.001
313045,10217,0.79,30,-2900.15645953,30.32,7069,312940,11216.26962890625,5808916.65,0.001
313049,10240,0.8,30,-2880.40858015,29.36,7070,,,,
313055,10243,0.8,30,-2892.5598212800005,29.39,7071,,,,
313065,10247,0.8,30,-2891.0921589,28.94,7072,312960,11266.2767578125,7210083.2125,0.001
313071,10249,0.81,30,-2105.61181447,28.0,7073,,,,
313076,10262,0.81,30,-2115.62660961,28.0,7074,,,,
313081,10290,0.81,30,-2136.75865117,28.0,7075,312980,11316.81298828125,6223484.50625,0.001
313181,10326,0.8,30,-2170.5245325299998,28.95,7076,313080,11385.87158203125,5914701.4,0.001
313281,10362,0.79,30,-2223.34897572,29.9,7077,313180,11217.53173828125,6670871.59375,0.001
313284,10364,0.79,30,-2233.3317637600003,29.87,7078,,,,
313373,10414,0.79,30,-2552.6510273500003,30.73,7079,313260,11342.0333984375,5333591.41875,0.001
313376,10416,0.79,30,-2561.68111894,30.69,7080,,,,
313380,10424,0.79,30,-2562.3394767299997,30.7,7081,,,,
313391,10443,0.79,30,-2521.61945742,30.35,7082,313280,11320.73984375,7191803.575,0.001
313491,10503,0.78,29,-2553.71980833,31.32,7083,313380,11361.14228515625,5974968.9625,0.001
313494,10535,0.79,29,-2533.5682027099997,30.35,7084,,,,
313497,10572,0.79,29,-2533.48035824,30.31,7085,,,,
313537,10584,0.79,29,-2509.84701767,30.64,7086,313420,11103.75146484375,6641763.0,0.001
313637,10701,0.78,29,-2539.9755527800003,31.57,7087,313520,11344.63955078125,5345527.44375,0.001
313643,10709,0.78,29,-2538.98807858,31.53,7088,313540,11186.37041015625,7127453.565625,0.001
313646,10745,0.78,29,-2529.0454424900004,31.52,7089,,,,
313652,10768,0.78,29,-2540.1308179600005,31.57,7090,,,,
313659,10791,0.78,29,-2535.6791492800003,31.2,7091,,,,
313662,10799,0.78,29,-2535.03451191,31.19,7092,313560,11263.43837890625,6822331.91875,0.001
313716,10821,0.78,28,-2543.3176296600004,31.65,7093,313600,11296.0166015625,5551097.91875,0.001
313775,10863,0.79,28,-2567.2700197600007,31.24,7094,313660,11326.4349609375,6913043.065625,0.001
313779,10876,0.8,28,-2384.7238192700006,30.28,7095,,,,
313879,10894,0.79,28,-2585.9069307100003,31.14,7096,313760,11293.581640625,5019502.2375,0.001
313979,10912,0.78,28,-2890.20006723,32.09,7097,313860,11413.85048828125,7872472.90625,0.001
313984,10945,0.78,28,-2891.3652068200004,32.1,7098,313880,11309.63681640625,7029615.025,0.001
314084,10975,0.77,28,-2949.48520911,33.01,7099,313980,11324.53173828125,7874024.5,0.001
314093,10989,0.78,28,-2930.36649048,32.1,7100,,,,
314193,11042,0.77,28,-2993.9203041500004,33.06,7101,314080,11261.68876953125,6487061.70625,0.001
314198,11084,0.77,28,-3005.76467432,33.07,7102,,,,
314206,11108,0.77,28,-3007.2370584600008,33.08,7103,314100,11350.99951171875,6374979.675,0.001
314210,11115,0.78,28,-2970.1770663,32.12,7104,,,,
314216,11137,0.78,28,-2970.20078013,32.13,7105,,,,
314220,11140,0.78,28,-2999.854280990001,32.11,7106,,,,
314224,11197,0.78,28,-2980.7011693100003,32.13,7107,314120,11541.1546875,7017789.1875,0.001
314271,11218,0.79,28,-2950.28615641,31.6,7108,314160,11347.399609375,7214450.3,0.001
314276,11226,0.79,27,-2948.07321297,31.47,7109,,,,
314284,11229,0.79,27,-2948.4250158699997,31.49,7110,314180,11351.1529296875,6541952.45,0.001
314289,11277,0.79,27,-2948.7113028500007,31.5,7111,,,,
314389,11306,0.78,27,-2985.938824070001,32.44,7112,314280,11665.81103515625,6381298.51875,0.001
314489,11329,0.78,27,-2996.1236365600007,32.44,7113,314380,11461.340234375,6483965.58125,0.001
314589,11349,0.78,27,-3015.6411608400003,32.44,7114,314480,11530.2568359375,6554239.48125,0.001
314593,11367,0.78,27,-3033.65441094,32.43,7115,,,,
314596,11400,0.79,27,-2979.1207603699995,31.46,7116,,,,
314603,11403,0.8,27,-2950.2990216299995,30.53,7117,314500,11185.18603515625,6999885.2125,0.001
314610,11431,0.8,27,-2949.6959014899994,30.53,7118,,,,
314616,11444,0.8,27,-2950.2169533399997,30.52,7119,,,,
314620,11467,0.81,27,-2746.1395145699994,29.56,7120,,,,
314624,11475,0.81,27,-2745.20325883,29.53,7121,314520,11324.34091796875,6430791.490625,0.001
314627,11477,0.81,27,-2712.9216596599995,28.66,7122,,,,
314634,11480,0.81,27,-2723.6765390900005,28.7,7123,,,,
314734,11512,0.8,27,-2776.9483080200002,29.66,7124,314620,11498.97578125,5643624.45,0.001
314740,11524,0.8,27,-2768.4985028899996,29.66,7125,,,,
314748,11528,0.8,27,-2780.84492109,29.7,7126,314640,11505.07216796875,7331453.075,0.001
314773,11571,0.8,27,-2786.8013032299996,29.92,7127,314660,11165.15654296875,9181369.83125,0.001
314776,11594,0.8,27,-2795.6455431299996,29.89,7128,,,,
314792,11599,0.8,27,-2796.9732664400003,30.0,7129,314680,11136.76396484375,7062839.575,0.001
314799,11602,0.81,27,-2713.7036103799996,29.07,7130,,,,
314808,11655,0.81,27,-2732.5541353300005,29.09,7131,314700,11475.24345703125,4896425.76875,0.001
314812,11687,0.81,26,-2721.6606520100004,29.05,7132,,,,
314816,11694,0.81,26,-2720.2286911700003,29.02,7133,,,,
314821,11721,0.81,26,-2720.21976587,29.04,7134,314720,11299.2689453125,8761839.325,0.001
314827,11724,0.82,26,-2691.40828423,28.1,7135,,,,
314834,11742,0.82,26,-2703.59456869,28.14,7136,,,,
314934,11765,0.82,26,-2631.86694034,28.14,7137,314820,11305.87265625,6861763.30625,0.001
314938,11783,0.82,26,-2626.46471357,27.88,7138,,,,
315033,11815,0.82,26,-2619.14720622,28.72,7139,314920,11199.0298828125,7557370.0625,0.001
315133,11887,0.81,26,-2820.85620076,29.64,7140,315020,11279.17490234375,7174521.89375,0.001
315140,11890,0.81,26,-2719.1081410899997,29.3,7141,,,,
315149,11914,0.81,26,-2732.4898306500004,29.36,7142,315040,11428.0205078125,5678454.625,0.001
315249,11942,0.8,26,-2763.26878719,30.27,7143,315140,11309.3802734375,5696986.31875,0.001
315253,11944,0.8,26,-2770.42483313,30.23,7144,,,,
315256,11976,0.8,26,-2760.25203066,30.22,7145,,,,
315260,12054,0.8,26,-2770.44162135,30.21,7146,,,,
315265,12067,0.8,26,-2752.41377552,30.23,7147,315160,11270.048828125,7299271.975,0.001
315268,12134,0.81,25,-2710.3614007799997,29.26,7148,,,,
315273,12136,0.82,25,-2358.3793567000002,28.31,7149,,,,
315284,12141,0.82,25,-2370.8486578899997,28.3,7150,315180,11401.892578125,7772698.19375,0.001
315288,12148,0.82,25,-2380.77414048,28.29,7151,,,,
315388,12190,0.82,25,-2357.6059889999997,28.29,7152,315280,11458.96103515625,5195686.44375,0.001
315392,12197,0.82,25,-2355.18721006,28.25,7153,,,,
315397,12205,0.82,25,-2348.6156908999997,27.53,7154,,,,
315400,12212,0.82,25,-2327.54525405,27.51,7155,,,,
315405,12230,0.82,25,-2328.5492979899996,27.53,7156,315300,11220.25595703125,6681687.8,0.001
315437,12267,0.82,25,-2336.7753028199995,27.79,7157,315320,11227.08349609375,7461405.425,0.001
315469,12276,0.82,25,-2335.63679053,27.76,7158,315360,11266.81005859375,7873374.0375,0.001
315472,12278,0.82,25,-2334.73853708,27.74,7159,,,,
315482,12291,0.82,25,-2327.27185299,27.4,7160,315380,11560.4916015625,7799394.00625,0.001
315484,12328,0.82,25,-2311.48985426,26.74,7161,,,,
315494,12336,0.82,25,-2314.09579197,26.81,7162,,,,
315499,12349,0.82,25,-2293.3332376599997,26.76,7163,,,,
315599,12454,0.81,25,-2775.96695187,27.72,7164,315480,11441.628125,4697599.478125,0.001
315603,12456,0.81,25,-2745.5461928099994,27.68,7165,315500,11254.59736328125,7698228.0125,0.001
315609,12464,0.82,25,-2686.1014726799995,26.74,7166,,,,
315620,12473,0.82,25,-2690.1778639599997,26.82,7167,,,,
315646,12504,0.83,25,-2682.87278168,26.08,7168,315540,11176.3267578125,7864381.275,0.001
315656,12553,0.83,25,-2686.9148332699992,26.11,7169,,,,
315756,12583,0.82,25,-2718.037160159999,27.07,7170,315640,11327.45478515625,6769468.0625,0.001
315761,12591,0.82,25,-2707.6954534699994,27.06,7171,315660,11228.01328125,6968294.4625,0.001
315765,12593,0.82,25,-2705.71238318,27.0,7172,,,,
315784,12600,0.82,25,-2708.0186145099997,27.13,7173,315680,11524.9232421875,6060065.865625,0.001
315789,12612,0.82,25,-2697.2539567100002,27.13,7174,,,,
315889,12658,0.81,24,-2727.42640558,28.08,7175,315780,11363.17373046875,6456451.7375,0.001
315890,12664,0.82,24,-2691.8509796800004,27.09,7176,,,,
315930,12686,0.83,24,-2648.5452321899998,26.49,7177,315820,11116.196875,7146676.490625,0.001
315931,12698,0.83,24,-2637.65937636,26.47,7178,,,,
315943,12702,0.83,24,-2340.49464964,25.7,7179,315840,11269.80009765625,6964782.9375,0.001
315946,12704,0.83,24,-2331.11954447,25.7,7180,,,,
315950,12716,0.83,24,-2331.74243275,25.7,7181,,,,
316050,12763,0.82,24,-2366.24686793,26.59,7182,315940,11565.3931640625,7410363.05,0.001
316150,12817,0.82,24,-3060.9857628000004,26.59,7183,316040,11307.0765625,6672855.6625,0.001
316159,12836,0.82,24,-3075.3946569600002,26.65,7184,,,,
316259,12864,0.81,24,-3108.1293700599995,27.62,7185,316140,11213.7146484375,6921323.9,0.001
316281,12879,0.81,24,-3114.656455149999,27.44,7186,316180,11328.9494140625,7050880.225,0.001
316284,12882,0.82,24,-3093.8727296099996,26.47,7187,,,,
316290,12890,0.82,24,-3103.4203297199997,26.47,7188,,,,
316295,12902,0.82,24,-3104.2483077699994,26.49,7189,,,,
316395,12937,0.81,24,-3157.1929225599993,27.43,7190,316280,11205.42626953125,5807005.18125,0.001
316400,12940,0.81,24,-3155.894608329999,27.41,7191,,,,
316403,12987,0.81,24,-3166.192723379999,27.41,7192,316300,11379.68935546875,8039327.08125,0.001
316407,12995,0.81,24,-3157.2223505699994,26.91,7193,,,,
316409,13007,0.81,24,-3102.33182784,26.34,7194,,,,
316414,13014,0.81,24,-3091.98643782,26.35,7195,,,,
316445,13026,0.82,24,-2894.26152763,25.66,7196,316340,11432.98662109375,6608243.35,0.001
