time/time_elapsed,time/iterations,rollout/ep_rew_mean,rollout/ep_len_mean,time/total_timesteps,time/fps,train/clip_range,train/loss,train/policy_gradient_loss,train/clip_fraction,train/approx_kl,train/std,train/entropy_loss,train/explained_variance,train/n_updates,train/learning_rate,train/value_loss
14795,512,-569.28393248,100.0,251200,16,0.2,2330.538818359375,-0.006443353988288436,0.457999986410141,0.09742132,0.9027086496353149,-7.89811429977417,0.018314003944396973,12550,0.0003,4670.12119140625
14828,513,-564.76428373,99.22,251300,16,0.2,2844.549072265625,-0.012837973039131612,0.4540000021457672,0.091659315,0.9024531245231628,-7.897660827636718,0.011316776275634766,12555,0.0003,5704.1109375
14860,514,-564.6816565,99.22,251400,16,0.2,2501.927978515625,0.0010522241787839447,0.24599998891353608,0.055728063,0.9021886587142944,-7.89564208984375,0.07730364799499512,12560,0.0003,5099.7513671875
14892,515,-564.40622676,99.22,251500,16,0.2,2590.54248046875,-1.5394637739518657e-05,0.21799999549984933,0.0422387,0.9020501375198364,-7.894306087493897,0.04675137996673584,12565,0.0003,5262.54873046875
14922,516,-564.7697477,99.22,251600,16,0.2,2786.54296875,-0.012111052042746451,0.2619999885559082,0.046154432,0.9018372297286987,-7.893339538574219,0.01704007387161255,12570,0.0003,5622.1076171875
14957,517,-564.79270709,99.22,251700,16,0.2,2918.978271484375,0.001452002143196296,0.12399999648332596,0.023188157,0.9016883373260498,-7.891864490509033,-0.0914233922958374,12575,0.0003,5883.44267578125
14986,518,-564.5758071699998,99.22,251800,16,0.2,2951.163818359375,-0.028107364595052788,0.29999999776482583,0.09542733,0.9016242027282715,-7.891208362579346,-0.12728774547576904,12580,0.0003,5913.977734375
15011,519,-564.5307304199999,99.22,251900,16,0.2,2909.75244140625,-0.011313399657592527,0.26599999368190763,0.057155874,0.9016047716140747,-7.890900039672852,0.1733694076538086,12585,0.0003,5875.473828125
15047,520,-564.36346157,99.22,252000,16,0.2,3380.635498046875,-0.016560159430082422,0.3320000022649765,0.07117799,0.9015611410140991,-7.890737533569336,0.027932405471801758,12590,0.0003,6799.07421875
15074,521,-564.35942467,99.22,252100,16,0.2,3563.5927734375,-0.006238240237371429,0.24199999123811722,0.055343494,0.9015440940856934,-7.8904805183410645,-0.10640454292297363,12595,0.0003,7143.9580078125
15116,522,-564.29515134,99.22,252200,16,0.2,3416.60693359375,-0.0249115276561497,0.20999999046325685,0.04512889,0.9014958143234253,-7.8903326988220215,-0.05259895324707031,12600,0.0003,6886.604296875
15163,523,-564.22621369,99.22,252300,16,0.2,3304.51611328125,-0.0051546581424190665,0.24399999044835569,0.048921354,0.9014416933059692,-7.889945697784424,-0.04249250888824463,12605,0.0003,6627.2771484375
15199,524,-564.40701008,99.22,252400,16,0.2,3365.122314453125,-0.00550726995425066,0.18400000035762787,0.030041903,0.9014365077018738,-7.889696884155273,0.033488571643829346,12610,0.0003,6749.8646484375
15236,525,-563.88067504,99.22,252500,16,0.2,3422.255859375,-0.015149351806030609,0.27999998927116393,0.053935986,0.901470422744751,-7.889807224273682,-0.1477341651916504,12615,0.0003,6894.365625
15263,526,-564.3032817200001,99.22,252600,16,0.2,3265.613525390625,-0.024673053369042464,0.2339999943971634,0.064537555,0.9014430046081543,-7.889909458160401,0.19545608758926392,12620,0.0003,6564.6609375
15297,527,-564.96471053,99.22,252700,16,0.2,3814.969482421875,-0.008123724160395796,0.3799999922513962,0.08120796,0.9013906717300415,-7.889632892608643,0.07584619522094727,12625,0.0003,7659.08955078125
15339,528,-564.65235318,99.22,252800,16,0.2,4057.966796875,-0.028675830408974434,0.2839999973773956,0.06607786,0.9013245105743408,-7.889247894287109,-0.4122169017791748,12630,0.0003,8150.83681640625
15380,529,-564.49183494,99.22,252900,16,0.2,3506.282958984375,-0.016851083927031142,0.20399999618530273,0.045754027,0.9012759923934937,-7.888845825195313,0.07544940710067749,12635,0.0003,7036.6453125
15430,530,-564.78285917,99.22,253000,16,0.2,3675.515625,-0.004477272808435373,0.19599999375641347,0.037732426,0.9012469053268433,-7.888574600219727,0.10241526365280151,12640,0.0003,7401.19755859375
15472,531,-564.62395977,99.22,253100,16,0.2,4030.4833984375,-0.015284320000500885,0.22599999308586122,0.04884838,0.9012490510940552,-7.888466453552246,-0.08946585655212402,12645,0.0003,8095.16435546875
15513,532,-564.6955593,99.22,253200,16,0.2,3842.63623046875,-0.021065650239506795,0.28399999514222146,0.078969546,0.9012532234191895,-7.888480186462402,0.002316117286682129,12650,0.0003,7698.84765625
15547,533,-564.46564132,99.22,253300,16,0.2,3813.259521484375,-0.0039029559407936175,0.3119999900460243,0.050664492,0.9012808799743652,-7.888540363311767,-0.042835116386413574,12655,0.0003,7648.0958984375
15589,534,-564.22449995,99.22,253400,16,0.2,3686.150146484375,-0.006040722285979428,0.1439999982714653,0.029844746,0.9012612700462341,-7.888645839691162,-0.000946044921875,12660,0.0003,7444.676171875
15631,535,-564.20412639,99.22,253500,16,0.2,3770.83251953125,-0.016073954105377198,0.3779999852180481,0.056096766,0.9012488126754761,-7.888497352600098,-0.0151292085647583,12665,0.0003,7564.4091796875
15658,536,-564.1437296600001,99.22,253600,16,0.2,3777.84912109375,-0.015076945722103118,0.32199998795986173,0.08450467,0.9012100100517273,-7.88835506439209,-0.18059933185577393,12670,0.0003,7617.8849609375
15690,537,-564.7103373700002,99.22,253700,16,0.2,3527.264892578125,-0.008047159633133561,0.10999999940395355,0.022967406,0.9011490345001221,-7.888024520874024,0.1719118356704712,12675,0.0003,7059.583203125
15733,538,-564.3685384700001,99.22,253800,16,0.2,3802.6875,-0.011016872100663022,0.2399999875575304,0.040203836,0.9010950922966003,-7.887628746032715,-0.34437286853790283,12680,0.0003,7640.33134765625
15765,539,-564.45969156,99.22,253900,16,0.2,3309.654052734375,-0.011477609936264344,0.18599999696016312,0.042171706,0.9010196924209595,-7.887226676940918,0.24852794408798218,12685,0.0003,6643.5251953125
15814,540,-564.6136609100001,99.22,254000,16,0.2,3832.60595703125,-0.019820016555604524,0.25399999022483827,0.06341067,0.9009213447570801,-7.886653137207031,-0.11097729206085205,12690,0.0003,7697.13203125
