time/time_elapsed,rollout/ep_rew_mean,time/total_timesteps,time/fps,rollout/ep_len_mean,time/iterations,train/n_updates,train/loss,train/clip_range,train/explained_variance,train/approx_kl,train/std,train/entropy_loss,train/policy_gradient_loss,train/value_loss,train/clip_fraction,train/learning_rate
14000,-539.66489729,349100,24,98.9,491,17445,3084.52880859375,0.2,-0.08801460266113281,0.05061178,0.8600759506225586,-7.603492069244385,-0.018339275330436066,6212.21103515625,0.2379999954253435,0.0003
14029,-539.35851392,349200,24,98.9,492,17450,2900.8984375,0.2,-0.04816162586212158,0.03139333,0.8601114749908447,-7.6037413597106935,-0.005569920476409607,5828.29697265625,0.15599999874830245,0.0003
14069,-539.20325938,349300,24,98.9,493,17455,2801.889404296875,0.2,0.054176390171051025,0.025095386,0.8601306676864624,-7.603958225250244,-0.003451482005402795,5626.6693359375,0.1539999946951866,0.0003
14106,-539.3277009500001,349400,24,98.9,494,17460,3082.492431640625,0.2,-0.02866339683532715,0.033419266,0.8601588606834412,-7.6040904998779295,-0.012871616058328072,6205.34638671875,0.19399999380111693,0.0003
14140,-539.30430722,349500,24,98.9,495,17465,2952.36474609375,0.2,-0.004378914833068848,0.04570933,0.8601645231246948,-7.60427713394165,-0.014679165661800653,5919.68525390625,0.24599999971687794,0.0003
14175,-534.6522142400001,349600,24,98.05,496,17470,2965.5078125,0.2,0.033457040786743164,0.027347839,0.8601444959640503,-7.604222679138184,-0.010392121970653534,5990.4212890625,0.1339999943971634,0.0003
14206,-534.6760760800001,349700,24,98.05,497,17475,5524.857421875,0.2,0.0023556947708129883,0.02397649,0.8601154088973999,-7.6040528297424315,-0.0019453696804703213,11158.1615234375,0.10999999605119229,0.0003
14242,-534.7046776300001,349800,24,98.05,498,17480,2841.24072265625,0.2,-0.04445934295654297,0.046339862,0.8600805997848511,-7.603826904296875,-0.004716121154842767,5755.1787109375,0.2619999937713146,0.0003
14280,-534.6952527300001,349900,24,98.05,499,17485,2685.532958984375,0.2,0.053416550159454346,0.041082267,0.8600644469261169,-7.603616237640381,-0.011836448110625498,5390.53955078125,0.23199999332427979,0.0003
14314,-534.73357518,350000,24,98.05,500,17490,2573.45263671875,0.2,-0.07201564311981201,0.054562747,0.8599687814712524,-7.603371238708496,-0.013073929316306021,5175.15908203125,0.26399998664855956,0.0003
14350,-534.7583557400001,350100,24,98.05,501,17495,2372.20361328125,0.2,-0.017095327377319336,0.09285307,0.8598300814628601,-7.6024980545043945,-0.013170567262568511,4798.9740234375,0.36199998259544375,0.0003
14381,-534.70357091,350200,24,98.05,502,17500,2251.147216796875,0.2,0.10715693235397339,0.024630623,0.8597133159637451,-7.601548099517823,0.003095928326365538,4557.4734375,0.16799999549984931,0.0003
14417,-534.9382833000001,350300,24,98.05,503,17505,2481.501953125,0.2,-0.049643635749816895,0.10859939,0.8596168756484985,-7.600800609588623,-0.018687246524496003,4973.0123046875,0.3499999910593033,0.0003
14453,-534.8156243500001,350400,24,98.05,504,17510,2408.02294921875,0.2,0.03248238563537598,0.048753977,0.8595044016838074,-7.600111103057861,-0.0076280391367617995,4842.508984375,0.2659999907016754,0.0003
14482,-534.8993527300001,350500,24,98.05,505,17515,2464.6728515625,0.2,-0.08485794067382812,0.03962729,0.859451174736023,-7.599414539337158,-0.005495507616433315,4976.1783203125,0.27199999094009397,0.0003
14517,-534.8094181499999,350600,24,98.05,506,17520,2277.583984375,0.2,0.022597193717956543,0.050327048,0.8595013618469238,-7.5993555068969725,-0.019440380156447647,4560.99892578125,0.25999999344348906,0.0003
14553,-534.9555636199999,350700,24,98.05,507,17525,2328.147216796875,0.2,-0.12672364711761475,0.085335806,0.859494686126709,-7.599594974517823,-0.019351958946208468,4693.94794921875,0.2999999850988388,0.0003
14593,-534.86768009,350800,24,98.05,508,17530,2143.712158203125,0.2,0.027480721473693848,0.058725186,0.8594915866851807,-7.599481773376465,-0.026090090587786108,4301.93818359375,0.23599999845027925,0.0003
14626,-534.7208911700001,350900,23,98.05,509,17535,2194.293701171875,0.2,-0.10541260242462158,0.08141069,0.859484851360321,-7.599471378326416,-0.015440558917907765,4410.64365234375,0.333999989181757,0.0003
14655,-534.96511574,351000,23,98.05,510,17540,2081.473876953125,0.2,0.13570928573608398,0.028015608,0.8594623804092407,-7.599394607543945,-0.0005655116736306808,4201.37919921875,0.17599999606609346,0.0003
14696,-535.186463,351100,23,98.05,511,17545,2332.438720703125,0.2,-0.03864288330078125,0.03359807,0.8594926595687866,-7.599338054656982,-0.01575085695803864,4675.54482421875,0.14999999701976777,0.0003
14725,-535.20602197,351200,23,98.05,512,17550,2315.022705078125,0.2,0.023945987224578857,0.07347033,0.8594164848327637,-7.59946870803833,-0.010970791924773949,4646.2314453125,0.3699999928474426,0.0003
14758,-535.36014402,351300,23,98.05,513,17555,2419.895263671875,0.2,-0.08856344223022461,0.058760986,0.8592652082443237,-7.598517608642578,-0.00807199213304557,4859.34169921875,0.2639999881386757,0.0003
14788,-535.58412793,351400,23,98.05,514,17560,2387.593994140625,0.2,0.011881589889526367,0.044072073,0.8591579794883728,-7.597637748718261,-0.010417166106344666,4796.7951171875,0.3199999913573265,0.0003
14813,-535.33177646,351500,23,98.05,515,17565,2331.187255859375,0.2,-0.08117461204528809,0.02638045,0.8590933680534363,-7.596996593475342,-0.0051653555827215316,4685.39287109375,0.1419999949634075,0.0003
14848,-535.1870431699999,351600,23,98.05,516,17570,2420.720947265625,0.2,0.026695847511291504,0.0406602,0.8590312004089355,-7.596641159057617,-0.0069070236160769126,4862.175,0.22799998819828032,0.0003
14877,-535.08608739,351700,23,98.05,517,17575,2441.601318359375,0.2,0.008595108985900879,0.055905398,0.8589961528778076,-7.596251487731934,-0.014911017543636263,4922.98505859375,0.29599999636411667,0.0003
14910,-534.83927919,351800,23,98.05,518,17580,2442.03369140625,0.2,-0.09007370471954346,0.060406692,0.8589209318161011,-7.5960041046142575,-0.02289546594765852,4889.3626953125,0.2599999964237213,0.0003
14951,-534.48122616,351900,23,98.05,519,17585,2209.30126953125,0.2,-0.004408478736877441,0.0622565,0.8588511347770691,-7.59542293548584,-0.017625222839342314,4458.39736328125,0.2399999976158142,0.0003
14997,-534.4552221600001,352000,23,98.05,520,17590,2241.063232421875,0.2,0.017029106616973877,0.037279025,0.8587886095046997,-7.5949811935424805,0.0018110508639438195,4516.69169921875,0.22599999010562896,0.0003
15033,-534.2848243400001,352100,23,98.05,521,17595,2270.888916015625,0.2,-0.022990822792053223,0.056865357,0.85870361328125,-7.594483852386475,-0.008459868416139216,4559.03037109375,0.2559999920427799,0.0003
15068,-534.1241502,352200,23,98.05,522,17600,2198.22265625,0.2,-0.05465054512023926,0.054837573,0.8585786819458008,-7.593768119812012,-0.007973676565961796,4437.1451171875,0.26399999633431437,0.0003
15104,-534.42215205,352300,23,98.05,523,17605,2169.590576171875,0.2,0.18158936500549316,0.035234768,0.8584294319152832,-7.592825889587402,-0.006987732615380082,4349.01953125,0.23399999514222145,0.0003
15147,-534.4178170700001,352400,23,98.05,524,17610,2496.849609375,0.2,-0.15559923648834229,0.031485014,0.8583062887191772,-7.591828155517578,-0.006985233306477312,5031.83525390625,0.18199999816715717,0.0003
15189,-534.47620315,352500,23,98.05,525,17615,2192.06591796875,0.2,0.04916185140609741,0.06572898,0.8582269549369812,-7.591097640991211,-0.018212030112772483,4407.3462890625,0.26399999745190145,0.0003
15227,-534.48186598,352600,23,98.05,526,17620,2200.541748046875,0.2,0.031974852085113525,0.023614723,0.858140230178833,-7.590561485290527,-0.0024120983835018706,4442.5650390625,0.1619999933987856,0.0003
15263,-534.5116030199999,352700,23,98.05,527,17625,2317.59619140625,0.2,0.04910808801651001,0.05237134,0.8580993413925171,-7.590036201477051,-0.010516685143102222,4670.29384765625,0.3319999992847443,0.0003
15292,-534.1727136,352800,23,98.05,528,17630,2451.448486328125,0.2,-0.21537411212921143,0.04057241,0.8580154180526733,-7.589755344390869,-0.0009643921493989183,4899.008203125,0.2539999969303608,0.0003
15324,-534.32743019,352900,23,98.05,529,17635,2077.6923828125,0.2,0.11264687776565552,0.050281134,0.857916533946991,-7.589080047607422,-0.014937292985632667,4195.4443359375,0.27599999867379665,0.0003
15358,-534.18762635,353000,22,98.05,530,17640,2249.52880859375,0.2,-0.13469958305358887,0.02167689,0.8577766418457031,-7.588350582122803,-0.0046568770052545,4513.49697265625,0.10199999958276748,0.0003
15397,-534.08622164,353100,22,98.05,531,17645,2154.565673828125,0.2,0.012772977352142334,0.045224722,0.8576573133468628,-7.587365341186524,-0.020706348537351003,4334.037890625,0.1980000004172325,0.0003
15426,-534.34884676,353200,22,98.05,532,17650,2229.687744140625,0.2,0.03801017999649048,0.06746192,0.8575235605239868,-7.58654556274414,-0.01025079275641474,4493.97431640625,0.3219999849796295,0.0003
15456,-534.45000814,353300,22,98.05,533,17655,2317.92724609375,0.2,-0.0891183614730835,0.03800139,0.857437014579773,-7.585669231414795,-0.0001507692020823015,4660.6650390625,0.24399999156594276,0.0003
15490,-534.39192148,353400,22,98.05,534,17660,2265.799560546875,0.2,0.09360289573669434,0.059337027,0.8573888540267944,-7.585176086425781,-0.02535599885886768,4533.70869140625,0.2559999912977219,0.0003
15520,-534.4443534399999,353500,22,98.05,535,17665,2541.5986328125,0.2,-0.00433039665222168,0.040766485,0.8573524355888367,-7.584874439239502,-0.007896236449596472,5114.94013671875,0.23599998839199543,0.0003
15553,-534.5372969299999,353600,22,98.05,536,17670,2432.345703125,0.2,-0.05726337432861328,0.053651273,0.8573507070541382,-7.584678268432617,-0.022899641581170728,4903.88544921875,0.20999999344348907,0.0003
15595,-534.5127135899999,353700,22,98.05,537,17675,2214.24267578125,0.2,-0.03018665313720703,0.034298517,0.857388973236084,-7.584775638580322,-0.0067071974801365284,4445.701953125,0.2079999953508377,0.0003
15627,-534.37554682,353800,22,98.05,538,17680,2234.252197265625,0.2,0.03998070955276489,0.043676212,0.8573948740959167,-7.585001277923584,-0.009764451831142652,4499.4029296875,0.25799999237060545,0.0003
15658,-534.3854815399999,353900,22,98.05,539,17685,2259.845947265625,0.2,-0.06946635246276855,0.009143748,0.8573702573776245,-7.584944534301758,-0.004058935049397405,4542.905859375,0.031999999284744264,0.0003
15694,-534.24677869,354000,22,98.05,540,17690,2237.36328125,0.2,0.013084888458251953,0.09361053,0.8573869466781616,-7.584864139556885,-0.013701299735112115,4504.1224609375,0.35399999022483825,0.0003
15725,-534.53018094,354100,22,98.05,541,17695,2406.963623046875,0.2,0.019048571586608887,0.031907205,0.8573712706565857,-7.584985637664795,-0.006914592608791281,4852.3984375,0.21799999363720418,0.0003
15759,-534.76129655,354200,22,98.05,542,17700,2465.673583984375,0.2,-0.0188523530960083,0.080432214,0.8573397397994995,-7.584798908233642,-0.019548353015852626,4942.29287109375,0.36999999433755876,0.0003
15799,-534.86062178,354300,22,98.05,543,17705,2414.4580078125,0.2,-0.11676657199859619,0.03875362,0.8573393821716309,-7.584624290466309,-0.005367679443224915,4873.336328125,0.20399999506771566,0.0003
15844,-535.2164497,354400,22,98.05,544,17710,2333.675048828125,0.2,0.07615917921066284,0.023832059,0.857353925704956,-7.58469409942627,-0.011588068671699148,4672.8390625,0.11999999284744263,0.0003
15872,-535.18327115,354500,22,98.05,545,17715,2390.31982421875,0.2,-0.0425032377243042,0.033644985,0.8573431372642517,-7.584734058380127,-0.00577259058504751,4820.6181640625,0.22799999713897706,0.0003
15907,-535.19095005,354600,22,98.05,546,17720,2481.8828125,0.2,-0.016724824905395508,0.09432721,0.8573282957077026,-7.584621620178223,-0.02328578855122032,4972.5677734375,0.3339999929070473,0.0003
15931,-535.2134814599999,354700,22,98.05,547,17725,2351.99267578125,0.2,0.043849050998687744,0.056360338,0.857252299785614,-7.584361553192139,-0.015157446809098474,4743.04130859375,0.2679999966174364,0.0003
15970,-535.27369374,354800,22,98.05,548,17730,2472.1103515625,0.2,-0.13384103775024414,0.038366605,0.8571354746818542,-7.5836750030517575,-0.0028203032019519015,4995.87841796875,0.22599999494850637,0.0003
16004,-535.2728873199999,354900,22,98.05,549,17735,2277.049072265625,0.2,-0.0009589195251464844,0.052222047,0.8570903539657593,-7.5829870223999025,-0.005007458031468559,4551.87841796875,0.285999995470047,0.0003
16033,-535.49254865,355000,22,98.05,550,17740,2267.481201171875,0.2,0.026910006999969482,0.020286193,0.8571043014526367,-7.58285551071167,-0.00915403088729363,4579.43251953125,0.13999999463558196,0.0003
16061,-535.24650259,355100,22,98.05,551,17745,2225.77099609375,0.2,-0.10337793827056885,0.02718213,0.8570770621299744,-7.582890510559082,-0.007821514565512189,4465.7482421875,0.17399999797344207,0.0003
16096,-535.20189007,355200,22,98.05,552,17750,2164.39404296875,0.2,0.08438169956207275,0.045718584,0.8569928407669067,-7.582491207122803,-0.02003507640620228,4349.2583984375,0.17599999606609346,0.0003
16135,-535.01660456,355300,22,98.05,553,17755,2202.22412109375,0.2,-0.026836752891540527,0.018041698,0.8568517565727234,-7.581736278533936,0.0008134941610478564,4420.06220703125,0.16799999661743642,0.0003
16166,-535.0493263100001,355400,21,98.05,554,17760,2177.9013671875,0.2,0.048536479473114014,0.06331888,0.8566970825195312,-7.5805994987487795,-0.019001050702354406,4398.69169921875,0.2639999993145466,0.0003
16211,-535.1696448900001,355500,21,98.05,555,17765,2412.974365234375,0.2,-0.10118484497070312,0.032107495,0.8566312193870544,-7.579675388336182,-0.00021699569988413713,4837.48115234375,0.19999999701976776,0.0003
16242,-535.08438932,355600,21,98.05,556,17770,2137.8046875,0.2,-0.003072500228881836,0.04654267,0.8564834594726562,-7.579179763793945,-0.010638940006447228,4296.5138671875,0.31599999219179153,0.0003
16277,-534.73308721,355700,21,98.05,557,17775,2095.126953125,0.2,0.00799638032913208,0.03504348,0.8563151359558105,-7.577934074401855,-0.010794102592626587,4208.071875,0.18799999877810478,0.0003
16318,-534.94472603,355800,21,98.05,558,17780,2266.868896484375,0.2,0.0730433464050293,0.08944888,0.8562091588973999,-7.577059078216553,-0.01219351180261583,4573.6625,0.33999999016523363,0.0003
16359,-534.95895751,355900,21,98.05,559,17785,2274.1904296875,0.2,0.12405198812484741,0.07171872,0.8560997843742371,-7.576361751556396,-0.011270994845835958,4595.35732421875,0.2999999839812517,0.0003
16402,-535.19584276,356000,21,98.05,560,17790,2540.304443359375,0.2,-0.04477524757385254,0.022839881,0.8560115694999695,-7.575624179840088,-0.004290876723825931,5122.10322265625,0.11400000005960464,0.0003
16428,-535.0750691600001,356100,21,98.05,561,17795,2431.036865234375,0.2,-0.0839914083480835,0.099904686,0.8560141324996948,-7.575262928009034,-0.014757057968563459,4897.7814453125,0.46599999368190764,0.0003
16457,-535.94549594,356200,21,98.16,562,17800,2253.916015625,0.2,0.03912395238876343,0.060493156,0.8560702204704285,-7.5754657745361325,-0.010399479023180901,4526.366015625,0.2999999992549419,0.0003
16485,-536.0923607,356300,21,98.16,563,17805,2393.451171875,0.2,-0.16252803802490234,0.022788353,0.8560996055603027,-7.575822830200195,-0.007375315150420647,4830.42890625,0.1259999953210354,0.0003
16522,-536.2507632100001,356400,21,98.16,564,17810,2140.795166015625,0.2,0.09895890951156616,0.067739405,0.8561371564865112,-7.576023101806641,-0.02010223266479443,4308.7427734375,0.29199999161064627,0.0003
16563,-536.2999799800001,356500,21,98.16,565,17815,2412.893798828125,0.2,-0.1693657636642456,0.06123931,0.8561452627182007,-7.576249790191651,0.003357619748567231,4828.19111328125,0.2819999933242798,0.0003
16591,-536.4257322600001,356600,21,98.16,566,17820,2109.40283203125,0.2,0.14871710538864136,0.018615177,0.8561744689941406,-7.576350975036621,-0.004167391627561301,4254.71259765625,0.1279999941587448,0.0003
16620,-536.62854616,356700,21,98.16,567,17825,2328.69921875,0.2,0.009053289890289307,0.019260893,0.8561751246452332,-7.576503467559815,-0.006784328433241171,4689.9150390625,0.09000000096857548,0.0003
16651,-536.8956327300001,356800,21,98.16,568,17830,2510.382568359375,0.2,-0.08963942527770996,0.04040689,0.8561331629753113,-7.5763873100280765,-0.0011968319049628917,5037.0453125,0.1919999923557043,0.0003
16683,-537.12470824,356900,21,98.16,569,17835,2247.56689453125,0.2,0.09197622537612915,0.016967475,0.8561135530471802,-7.5761007308959964,-0.010592489632836077,4527.60712890625,0.06599999591708183,0.0003
16713,-537.3680688000001,357000,21,98.16,570,17840,2459.68505859375,0.2,0.04439049959182739,0.036847964,0.8561474084854126,-7.576114463806152,-0.008464292388089234,4944.84892578125,0.21399999260902405,0.0003
16736,-537.30182643,357100,21,98.16,571,17845,2650.9736328125,0.2,-0.3562159538269043,0.057611607,0.856237530708313,-7.576511669158935,-0.010107476472694544,5333.6259765625,0.2559999920427799,0.0003
16761,-537.27917223,357200,21,98.16,572,17850,2076.740966796875,0.2,0.20566558837890625,0.060503744,0.8563008308410645,-7.577140617370605,-0.014256307654432022,4184.34033203125,0.25999999344348906,0.0003
16800,-537.34202885,357300,21,98.16,573,17855,2529.3642578125,0.2,-0.24770092964172363,0.030306913,0.8563330173492432,-7.577465915679932,-0.004792121792706894,5072.185546875,0.1339999958872795,0.0003
16823,-537.3378818799999,357400,21,98.16,574,17860,2080.677734375,0.2,0.20718449354171753,0.030624108,0.8563188910484314,-7.577589416503907,-0.004823251198104117,4200.2990234375,0.14999999701976777,0.0003
16855,-537.1802051099999,357500,21,98.16,575,17865,2518.336669921875,0.2,-0.13475382328033447,0.053275652,0.8563000559806824,-7.577425289154053,-0.018929522685704116,5047.2330078125,0.1899999976158142,0.0003
16880,-537.2788182599999,357600,21,98.16,576,17870,2191.34716796875,0.2,0.2042866349220276,0.025048915,0.8562978506088257,-7.577355194091797,-0.01268562404147815,4409.98212890625,0.11400000005960464,0.0003
16907,-542.91155084,357700,21,99.15,577,17875,2566.984130859375,0.2,-0.06926894187927246,0.052156232,0.856332540512085,-7.577422428131103,-0.01613977821143635,5147.67490234375,0.2939999908208847,0.0003
16934,-542.93727682,357800,21,99.15,578,17880,2367.97607421875,0.2,-0.0023633241653442383,0.057202224,0.8563312292098999,-7.577587413787842,-0.010700671449376387,4765.37919921875,0.2879999905824661,0.0003
16967,-543.00952438,357900,21,99.15,579,17885,2376.06787109375,0.2,-0.06342077255249023,0.08841556,0.8562687635421753,-7.5773900032043455,-0.016389327831711854,4809.04130859375,0.35799999423325063,0.0003
16991,-543.12551193,358000,21,99.15,580,17890,2561.748046875,0.2,-0.332971453666687,0.035895992,0.8562479019165039,-7.577023220062256,-0.015465624554781243,5192.405078125,0.20599999129772187,0.0003
17024,-543.37749954,358100,21,99.15,581,17895,2294.40283203125,0.2,0.060443878173828125,0.040093135,0.8562471270561218,-7.57697811126709,-0.007553765762713738,4633.56455078125,0.20199999511241912,0.0003
17056,-543.28107789,358200,21,99.15,582,17900,2354.701416015625,0.2,-0.01566934585571289,0.052587397,0.8562104105949402,-7.576902580261231,-0.016576335206627844,4726.815234375,0.24199999161064625,0.0003
17088,-543.42568377,358300,20,99.15,583,17905,2385.959716796875,0.2,-0.05940544605255127,0.038854588,0.8561605215072632,-7.576607990264892,-0.00739024330250686,4808.50517578125,0.24199999161064625,0.0003
17126,-543.64025197,358400,20,99.15,584,17910,2217.536865234375,0.2,0.05259639024734497,0.03716529,0.8560411930084229,-7.576130485534668,-0.004659180354337877,4455.141015625,0.2939999934285879,0.0003
17157,-543.47148022,358500,20,99.15,585,17915,2413.992431640625,0.2,-0.14188158512115479,0.07555924,0.8558895587921143,-7.575129222869873,0.0015138519406264095,4842.94833984375,0.3759999841451645,0.0003
17188,-543.4660485400001,358600,20,99.15,586,17920,2168.230712890625,0.2,0.21142083406448364,0.041979365,0.855768084526062,-7.5741535186767575,-0.014440924465452554,4381.59970703125,0.18799999728798866,0.0003
17220,-543.4868293,358700,20,99.15,587,17925,2662.148193359375,0.2,-0.20222246646881104,0.053240463,0.8556952476501465,-7.573487758636475,-0.007568245880247559,5341.56279296875,0.275999990105629,0.0003
17247,-543.4927764500001,358800,20,99.15,588,17930,2261.15283203125,0.2,0.16022557020187378,0.052642412,0.8556784987449646,-7.5731151580810545,-0.010777688514644978,4556.82744140625,0.26399999745190145,0.0003
17270,-543.45579667,358900,20,99.15,589,17935,2441.5400390625,0.2,0.029310286045074463,0.07301052,0.8556551933288574,-7.573025321960449,-0.012310271862952504,4915.04228515625,0.29400000125169756,0.0003
17296,-543.57062343,359000,20,99.15,590,17940,2520.913818359375,0.2,0.01270914077758789,0.07759346,0.8555597066879272,-7.572637462615967,-0.0051980788168293655,5072.4923828125,0.3419999986886978,0.0003
17325,-543.80462786,359100,20,99.15,591,17945,2549.191162109375,0.2,-0.2303394079208374,0.03791843,0.8554567098617554,-7.571926116943359,-0.01883770211134106,5130.21015625,0.19200000017881394,0.0003
17356,-543.91075456,359200,20,99.15,592,17950,2051.656982421875,0.2,0.2371402382850647,0.05913023,0.85539710521698,-7.571291160583496,-0.012851855404733215,4116.31259765625,0.2659999966621399,0.0003
17381,-541.1932491299999,359300,20,98.77,593,17955,2527.820068359375,0.2,-0.11852478981018066,0.09806638,0.855422854423523,-7.571121788024902,-0.01523811750812456,5083.14228515625,0.3779999852180481,0.0003
17416,-541.11924471,359400,20,98.77,594,17960,3769.439697265625,0.2,-0.009878039360046387,0.059128903,0.855449378490448,-7.571317577362061,0.014120373128389475,7754.85380859375,0.27399999648332596,0.0003
17451,-546.06356945,359500,20,99.62,595,17965,2200.858154296875,0.2,-0.026853084564208984,0.08611553,0.8555204272270203,-7.571571731567383,-0.008846565115163685,4413.37119140625,0.38799999952316283,0.0003
17480,-546.15188091,359600,20,99.62,596,17970,2253.2490234375,0.2,-0.04323279857635498,0.045476038,0.8554848432540894,-7.571902179718018,-0.0025420502824999858,4558.13125,0.22999999225139617,0.0003
17514,-546.2604942,359700,20,99.62,597,17975,2617.162109375,0.2,0.002729356288909912,0.012673533,0.8553895950317383,-7.5713685035705565,0.009268521458034229,5233.36884765625,0.37799999713897703,0.0003
17547,-546.25521911,359800,20,99.62,598,17980,2402.38232421875,0.2,-0.0415959358215332,0.12095092,0.8554942011833191,-7.5710062980651855,0.02561437339754775,4851.66123046875,0.537999975681305,0.0003
17579,-546.3543379900001,359900,20,99.62,599,17985,2466.14501953125,0.2,-0.003028273582458496,0.05703972,0.8557297587394714,-7.5722887992858885,0.0005443270940304501,4931.02861328125,0.37999998927116396,0.0003
17607,-546.58440212,360000,20,99.62,600,17990,2309.762939453125,0.2,-0.0015087127685546875,0.041969933,0.8559110164642334,-7.5738860130310055,-0.0015844818990444764,4649.4890625,0.3079999893903732,0.0003
17639,-546.78761963,360100,20,99.62,601,17995,2501.75048828125,0.2,-0.013975977897644043,0.08052902,0.8559796214103699,-7.574854946136474,-0.008220917779544834,5006.2310546875,0.33199999034404754,0.0003
17669,-546.8214117,360200,20,99.62,602,18000,2585.968505859375,0.2,-0.02073681354522705,0.028104527,0.8560737371444702,-7.57517786026001,-0.003299922412406886,5192.21572265625,0.37399998903274534,0.0003
17708,-546.78296376,360300,20,99.62,603,18005,2528.822998046875,0.2,-0.0032612085342407227,0.18427467,0.8563348650932312,-7.576260566711426,0.0069071460291525,5083.1041015625,0.5839999914169312,0.0003
17738,-546.67226439,360400,20,99.62,604,18010,2444.437255859375,0.2,0.007828474044799805,0.03114376,0.8562856912612915,-7.577599239349365,0.01524657518048116,4889.2384765625,0.30599998831748965,0.0003
17772,-546.87136988,360500,20,99.62,605,18015,2395.551513671875,0.2,0.03299838304519653,0.104764536,0.8563542366027832,-7.576952743530273,0.01573754899582127,4808.94833984375,0.5999999880790711,0.0003
17804,-546.98210491,360600,20,99.62,606,18020,2446.13818359375,0.2,0.046928226947784424,0.28727576,0.8564971685409546,-7.577976131439209,0.04650618890664191,4957.58447265625,0.627999997138977,0.0003
17833,-547.0700580299999,360700,20,99.62,607,18025,2551.3701171875,0.2,-0.04660522937774658,0.017443242,0.8564103841781616,-7.5783673286437985,-0.0019595753983594477,5092.225,0.24399999678134918,0.0003
17866,-547.4352936099999,360800,20,99.62,608,18030,2509.421630859375,0.2,-0.01609206199645996,0.14316091,0.8562729358673096,-7.577634811401367,0.0014160131513563101,5028.83759765625,0.5219999790191651,0.0003
17897,-547.3560684599998,360900,20,99.62,609,18035,2455.939208984375,0.2,0.04450690746307373,0.026255535,0.8558111190795898,-7.575962066650391,0.006028369963132718,4918.7708984375,0.4559999942779541,0.0003
17931,-547.32606059,361000,20,99.62,610,18040,2502.891357421875,0.2,-0.028208613395690918,0.17519884,0.8553912043571472,-7.572591018676758,0.013121961228898726,5026.55,0.5239999890327454,0.0003
17961,-547.3939494499999,361100,20,99.62,611,18045,2556.32861328125,0.2,-0.02890145778656006,0.019456614,0.8553848266601562,-7.570800113677978,-0.007391212280344917,5126.65625,0.26999999284744264,0.0003
17995,-547.1787420799999,361200,20,99.62,612,18050,2680.1025390625,0.2,-0.005830049514770508,0.02989316,0.8557814359664917,-7.572049236297607,-0.0009805087831409765,5369.44443359375,0.38399999141693114,0.0003
18025,-547.0865334,361300,20,99.62,613,18055,2304.006591796875,0.2,0.004171431064605713,0.036066547,0.8562929034233093,-7.575575065612793,0.00017397118535882327,4626.91357421875,0.27199999094009397,0.0003
18056,-547.2673937899999,361400,20,99.62,614,18060,2622.182373046875,0.2,0.004093468189239502,0.023788197,0.8565502166748047,-7.578833484649659,0.0028596505671885097,5261.0056640625,0.2239999920129776,0.0003
18094,-547.25390335,361500,19,99.62,615,18065,2471.827880859375,0.2,-0.05146443843841553,0.18231586,0.8566393852233887,-7.580088901519775,-0.02941482877722592,4987.769921875,0.45799998939037323,0.0003
18128,-547.1510207899998,361600,19,99.62,616,18070,2379.23193359375,0.2,0.04477977752685547,0.16367194,0.8566634058952332,-7.580568408966064,-0.026191134423424956,4752.7529296875,0.49999998807907103,0.0003
18164,-547.30263492,361700,19,99.62,617,18075,2357.482421875,0.2,0.02191537618637085,0.079927705,0.8566690683364868,-7.580663585662842,-0.005959449464535282,4728.01943359375,0.42399999499320984,0.0003
18196,-547.4508695,361800,19,99.62,618,18080,2538.496826171875,0.2,-0.010334014892578125,0.06431837,0.8568581342697144,-7.58105583190918,-0.01522965371623286,5082.4880859375,0.30999999344348905,0.0003
18231,-547.5536528,361900,19,99.62,619,18085,2361.1875,0.2,0.006420910358428955,0.018051436,0.8568441271781921,-7.582327461242675,0.0029374505320447497,4723.97451171875,0.24799999892711638,0.0003
18269,-542.38113308,362000,19,98.66,620,18090,2351.088623046875,0.2,0.012183129787445068,0.022642652,0.8566874861717224,-7.581857776641845,-0.0009157772088656202,4719.7373046875,0.2419999957084656,0.0003
18305,-542.5548786200001,362100,19,98.66,621,18095,1020.6920776367188,0.2,0.07131212949752808,0.075339,0.8565335273742676,-7.580826377868652,0.007928700843694968,2238.5589111328127,0.30599999576807024,0.0003
18346,-542.7329835600001,362200,19,98.66,622,18100,965.973388671875,0.2,-0.005604147911071777,0.054934997,0.8564329147338867,-7.5799705505371096,0.010543644879362546,2303.8837646484376,0.2399999972432852,0.0003
18376,-542.38511221,362300,19,98.66,623,18105,835.5638427734375,0.2,-0.34288668632507324,0.08101375,0.8563860654830933,-7.579451942443848,-0.013908513277419843,2012.2662353515625,0.2819999951869249,0.0003
18412,-542.57103546,362400,19,98.66,624,18110,739.6493530273438,0.2,0.1002994179725647,0.064993374,0.8563665151596069,-7.579231548309326,0.0005022158511565067,1876.8156982421874,0.26399999633431437,0.0003
18448,-542.72964718,362500,19,98.66,625,18115,799.6917114257812,0.2,-0.14563918113708496,0.03942267,0.856346607208252,-7.579128265380859,-0.0020487050991505385,1964.0844482421876,0.2119999945163727,0.0003
18473,-542.59449381,362600,19,98.66,626,18120,744.6890869140625,0.2,-0.16643857955932617,0.0760168,0.8563500642776489,-7.579040050506592,-0.012737094610929488,1812.755712890625,0.2999999910593033,0.0003
