rollout/ep_rew_mean,train/n_updates,time/fps,time/time_elapsed,rollout/ep_len_mean,train/critic_loss,time/episodes,train/learning_rate,rollout/success rate,train/actor_loss,time/total timesteps
-38.11697598000001,375360,17,21129,49.73,823.820426940918,6085,0.001,0.61,150.20955505371094,375461
-38.18494152,,17,21136,49.77,,6086,,0.61,,375468
-38.346403130000006,375460,17,21153,49.77,688.7915904998779,6087,0.001,0.61,150.86568298339844,375568
-38.96449170000001,375560,17,21174,50.4,808.9241624832154,6088,0.001,0.6,149.54830780029297,375668
-43.91886007000001,375660,17,21194,51.31,657.5207046508789,6089,0.001,0.59,151.16380157470704,375768
-43.038570930000006,,17,21198,50.38,,6090,,0.6,,375775
-41.26374373000001,375760,17,21218,50.38,960.952473449707,6091,0.001,0.6,150.75660552978516,375875
-40.37024954000001,375780,17,21223,49.69,691.5343883514404,6092,0.001,0.6,150.1472152709961,375888
-40.882688740000006,375880,17,21249,50.57,760.0323333740234,6093,0.001,0.59,149.5265686035156,375988
-40.053271130000006,375900,17,21254,49.75,670.8353263854981,6094,0.001,0.6,148.57494201660157,376006
-40.423490990000005,376000,17,21279,49.93,898.861247253418,6095,0.001,0.59,149.24786376953125,376106
-40.65480495,376040,17,21288,49.32,868.265591430664,6096,0.001,0.6,148.64479064941406,376145
-39.60117039,,17,21290,48.38,,6097,,0.61,,376151
-40.08779977,376140,17,21328,49.29,1090.863091659546,6098,0.001,0.6,148.83292083740236,376251
-40.06342323,,17,21331,49.07,,6099,,0.6,,376259
-40.23841265,376240,17,21352,49.07,704.4184837341309,6100,0.001,0.6,151.57262420654297,376359
-40.76550702,376260,17,21358,49.15,806.7078342437744,6101,0.001,0.6,149.1827590942383,376373
-40.63037586,376360,17,21384,49.39,725.1774066925049,6102,0.001,0.6,152.54112396240234,376462
-40.61331147,,17,21386,49.35,,6103,,0.6,,376466
-41.34887213,376460,17,21419,50.05,806.9793857574463,6104,0.001,0.59,149.22162780761718,376566
-41.41751098999999,,17,21422,50.04,,6105,,0.59,,376576
-41.48818882,376480,17,21427,50.13,942.5361373901367,6106,0.001,0.59,151.1834732055664,376591
-41.71909021,376580,17,21447,50.65,513.6292705535889,6107,0.001,0.58,152.60484313964844,376691
-40.87829088,,17,21449,49.71,,6108,,0.59,,376697
-40.95919058,376600,17,21459,49.83,717.72526512146,6109,0.001,0.59,150.97192840576173,376711
-36.14180725,376620,17,21469,49.03,789.4899574279785,6110,0.001,0.6,151.43148193359374,376731
-36.070957400000005,,17,21472,48.99,,6111,,0.6,,376736
-36.954513160000005,376720,17,21507,49.87,776.8858791351319,6112,0.001,0.59,149.96644744873046,376836
-37.42479745,376820,17,21532,50.66,841.6007926940918,6113,0.001,0.58,151.0428909301758,376936
-36.82562274,376840,17,21541,49.79,1047.7001331329345,6114,0.001,0.59,151.256884765625,376949
-37.459152440000004,376860,17,21546,49.97,769.3256729125976,6115,0.001,0.59,149.7568161010742,376970
-37.17798676,376900,17,21558,49.44,758.7047485351562,6116,0.001,0.6,150.59772796630858,377017
-36.84217754000001,376960,17,21589,49.07,798.9376159667969,6117,0.001,0.61,150.62396240234375,377080
-37.18403295,377020,17,21608,48.92,740.3748668670654,6118,0.001,0.61,150.54161376953124,377140
-37.5750229,377120,17,21633,49.81,715.3214935302734,6119,0.001,0.6,154.88015899658203,377240
-37.734678630000005,377140,17,21635,49.73,783.2648536682129,6120,0.001,0.6,152.64110565185547,377247
-37.656808250000005,,17,21638,49.61,,6121,,0.6,,377253
-37.65315026000001,,17,21641,49.62,,6122,,0.6,,377260
-38.24632271,377240,17,21659,50.48,826.8680076599121,6123,0.001,0.59,150.90115509033203,377360
-38.38508836000001,377320,17,21686,51.17,1013.2069900512695,6124,0.001,0.59,150.5800308227539,377437
-38.73234457,377420,17,21709,51.12,806.9644729614258,6125,0.001,0.6,150.906103515625,377532
-38.687543870000006,377440,17,21712,51.15,817.987493133545,6126,0.001,0.6,152.00255126953124,377543
-38.299108350000004,377540,17,21737,51.15,696.9914634704589,6127,0.001,0.6,152.0479766845703,377643
-37.41814256,,17,21745,50.22,,6128,,0.61,,377650
-37.20399109,377640,17,21766,50.22,1085.6362564086915,6129,0.001,0.61,150.0081298828125,377750
-37.35042879,377740,17,21782,50.22,688.6102172851563,6130,0.001,0.61,151.60960388183594,377850
-36.476807300000004,,17,21791,49.29,,6131,,0.62,,377857
-36.97519596,377840,17,21818,50.2,655.8549842834473,6132,0.001,0.61,152.02520294189452,377957
-36.97099376,377860,17,21821,50.19,790.0466491699219,6133,0.001,0.61,150.79777069091796,377963
-37.09165645,377960,17,21850,50.19,673.3786396026611,6134,0.001,0.61,152.61958770751954,378063
-36.242717739999996,,17,21854,49.26,,6135,,0.62,,378070
-36.25553393,377980,17,21865,49.24,747.2070938110352,6136,0.001,0.62,149.7546127319336,378084
-36.268393929999995,,17,21867,49.26,,6137,,0.62,,378095
-35.226202580000006,378000,17,21875,48.34,959.2764686584472,6138,0.001,0.63,152.04340515136718,378103
-35.45073011,378100,17,21900,49.19,752.2390182495117,6139,0.001,0.62,151.88146514892577,378203
-34.933649169999995,,17,21904,48.3,,6140,,0.63,,378214
-35.10803936,378200,17,21929,48.3,866.4657005310058,6141,0.001,0.63,152.21953735351562,378314
-35.11856885,378220,17,21934,48.39,1056.9228839874268,6142,0.001,0.63,150.3042221069336,378329
-34.78703778,378240,17,21940,47.56,891.4201972961425,6143,0.001,0.64,152.90894470214843,378346
-35.138599240000005,378340,17,21964,48.44,795.2526420593261,6144,0.001,0.63,152.95436248779296,378446
-34.00792824,,17,21966,47.5,,6145,,0.64,,378452
-33.61504946,,17,21969,47.2,,6146,,0.64,,378460
-33.14488183,378360,17,21972,46.26,819.8511157989502,6147,0.001,0.65,151.4456024169922,378466
-33.74929847000001,378460,17,21991,47.21,680.5067819595337,6148,0.001,0.64,152.801806640625,378566
-34.67767550000001,378560,17,22037,48.14,586.6622009277344,6149,0.001,0.63,153.72095947265626,378666
-30.023344850000004,,17,22039,47.18,,6150,,0.64,,378670
-30.5076939,378660,17,22069,48.13,855.6149089813232,6151,0.001,0.63,151.63910827636718,378770
-30.408940509999997,378760,17,22098,48.13,954.888272857666,6152,0.001,0.63,151.9180908203125,378870
-30.140584639999993,,17,22100,47.73,,6153,,0.63,,378873
-31.333405189999997,378860,17,22127,48.69,888.6917900085449,6154,0.001,0.62,153.77800903320312,378973
-31.443484509999998,378880,17,22140,48.76,1109.262565612793,6155,0.001,0.62,152.65619201660155,378983
-31.415626460000002,,17,22142,48.71,,6156,,0.62,,378991
-30.505886670000006,,17,22144,47.78,,6157,,0.63,,378998
-30.59207663,378920,17,22151,48.02,817.9916809082031,6158,0.001,0.63,152.29462432861328,379027
-31.05822431,379000,17,22182,47.78,826.6410194396973,6159,0.001,0.64,153.07210235595704,379103
-29.442159899999996,,17,22186,46.88,,6160,,0.65,,379113
-30.14345144,379100,17,22216,47.79,852.7114547729492,6161,0.001,0.64,154.8450927734375,379213
-29.79983383,379120,17,22223,47.05,1090.812646484375,6162,0.001,0.65,152.30204162597656,379239
-30.899452120000007,379220,17,22256,47.97,1066.5970027923584,6163,0.001,0.64,152.26602783203126,379339
-31.561019680000005,379320,17,22280,48.9,848.5179615020752,6164,0.001,0.63,151.67374572753906,379439
-30.671191320000002,379420,17,22304,48.9,663.7040588378907,6165,0.001,0.63,153.91542205810546,379539
-31.226711010000002,379520,16,22348,49.76,1168.3268882751465,6166,0.001,0.62,150.37969207763672,379639
-31.41970589,379540,16,22355,49.91,1067.46822013855,6167,0.001,0.62,154.6011489868164,379659
-31.33630776,379560,16,22356,49.84,1062.8994361877442,6168,0.001,0.62,154.51331634521483,379661
-31.38962984,,16,22359,49.89,,6169,,0.62,,379670
-30.86625794,379600,16,22370,49.28,784.8221588134766,6170,0.001,0.63,152.05239562988282,379709
-30.446625739999998,379620,16,22373,49.19,665.6809932708741,6171,0.001,0.63,153.3841751098633,379723
-30.403359760000004,,16,22375,49.22,,6172,,0.63,,379729
-31.08796945,379720,16,22394,50.19,1049.052702331543,6173,0.001,0.62,150.8846694946289,379829
-30.476119970000003,379760,16,22404,49.64,971.45599899292,6174,0.001,0.63,155.08714904785157,379874
-29.69496997,,16,22406,48.69,,6175,,0.64,,379879
-28.95091864,379780,16,22410,47.81,1091.8181213378907,6176,0.001,0.65,153.99568939208984,379891
-28.942314670000002,379800,16,22413,47.83,811.3728538513184,6177,0.001,0.65,153.9825866699219,379903
-28.80585365,,16,22415,47.47,,6178,,0.65,,379910
-29.06095571,379820,16,22423,47.65,687.3577655792236,6179,0.001,0.65,153.45623779296875,379937
-28.735654640000003,379840,16,22425,47.1,911.0192031860352,6180,0.001,0.65,153.04615325927733,379947
-28.47555977,,16,22428,46.19,,6181,,0.66,,379956
-28.014349100000004,379860,16,22433,45.31,1205.2717010498047,6182,0.001,0.67,153.06754608154296,379968
-28.25787181,,16,22437,45.31,,6183,,0.67,,379978
-31.284661239999995,379960,16,22458,46.24,932.2368446350098,6184,0.001,0.66,155.23927001953126,380078
-31.50679626,380020,16,22477,46.69,1087.8743865966796,6185,0.001,0.66,153.35842590332032,380130
-32.14410033,380120,16,22503,47.62,1036.1772388458253,6186,0.001,0.65,153.53307342529297,380230
-31.587610060000006,380140,16,22511,46.87,650.4574661254883,6187,0.001,0.66,154.8485565185547,380255
-30.846392380000008,,16,22513,45.92,,6188,,0.67,,380260
-26.170454690000007,380160,16,22519,45.11,750.4246459960938,6189,0.001,0.68,152.88339385986328,380279
-26.899984430000007,380260,16,22539,46.04,807.0172206878663,6190,0.001,0.67,151.8569320678711,380379
-26.764333910000005,380360,16,22573,46.04,928.0940078735351,6191,0.001,0.67,154.69066619873047,380479
-26.65621736000001,380380,16,22581,45.99,864.7723602294922,6192,0.001,0.67,153.5410369873047,380487
-26.149542690000008,,16,22588,45.06,,6193,,0.68,,380494
-25.972587080000007,,16,22589,44.93,,6194,,0.68,,380499
-25.335844379999997,380400,16,22592,44.02,911.7580947875977,6195,0.001,0.69,152.9566619873047,380508
-24.516139140000003,,16,22595,43.7,,6196,,0.69,,380515
-24.428789740000003,380420,16,22602,43.72,822.0869018554688,6197,0.001,0.69,152.3477996826172,380523
-23.935891870000006,,16,22611,42.82,,6198,,0.7,,380533
-26.682065610000006,380520,16,22633,43.74,997.378063583374,6199,0.001,0.69,151.09422302246094,380633
-26.422860010000004,380620,16,22654,43.65,568.3931098937989,6200,0.001,0.7,154.7940872192383,380724
-26.048439070000004,,16,22661,43.59,,6201,,0.7,,380732
-25.72178969,,16,22663,42.76,,6202,,0.7,,380738
-26.78970941,380720,16,22689,43.72,872.871561050415,6203,0.001,0.69,153.02761840820312,380838
-26.06581343,380740,16,22693,42.8,1310.932684326172,6204,0.001,0.7,152.91119537353515,380846
-25.841197829999995,,16,22696,42.76,,6205,,0.7,,380852
-25.773613580000003,,16,22703,42.68,,6206,,0.7,,380859
-25.23115507,380760,16,22707,41.79,787.0477931976318,6207,0.001,0.71,154.13943481445312,380870
-25.989884420000003,380860,16,22736,42.73,851.791563796997,6208,0.001,0.7,155.71826934814453,380970
-25.924586810000005,380880,16,22741,42.77,1001.9476493835449,6209,0.001,0.7,153.96790771484376,380988
-25.919393790000004,380900,16,22750,42.75,744.2339618682861,6210,0.001,0.7,153.6945816040039,381006
-26.33372204,380940,16,22759,43.17,739.8930068969727,6211,0.001,0.7,156.01708221435547,381053
-25.30431034,,16,22761,42.21,,6212,,0.71,,381057
-24.545136120000002,380960,16,22764,41.28,908.9679206848144,6213,0.001,0.72,155.30255279541015,381064
-24.55717183,,16,22768,41.26,,6214,,0.72,,381075
-23.988007930000002,381000,16,22785,41.47,860.6693325042725,6215,0.001,0.72,156.40573425292968,381117
-23.80790813,381020,16,22789,41.09,925.1392673492431,6216,0.001,0.72,154.1106689453125,381126
-23.409459010000006,,16,22792,40.55,,6217,,0.72,,381135
-23.636767220000003,381120,16,22813,40.95,823.1966835021973,6218,0.001,0.71,153.92233123779297,381235
-23.22773623,,16,22815,40.0,,6219,,0.72,,381240
-23.030186790000002,381140,16,22827,39.98,797.5359718322754,6220,0.001,0.72,154.55716705322266,381245
-23.459333789999995,381160,16,22832,40.12,971.6389505386353,6221,0.001,0.72,155.02320709228516,381265
-23.61884807,,16,22836,40.15,,6222,,0.72,,381275
-22.62922715,,16,22839,39.19,,6223,,0.73,,381279
-24.131476859999992,381260,16,22872,39.42,748.3414695739746,6224,0.001,0.72,152.8708694458008,381379
-23.58876635,381360,16,22890,39.47,868.1297939300537,6225,0.001,0.71,155.39938507080078,381479
-24.362283249999997,381460,16,22922,40.36,720.9326187133789,6226,0.001,0.7,154.07624053955078,381579
-23.86030782,381500,16,22928,39.61,1124.8586139678955,6227,0.001,0.71,155.13067321777345,381604
-24.09517894,381520,16,22940,39.77,777.1164947509766,6228,0.001,0.71,154.38439483642577,381627
-23.55563672,,16,22943,38.84,,6229,,0.72,,381634
-23.45821537,381620,16,22960,38.84,1034.493111038208,6230,0.001,0.72,154.70460815429686,381734
-23.45416694,,16,22963,38.83,,6231,,0.72,,381740
-23.1879569,381720,16,22989,38.79,890.8930828094483,6232,0.001,0.73,156.85571746826173,381836
-24.130535169999998,381820,16,23007,39.73,913.9057674407959,6233,0.001,0.72,155.7061004638672,381936
-23.521761009999995,381840,16,23012,38.85,629.1466846466064,6234,0.001,0.73,154.00323333740235,381948
-23.861635409999998,381940,16,23036,39.78,888.8842132568359,6235,0.001,0.72,155.01353454589844,382048
-23.909524760000004,,16,23045,39.75,,6236,,0.72,,382059
-24.020574710000005,382000,16,23062,40.13,1076.8232162475585,6237,0.001,0.72,154.33842926025392,382108
-25.036557419999998,382100,16,23093,41.05,626.0749092102051,6238,0.001,0.71,156.23257141113282,382208
-25.592910159999995,382200,16,23114,41.05,854.8848342895508,6239,0.001,0.71,156.39877014160157,382308
-25.4917017,,16,23117,41.04,,6240,,0.71,,382318
-24.7814405,382220,16,23127,40.19,828.211873626709,6241,0.001,0.72,158.2182830810547,382333
-24.7575435,,16,23129,40.07,,6242,,0.72,,382336
-24.648397560000003,382240,16,23132,39.97,732.5390441894531,6243,0.001,0.72,155.27284545898436,382343
-24.744446180000004,382340,16,23167,39.97,768.8220497131348,6244,0.001,0.72,155.40188751220703,382443
-24.72240342,,16,23175,39.97,,6245,,0.72,,382449
-25.012150150000007,382440,16,23194,40.89,825.6467960357666,6246,0.001,0.71,156.65532531738282,382549
-25.018724380000002,,16,23197,40.93,,6247,,0.71,,382559
-24.41595706,382460,16,23200,40.02,767.1029872894287,6248,0.001,0.72,156.13816833496094,382568
-23.49318233,,16,23203,39.1,,6249,,0.73,,382576
-23.49642865,,16,23210,39.09,,6250,,0.73,,382579
-23.391969819999996,382560,16,23228,39.09,744.5550346374512,6251,0.001,0.73,154.84298553466797,382679
-24.007676759999995,382660,16,23255,39.09,839.8264465332031,6252,0.001,0.73,157.21657104492186,382779
-24.62249243999999,382760,16,23276,40.06,911.4522407531738,6253,0.001,0.72,155.14880828857423,382879
-23.44152638999999,382780,16,23278,39.13,585.4067817687989,6254,0.001,0.73,156.8975570678711,382886
-24.086526459999995,382880,16,23298,40.03,838.4244018554688,6255,0.001,0.72,155.78473052978515,382986
-24.089995339999994,,16,23301,40.06,,6256,,0.72,,382997
-24.826887809999995,382980,16,23331,40.99,1066.2105415344238,6257,0.001,0.71,160.2063751220703,383097
-24.859364609999993,383000,16,23334,40.79,921.3945827484131,6258,0.001,0.71,156.9839645385742,383106
-23.869940750000005,,16,23342,40.12,,6259,,0.71,,383115
-23.848736420000005,383020,16,23346,40.11,981.2419208526611,6260,0.001,0.71,156.33707427978516,383124
-23.279685960000002,383040,16,23357,39.28,1215.532720184326,6261,0.001,0.72,154.51726684570312,383141
-23.283942900000007,383060,16,23367,39.41,1124.7023864746093,6262,0.001,0.72,155.7823043823242,383180
-22.168165239999997,383080,16,23370,38.49,831.4147499084472,6263,0.001,0.73,158.5712661743164,383188
-22.502983840000002,383180,16,23392,38.49,912.0267990112304,6264,0.001,0.73,156.76864013671874,383288
-22.671383690000003,383280,16,23408,38.49,773.9758518218994,6265,0.001,0.73,158.25977783203126,383388
-22.079475090000006,,16,23410,37.54,,6266,,0.74,,383393
-22.69000077,383380,16,23439,38.34,1168.8093254089356,6267,0.001,0.73,156.73602447509765,383493
-23.54343849,383480,16,23458,39.32,1001.4834403991699,6268,0.001,0.72,156.44009552001953,383593
-23.496693129999997,,16,23461,39.3,,6269,,0.72,,383600
-24.245579080000002,383580,16,23482,39.91,1029.6629684448242,6270,0.001,0.71,154.77703704833985,383700
-24.18235406,383600,16,23485,39.81,832.7901054382324,6271,0.001,0.71,159.70256652832032,383704
-24.451219760000004,,16,23488,39.85,,6272,,0.71,,383714
-24.442358270000003,383700,16,23519,39.85,695.8442245483399,6273,0.001,0.71,157.017578125,383814
-24.325391510000003,383720,16,23523,39.48,1033.352241897583,6274,0.001,0.71,156.91786499023436,383822
-24.324044269999998,,16,23525,39.49,,6275,,0.71,,383828
-24.70331395,383820,16,23547,40.37,919.4469757080078,6276,0.001,0.7,158.1662338256836,383928
-24.682420219999994,,16,23548,40.28,,6277,,0.7,,383931
-25.00095007,383840,16,23555,40.43,740.1111854553222,6278,0.001,0.7,154.92873840332032,383953
-24.74816264,,16,23557,40.23,,6279,,0.7,,383960
-25.7094974,383940,16,23577,41.13,889.1291542053223,6280,0.001,0.69,158.55553741455077,384060
-25.963397520000004,383960,16,23581,41.11,937.2935863494873,6281,0.001,0.69,156.47989807128906,384067
-26.158870620000002,,16,23584,41.05,,6282,,0.69,,384073
-27.263577800000004,384060,16,23605,41.95,852.0027435302734,6283,0.001,0.68,158.03927612304688,384173
-24.28653851,384100,16,23614,41.26,834.0637748718261,6284,0.001,0.69,155.6059143066406,384204
-24.055821899999998,,16,23617,40.82,,6285,,0.69,,384212
-24.361540169999998,384200,16,23643,40.82,715.0771362304688,6286,0.001,0.69,158.2531982421875,384312
-24.094805700000002,,16,23645,40.63,,6287,,0.69,,384318
-26.2628202,384300,16,23674,41.58,753.5303970336914,6288,0.001,0.68,160.07063903808594,384418
-25.92538433,384320,16,23677,41.44,1002.2692020416259,6289,0.001,0.68,157.17723999023437,384423
-25.19573549,,16,23680,40.53,,6290,,0.69,,384432
-25.41639594,384420,16,23702,40.53,1012.9278694152832,6291,0.001,0.69,156.7077865600586,384532
-25.35459295,,16,23704,40.53,,6292,,0.69,,384540
-25.41360194,384440,16,23710,40.6,904.0935920715332,6293,0.001,0.69,156.86741790771484,384554
-25.44613485,384460,16,23714,40.63,1197.7222705841064,6294,0.001,0.69,156.1644744873047,384562
-26.313510910000005,384560,16,23734,41.54,1002.7107906341553,6295,0.001,0.68,158.1056701660156,384662
-26.296893209999997,,16,23739,41.64,,6296,,0.68,,384679
-26.290762369999996,384580,16,23742,41.62,973.7492809295654,6297,0.001,0.68,156.3183792114258,384685
-27.04372447,384680,16,23772,42.52,878.580509185791,6298,0.001,0.67,157.62425079345704,384785
-25.267108919999995,384780,16,23791,42.52,1030.2438217163085,6299,0.001,0.67,158.16378173828124,384885
-24.67174315,,16,23796,41.73,,6300,,0.67,,384897
-24.556942440000004,384820,16,23804,41.92,675.2522083282471,6301,0.001,0.67,158.2361618041992,384924
-24.49928747,,16,23805,41.92,,6302,,0.67,,384930
-25.78524694,384920,16,23831,41.92,1337.2670066833496,6303,0.001,0.67,156.93392181396484,385030
-26.752531740000006,385000,16,23848,42.59,1059.532346343994,6304,0.001,0.67,157.41914978027344,385105
-27.583060850000006,385100,16,23867,43.53,799.3382743835449,6305,0.001,0.66,157.88572540283204,385205
-28.702488780000003,385200,16,23887,44.46,1110.987783050537,6306,0.001,0.65,158.84607391357423,385305
-29.524294400000002,385300,16,23903,45.35,919.5033046722413,6307,0.001,0.64,160.17153930664062,385405
-29.546829159999998,385400,16,23928,45.35,822.9589515686035,6308,0.001,0.64,158.84102325439454,385505
-30.28306284,385500,16,23951,46.17,753.1600944519043,6309,0.001,0.63,160.65566711425782,385605
-30.286682559999996,385520,16,23971,46.31,1069.6435249328613,6310,0.001,0.63,159.6187973022461,385637
-29.987350979999995,385540,16,23974,45.92,798.9360488891601,6311,0.001,0.63,158.16634368896484,385645
-29.978643339999994,,16,23983,45.95,,6312,,0.63,,385652
-30.02380079,,16,23986,45.93,,6313,,0.63,,385657
-30.015196099999997,385560,16,23991,45.94,942.2614219665527,6314,0.001,0.63,158.00201721191405,385669
-30.91887268,385660,16,24015,46.52,1153.5918548583984,6315,0.001,0.62,158.67415618896484,385769
-31.843703100000003,385760,16,24033,47.43,661.7211463928222,6316,0.001,0.61,161.32432556152344,385869
-31.834014000000003,,16,24050,47.38,,6317,,0.61,,385873
-31.099036830000003,385780,16,24054,46.53,712.3153728485107,6318,0.001,0.62,158.47569274902344,385888
-31.129981680000004,385800,16,24058,46.64,966.9537651062012,6319,0.001,0.62,161.30057220458986,385904
-31.25826380000001,,16,24063,46.72,,6320,,0.62,,385917
-31.948626100000006,385900,16,24084,47.52,1092.5981033325195,6321,0.001,0.61,158.99425659179687,386017
-31.807414370000007,385920,16,24087,47.5,1053.8186725616456,6322,0.001,0.61,161.08482971191407,386025
-31.99845842,,16,24091,47.58,,6323,,0.61,,386037
-30.320626309999998,385940,16,24098,46.77,787.2239212036133,6324,0.001,0.62,158.1857162475586,386056
-30.232351580000003,386040,16,24120,46.77,686.7206356048584,6325,0.001,0.62,158.77342681884767,386156
-29.505966640000008,386060,16,24123,45.84,743.8469398498535,6326,0.001,0.63,159.22556762695314,386163
-30.318736970000003,386160,15,24144,46.59,1363.6935707092284,6327,0.001,0.62,156.94593658447266,386263
-31.08228241,386240,15,24169,47.17,758.8221557617187,6328,0.001,0.62,161.66170959472657,386344
-31.131390380000003,,15,24172,47.16,,6329,,0.62,,386350
-31.106260310000003,386340,15,24211,47.16,1051.4359924316407,6330,0.001,0.62,161.8807846069336,386450
-31.954080129999998,386440,15,24233,48.1,894.9177356719971,6331,0.001,0.61,161.3357666015625,386550
-32.81563924,386540,15,24250,48.14,1012.7627029418945,6332,0.001,0.6,160.55809326171874,386650
-31.94415976,386580,15,24261,47.54,1008.6551307678222,6333,0.001,0.61,162.24087982177736,386690
-32.6036306,386680,15,24283,48.42,831.4842601776123,6334,0.001,0.6,161.57486572265626,386790
-32.39199072,,15,24292,47.5,,6335,,0.61,,386798
-32.35534019,386700,15,24296,47.48,1176.1544998168945,6336,0.001,0.61,161.91964721679688,386807
-37.159774399999996,386800,15,24318,47.99,957.5118064880371,6337,0.001,0.6,160.8593307495117,386907
-38.04558462,386900,15,24341,47.99,1170.509116744995,6338,0.001,0.6,161.47832336425782,387007
-39.193749600000004,387000,15,24360,47.99,714.4112789154053,6339,0.001,0.6,159.65888366699218,387107
-39.876571160000005,387100,15,24380,48.89,799.7872486114502,6340,0.001,0.59,162.87623901367186,387207
-39.911433280000004,,15,24384,48.8,,6341,,0.59,,387213
-39.999472960000006,387120,15,24387,48.9,895.5993965148925,6342,0.001,0.59,160.84907073974608,387226
-40.83747905,387220,15,24415,49.83,1208.7366561889648,6343,0.001,0.58,160.33516387939454,387326
-40.385931590000006,,15,24419,48.9,,6344,,0.59,,387333
-41.80099071000001,387320,15,24443,49.84,1081.0199256896972,6345,0.001,0.58,161.8144744873047,387433
-41.448367399999995,,15,24444,48.87,,6346,,0.59,,387436
-41.60788351,387340,15,24448,48.89,709.407861328125,6347,0.001,0.59,163.4015090942383,387448
-41.61472139000001,387360,15,24452,48.95,852.4595390319824,6348,0.001,0.59,162.52789154052735,387463
-41.623328140000005,,15,24457,49.02,,6349,,0.59,,387478
-41.61961075,387380,15,24463,49.02,1012.4826133728027,6350,0.001,0.59,161.9185577392578,387481
-41.52205737,387420,15,24476,48.42,887.5891456604004,6351,0.001,0.6,160.12596588134767,387521
-40.21587607000001,,15,24479,47.52,,6352,,0.61,,387531
-39.702481950000006,,15,24482,46.61,,6353,,0.62,,387540
-39.737640410000004,387460,15,24496,46.83,1184.8579776763916,6354,0.001,0.62,157.92202758789062,387569
-39.56667078,387560,15,24529,46.83,762.2361713409424,6355,0.001,0.62,163.08362579345703,387669
-39.551271420000006,,15,24530,46.75,,6356,,0.62,,387672
-39.61123447,387660,15,24557,46.75,1067.4984077453614,6357,0.001,0.62,161.26016387939453,387772
-43.50124680000001,387760,15,24579,47.66,1003.0112361907959,6358,0.001,0.61,161.9156509399414,387872
-44.26721375,387860,15,24607,48.57,686.1256187438964,6359,0.001,0.6,162.12729034423828,387972
-44.586841719999995,,15,24619,48.55,,6360,,0.6,,387979
-44.47197842,387880,15,24624,48.52,830.6792858123779,6361,0.001,0.6,161.5999313354492,387993
-44.13699828,387900,15,24629,48.27,1318.5988037109375,6362,0.001,0.6,162.4841506958008,388007
-44.86759749000001,388000,15,24667,49.19,787.185300064087,6363,0.001,0.59,163.3824493408203,388107
-45.20631464,388100,15,24694,49.19,965.9220542907715,6364,0.001,0.59,161.14911956787108,388207
-44.26167694000001,,15,24696,48.26,,6365,,0.6,,388214
-45.2265684,388140,15,24705,48.56,1041.9840072631837,6366,0.001,0.6,164.08538513183595,388249
-44.633039370000006,388200,15,24725,48.12,1005.7222324371338,6367,0.001,0.61,162.36197052001953,388305
-43.988932510000005,388220,15,24733,47.44,1054.9467658996582,6368,0.001,0.62,163.30142059326172,388337
-44.11085517000001,388280,15,24746,47.89,910.7163936614991,6369,0.001,0.62,164.94110107421875,388389
-44.28784631000001,388320,15,24755,47.32,979.0316688537598,6370,0.001,0.63,162.45039978027344,388432
-44.312749890000006,388340,15,24763,47.39,805.4393039703369,6371,0.001,0.63,163.6673110961914,388443
-44.05631257000001,,15,24767,47.43,,6372,,0.63,,388457
-44.15064375000001,388440,15,24787,47.43,996.1915328979492,6373,0.001,0.63,163.22101287841798,388557
-44.09797278,388460,15,24801,47.45,744.460551071167,6374,0.001,0.63,164.61087493896486,388567
-44.794177600000005,388560,15,24833,48.39,1080.882131958008,6375,0.001,0.62,163.26273651123046,388667
-44.69877412000001,388580,15,24842,47.68,845.3651386260987,6376,0.001,0.63,163.36908874511718,388696
-45.48990993000001,388680,15,24863,48.65,1032.515305328369,6377,0.001,0.62,163.03501739501954,388796
-45.89708584,388780,15,24886,49.43,1078.4705974578858,6378,0.001,0.61,163.18919525146484,388896
-45.89426438000001,388800,15,24889,49.47,1083.5788841247559,6379,0.001,0.61,161.96493682861328,388907
-45.04313346,388880,15,24908,49.34,988.9864349365234,6380,0.001,0.62,165.34859619140624,388994
-47.07261927,388980,15,24929,50.27,1533.6577499389648,6381,0.001,0.61,162.56602783203124,389094
-46.86387548999999,,15,24931,50.26,,6382,,0.61,,389099
-45.545356819999995,389020,15,24943,49.49,1192.3920219421386,6383,0.001,0.62,163.10050048828126,389122
-46.100853529999995,389120,15,24974,50.18,863.7671222686768,6384,0.001,0.61,164.1133819580078,389222
-46.090004470000004,,15,24981,50.15,,6385,,0.61,,389227
-45.08353869,,15,24983,49.2,,6386,,0.62,,389232
-45.185672939999996,389160,15,24994,49.52,910.6444454193115,6387,0.001,0.62,164.75615844726562,389270
-43.238676909999995,389180,15,24998,48.66,1254.8093048095702,6388,0.001,0.63,163.62120056152344,389284
-43.25244752999999,,15,25001,48.66,,6389,,0.63,,389289
-43.23626655999998,,15,25008,48.59,,6390,,0.63,,389291
-42.153752850000004,,15,25017,47.66,,6391,,0.64,,389298
-42.14166784,389200,15,25024,47.64,1136.2683097839356,6392,0.001,0.64,163.30595855712892,389304
-42.531690190000006,389300,15,25054,48.5,1239.6167892456056,6393,0.001,0.63,166.44193572998046,389404
-46.325996920000016,389400,15,25079,49.42,855.9720325469971,6394,0.001,0.62,164.30926208496095,389504
-45.397348570000005,,15,25081,48.46,,6395,,0.63,,389508
