time/time_elapsed,rollout/ep_rew_mean,train/critic_loss,train/actor_loss,time/episodes,rollout/ep_len_mean,train/learning_rate,train/n_updates,time/fps,time/total timesteps,rollout/success rate
13587,-61.81156017,596.9089929580689,153.1185775756836,1655,84.06,0.001,146760,10,146868,0.26
13620,-62.01504721000001,453.45121440887453,151.78660736083984,1656,84.37,0.001,146860,10,146968,0.25
13645,-58.098866449999996,657.2328393936157,151.52676239013672,1657,84.37,0.001,146960,10,147068,0.25
13650,-57.497312140000005,544.8427736282349,151.95596771240236,1658,83.6,0.001,146980,10,147091,0.26
13681,-58.50368652,411.56825561523436,150.89667358398438,1659,84.49,0.001,147080,10,147191,0.25
13694,-58.15391001000001,539.9667947769165,152.01253356933594,1660,83.73,0.001,147100,10,147215,0.26
13714,-57.97386526,537.2438425064087,152.84198150634765,1661,83.41,0.001,147180,10,147283,0.27
13749,-57.5001045,666.0210300445557,153.14320068359376,1662,83.41,0.001,147280,10,147383,0.27
13763,-57.480955730000005,455.56258602142333,151.8470031738281,1663,83.41,0.001,147300,10,147409,0.27
13786,-57.25198530000001,567.0632181167603,151.06523895263672,1664,83.41,0.001,147400,10,147509,0.27
13806,-56.534610269999995,758.7106731414794,151.88486938476564,1665,83.41,0.001,147500,10,147609,0.27
13811,-56.223539620000004,443.6897403717041,153.34366149902343,1666,83.12,0.001,147520,10,147622,0.27
13831,-55.99878605999999,671.1575925827026,152.51043853759765,1667,82.71,0.001,147580,10,147681,0.28
13838,-55.3235656,,,1668,81.8,,,10,147690,0.29
13861,-55.672578730000005,547.8228921890259,151.7057098388672,1669,81.8,0.001,147680,10,147790,0.29
13887,-55.074557680000005,592.0929580688477,150.88036651611327,1670,81.8,0.001,147780,10,147890,0.29
13916,-55.59238323,460.51079349517823,152.2060974121094,1671,82.64,0.001,147880,10,147990,0.28
13950,-55.48629484999999,528.5762179374694,150.47876739501953,1672,82.64,0.001,147980,10,148090,0.28
13993,-56.00366158999999,588.0924392700196,151.94931182861328,1673,83.58,0.001,148080,10,148190,0.27
14005,-54.977817570000006,611.5332855224609,151.9186569213867,1674,82.86,0.001,148100,10,148218,0.28
14026,-54.85328682,1064.5136856079102,150.05533752441406,1675,82.42,0.001,148160,10,148263,0.28
14054,-54.83575931,533.2579593658447,151.2621078491211,1676,82.42,0.001,148260,10,148363,0.28
14074,-54.434269750000006,698.6722946166992,151.79996795654296,1677,82.42,0.001,148360,10,148463,0.28
14083,-53.69150895999999,,,1678,81.53,,,10,148474,0.29
14118,-57.06506185,690.9778120040894,151.3647933959961,1679,82.43,0.001,148460,10,148574,0.28
14146,-57.90128956999999,511.2116584777832,150.74014282226562,1680,82.74,0.001,148560,10,148674,0.27
14169,-58.05178475999999,559.3789455413819,149.4075180053711,1681,82.74,0.001,148660,10,148774,0.27
14192,-57.96993215999999,751.7316886901856,151.14159393310547,1682,82.74,0.001,148760,10,148874,0.27
14204,-57.652974570000005,480.29100914001464,151.5187774658203,1683,82.05,0.001,148800,10,148905,0.28
14229,-57.56420095999999,590.641827583313,150.03003997802733,1684,82.05,0.001,148900,10,149005,0.28
14260,-58.04585772999999,344.63394203186033,151.72027893066405,1685,82.05,0.001,149000,10,149105,0.28
14291,-57.94018019999999,633.5966178894043,151.85779418945313,1686,82.05,0.001,149100,10,149205,0.28
14320,-57.95926281,579.7901235580445,151.85291595458983,1687,82.05,0.001,149200,10,149305,0.28
14344,-58.40502807,648.81315574646,149.757177734375,1688,82.35,0.001,149300,10,149405,0.27
14371,-57.99686968000001,444.1261064529419,151.8791702270508,1689,82.35,0.001,149400,10,149505,0.27
14404,-57.790981990000006,598.499599647522,151.15890197753907,1690,82.35,0.001,149500,10,149605,0.27
14426,-57.398499390000005,516.2786312103271,153.06993103027344,1691,82.35,0.001,149600,10,149705,0.27
14450,-56.630589440000016,480.6234043121338,152.1484848022461,1692,82.35,0.001,149700,10,149805,0.27
14475,-55.48866678,724.6506175994873,151.34108276367186,1693,82.35,0.001,149800,10,149905,0.27
14498,-56.00556685000001,597.2866264343262,152.1467025756836,1694,82.35,0.001,149900,10,150005,0.27
14533,-54.78048699000001,691.4953615188599,150.15677032470703,1695,82.35,0.001,150000,10,150105,0.27
14569,-54.694858010000004,610.9482376098633,150.5833938598633,1696,82.35,0.001,150100,10,150205,0.27
14602,-54.36359971000001,683.3408089637757,149.92454528808594,1697,82.35,0.001,150200,10,150305,0.27
14620,-54.268942880000004,520.6245180130005,153.03687896728516,1698,81.81,0.001,150240,10,150344,0.27
14660,-56.72594825,333.7646209716797,152.66183624267578,1699,81.81,0.001,150340,10,150444,0.27
14665,-56.750546449999995,,,1700,81.88,,,10,150460,0.27
14692,-55.82322721999999,475.4785126686096,149.48289489746094,1701,81.69,0.001,150440,10,150541,0.28
14726,-56.24477702999999,691.0533613204956,150.0797378540039,1702,81.71,0.001,150540,10,150641,0.27
14752,-54.81727967999999,537.4535041809082,148.66083374023438,1703,81.71,0.001,150640,10,150741,0.27
14782,-54.92683330999999,591.3883689880371,149.92352600097655,1704,81.71,0.001,150740,10,150841,0.27
14803,-55.87225699999999,310.06586265563965,150.68416442871094,1705,82.68,0.001,150840,10,150941,0.26
14824,-56.83308258000001,497.33837814331054,152.13840942382814,1706,83.51,0.001,150940,10,151041,0.25
14857,-57.34395393,779.5290451049805,149.493359375,1707,83.51,0.001,151040,10,151141,0.25
14893,-58.60398126999999,596.7695932388306,149.4001235961914,1708,83.51,0.001,151140,10,151241,0.25
14896,-58.006940220000004,,,1709,82.55,,,10,151245,0.26
14919,-58.40104238000001,749.1684173583984,148.91963653564454,1710,82.55,0.001,151240,10,151345,0.26
14931,-58.43961728,570.6774164199829,149.49877166748047,1711,82.7,0.001,151280,10,151383,0.26
14958,-59.12585693,650.8570476531983,149.80399627685546,1712,83.67,0.001,151380,10,151483,0.25
14992,-59.37656387,573.0573541641236,150.50862579345704,1713,84.34,0.001,151480,10,151583,0.24
15025,-59.65186266999999,572.948540687561,150.6764175415039,1714,85.22,0.001,151560,10,151676,0.24
15052,-60.167708549999986,710.6073026657104,151.2360626220703,1715,86.17,0.001,151660,10,151776,0.23
15079,-60.71745541999999,629.472862815857,150.4005340576172,1716,86.17,0.001,151760,10,151876,0.23
15099,-60.2401447,631.5490631103515,151.05522613525392,1717,86.17,0.001,151860,10,151976,0.23
15115,-60.341064290000006,689.7127098083496,148.99957580566405,1718,86.57,0.001,151920,10,152038,0.23
15133,-62.90157414000001,541.5371940612793,147.68934631347656,1719,86.57,0.001,152020,10,152138,0.23
15153,-63.07526879000001,683.2995845794678,148.57176513671874,1720,86.57,0.001,152120,10,152238,0.23
15201,-64.62976965000001,532.1342525482178,148.9346145629883,1721,86.57,0.001,152220,10,152338,0.23
15227,-64.7384739,404.7945734024048,150.2008819580078,1722,86.57,0.001,152320,10,152438,0.23
15252,-64.89632344,624.2431350708008,149.92343139648438,1723,86.57,0.001,152420,10,152538,0.23
15280,-63.20382122,743.2052602767944,150.45917510986328,1724,86.57,0.001,152520,9,152638,0.23
15302,-63.32196795000001,544.3410068511963,148.4439453125,1725,86.57,0.001,152620,9,152738,0.23
15331,-63.03154877,533.912624168396,148.33524017333986,1726,86.57,0.001,152720,9,152838,0.23
15366,-63.781466769999994,580.4488925933838,148.89214782714845,1727,87.47,0.001,152820,9,152938,0.22
15385,-63.77349748,384.40110836029055,150.12652435302735,1728,87.47,0.001,152920,9,153038,0.22
15402,-63.09913632999999,502.6031623840332,152.50490112304686,1729,86.93,0.001,152980,9,153084,0.23
15405,-62.58882633,,,1730,86.18,,,9,153091,0.23
15429,-62.40502401999999,459.2700384140015,151.2817413330078,1731,86.25,0.001,153080,9,153182,0.23
15463,-59.46469085999999,472.8970380783081,149.95748901367188,1732,86.25,0.001,153180,9,153282,0.23
15486,-60.05691451999999,567.0265138626098,149.41538848876954,1733,86.25,0.001,153280,9,153382,0.23
15493,-59.11728153,694.3135786056519,148.0488250732422,1734,85.49,0.001,153300,9,153406,0.24
15531,-59.96622907,482.61709842681887,149.96874542236327,1735,85.49,0.001,153400,9,153506,0.24
15556,-60.51648056,555.228539276123,151.17223663330077,1736,85.49,0.001,153500,9,153606,0.24
15569,-60.07685504,537.543459701538,150.55573577880858,1737,84.88,0.001,153540,9,153645,0.25
15591,-60.024157859999995,482.1540910720825,148.6050064086914,1738,84.88,0.001,153640,9,153745,0.25
15628,-60.14266192,653.4889736175537,149.10601806640625,1739,84.88,0.001,153740,9,153845,0.25
15642,-59.46983293999999,264.26668510437014,150.92574462890624,1740,84.11,0.001,153760,9,153868,0.26
15649,-59.23016989,480.10222988128663,150.1286422729492,1741,83.34,0.001,153780,9,153891,0.27
15679,-58.93391259999999,538.1554040908813,149.2681411743164,1742,83.34,0.001,153880,9,153991,0.27
15710,-57.201266880000006,441.7065998077393,148.59649047851562,1743,83.34,0.001,153980,9,154091,0.27
15721,-56.54445492,581.6040983200073,149.4995147705078,1744,82.46,0.001,154000,9,154103,0.28
15741,-56.49588026000001,529.9561851501464,150.2262191772461,1745,82.46,0.001,154100,9,154203,0.28
15765,-57.166731420000005,614.8886972427368,151.01814727783204,1746,82.46,0.001,154200,9,154303,0.28
15771,-56.835098769999995,661.585559463501,149.48666534423828,1747,81.65,0.001,154220,9,154322,0.29
15777,-56.78780257000001,,,1748,81.05,,,9,154335,0.29
15811,-57.42132689000001,548.9836084365845,149.50875396728514,1749,81.05,0.001,154320,9,154435,0.29
15839,-56.47547709000001,541.0553043365478,150.05843505859374,1750,81.05,0.001,154420,9,154535,0.29
15865,-57.339234059999995,676.8945199966431,147.56450347900392,1751,81.67,0.001,154520,9,154635,0.28
15868,-56.29293003,,,1752,80.72,,,9,154640,0.29
15894,-55.65130805999999,570.8623296737671,150.5386169433594,1753,80.22,0.001,154580,9,154690,0.3
15933,-55.549952239999996,575.1515815734863,149.3863754272461,1754,80.22,0.001,154680,9,154790,0.3
15959,-55.36014169,627.0421710968018,148.14197387695313,1755,80.22,0.001,154780,9,154890,0.3
15979,-55.95471541,848.6428440093994,148.8727996826172,1756,80.22,0.001,154880,9,154990,0.3
15987,-54.95622984,,,1757,79.28,,,9,154996,0.31
16012,-55.57552079000001,382.5322649002075,150.52174377441406,1758,79.91,0.001,154980,9,155082,0.31
16021,-54.586861,687.1718921661377,147.55328674316405,1759,79.18,0.001,155000,9,155109,0.32
16045,-55.07652766,656.6824756622315,148.81505432128907,1760,79.94,0.001,155100,9,155209,0.31
16049,-54.965245210000006,548.4289421081543,149.25029907226562,1761,79.4,0.001,155120,9,155223,0.31
16060,-54.66513593,538.4623235702514,148.6604202270508,1762,78.78,0.001,155160,9,155261,0.32
16075,-54.72862904999999,425.3189105987549,150.3465545654297,1763,78.97,0.001,155200,9,155306,0.32
16092,-54.375363549999996,477.42909660339353,148.84793090820312,1764,78.18,0.001,155220,9,155327,0.33
16114,-54.24639238999998,601.3952505111695,148.4722930908203,1765,78.18,0.001,155320,9,155427,0.33
16144,-54.661866489999994,561.3470790863037,147.3328063964844,1766,79.05,0.001,155420,9,155527,0.32
16188,-54.91307388,546.8634494781494,149.21695556640626,1767,79.46,0.001,155520,9,155627,0.31
16213,-55.4438792,636.3518529891968,146.9279983520508,1768,80.37,0.001,155620,9,155727,0.3
16220,-54.56600859000001,,,1769,79.41,,,9,155731,0.31
16248,-54.75839285000002,769.91252784729,149.50094299316407,1770,79.41,0.001,155720,9,155831,0.31
16276,-54.63454415000001,381.5845869064331,147.26700744628906,1771,79.41,0.001,155820,9,155931,0.31
16287,-54.10960575,581.2873497009277,147.5262908935547,1772,78.67,0.001,155840,9,155957,0.32
16313,-53.76838146,321.05042400360105,147.83291015625,1773,78.13,0.001,155900,9,156003,0.33
16334,-54.18544496,476.6334409713745,148.11560974121093,1774,78.85,0.001,156000,9,156103,0.32
16342,-54.22101396,441.04648208618164,149.33910675048827,1775,78.62,0.001,156020,9,156125,0.32
16370,-54.87857928,616.5236009597778,148.38780364990234,1776,78.62,0.001,156120,9,156225,0.32
16394,-57.10660393,520.4873147964478,147.52193756103514,1777,78.62,0.001,156220,9,156325,0.32
16418,-57.64980055000001,709.7498983383178,147.0399185180664,1778,79.51,0.001,156320,9,156425,0.31
16444,-55.152623719999994,561.4456450462342,148.98546905517577,1779,79.51,0.001,156420,9,156525,0.31
16477,-54.853575989999996,495.50829524993895,147.1606887817383,1780,79.51,0.001,156520,9,156625,0.31
16487,-54.18920146000001,431.13389549255373,148.7607162475586,1781,78.82,0.001,156540,9,156656,0.32
16514,-53.59395976,378.06134300231935,148.6168472290039,1782,78.82,0.001,156640,9,156756,0.32
16540,-53.907410639999995,395.7338171005249,149.6608139038086,1783,79.51,0.001,156740,9,156856,0.31
16580,-56.26536365,686.2940864562988,147.78374328613282,1784,79.51,0.001,156840,9,156956,0.31
16607,-56.18468793,420.17444190979006,147.490673828125,1785,79.51,0.001,156940,9,157056,0.31
16647,-56.200219989999994,566.5484828948975,147.3233184814453,1786,79.51,0.001,157040,9,157156,0.31
16676,-56.02936664999999,512.2025671005249,147.82378540039062,1787,79.51,0.001,157140,9,157256,0.31
16684,-55.334075129999995,570.1525110244751,147.58878021240236,1788,78.57,0.001,157160,9,157262,0.32
16720,-55.095926739999996,654.2147022247315,146.148095703125,1789,78.54,0.001,157240,9,157359,0.33
16730,-54.830009950000004,479.09724655151365,147.0364227294922,1790,77.76,0.001,157280,9,157381,0.34
16735,-54.45524475,,,1791,76.9,,,9,157395,0.35
16746,-53.91068439000001,628.33711643219,147.37756958007813,1792,76.03,0.001,157300,9,157408,0.36
16756,-53.41034425,543.7049324035645,146.64728851318358,1793,75.33,0.001,157320,9,157438,0.37
16758,-52.67214820000001,411.563191986084,147.75315551757814,1794,74.38,0.001,157340,9,157443,0.38
16793,-54.26058168,529.5656955718994,148.36479644775392,1795,74.38,0.001,157440,9,157543,0.38
16797,-53.730286830000004,,,1796,73.47,,,9,157552,0.39
16829,-56.09773817999999,452.2510892868042,147.99797515869142,1797,73.47,0.001,157540,9,157652,0.39
16854,-56.628895439999994,384.55974597930907,149.16451110839844,1798,74.08,0.001,157640,9,157752,0.38
16881,-54.24992387,544.5302640914917,146.9320297241211,1799,74.08,0.001,157740,9,157852,0.38
16921,-56.70326639999999,628.382380104065,146.14975128173828,1800,74.92,0.001,157840,9,157952,0.37
16941,-57.030954709999996,733.9405155181885,146.10772552490235,1801,75.11,0.001,157940,9,158052,0.36
16971,-57.25442168000001,559.5224235534668,146.99984741210938,1802,75.11,0.001,158040,9,158152,0.36
16995,-57.052789020000006,595.5805641174317,145.33355102539062,1803,75.02,0.001,158140,9,158243,0.37
17008,-56.05731833000001,549.9479862213135,145.15436553955078,1804,74.4,0.001,158180,9,158281,0.38
17028,-55.91794662000001,566.9617790222168,145.63680419921874,1805,74.4,0.001,158280,9,158381,0.38
17050,-55.51475859999999,494.4324047088623,147.60054473876954,1806,74.4,0.001,158380,9,158481,0.38
17052,-54.544152540000006,,,1807,73.48,,,9,158489,0.39
17084,-53.21355775,449.8190547943115,147.3798355102539,1808,73.48,0.001,158480,9,158589,0.39
17096,-53.29112881000001,521.7147092819214,145.4479751586914,1809,73.78,0.001,158520,9,158623,0.39
17122,-52.65169474000001,373.0138887405395,146.1596420288086,1810,73.78,0.001,158620,9,158723,0.39
17136,-52.702067110000016,811.0335409164429,146.93919525146484,1811,73.84,0.001,158660,9,158767,0.39
17163,-52.62919973000001,446.87152976989745,147.8765625,1812,73.84,0.001,158760,9,158867,0.39
17194,-52.85666969000001,632.7800687789917,145.97377319335936,1813,73.84,0.001,158860,9,158967,0.39
17215,-53.38127222000001,672.2432718276978,144.52353515625,1814,73.91,0.001,158960,9,159067,0.38
17221,-52.949608430000005,578.1851642608642,146.17525939941407,1815,73.12,0.001,158980,9,159088,0.39
17247,-52.455772350000004,757.8027652740478,144.1298355102539,1816,73.12,0.001,159080,9,159188,0.39
17271,-52.26743106000001,491.07751216888425,145.53018951416016,1817,73.12,0.001,159180,9,159288,0.39
17310,-52.666771550000014,813.2732265472412,143.8699935913086,1818,73.5,0.001,159280,9,159388,0.38
17346,-49.2156208,614.3464708328247,144.57706451416016,1819,73.5,0.001,159380,9,159488,0.38
17381,-49.07364326000001,636.0150997161866,144.78087310791017,1820,73.41,0.001,159460,9,159579,0.39
17411,-48.413974740000015,356.7239933013916,145.9532440185547,1821,73.41,0.001,159560,9,159679,0.39
17441,-48.81903749000001,541.954214477539,144.59455261230468,1822,73.41,0.001,159660,9,159779,0.39
17460,-49.05047246000001,431.8794246673584,145.4617141723633,1823,73.41,0.001,159760,9,159879,0.39
17495,-49.19486500000001,472.23250885009764,145.58224792480468,1824,73.41,0.001,159860,9,159979,0.39
17513,-48.63136016000001,500.8305362701416,145.8516815185547,1825,72.86,0.001,159920,9,160024,0.4
17536,-48.73735026,298.3923551559448,145.34400787353516,1826,72.86,0.001,160020,9,160124,0.4
17572,-50.981207379999994,742.0337734222412,146.01003875732422,1827,72.86,0.001,160120,9,160224,0.4
17591,-50.39751909999999,444.6719964981079,144.6741958618164,1828,72.14,0.001,160140,9,160252,0.41
17624,-50.70926758999999,643.5167747497559,144.97085571289062,1829,72.68,0.001,160240,9,160352,0.4
17628,-50.70943827999999,502.1917417526245,147.03278503417968,1830,72.7,0.001,160260,9,160361,0.4
17656,-51.35015972999999,541.827932548523,145.87799072265625,1831,72.79,0.001,160360,9,160461,0.39
17699,-51.20878487999998,592.9578763961792,144.74971771240234,1832,72.79,0.001,160460,9,160561,0.39
17705,-50.18802331999999,475.3946361541748,144.1849822998047,1833,72.02,0.001,160480,9,160584,0.4
17715,-50.198409119999994,365.789453125,146.25572357177734,1834,72.12,0.001,160500,9,160618,0.4
17717,-49.00538966999999,588.5171903610229,147.49197998046876,1835,71.17,0.001,160520,9,160623,0.41
17751,-49.01902819,507.7863752365112,146.79610290527344,1836,71.17,0.001,160620,9,160723,0.41
17776,-49.08355563,467.58770484924315,146.05138244628907,1837,71.78,0.001,160720,9,160823,0.4
17816,-49.76572197999999,467.6404146194458,146.13375549316407,1838,71.78,0.001,160820,9,160923,0.4
17820,-49.30803977999999,,,1839,70.91,,,9,160936,0.41
17844,-50.10998425999999,388.1073176383972,145.22557983398437,1840,71.68,0.001,160920,9,161036,0.4
17851,-50.043843419999995,391.62442569732667,145.34125061035155,1841,71.62,0.001,160940,9,161053,0.4
17879,-50.065395849999994,367.11162452697755,145.53082275390625,1842,71.62,0.001,161040,9,161153,0.4
17905,-50.45461955,533.9853401184082,147.27545776367188,1843,71.62,0.001,161140,9,161253,0.4
17914,-50.42191564999999,711.599377822876,146.11345520019532,1844,71.78,0.001,161180,9,161281,0.4
17928,-49.9979517,549.2096616744996,146.69093475341796,1845,71.03,0.001,161200,8,161306,0.41
17939,-48.970694429999995,487.8826541900635,146.6544631958008,1846,70.39,0.001,161240,8,161342,0.42
17964,-50.27415766,550.0900436401367,145.927783203125,1847,71.2,0.001,161340,8,161442,0.41
17983,-50.78526091,521.0968645095825,143.18086700439454,1848,72.07,0.001,161440,8,161542,0.4
18008,-50.67346748,315.5049222946167,146.61026458740236,1849,72.07,0.001,161540,8,161642,0.4
18038,-51.004442090000005,560.4612676620484,146.0366638183594,1850,72.07,0.001,161640,8,161742,0.4
18070,-50.285216739999996,637.3155782699585,145.7331771850586,1851,72.07,0.001,161740,8,161842,0.4
18102,-50.91188580999999,373.3181751251221,145.94983978271483,1852,73.02,0.001,161840,8,161942,0.39
18121,-53.29388943000001,500.5357622146606,144.6232147216797,1853,73.52,0.001,161940,8,162042,0.38
18151,-53.21752742,438.6905530929565,146.62090606689452,1854,73.52,0.001,162040,8,162142,0.38
18178,-52.696457620000004,850.835933303833,144.45436248779296,1855,73.25,0.001,162100,8,162215,0.39
18209,-52.16271262,664.3719524383545,142.6749053955078,1856,73.25,0.001,162200,8,162315,0.39
18238,-52.395570240000005,446.82480869293215,144.82896118164064,1857,74.01,0.001,162280,8,162397,0.39
18262,-52.424402,782.3130353927612,145.56061859130858,1858,74.15,0.001,162380,8,162497,0.38
18279,-52.603331850000004,513.36361618042,144.91136627197267,1859,74.54,0.001,162460,8,162563,0.38
18304,-52.53892140000001,390.6723091125488,145.1782485961914,1860,74.54,0.001,162560,8,162663,0.38
18337,-52.952197829999996,690.2742847442627,145.40888671875,1861,75.4,0.001,162660,8,162763,0.37
18362,-53.73755858,495.729013633728,144.5573974609375,1862,76.02,0.001,162760,8,162863,0.36
18365,-53.67140224,,,1863,75.69,,,8,162875,0.36
18386,-54.42328161999999,412.73922672271726,145.0516128540039,1864,76.48,0.001,162860,8,162975,0.35
18398,-53.863227419999994,555.1280563354492,143.9368103027344,1865,75.75,0.001,162900,8,163002,0.36
18418,-54.04178129000001,308.57412185668943,145.6230239868164,1866,75.75,0.001,163000,8,163102,0.36
18433,-53.59379997,439.5457080841064,145.22677459716797,1867,75.09,0.001,163020,8,163136,0.37
18442,-52.88015983,421.502684211731,145.8889907836914,1868,74.39,0.001,163060,8,163166,0.38
18470,-53.942046760000004,493.298762512207,145.9706253051758,1869,75.35,0.001,163160,8,163266,0.37
18508,-53.84067215,594.4723123550415,145.04403381347657,1870,75.35,0.001,163260,8,163366,0.37
18545,-53.74420773,426.1978693008423,147.16280975341797,1871,75.35,0.001,163360,8,163466,0.37
18566,-54.42170704,700.2510154724121,145.43505249023437,1872,75.67,0.001,163420,8,163524,0.37
18586,-55.14352479,654.5977994918824,144.66403350830078,1873,76.21,0.001,163520,8,163624,0.36
18608,-56.197177870000004,496.6570613861084,145.24188537597655,1874,76.21,0.001,163620,8,163724,0.36
18630,-56.80653668,668.0219020843506,143.8453842163086,1875,76.99,0.001,163720,8,163824,0.35
18659,-55.79099015,536.1411802291871,142.8193618774414,1876,76.99,0.001,163820,8,163924,0.35
18662,-53.16558276,,,1877,76.07,,,8,163932,0.36
18687,-53.55389426,516.8012784957886,146.00194396972657,1878,76.07,0.001,163920,8,164032,0.36
18709,-53.630691750000004,699.3517475128174,143.80658111572265,1879,76.07,0.001,164020,8,164132,0.36
18737,-54.58260243000001,575.2812021255493,144.86785278320312,1880,76.07,0.001,164120,8,164232,0.36
18776,-55.80401016,481.8103952407837,145.09072570800782,1881,76.76,0.001,164220,8,164332,0.35
18798,-56.41061815,435.59869785308837,143.70559844970703,1882,76.76,0.001,164320,8,164432,0.35
18812,-56.54869144000001,554.9744829177856,143.6979736328125,1883,76.14,0.001,164360,8,164470,0.36
18843,-54.573319240000004,870.1936901092529,143.77952423095704,1884,76.14,0.001,164460,8,164570,0.36
18865,-54.590071310000006,582.3005641937256,144.57701416015624,1885,76.14,0.001,164560,8,164670,0.36
18876,-54.79277917,666.0527805328369,143.55880584716797,1886,75.44,0.001,164580,8,164700,0.37
18913,-55.06799896999999,521.0819561004639,144.39476165771484,1887,75.12,0.001,164660,8,164768,0.38
18914,-55.05826427,,,1888,75.08,,,8,164770,0.38
18947,-55.10913287999999,377.37214317321775,146.53442993164063,1889,75.11,0.001,164760,8,164870,0.37
18949,-54.96992373999999,,,1890,74.93,,,8,164874,0.37
18963,-54.999174559999986,630.3137226104736,145.04989013671874,1891,75.18,0.001,164800,8,164913,0.37
18992,-55.75489113,424.79928703308104,145.06277923583986,1892,76.05,0.001,164900,8,165013,0.36
19011,-56.576107089999994,435.13051891326904,143.91643218994142,1893,76.75,0.001,165000,8,165113,0.35
19014,-56.705873190000005,469.54215278625486,145.3049514770508,1894,76.79,0.001,165020,8,165122,0.35
19026,-54.677002710000004,353.0845697402954,146.33306274414062,1895,76.14,0.001,165040,8,165157,0.36
19034,-54.81729576000001,644.1347805023194,145.03908081054686,1896,76.19,0.001,165060,8,165171,0.36
19062,-52.385197180000006,419.5586681365967,142.0757797241211,1897,76.19,0.001,165160,8,165271,0.36
19071,-51.80499057000001,655.7914813995361,143.11246795654296,1898,75.42,0.001,165180,8,165294,0.37
19079,-51.11083578000001,503.39461479187014,143.94418334960938,1899,74.64,0.001,165200,8,165316,0.38
19108,-50.370783290000006,598.7000364303589,142.69607696533203,1900,74.64,0.001,165300,8,165416,0.38
19142,-50.14983001,526.9375289916992,143.96342010498046,1901,74.64,0.001,165400,8,165516,0.38
19169,-49.639257009999994,648.4940729141235,144.6294692993164,1902,74.64,0.001,165500,8,165616,0.38
19192,-52.87767956,622.3392812728882,144.6822509765625,1903,74.73,0.001,165600,8,165716,0.37
19228,-53.35324076,515.0015497207642,142.96235198974608,1904,75.35,0.001,165700,8,165816,0.36
19251,-53.5268293,544.0346845626831,145.10580749511718,1905,75.35,0.001,165800,8,165916,0.36
19282,-53.39081788000001,536.9983381271362,143.21182098388672,1906,75.35,0.001,165900,8,166016,0.36
19288,-53.46408694000001,616.4791139602661,142.30848541259766,1907,75.46,0.001,165920,8,166035,0.36
19311,-53.448311780000004,313.55179462432864,146.16697692871094,1908,75.46,0.001,166020,8,166135,0.36
19321,-53.522129480000004,583.5793338775635,145.29190979003906,1909,75.26,0.001,166040,8,166149,0.36
19345,-53.71659165000001,538.691681098938,144.89964447021484,1910,75.26,0.001,166140,8,166249,0.36
19366,-54.470169770000005,613.4470869064331,144.06705322265626,1911,75.82,0.001,166240,8,166349,0.35
19394,-54.611024240000006,536.7924962997437,145.0163360595703,1912,75.82,0.001,166340,8,166449,0.35
19433,-54.545215719999995,506.22842597961426,145.6537872314453,1913,75.82,0.001,166440,8,166549,0.35
19469,-54.350440860000006,559.8763328552246,146.18555908203126,1914,75.82,0.001,166540,8,166649,0.35
19499,-55.11649813,463.14996128082277,145.7697280883789,1915,76.61,0.001,166640,8,166749,0.34
19523,-54.95423951000001,370.1450622558594,144.66372680664062,1916,76.61,0.001,166740,8,166849,0.34
19549,-54.612254549999996,516.6317966461181,144.01126251220703,1917,76.34,0.001,166820,8,166922,0.35
19580,-55.13595813,326.8242073059082,145.3164093017578,1918,76.34,0.001,166920,8,167022,0.35
19604,-55.485281480000005,503.99957790374754,144.52659606933594,1919,76.34,0.001,167020,8,167122,0.35
19614,-54.77655843,614.1436723709106,144.71643829345703,1920,75.62,0.001,167040,8,167141,0.35
19640,-55.82590020000001,622.54925365448,146.0257598876953,1921,75.62,0.001,167140,8,167241,0.35
19643,-54.828924520000015,,,1922,74.75,,,8,167254,0.36
19664,-58.614348750000005,445.6406849861145,145.5832962036133,1923,74.75,0.001,167240,8,167354,0.36
19683,-58.41996069000002,881.7460603713989,142.95164947509767,1924,74.75,0.001,167340,8,167454,0.36
19709,-58.998441000000014,745.7217390060425,143.5397171020508,1925,75.3,0.001,167440,8,167554,0.35
19717,-58.317184960000006,585.9278533935546,144.21688690185547,1926,74.62,0.001,167480,8,167586,0.36
19743,-55.69944364,802.7640295028687,141.66615447998046,1927,74.62,0.001,167580,8,167686,0.36
19777,-56.402394539999996,580.5082248687744,144.4263122558594,1928,75.34,0.001,167680,8,167786,0.35
19819,-56.52557526,532.8950201034546,141.5165573120117,1929,75.34,0.001,167780,8,167886,0.35
19830,-56.56439159000001,650.3087181091308,142.74472045898438,1930,75.66,0.001,167820,8,167927,0.35
19840,-56.153421980000005,333.5501489639282,142.84775085449218,1931,75.14,0.001,167860,8,167975,0.36
19868,-57.3036016,390.3291143417358,144.95050048828125,1932,75.14,0.001,167960,8,168075,0.36
19897,-58.237915810000004,430.3557838439941,144.43327941894532,1933,75.91,0.001,168060,8,168175,0.35
19931,-58.58164275,422.8723711013794,144.86590881347655,1934,76.4,0.001,168140,8,168258,0.35
19955,-59.53719668000001,472.98540325164794,143.5683166503906,1935,77.35,0.001,168240,8,168358,0.34
19980,-59.07378559000001,541.4990236282349,143.34456481933594,1936,77.35,0.001,168340,8,168458,0.34
20004,-59.68420511,483.57212257385254,144.41265716552735,1937,77.35,0.001,168440,8,168558,0.34
