train/actor_loss,rollout/ep_len_mean,time/fps,train/ent_coef,train/ent_coef_loss,train/std,time/time_elapsed,rollout/success rate,train/critic_loss,train/n_updates,rollout/ep_rew_mean,time/episodes,time/total timesteps,train/learning_rate
23.47746467590332,99.8,4,0.5974891185760498,-4.67805814743042,0.05016074329614639,6846,0.01,8.515594482421875,1569,-560.57133636,316,31492,0.0003
22.897541046142578,99.8,4,0.5938314199447632,-4.893136978149414,0.05016065761446953,6926,0.01,6.36148738861084,1589,-559.8161656599999,320,31892,0.0003
23.16928482055664,99.8,4,0.5901983976364136,-5.348753929138184,0.05015930160880089,7015,0.01,1.8203104734420776,1609,-559.84326867,324,32292,0.0003
23.40256118774414,99.8,4,0.5866243839263916,-5.609197616577148,0.05015847086906433,7104,0.01,6.34289026260376,1629,-560.34981001,328,32692,0.0003
25.196971893310547,99.8,4,0.583033561706543,-5.024712562561035,0.050156544893980026,7188,0.01,5.8085737228393555,1649,-560.42913996,332,33092,0.0003
24.26800537109375,99.8,4,0.5795717239379883,-5.181740760803223,0.05015779286623001,7274,0.01,5.9837141036987305,1669,-560.3838049000001,336,33492,0.0003
25.251901626586914,99.8,4,0.576090931892395,-5.486143112182617,0.05016012489795685,7360,0.01,5.918881893157959,1689,-560.1110661399999,340,33892,0.0003
25.889732360839844,100.0,4,0.5726449489593506,-5.1695756912231445,0.050162702798843384,7445,0.0,3.1260433197021484,1709,-561.8490769299999,344,34292,0.0003
25.219619750976562,100.0,4,0.5691993832588196,-5.502091884613037,0.05016321688890457,7533,0.0,7.123161792755127,1729,-561.25730134,348,34692,0.0003
25.917387008666992,99.33,4,0.5662396550178528,-5.916853904724121,0.05016230791807175,7618,0.01,6.043910026550293,1746,-557.25077822,352,35025,0.0003
26.453330993652344,98.58,4,0.5634737610816956,-5.273332595825195,0.05016160011291504,7713,0.02,11.282963752746582,1762,-553.79535975,356,35350,0.0003
26.62607192993164,98.58,4,0.5600985288619995,-5.653081893920898,0.050162896513938904,7809,0.02,5.432405948638916,1782,-553.64766273,360,35750,0.0003
26.780771255493164,98.58,4,0.5567394495010376,-5.43100643157959,0.05016380548477173,7895,0.02,5.426960468292236,1802,-553.74673505,364,36150,0.0003
28.019378662109375,98.58,4,0.5533819198608398,-5.529801368713379,0.05016326531767845,7977,0.02,5.7318878173828125,1822,-553.56950489,368,36550,0.0003
28.362009048461914,98.58,4,0.55000239610672,-5.652509689331055,0.05015982314944267,8063,0.02,0.7506619691848755,1842,-554.22863952,372,36950,0.0003
27.953113555908203,98.58,4,0.5467169880867004,-5.926300525665283,0.05016005039215088,8138,0.02,5.8119940757751465,1862,-554.37557342,376,37350,0.0003
28.181964874267578,98.58,4,0.5434278845787048,-5.645674705505371,0.05016077682375908,8226,0.02,7.465057373046875,1882,-554.2877561600001,380,37750,0.0003
