train/actor_loss,rollout/ep_len_mean,rollout/success rate,time/fps,train/critic_loss,train/n_updates,train/learning_rate,time/episodes,rollout/ep_rew_mean,time/total timesteps,time/time_elapsed
218.20160369873048,46.36,0.65,53,1774.4078247070313,427460,0.001,7236,-44.81532147,427571,7954
217.43634643554688,45.66,0.66,53,2125.6385284423827,427500,0.001,7237,-45.02244776,427601,7961
,45.61,0.66,53,,,,7238,-44.95231109,427604,7963
,45.13,0.66,53,,,,7239,-44.674689959999995,427618,7968
220.56676025390624,45.16,0.66,53,1902.7432998657227,427520,0.001,7240,-44.70331588,427630,7978
218.83245086669922,46.09,0.65,53,1968.3906677246093,427620,0.001,7241,-44.92217698,427730,8013
221.67982482910156,47.0,0.64,53,1965.4209747314453,427720,0.001,7242,-45.76885695,427830,8038
216.51895294189453,47.91,0.63,53,2253.2734649658205,427820,0.001,7243,-47.059841860000006,427930,8065
,46.97,0.64,52,,,,7244,-46.29304793,427936,8077
220.48709716796876,47.86,0.63,52,2201.8447341918945,427920,0.001,7245,-46.95576107000001,428036,8096
217.89788360595702,48.38,0.63,52,2142.52421875,428000,0.001,7246,-47.00209942000001,428114,8119
219.94122161865235,48.38,0.63,52,1856.2882560729981,428020,0.001,7247,-47.02591699,428127,8123
,48.36,0.63,52,,,,7248,-46.96554281000001,428136,8126
223.37401885986327,49.26,0.62,52,1729.4263610839844,428120,0.001,7249,-47.52950411,428236,8146
220.3029556274414,49.57,0.62,52,2012.5491790771484,428160,0.001,7250,-47.61726323,428275,8157
224.31707458496095,49.63,0.62,52,2335.4808303833006,428180,0.001,7251,-47.515409459999994,428292,8168
,48.69,0.63,52,,,,7252,-46.197359389999995,428298,8170
216.56667785644532,48.69,0.63,52,1780.5424072265625,428200,0.001,7253,-46.20555181999999,428302,8188
,48.73,0.63,52,,,,7254,-46.12098725999999,428309,8190
222.52755126953124,49.63,0.62,52,1865.4820945739746,428300,0.001,7255,-46.669249660000006,428409,8215
217.9254943847656,49.72,0.62,52,1775.8515274047852,428320,0.001,7256,-46.915650310000004,428424,8219
,49.77,0.62,52,,,,7257,-46.970000510000006,428434,8223
220.96796112060548,50.68,0.61,51,1617.7034271240234,428420,0.001,7258,-47.31791464,428534,8249
221.43676300048827,51.61,0.6,51,2074.4629150390624,428520,0.001,7259,-47.5741779,428634,8286
221.30743560791015,51.35,0.6,51,1934.28455657959,428560,0.001,7260,-48.09214685999999,428663,8296
221.99290466308594,52.28,0.59,51,1679.7424102783202,428660,0.001,7261,-48.60201913,428763,8327
,52.32,0.59,51,,,,7262,-48.66124131000001,428771,8330
223.00299377441405,52.39,0.59,51,2205.2906158447267,428680,0.001,7263,-48.68467347,428787,8355
222.94310760498047,52.88,0.58,51,1862.0444030761719,428780,0.001,7264,-48.74227132,428887,8383
222.6611297607422,52.88,0.58,50,2259.1642303466797,428880,0.001,7265,-49.89432917,428987,8414
223.16932067871093,52.88,0.58,50,1894.6106887817382,428980,0.001,7266,-48.99078900000001,429087,8438
223.67215881347656,53.72,0.57,50,2167.6923065185547,429080,0.001,7267,-50.65243774,429187,8474
,53.76,0.57,50,,,,7268,-50.64296696,429197,8483
221.9555679321289,53.77,0.57,50,2278.687860107422,429100,0.001,7269,-50.749187809999995,429203,8485
222.51314697265624,54.68,0.56,50,1649.1819458007812,429200,0.001,7270,-51.48378755999999,429303,8508
223.45921020507814,55.56,0.55,50,1604.4408027648926,429300,0.001,7271,-52.510068419999996,429403,8537
221.7432418823242,55.56,0.55,50,2366.5459106445314,429400,0.001,7272,-52.55525583000001,429503,8555
,55.44,0.55,50,,,,7273,-52.64632909000001,429511,8565
223.17989654541014,55.44,0.55,50,1856.6223281860352,429500,0.001,7274,-52.85083350000001,429611,8585
,55.42,0.55,50,,,,7275,-52.69454135,429616,8588
226.5112731933594,55.45,0.55,50,1775.5087394714355,429520,0.001,7276,-52.705382920000005,429625,8591
219.09527587890625,56.26,0.54,49,2389.865124511719,429620,0.001,7277,-53.2101257,429725,8610
219.69329833984375,57.13,0.53,49,2044.4836212158202,429720,0.001,7278,-55.086845,429825,8629
223.84869232177735,57.88,0.52,49,2262.6211227416993,429820,0.001,7279,-55.14532197,429925,8664
,57.97,0.52,49,,,,7280,-55.27747604,429939,8673
222.37164916992188,58.85,0.51,49,2371.0782165527344,429920,0.001,7281,-55.56490044,430039,8697
221.1101287841797,59.74,0.5,49,2380.3238830566406,430020,0.001,7282,-56.45358327000001,430139,8723
224.24156799316407,59.74,0.5,49,1921.9331314086915,430120,0.001,7283,-60.33534318,430239,8739
227.67581634521486,58.86,0.51,49,1777.0054649353028,430140,0.001,7284,-59.60036323,430251,8744
220.76831512451173,58.01,0.52,49,2308.962860107422,430160,0.001,7285,-58.69931148,430266,8749
219.84859466552734,58.94,0.51,49,2413.7629425048826,430260,0.001,7286,-59.32092576,430366,8769
225.0827667236328,58.11,0.52,49,1893.645541381836,430280,0.001,7287,-58.98829183,430383,8773
,57.25,0.53,48,,,,7288,-58.20813151,430397,8784
226.9632766723633,57.38,0.52,48,1684.3935218811034,430380,0.001,7289,-59.39550808,430497,8812
224.15825500488282,56.46,0.53,48,2428.4929275512695,430400,0.001,7290,-59.025231440000006,430505,8816
,55.58,0.54,48,,,,7291,-58.34980127,430517,8820
226.7137420654297,55.58,0.54,48,1656.4610809326173,430500,0.001,7292,-58.06238835,430617,8845
222.6013412475586,55.57,0.54,48,1678.500171661377,430520,0.001,7293,-57.98309418000001,430625,8849
227.4718276977539,56.35,0.53,48,1700.575520324707,430620,0.001,7294,-58.84585255,430725,8866
,55.74,0.53,48,,,,7295,-58.593048610000004,430728,8873
223.7701614379883,56.6,0.52,48,2060.844940185547,430720,0.001,7296,-59.41535137000001,430828,8912
225.68224639892577,56.4,0.52,48,1586.8958366394043,430740,0.001,7297,-59.32551893000001,430841,8918
,56.4,0.52,48,,,,7298,-59.3332114,430849,8921
224.8397674560547,56.4,0.52,48,1882.6708297729492,430840,0.001,7299,-60.518936260000004,430949,8944
223.84986877441406,56.1,0.52,48,2348.625354003906,430860,0.001,7300,-60.659819860000006,430968,8949
,56.06,0.52,48,,,,7301,-60.60443904000001,430973,8951
,55.97,0.52,48,,,,7302,-60.56733622000001,430977,8954
222.56593017578126,55.97,0.52,48,1806.1014572143554,430960,0.001,7303,-61.04852059000001,431077,8979
223.74909057617188,56.66,0.51,47,2399.5498916625975,431060,0.001,7304,-61.237650460000005,431177,9002
223.18702087402343,57.56,0.5,47,2343.0947601318358,431160,0.001,7305,-62.17093537000001,431277,9035
226.52673797607423,57.6,0.5,47,1914.6383422851563,431180,0.001,7306,-62.17885866,431290,9045
223.06732788085938,57.29,0.51,47,2171.514646911621,431240,0.001,7307,-62.71680912000001,431359,9067
226.36315155029297,56.33,0.52,47,1961.6563987731934,431260,0.001,7308,-60.181385199999994,431363,9069
222.27791900634764,57.2,0.51,47,2430.09432220459,431360,0.001,7309,-60.358595890000004,431463,9089
227.18887786865236,58.16,0.5,47,2056.875379180908,431460,0.001,7310,-61.20710347,431563,9108
,57.24,0.51,47,,,,7311,-60.16865841,431571,9112
,56.3,0.52,47,,,,7312,-58.95364682,431577,9114
228.33898010253907,56.47,0.52,47,1876.86259765625,431480,0.001,7313,-58.98806948999999,431598,9121
223.7771011352539,55.64,0.53,47,2299.4193840026855,431500,0.001,7314,-58.289185639999985,431615,9126
229.2729064941406,56.52,0.52,47,2144.2546051025392,431600,0.001,7315,-58.723719020000004,431715,9144
224.7944137573242,55.78,0.53,47,2601.933074951172,431640,0.001,7316,-58.34901826000001,431741,9151
225.0668151855469,56.38,0.53,47,1866.4750579833985,431700,0.001,7317,-58.667637180000014,431809,9169
224.1583053588867,56.38,0.53,46,2227.485287475586,431800,0.001,7318,-55.211461960000015,431909,9202
223.07681732177736,56.38,0.53,46,3072.972750854492,431900,0.001,7319,-55.697540550000014,432009,9226
,55.48,0.54,46,,,,7320,-55.381483110000005,432019,9231
228.349267578125,54.92,0.55,46,1907.3034393310547,431960,0.001,7321,-55.21652093000001,432063,9251
,54.31,0.55,46,,,,7322,-54.15661982999999,432069,9254
227.95091094970704,54.56,0.55,46,1608.9174758911133,432020,0.001,7323,-54.92871067,432126,9271
223.01169128417968,54.56,0.55,46,2924.957159423828,432120,0.001,7324,-54.48530535,432226,9311
,54.58,0.55,46,,,,7325,-54.600477680000004,432237,9315
226.88487548828124,55.45,0.54,46,1864.1719284057617,432220,0.001,7326,-55.50898328,432337,9345
227.72186126708985,55.45,0.54,46,1496.8568023681642,432320,0.001,7327,-56.150149490000004,432437,9369
223.5084487915039,55.05,0.55,46,2591.906573486328,432380,0.001,7328,-55.48811009,432497,9382
223.71732177734376,55.05,0.55,46,2202.703265380859,432480,0.001,7329,-57.770271949999994,432597,9400
221.8894515991211,54.8,0.55,45,2755.19326171875,432500,0.001,7330,-57.67527680999999,432609,9414
227.4507308959961,55.71,0.54,45,2259.543585205078,432600,0.001,7331,-58.54481824,432709,9435
224.9568893432617,54.83,0.55,45,1779.8138229370118,432620,0.001,7332,-57.207266069999996,432721,9444
,54.63,0.55,45,,,,7333,-56.85060074,432734,9448
226.79491577148437,54.63,0.55,45,2309.6434539794923,432720,0.001,7334,-56.87396829,432834,9468
225.00871887207032,54.63,0.55,45,2310.162420654297,432820,0.001,7335,-52.447400699999996,432934,9498
226.47631072998047,53.81,0.56,45,2132.5345321655273,432840,0.001,7336,-51.72095247,432952,9506
226.42229766845702,54.51,0.55,45,2194.6191696166993,432940,0.001,7337,-51.95952230999999,433052,9526
226.04376068115235,55.48,0.54,45,1862.1296081542969,433040,0.001,7338,-52.46918338,433152,9556
228.36826934814454,55.49,0.54,45,1868.4405715942382,433060,0.001,7339,-52.410212099999995,433167,9566
,55.5,0.54,45,,,,7340,-52.43800794,433180,9576
229.13145294189454,54.63,0.55,45,2101.364176940918,433080,0.001,7341,-52.085287199999996,433193,9580
228.50875091552734,53.77,0.56,45,1458.690217590332,433100,0.001,7342,-51.10463804000001,433207,9584
,52.85,0.57,45,,,,7343,-49.850583150000006,433215,9592
224.942822265625,52.87,0.57,45,2128.125068664551,433120,0.001,7344,-49.92161205,433223,9596
,51.95,0.58,45,,,,7345,-49.373183600000004,433231,9599
,51.22,0.58,45,,,,7346,-49.22715284,433236,9605
229.92059631347655,51.24,0.58,45,2590.2583541870117,433140,0.001,7347,-49.20272061,433251,9614
227.37555694580078,52.15,0.57,44,2412.826634216309,433240,0.001,7348,-49.87492555,433351,9639
226.78958435058593,52.15,0.57,44,1947.7682357788085,433340,0.001,7349,-50.058734210000004,433451,9661
224.83191833496093,51.93,0.57,44,2096.8667976379393,433360,0.001,7350,-50.14106547,433468,9666
,51.85,0.57,44,,,,7351,-50.102777239999995,433477,9669
227.13094177246094,51.91,0.57,44,2299.5729385375976,433380,0.001,7352,-50.08313578,433489,9673
,51.9,0.57,44,,,,7353,-50.07195247,433492,9676
226.5829299926758,52.15,0.57,44,2427.43186340332,433420,0.001,7354,-50.21460783999999,433524,9686
225.4102767944336,52.15,0.57,44,2121.3313842773437,433520,0.001,7355,-50.68481799,433624,9718
227.905615234375,52.96,0.57,44,1586.484504699707,433600,0.001,7356,-51.10200364,433720,9744
224.48079681396484,53.86,0.56,44,2724.744664001465,433700,0.001,7357,-52.088639140000005,433820,9783
229.6497314453125,53.86,0.56,44,1916.2020889282226,433800,0.001,7358,-56.16220836,433920,9797
228.60963745117186,53.86,0.56,44,1856.3219032287598,433900,0.001,7359,-57.05662729000001,434020,9828
227.92537841796874,54.57,0.55,44,2684.012632751465,434000,0.001,7360,-59.05565766000001,434120,9859
230.08247985839844,54.57,0.55,43,1647.9733596801757,434100,0.001,7361,-59.80696172000001,434220,9881
230.9217315673828,54.66,0.55,43,2037.0390533447267,434120,0.001,7362,-59.73227081000001,434237,9887
223.53262481689453,55.5,0.54,43,2320.8921173095705,434220,0.001,7363,-61.55833234000001,434337,9916
226.17221221923828,54.64,0.55,43,2587.28342590332,434240,0.001,7364,-61.04352909,434351,9920
229.9474624633789,53.77,0.56,43,2026.5171401977539,434260,0.001,7365,-59.5779312,434364,9925
,52.83,0.57,43,,,,7366,-59.29049618000001,434370,9927
230.7064697265625,52.07,0.58,43,2399.5514556884764,434280,0.001,7367,-57.70198068999999,434394,9933
233.86167907714844,52.45,0.58,43,1948.7407135009767,434340,0.001,7368,-58.16534458,434442,9945
,52.51,0.58,43,,,,7369,-58.23243901999999,434454,9950
,51.57,0.59,43,,,,7370,-57.50827225999999,434460,9954
226.4222625732422,51.57,0.59,43,1959.7719375610352,434440,0.001,7371,-57.20697508,434560,9995
230.67635955810547,50.7,0.6,43,2136.0379486083984,434460,0.001,7372,-56.34069498000001,434573,9999
228.26023712158204,51.62,0.59,43,1917.5618408203125,434560,0.001,7373,-57.11738902000001,434673,10022
230.328173828125,50.7,0.6,43,1906.8827392578125,434580,0.001,7374,-56.460541080000006,434681,10026
,50.82,0.6,43,,,,7375,-56.41861374,434698,10033
228.58670806884766,51.73,0.59,43,2170.2559020996096,434680,0.001,7376,-57.136093579999994,434798,10053
232.0302536010742,51.19,0.6,43,1806.5135375976563,434740,0.001,7377,-56.735271000000004,434844,10068
,50.27,0.61,43,,,,7378,-54.66902303,434852,10075
225.8742874145508,50.19,0.62,43,2038.0270309448242,434840,0.001,7379,-55.573468659999996,434944,10094
232.6323043823242,51.05,0.61,42,1995.81070022583,434940,0.001,7380,-56.404097060000005,435044,10119
234.4003662109375,50.58,0.62,42,2043.3926040649415,434980,0.001,7381,-56.20119386,435097,10145
229.10809326171875,49.64,0.63,42,2091.6916122436523,435000,0.001,7382,-55.2893951,435103,10146
,48.77,0.64,42,,,,7383,-50.71885062999999,435116,10152
230.93065643310547,49.65,0.63,42,2317.265119934082,435100,0.001,7384,-54.33319915999999,435216,10172
230.33060150146486,50.5,0.62,42,2546.7424438476564,435200,0.001,7385,-54.9398235,435316,10209
227.521044921875,49.59,0.63,42,2518.7801528930663,435220,0.001,7386,-54.18864654,435325,10212
,49.48,0.63,42,,,,7387,-54.1059422,435331,10225
229.03795166015624,49.58,0.63,42,2579.050469970703,435240,0.001,7388,-54.94020872000001,435355,10230
232.57322692871094,48.69,0.64,42,2336.7160552978517,435260,0.001,7389,-53.54933344000001,435366,10233
234.7759552001953,48.76,0.64,42,2002.3382843017578,435280,0.001,7390,-53.556771340000004,435381,10237
,48.72,0.64,42,,,,7391,-53.39247204,435389,10245
,47.8,0.65,42,,,,7392,-52.5613221,435397,10248
226.4674819946289,48.72,0.64,42,2663.3043014526365,435380,0.001,7393,-54.8685348,435497,10271
228.38302307128907,47.85,0.65,42,2285.113461303711,435400,0.001,7394,-53.98702463000001,435510,10282
232.08849639892577,48.13,0.65,42,2610.112034606934,435440,0.001,7395,-54.06210969000001,435541,10291
,47.29,0.66,42,,,,7396,-53.40689547,435557,10303
234.20357666015624,47.2,0.66,42,2294.044468688965,435460,0.001,7397,-53.57658211999998,435561,10310
231.01861877441405,48.12,0.65,42,2093.8469207763674,435560,0.001,7398,-54.80261194,435661,10350
235.6345474243164,48.12,0.65,42,1934.7849334716798,435660,0.001,7399,-53.950976739999994,435761,10371
231.68524627685548,48.93,0.64,41,2021.093302154541,435760,0.001,7400,-53.933566680000006,435861,10399
,48.97,0.64,41,,,,7401,-53.899033599999996,435870,10403
230.461767578125,49.93,0.63,41,2546.460989379883,435860,0.001,7402,-54.57611569000001,435970,10428
232.08521270751953,49.11,0.64,41,2237.8605255126954,435880,0.001,7403,-54.23026631999999,435988,10444
229.57818756103515,49.11,0.64,41,1832.7795578002929,435980,0.001,7404,-53.92687105,436088,10468
229.5789825439453,49.11,0.64,41,2190.28844909668,436080,0.001,7405,-54.65631949000001,436188,10497
,49.03,0.64,41,,,,7406,-54.62280437,436193,10498
,48.4,0.64,41,,,,7407,-53.907501780000004,436199,10501
233.4199462890625,48.5,0.64,41,1790.2753555297852,436100,0.001,7408,-53.93278189000001,436213,10504
234.45244750976562,47.59,0.65,41,1609.5439727783203,436120,0.001,7409,-53.59692709,436222,10517
233.0732666015625,47.59,0.65,41,1522.628849029541,436220,0.001,7410,-53.49811102,436322,10553
232.43014831542968,48.08,0.65,41,2586.522184753418,436260,0.001,7411,-54.162870519999984,436379,10570
234.22765045166017,49.02,0.64,41,1590.3909820556642,436360,0.001,7412,-54.581490720000005,436479,10597
233.71957550048828,49.81,0.63,41,2450.1158950805666,436460,0.001,7413,-55.26834659,436579,10616
236.27664642333986,50.64,0.62,41,2094.1990325927736,436560,0.001,7414,-55.871276049999985,436679,10643
230.4263885498047,49.7,0.63,41,2652.02966003418,436580,0.001,7415,-55.42608270999999,436685,10646
234.4523178100586,49.61,0.63,40,2135.490863037109,436600,0.001,7416,-55.53771168999999,436702,10653
,49.03,0.63,40,,,,7417,-55.26173768999999,436712,10657
233.02025909423827,48.12,0.64,40,2012.620068359375,436620,0.001,7418,-55.031091499999995,436721,10659
234.85567779541014,48.12,0.64,40,1818.9133422851562,436720,0.001,7419,-52.36863712999999,436821,10685
,48.09,0.64,40,,,,7420,-52.25223750999999,436828,10688
230.59473419189453,47.78,0.64,40,2148.837911987305,436740,0.001,7421,-51.05754842000001,436841,10693
,47.79,0.64,40,,,,7422,-50.963491950000005,436848,10696
227.33056182861327,48.22,0.63,40,2824.9198883056642,436840,0.001,7423,-50.71249929000001,436948,10721
,47.32,0.64,40,,,,7424,-50.22850873,436958,10724
231.31385345458983,47.3,0.64,40,2593.031201171875,436860,0.001,7425,-50.128134,436967,10727
,46.33,0.65,40,,,,7426,-48.95287282999999,436970,10734
230.23502349853516,46.33,0.65,40,2005.903842163086,436960,0.001,7427,-48.852730449999996,437070,10754
,45.8,0.65,40,,,,7428,-48.36736000999999,437077,10756
234.49561767578126,44.88,0.66,40,2970.854426574707,436980,0.001,7429,-42.540922380000005,437085,10759
,44.83,0.66,40,,,,7430,-42.33451071999999,437092,10761
,43.89,0.67,40,,,,7431,-41.500532,437098,10764
230.28839569091798,44.64,0.67,40,3530.2565948486326,437080,0.001,7432,-41.87822327999999,437185,10794
,44.55,0.67,40,,,,7433,-41.74598519999999,437189,10815
,43.6,0.68,40,,,,7434,-41.016086879999996,437194,10818
235.5497619628906,42.73,0.69,40,1729.6887397766113,437100,0.001,7435,-40.32669266,437207,10822
233.1406234741211,43.55,0.68,40,1506.8668182373046,437200,0.001,7436,-41.247483030000005,437307,10845
,42.67,0.69,40,,,,7437,-40.33974757000001,437319,10850
234.57579193115234,41.93,0.7,40,2908.2331604003907,437240,0.001,7438,-39.992975810000004,437345,10861
,41.87,0.7,40,,,,7439,-39.80964392999999,437354,10864
233.43290100097656,42.0,0.7,40,2786.7970138549804,437260,0.001,7440,-39.828122099999995,437380,10872
231.07083587646486,42.38,0.7,40,2303.3078735351564,437320,0.001,7441,-39.95303248,437431,10889
231.63841400146484,43.24,0.69,40,2451.2367919921876,437420,0.001,7442,-40.444579129999994,437531,10915
,43.24,0.69,40,,,,7443,-40.43296181999999,437539,10919
232.68554229736327,44.16,0.68,39,2080.5019134521485,437520,0.001,7444,-41.243333189999994,437639,10942
233.70541687011718,45.08,0.67,39,2334.9606323242188,437620,0.001,7445,-44.59327764999999,437739,10961
233.80653686523436,45.1,0.67,39,2287.6151733398438,437640,0.001,7446,-44.506668239999996,437746,10964
236.42171783447264,45.95,0.66,39,1943.8376007080078,437740,0.001,7447,-46.295602470000006,437846,10986
,45.0,0.67,39,,,,7448,-45.657106250000005,437851,10988
231.6524887084961,44.51,0.68,39,2534.7307662963867,437800,0.001,7449,-46.56138424000001,437902,11003
234.63361511230468,44.6,0.68,39,2388.4116760253905,437820,0.001,7450,-47.1852823,437928,11011
,44.55,0.68,39,,,,7451,-47.15004835999999,437932,11014
234.90819702148437,44.55,0.68,39,2726.5695358276366,437840,0.001,7452,-47.487080150000004,437944,11017
,44.62,0.68,39,,,,7453,-47.53019481999999,437954,11021
234.42548828125,45.3,0.67,39,2602.877102661133,437940,0.001,7454,-48.10661041999999,438054,11045
239.5409896850586,44.42,0.68,39,2024.0085037231445,437960,0.001,7455,-47.387887039999995,438066,11063
,43.54,0.68,39,,,,7456,-46.753297059999994,438074,11066
233.69982452392577,42.74,0.69,39,2048.6031631469727,437980,0.001,7457,-45.99760563999999,438094,11072
234.55738067626953,41.88,0.7,39,2151.9651611328127,438000,0.001,7458,-41.34443865000001,438108,11080
237.2460968017578,41.03,0.71,39,1815.7149452209474,438020,0.001,7459,-40.37019604,438123,11091
,40.11,0.72,39,,,,7460,-38.01971419,438131,11095
234.1103942871094,40.11,0.72,39,2402.92114944458,438120,0.001,7461,-37.354392360000006,438231,11124
232.84426879882812,40.08,0.72,39,2504.7892578125,438140,0.001,7462,-37.62915919,438245,11133
,39.13,0.73,39,,,,7463,-35.77740904000001,438250,11135
235.5727508544922,39.15,0.73,39,1667.689715576172,438160,0.001,7464,-35.75383861000001,438266,11144
234.4874237060547,39.18,0.73,39,2416.95,438180,0.001,7465,-35.42131853,438282,11156
,39.22,0.73,39,,,,7466,-35.47891955,438292,11159
235.53686065673827,39.98,0.72,39,2112.0546005249025,438280,0.001,7467,-36.71408486999999,438392,11185
236.62227783203124,39.59,0.72,39,2283.4260345458983,438300,0.001,7468,-36.26494305,438401,11189
,39.55,0.72,39,,,,7469,-36.106500849999996,438409,11197
,39.59,0.72,39,,,,7470,-36.240200949999995,438419,11201
233.39344635009766,38.64,0.73,39,2822.7501007080077,438320,0.001,7471,-35.469137659999994,438424,11204
,38.63,0.73,39,,,,7472,-35.53886607,438436,11208
237.7296936035156,38.63,0.73,39,2084.2886764526365,438420,0.001,7473,-35.878440389999994,438536,11234
236.24691467285157,38.61,0.73,39,1658.2279983520507,438440,0.001,7474,-35.68988883,438542,11242
,38.49,0.73,38,,,,7475,-35.68654474,438547,11245
238.77092437744142,37.73,0.74,38,1898.9743865966798,438460,0.001,7476,-35.995549260000004,438571,11254
,37.34,0.74,38,,,,7477,-35.85996539,438578,11257
238.68728942871093,38.26,0.73,38,2208.7826187133787,438560,0.001,7478,-36.8743344,438678,11287
236.0459243774414,38.34,0.72,38,2584.9014114379884,438660,0.001,7479,-35.82097548000001,438778,11319
233.13219451904297,38.34,0.72,38,2505.1541061401367,438760,0.001,7480,-35.80097224000001,438878,11340
238.0173538208008,37.94,0.72,38,2402.310557556152,438780,0.001,7481,-35.67103425,438891,11349
235.51946868896485,38.88,0.71,38,2278.436669921875,438880,0.001,7482,-36.58163586,438991,11385
,38.82,0.71,38,,,,7483,-36.49022539,438998,11387
233.8381332397461,37.9,0.72,38,2237.3371185302735,438900,0.001,7484,-32.83330384,439006,11389
,36.99,0.73,38,,,,7485,-32.44191171,439015,11393
238.635302734375,37.9,0.72,38,2141.722677612305,439000,0.001,7486,-33.040710229999995,439115,11419
237.35089111328125,38.84,0.71,38,2760.1951171875,439100,0.001,7487,-33.4564745,439215,11449
234.11551513671876,38.68,0.71,38,2509.5385452270507,439120,0.001,7488,-32.33802152,439223,11452
239.12181549072267,39.57,0.7,38,1881.7431655883788,439220,0.001,7489,-33.546891050000006,439323,11475
,39.48,0.7,38,,,,7490,-33.73312398,439329,11483
237.91422576904296,40.4,0.69,38,1525.6854125976563,439320,0.001,7491,-34.31322274,439429,11522
236.8357147216797,41.32,0.68,38,2383.590099334717,439420,0.001,7492,-34.76761736,439529,11552
239.01141510009765,41.32,0.68,37,2102.9928176879885,439520,0.001,7493,-33.50114958,439629,11574
,41.28,0.68,37,,,,7494,-33.588827540000004,439638,11578
238.7968276977539,41.05,0.68,37,2256.101852416992,439540,0.001,7495,-33.88477098,439646,11586
,40.98,0.68,37,,,,7496,-34.02088008,439655,11601
236.6114761352539,41.01,0.68,37,2425.9509506225586,439560,0.001,7497,-33.99386909,439662,11605
,40.16,0.69,37,,,,7498,-33.01341049999999,439677,11610
235.15757751464844,39.25,0.7,37,2207.73229675293,439580,0.001,7499,-32.26808687,439686,11618
238.1824203491211,39.25,0.7,37,2248.5914352416994,439680,0.001,7500,-32.774512849999994,439786,11646
,39.18,0.7,37,,,,7501,-32.74921466,439788,11648
244.65485382080078,39.18,0.7,37,1800.9757995605469,439780,0.001,7502,-32.582457010000006,439888,11672
,39.12,0.7,37,,,,7503,-32.19623563,439900,11681
237.71594848632813,38.19,0.71,37,2869.492254638672,439800,0.001,7504,-31.573617609999996,439907,11684
,37.26,0.72,37,,,,7505,-29.915472330000004,439914,11693
236.52828674316407,38.21,0.71,37,2277.9943572998045,439900,0.001,7506,-35.43871783,440014,11712
236.09818420410156,38.22,0.71,37,2050.663507080078,439920,0.001,7507,-35.35072241,440021,11719
,38.14,0.71,37,,,,7508,-35.325586720000004,440027,11722
237.40684509277344,38.44,0.71,37,2384.054718017578,439960,0.001,7509,-35.632801150000006,440066,11735
,37.55,0.72,37,,,,7510,-34.966156160000004,440077,11740
239.62984466552734,37.98,0.71,37,2180.3494079589846,440060,0.001,7511,-35.603360050000006,440177,11773
241.18184661865234,37.42,0.72,37,2408.0576713562014,440120,0.001,7512,-35.01064206,440221,11793
237.09678649902344,37.42,0.72,37,2784.1178085327147,440220,0.001,7513,-35.505473370000004,440321,11816
240.72413024902343,37.33,0.73,37,2369.1483306884766,440300,0.001,7514,-35.827128050000006,440412,11840
238.23661041259766,37.9,0.73,37,2305.691458129883,440360,0.001,7515,-36.242536480000005,440475,11857
239.10184326171876,38.73,0.72,37,2390.0544525146483,440460,0.001,7516,-36.64940250000001,440575,11890
237.3450958251953,39.63,0.71,36,2420.1926300048826,440560,0.001,7517,-37.11627122,440675,11912
,39.58,0.71,36,,,,7518,-36.691914700000005,440679,11914
236.3030242919922,39.58,0.71,36,2089.2503456115724,440660,0.001,7519,-36.97648659,440779,11931
238.17054595947266,40.51,0.7,36,2834.2947204589846,440760,0.001,7520,-37.27750249,440879,11954
240.43242340087892,41.38,0.69,36,1750.044155883789,440860,0.001,7521,-38.757245940000004,440979,11985
238.4291198730469,42.31,0.68,36,2561.9299644470216,440960,0.001,7522,-41.16892817,441079,12004
240.9076385498047,41.58,0.69,36,2442.3552742004395,441000,0.001,7523,-41.81293895000001,441106,12009
,41.51,0.69,36,,,,7524,-41.799402879999995,441109,12016
,41.49,0.69,36,,,,7525,-41.78674082999999,441116,12034
240.00499877929687,41.83,0.69,36,2834.3222534179686,441040,0.001,7526,-41.93274837,441153,12046
237.7415771484375,41.37,0.7,36,3121.482666015625,441100,0.001,7527,-41.584170130000004,441207,12071
242.93971099853516,41.57,0.7,36,1827.8620529174805,441120,0.001,7528,-41.804844620000004,441234,12080
238.81626739501954,42.49,0.69,36,2173.531089019775,441220,0.001,7529,-44.26049734,441334,12104
239.16322021484376,43.42,0.68,36,2027.8738845825196,441320,0.001,7530,-44.80043897,441434,12126
237.71090698242188,43.47,0.68,36,2179.7136291503907,441340,0.001,7531,-44.864639049999994,441445,12130
,42.69,0.68,36,,,,7532,-44.45113117,441454,12143
241.4324508666992,43.65,0.67,36,1985.7157852172852,441440,0.001,7533,-46.31187382,441554,12166
240.64197235107423,43.87,0.67,36,1848.4942108154296,441480,0.001,7534,-46.92769820999999,441581,12175
238.7693359375,44.74,0.66,36,2245.9186279296873,441580,0.001,7535,-48.01710741999998,441681,12205
243.34795379638672,44.15,0.67,36,2008.6708137512207,441620,0.001,7536,-47.88114874999999,441722,12217
238.0295211791992,45.03,0.66,36,2919.478399658203,441720,0.001,7537,-48.71756451999999,441822,12241
239.87766723632814,45.48,0.66,36,2655.4867553710938,441780,0.001,7538,-50.065516929999994,441893,12262
239.14720306396484,46.39,0.65,35,2316.6173667907715,441880,0.001,7539,-53.45367281,441993,12283
240.25443267822266,46.24,0.65,35,2748.762419128418,441900,0.001,7540,-53.427141629999994,442004,12288
