train/critic_loss,train/ent_coef,train/ent_coef_loss,rollout/success rate,train/learning_rate,time/total timesteps,time/time_elapsed,rollout/ep_len_mean,train/n_updates,time/episodes,time/fps,train/std,rollout/ep_rew_mean,train/actor_loss
26.54973602294922,0.03599879518151283,-2.4210660457611084,0.08,0.0003,419704,8022,96.62,20980,4284,52,0.04957002401351929,-54.46249720999998,48.16069793701172
42.230567932128906,0.035983894020318985,1.4282314777374268,0.07,0.0003,420104,8169,96.82,21000,4288,51,0.04957127198576927,-54.90307161,47.89652633666992
39.60395050048828,0.035951025784015656,-4.532365798950195,0.06,0.0003,420504,8323,97.43,21020,4292,50,0.04957158491015434,-54.90988759000001,47.89099884033203
29.23450469970703,0.03593345731496811,2.492798328399658,0.07,0.0003,420835,8461,96.74,21036,4296,49,0.04957301542162895,-54.98469228,47.8542366027832
20.79051971435547,0.03590407595038414,-3.3365516662597656,0.07,0.0003,421235,8627,96.74,21056,4300,48,0.04957139492034912,-55.32060206000001,48.65953063964844
21.06587028503418,0.03579450771212578,1.266404151916504,0.07,0.0003,421635,8788,96.74,21076,4304,47,0.04956492781639099,-55.91287845,48.000762939453125
22.995574951171875,0.035764001309871674,-4.621622562408447,0.07,0.0003,422035,8947,96.74,21096,4308,47,0.04956837743520737,-56.15231456000001,48.08478546142578
13.458338737487793,0.03579215332865715,0.31728395819664,0.06,0.0003,422435,9088,97.29,21116,4312,46,0.04957190901041031,-55.996589619999995,48.06373596191406
10.355981826782227,0.03580361604690552,2.6335105895996094,0.06,0.0003,422835,9263,97.29,21136,4316,45,0.04957447573542595,-56.057615510000005,47.43250274658203
36.02033996582031,0.035767003893852234,-0.6659078001976013,0.07,0.0003,423206,9399,97.0,21155,4320,45,0.049574509263038635,-56.16224265000001,48.597328186035156
49.862510681152344,0.03575534746050835,2.048733711242676,0.07,0.0003,423606,9553,97.0,21175,4324,44,0.04957806318998337,-56.57741834,48.68041229248047
25.50702476501465,0.03577869012951851,2.983093023300171,0.06,0.0003,424006,9707,97.61,21195,4328,43,0.04958640784025192,-56.99737106999999,47.680538177490234
46.515464782714844,0.03580606356263161,-1.6961076259613037,0.06,0.0003,424406,9874,97.61,21215,4332,42,0.049593620002269745,-56.56138997,48.23789596557617
39.82402038574219,0.035766586661338806,1.3963706493377686,0.06,0.0003,424806,10053,97.61,21235,4336,42,0.04959511756896973,-57.135323150000005,47.85950469970703
13.894580841064453,0.03576984629034996,1.2373056411743164,0.05,0.0003,425206,10216,98.13,21255,4340,41,0.049597352743148804,-57.69610751000001,47.110103607177734
1.1407864093780518,0.03578368201851845,0.8889408707618713,0.05,0.0003,425582,10364,98.48,21274,4344,41,0.049600761383771896,-57.089731279999995,48.26415252685547
20.360713958740234,0.035801079124212265,-3.8223118782043457,0.05,0.0003,425982,10563,98.48,21294,4348,40,0.04960344359278679,-56.785412029999996,47.24251937866211
26.761585235595703,0.03575792536139488,3.290034294128418,0.05,0.0003,426382,10699,98.48,21314,4352,39,0.049602579325437546,-55.59847005999999,47.234230041503906
31.628522872924805,0.03573814406991005,2.808539628982544,0.06,0.0003,426737,10836,98.03,21331,4356,39,0.04960353672504425,-55.162488700000004,47.883323669433594
12.27097225189209,0.03566249832510948,3.276198387145996,0.06,0.0003,427137,11000,98.03,21351,4360,38,0.04960170388221741,-54.449896929999994,47.88529968261719
29.39897918701172,0.03565581515431404,3.6268014907836914,0.06,0.0003,427537,11181,98.03,21371,4364,38,0.04960325360298157,-54.85208101999999,47.200523376464844
33.06414031982422,0.035675615072250366,-1.2921524047851562,0.06,0.0003,427937,11354,98.03,21391,4368,37,0.049605876207351685,-54.97602667,48.165550231933594
28.022066116333008,0.035670943558216095,-2.518979072570801,0.06,0.0003,428337,11512,98.03,21411,4372,37,0.049609553068876266,-54.719834060000004,47.726600646972656
1.483184814453125,0.0356033518910408,2.1936018466949463,0.06,0.0003,428737,11661,98.03,21431,4376,36,0.04960814118385315,-54.05860738000001,48.120033264160156
16.72628402709961,0.03553462028503418,-2.277217388153076,0.05,0.0003,429137,11798,98.19,21451,4380,36,0.049604207277297974,-53.21378446000001,48.362998962402344
12.76264762878418,0.035473648458719254,2.5158398151397705,0.04,0.0003,429537,11965,98.33,21471,4384,35,0.04960452765226364,-53.40679979000001,47.98223876953125
33.98670959472656,0.03538848087191582,-2.9947383403778076,0.05,0.0003,429872,12103,97.68,21488,4388,35,0.049603741616010666,-53.105995619999995,47.55515670776367
6.882991313934326,0.035317838191986084,0.7278963923454285,0.05,0.0003,430272,12288,97.68,21508,4392,35,0.04960515350103378,-53.9580801,46.705848693847656
