rollout/ep_rew_mean,time/fps,time/total_timesteps,time/iterations,rollout/ep_len_mean,time/time_elapsed,train/clip_range,train/std,train/policy_gradient_loss,train/clip_fraction,train/entropy_loss,train/approx_kl,train/value_loss,train/explained_variance,train/learning_rate,train/n_updates,train/loss
-562.93131398,2,22700,227,99.08,11002,0.2,0.9935541152954102,-0.008249189894922893,0.549999988079071,-8.474745750427246,0.1937463,4751.8958984375,-0.0236586332321167,0.0003,1130,2355.679443359375
-564.96593288,2,22800,228,99.42,11047,0.2,0.9935773611068726,-0.008445413142453617,0.33200000375509264,-8.47476692199707,0.06362557,4636.02861328125,0.039186060428619385,0.0003,1135,2305.19482421875
-565.1084176300001,2,22900,229,99.42,11096,0.2,0.9934659004211426,-0.007679101780058773,0.299999988079071,-8.474663352966308,0.03931287,5228.1060546875,-0.16840839385986328,0.0003,1140,2591.30810546875
-565.03555158,2,23000,230,99.42,11151,0.2,0.9934524297714233,-0.013997350342469872,0.4279999941587448,-8.474015045166016,0.106559716,4821.87685546875,-0.06358635425567627,0.0003,1145,2393.938720703125
-565.1165285,2,23100,231,99.42,11207,0.2,0.9933950304985046,-0.013319332614628365,0.37599999755620955,-8.474010848999024,0.099452704,4363.36259765625,0.09256947040557861,0.0003,1150,2171.36376953125
-565.19162755,2,23200,232,99.42,11261,0.2,0.9933007955551147,-0.004170764825539663,0.3979999840259552,-8.47350254058838,0.08298445,4790.947265625,-0.09825456142425537,0.0003,1155,2383.35107421875
-565.3401655099999,2,23300,233,99.42,11311,0.2,0.9932264685630798,-0.011603548467246583,0.39599999189376833,-8.47298984527588,0.06020958,5019.21962890625,-0.22836744785308838,0.0003,1160,2487.424560546875
-565.61987099,2,23400,234,99.42,11366,0.2,0.9931017756462097,-0.014442576691499199,0.31999999582767485,-8.472424507141113,0.058949422,4424.07666015625,0.12917935848236084,0.0003,1165,2195.31640625
-565.81786956,2,23500,235,99.42,11418,0.2,0.992994487285614,-0.008887258309914613,0.3819999873638153,-8.471674156188964,0.09554537,4999.9498046875,-0.0776669979095459,0.0003,1170,2482.930908203125
-565.65700478,2,23600,236,99.42,11467,0.2,0.9928898811340332,-0.003157674854628567,0.177999996766448,-8.471062088012696,0.022923265,4776.32568359375,-0.01677989959716797,0.0003,1175,2382.0224609375
-565.36705208,2,23700,237,99.42,11520,0.2,0.9927835464477539,-0.006266443926870124,0.35199999809265137,-8.470396041870117,0.03155978,4576.0794921875,0.023216307163238525,0.0003,1180,2266.480712890625
-561.8808912600001,2,23800,238,98.81,11572,0.2,0.9926021099090576,-0.005734357671462931,0.32799998819828036,-8.469610786437988,0.05097466,4788.37548828125,-0.04415583610534668,0.0003,1185,2391.016845703125
-561.77292357,2,23900,239,98.81,11630,0.2,0.9924130439758301,-0.007081105697898238,0.22799999117851258,-8.46845359802246,0.044105776,8173.2751953125,-0.03292953968048096,0.0003,1190,4004.30419921875
-561.8289482000001,2,24000,240,98.81,11685,0.2,0.9921125173568726,-0.012889984078356065,0.4519999921321869,-8.467139434814452,0.07645093,5160.28466796875,0.07187646627426147,0.0003,1195,2566.021240234375
-561.75611653,2,24100,241,98.81,11742,0.2,0.992072582244873,-0.008689685064382502,0.5340000033378601,-8.465669250488281,0.17759147,5206.6396484375,0.026556968688964844,0.0003,1200,2597.172607421875
-561.71721615,2,24200,242,98.81,11801,0.2,0.9921330809593201,0.0008915824051655364,0.43199999928474425,-8.465922737121582,0.0724392,4537.54990234375,0.017981410026550293,0.0003,1205,2256.62255859375
-561.90385958,2,24300,243,98.81,11856,0.2,0.9919955134391785,-0.011158922344452548,0.32799999564886095,-8.465870094299316,0.04195742,5107.3474609375,-0.06186878681182861,0.0003,1210,2540.190185546875
-562.03330191,2,24400,244,98.81,11914,0.2,0.9917412996292114,-0.015971843726947554,0.4159999907016754,-8.464664268493653,0.065094255,4799.23359375,-0.0017826557159423828,0.0003,1215,2375.36376953125
-562.1151148200001,2,24500,245,98.81,11970,0.2,0.9916276931762695,-0.0041174258762112,0.33199998587369917,-8.46342716217041,0.054829672,4961.11640625,-0.08584749698638916,0.0003,1220,2438.07568359375
-562.1080719900001,2,24600,246,98.81,12028,0.2,0.9915169477462769,-0.00041447781750321156,0.23400000035762786,-8.462795066833497,0.023388594,5136.755078125,-0.09722208976745605,0.0003,1225,2558.49853515625
-562.23881587,2,24700,247,98.81,12079,0.2,0.991503119468689,-0.011969506357127102,0.4559999942779541,-8.46226921081543,0.059430797,5184.4830078125,-0.03434884548187256,0.0003,1230,2579.8310546875
-562.29111947,2,24800,248,98.81,12131,0.2,0.9916695356369019,-0.02204374688808457,0.4859999895095825,-8.462655067443848,0.15600678,5292.33037109375,0.08683854341506958,0.0003,1235,2628.96630859375
-562.16330882,2,24900,249,98.81,12184,0.2,0.9918097257614136,0.0038813884690171107,0.44799998998641966,-8.463678932189941,0.063935906,5277.71416015625,-0.007078051567077637,0.0003,1240,2630.179443359375
-562.47490839,2,25000,250,98.81,12241,0.2,0.9917069673538208,-0.003774306638206326,0.2879999905824661,-8.464036750793458,0.034872,5148.64228515625,0.033644139766693115,0.0003,1245,2551.724853515625
-562.4021543499999,2,25100,251,98.81,12296,0.2,0.9914752840995789,-0.013536926038568708,0.41999998688697815,-8.462968826293945,0.04219369,5483.72412109375,-0.022951126098632812,0.0003,1250,2735.262939453125
-565.79730478,2,25200,252,99.39,12350,0.2,0.9913523197174072,-0.013086800649762153,0.5539999961853027,-8.461758613586426,0.26015487,5528.4880859375,-0.034777283668518066,0.0003,1255,2746.5966796875
-565.8006017,2,25300,253,99.39,12403,0.2,0.9913093447685242,-0.006311179858630567,0.2540000006556511,-8.461213302612304,0.009138293,5921.22783203125,-0.015627622604370117,0.0003,1260,2955.115478515625
-565.9804843500001,2,25400,254,99.39,12461,0.2,0.9912829399108887,-0.01361740067586652,0.31799999475479124,-8.461028671264648,0.041593235,5832.66279296875,-0.028897881507873535,0.0003,1265,2889.23974609375
-566.3275241800001,2,25500,255,99.39,12511,0.2,0.9912256002426147,-0.007737696820913698,0.3560000002384186,-8.460795211791993,0.034669843,5782.78330078125,-0.061495184898376465,0.0003,1270,2882.69287109375
-565.9582439000001,2,25600,256,99.39,12566,0.2,0.9910736083984375,-0.008269945804931922,0.5039999783039093,-8.46023063659668,0.16916986,5208.00263671875,0.002873837947845459,0.0003,1275,2578.08349609375
-565.6182980400001,2,25700,257,99.39,12618,0.2,0.990912914276123,-0.011278520882478915,0.3439999967813492,-8.459317016601563,0.055818465,5429.523828125,-0.07245790958404541,0.0003,1280,2683.90771484375
-565.6670926900001,2,25800,258,99.39,12675,0.2,0.9904907941818237,-0.007257761353685055,0.38599999248981476,-8.457738876342773,0.048925962,4964.36669921875,-0.0171511173248291,0.0003,1285,2476.9873046875
-565.7473973600002,2,25900,259,99.39,12731,0.2,0.9900662302970886,-0.004801044992859715,0.44200000166893005,-8.455072212219239,0.0830757,5171.8763671875,-0.025986433029174805,0.0003,1290,2562.64697265625
-565.5425237900001,2,26000,260,99.39,12787,0.2,0.9897028803825378,0.009359766818670323,0.47999998927116394,-8.452629661560058,0.098556936,5793.03681640625,-0.06523251533508301,0.0003,1295,2865.841796875
-565.58668995,2,26100,261,99.39,12843,0.2,0.9892122745513916,-0.0031195883377222343,0.31799999475479124,-8.450285720825196,0.01332708,5616.26630859375,-0.02947378158569336,0.0003,1300,2794.954833984375
-565.4069561600002,2,26200,262,99.39,12896,0.2,0.9887728691101074,-0.014616920918342657,0.43399999141693113,-8.447164726257324,0.085137315,5861.6888671875,-0.03266763687133789,0.0003,1305,2897.62451171875
-565.4310698700001,2,26300,263,99.39,12948,0.2,0.9885329008102417,-0.014295673742890359,0.4039999783039093,-8.444964790344239,0.053154048,6015.5654296875,-0.028734922409057617,0.0003,1310,2991.219970703125
-565.56728687,2,26400,264,99.39,12996,0.2,0.9885525107383728,0.000813360747997649,0.42399999499320984,-8.444171142578124,0.07204239,5105.575390625,0.025966346263885498,0.0003,1315,2546.314208984375
-565.6116892499999,2,26500,265,99.39,13046,0.2,0.9886606931686401,-0.004515197576984065,0.5139999985694885,-8.444532203674317,0.11645151,5559.69423828125,-0.07183051109313965,0.0003,1320,2754.66357421875
-565.42005108,2,26600,266,99.39,13093,0.2,0.9888090491294861,-0.02488777934022437,0.4759999871253967,-8.445318603515625,0.16579977,5259.0869140625,-0.005563974380493164,0.0003,1325,2624.154052734375
-565.29966672,2,26700,267,99.39,13133,0.2,0.9888455271720886,-0.002656057301896908,0.3259999841451645,-8.44603328704834,0.0061241854,5507.85166015625,0.017673492431640625,0.0003,1330,2745.5361328125
-565.55083604,2,26800,268,99.39,13184,0.2,0.9888069033622742,0.006470773678302066,0.5519999861717224,-8.445989036560059,0.23346111,5123.0224609375,0.04350310564041138,0.0003,1335,2539.2490234375
-565.4456529700001,2,26900,269,99.39,13241,0.2,0.9888814687728882,0.0068736605384401624,0.36399999260902405,-8.445934104919434,0.059328318,4895.61416015625,-0.05161261558532715,0.0003,1340,2436.819091796875
-560.6980299500001,2,27000,270,98.59,13294,0.2,0.9889181852340698,0.01657338650896918,0.4899999797344208,-8.446455001831055,0.1455513,5024.26298828125,-0.03296935558319092,0.0003,1345,2491.166259765625
-560.8283785799999,2,27100,271,98.59,13341,0.2,0.9888820648193359,-0.002605681357817957,0.3599999964237213,-8.446438026428222,0.07507198,5954.2298828125,0.008848011493682861,0.0003,1350,2933.580322265625
-557.17359806,2,27200,272,97.93,13392,0.2,0.9887902140617371,-0.019492288008405013,0.3519999831914902,-8.446111106872559,0.108439974,5748.89365234375,-0.10990667343139648,0.0003,1355,2841.811767578125
-557.2429349099999,2,27300,273,97.93,13440,0.2,0.9886773824691772,-0.0037806049884238748,0.0939999982714653,-8.44546012878418,0.014457185,9775.6400390625,-0.027756571769714355,0.0003,1360,4876.712890625
-557.12195974,2,27400,274,97.93,13493,0.2,0.9884599447250366,-0.014381923027394805,0.28999999165534973,-8.444577407836913,0.034057647,4918.71318359375,-0.0192490816116333,0.0003,1365,2425.606689453125
-557.36804976,2,27500,275,97.93,13538,0.2,0.9881057739257812,-0.010703494973495254,0.3339999943971634,-8.442918014526366,0.06538076,4574.21484375,0.10020345449447632,0.0003,1370,2264.008056640625
-557.50008783,2,27600,276,97.93,13592,0.2,0.9878572225570679,-0.003684576749583357,0.3760000020265579,-8.44088954925537,0.08345215,5038.132421875,-0.11908197402954102,0.0003,1375,2498.134765625
-556.437935,2,27700,277,97.78,13637,0.2,0.9875615835189819,-0.0008293321057863068,0.30799999199807643,-8.439449691772461,0.060946822,4450.5888671875,0.03510165214538574,0.0003,1380,2203.647705078125
-556.057035,2,27800,278,97.78,13695,0.2,0.9872791171073914,-0.014391492426511832,0.45799999237060546,-8.437572479248047,0.16814888,5607.765625,-0.22444355487823486,0.0003,1385,2788.443603515625
-556.2891126899999,2,27900,279,97.78,13754,0.2,0.9871945381164551,-0.0023682095918047706,0.3119999974966049,-8.436321449279784,0.048965186,4661.33466796875,0.2014564871788025,0.0003,1390,2322.8076171875
-556.4182587,2,28000,280,97.78,13808,0.2,0.9872028231620789,-0.0032643889302562457,0.2379999902099371,-8.436090278625489,0.045868214,5517.59306640625,0.029996871948242188,0.0003,1395,2734.66943359375
-556.16166998,2,28100,281,97.78,13866,0.2,0.9872312545776367,-0.013088672064259298,0.2519999951124191,-8.436212158203125,0.04525463,5506.88525390625,-0.4054100513458252,0.0003,1400,2734.18212890625
-554.90355515,2,28200,282,97.59,13918,0.2,0.9872174263000488,-0.0052630411400059526,0.385999983549118,-8.436345863342286,0.079097316,4212.6337890625,0.07488757371902466,0.0003,1405,2071.412109375
-554.7561703300001,2,28300,283,97.59,13981,0.2,0.987200140953064,0.0034849652814955335,0.11399999558925629,-8.4362003326416,0.01568707,5369.39365234375,0.06880831718444824,0.0003,1410,2680.3154296875
-554.5608843400001,2,28400,284,97.59,14032,0.2,0.9871708750724792,-0.01401533368989476,0.20399999916553496,-8.436083984375,0.05214959,4792.90439453125,0.11999154090881348,0.0003,1415,2340.7646484375
-554.6602828,2,28500,285,97.59,14089,0.2,0.9871037006378174,-0.00789137636165833,0.2660000015050173,-8.435833549499511,0.051606845,5816.810546875,-0.22325241565704346,0.0003,1420,2870.01025390625
-553.57689083,2,28600,286,97.35,14142,0.2,0.9870554804801941,-0.01142720445895975,0.32999999113380907,-8.435432434082031,0.07707544,5571.0515625,-0.06416499614715576,0.0003,1425,2729.6494140625
-553.76923331,2,28700,287,97.35,14197,0.2,0.9869822263717651,-0.010813257582412916,0.16199999749660493,-8.4351318359375,0.030777687,9319.1212890625,0.07732987403869629,0.0003,1430,4664.53125
-553.60045114,2,28800,288,97.35,14249,0.2,0.9869823455810547,-0.020022798553327448,0.4919999837875366,-8.43478775024414,0.1575942,5616.7080078125,-0.10670030117034912,0.0003,1435,2789.49951171875
-553.87382077,2,28900,289,97.35,14302,0.2,0.9870388507843018,-0.012322684511673287,0.2839999943971634,-8.434944534301758,0.033085987,4893.50888671875,0.028700828552246094,0.0003,1440,2437.275390625
-553.96853558,2,29000,290,97.35,14362,0.2,0.9870273470878601,-0.015794209584601048,0.45999998450279234,-8.435211181640625,0.12632148,5073.247265625,-0.012537240982055664,0.0003,1445,2522.78076171875
-553.57151097,2,29100,291,97.35,14407,0.2,0.9869354963302612,-0.0021579052685410717,0.3599999904632568,-8.434940910339355,0.026624573,5522.68984375,-0.050080060958862305,0.0003,1450,2729.475830078125
-553.81447226,2,29200,292,97.35,14466,0.2,0.9869741201400757,-0.012667888552095974,0.3860000014305115,-8.434600639343262,0.08304668,4983.3228515625,-0.03059995174407959,0.0003,1455,2486.606689453125
-553.76567207,2,29300,293,97.35,14513,0.2,0.9867600202560425,-0.005351686856738524,0.27999998927116393,-8.434513282775878,0.017305471,4624.29970703125,0.015495479106903076,0.0003,1460,2301.186279296875
-553.72950125,2,29400,294,97.35,14560,0.2,0.9866832494735718,-0.007426420860065263,0.41599997878074646,-8.433100509643555,0.06530121,4709.9662109375,-0.004730820655822754,0.0003,1465,2346.266845703125
-553.9287935699999,2,29500,295,97.35,14607,0.2,0.9864397048950195,0.004315188467626285,0.3939999878406525,-8.43273048400879,0.07100429,4669.354296875,0.01327890157699585,0.0003,1470,2328.04443359375
-553.88462093,2,29600,296,97.35,14651,0.2,0.9859132766723633,-0.009623859241764876,0.4839999794960022,-8.430244827270508,0.09747357,5245.678515625,-0.005394697189331055,0.0003,1475,2614.009765625
-554.0435575899999,2,29700,297,97.35,14700,0.2,0.9855524897575378,-0.011563044790091227,0.45399998426437377,-8.427352905273438,0.09315019,5200.70087890625,-0.016710638999938965,0.0003,1480,2581.65283203125
-553.8887797,2,29800,298,97.35,14747,0.2,0.9851298332214355,-0.01102658337331377,0.3379999965429306,-8.425217437744141,0.105476625,5334.37607421875,-0.023175954818725586,0.0003,1485,2660.521240234375
-553.8908016299999,2,29900,299,97.35,14797,0.2,0.9848078489303589,-0.007306737244107353,0.19399999566376208,-8.42262897491455,0.025061138,4822.27236328125,0.00475621223449707,0.0003,1490,2401.701171875
-553.66215969,2,30000,300,97.35,14846,0.2,0.9847704768180847,-0.003425252854867722,0.3779999941587448,-8.421393013000488,0.08449347,5473.1091796875,-0.1192784309387207,0.0003,1495,2709.7294921875
-553.5128403399999,2,30100,301,97.35,14902,0.2,0.9846981763839722,-0.00717830954308738,0.3679999947547913,-8.42127628326416,0.037940077,4964.66865234375,-0.07869911193847656,0.0003,1500,2458.10107421875
-553.55111783,2,30200,302,97.35,14951,0.2,0.9845716953277588,0.0002930632233983488,0.4059999883174896,-8.4206111907959,0.03777608,4910.6224609375,-0.01381075382232666,0.0003,1505,2434.206787109375
-553.60810567,2,30300,303,97.35,15005,0.2,0.9843752384185791,-0.004334087032839306,0.44200000166893005,-8.41972312927246,0.08317402,5240.86748046875,0.01619964838027954,0.0003,1510,2601.56591796875
-553.71654804,2,30400,304,97.35,15073,0.2,0.9842137098312378,0.003993896931433483,0.5479999899864196,-8.418418693542481,0.06935335,5290.6953125,0.0389133095741272,0.0003,1515,2645.22607421875
-553.91533759,2,30500,305,97.35,15123,0.2,0.984032154083252,0.0014942891044483985,0.4339999854564667,-8.417506408691406,0.19434299,4728.34482421875,0.07295000553131104,0.0003,1520,2347.057373046875
-553.9458933099999,2,30600,306,97.35,15175,0.2,0.9838250875473022,-0.008890539087587968,0.4519999802112579,-8.416249847412109,0.093725204,5434.62666015625,-0.04710829257965088,0.0003,1525,2711.450927734375
-554.0869892899999,2,30700,307,97.35,15225,0.2,0.9837794303894043,-0.008242579393117922,0.3579999923706055,-8.415367889404298,0.07352159,5084.612890625,-0.05408275127410889,0.0003,1530,2523.205322265625
-554.1572783899999,2,30800,308,97.35,15280,0.2,0.9836983680725098,-0.01319632458689739,0.5159999847412109,-8.415174865722657,0.19512437,4826.9341796875,-0.05117332935333252,0.0003,1535,2392.470458984375
-554.4265287400001,2,30900,309,97.35,15322,0.2,0.9836961627006531,-0.005697095877485481,0.31199999414384366,-8.414647674560547,0.0042837323,5170.6126953125,-0.0017764568328857422,0.0003,1540,2569.12841796875
-554.3237783500001,2,31000,310,97.35,15370,0.2,0.9836105108261108,-0.01327266619373404,0.4199999809265137,-8.414552116394043,0.0507833,5260.67724609375,-0.025551795959472656,0.0003,1545,2622.768798828125
-554.00369624,2,31100,311,97.35,15417,0.2,0.9836313724517822,-0.0023349329272605245,0.48999999165534974,-8.414130020141602,0.15235376,5173.59443359375,-0.06055605411529541,0.0003,1550,2566.5771484375
-554.10789228,2,31200,312,97.35,15470,0.2,0.9837538003921509,-0.012153532736010674,0.5139999866485596,-8.414647483825684,0.11283606,4716.85380859375,0.029951512813568115,0.0003,1555,2357.99072265625
-554.10731915,2,31300,313,97.35,15522,0.2,0.9837428331375122,-0.02056649284058949,0.5519999861717224,-8.415110397338868,0.2101822,4967.429296875,0.035324811935424805,0.0003,1560,2475.656005859375
-554.01858802,2,31400,314,97.35,15576,0.2,0.9838632941246033,0.002746066667168634,0.5799999833106995,-8.41524543762207,0.16432925,5674.50390625,-0.09818768501281738,0.0003,1565,2818.8564453125
-553.74667841,2,31500,315,97.35,15624,0.2,0.9839774966239929,0.0032332123417859295,0.3259999930858612,-8.416073608398438,0.03720592,5029.9427734375,-0.024203777313232422,0.0003,1570,2487.189453125
-553.78150609,2,31600,316,97.35,15672,0.2,0.9840590357780457,-0.010894248820841312,0.46599998474121096,-8.416672897338866,0.09618532,5629.3240234375,-0.018304824829101562,0.0003,1575,2792.34912109375
-553.84390834,2,31700,317,97.35,15708,0.2,0.9841569662094116,0.0021793718326080123,0.2899999856948853,-8.41721477508545,0.022767495,5330.3474609375,-0.06815540790557861,0.0003,1580,2615.145263671875
-553.21009593,2,31800,318,97.26,15754,0.2,0.9842719435691833,-0.004928235253100865,0.35399999022483825,-8.417878723144531,0.026186494,4813.623046875,0.028072595596313477,0.0003,1585,2411.613525390625
-553.15420248,2,31900,319,97.26,15803,0.2,0.984338641166687,-0.0010454675646542455,0.3239999860525131,-8.418502235412598,0.045646027,5410.3474609375,-0.04205310344696045,0.0003,1590,2687.456787109375
-553.1672129899999,2,32000,320,97.26,15850,0.2,0.9843823313713074,0.0003910962743248092,0.5819999814033509,-8.418790435791015,0.24018224,5033.019140625,-0.027106046676635742,0.0003,1595,2507.071533203125
-553.0694690400001,2,32100,321,97.26,15901,0.2,0.9844693541526794,-0.004813653379824245,0.29799999371171,-8.419145965576172,0.085256316,5041.340625,-0.07460808753967285,0.0003,1600,2490.41845703125
-553.2631961200001,2,32200,322,97.26,15933,0.2,0.9844037890434265,-0.005743716952383693,0.29799998700618746,-8.419375991821289,0.025725655,4824.04013671875,-0.020337820053100586,0.0003,1605,2396.748779296875
-553.03820006,2,32300,323,97.26,15971,0.2,0.9842924475669861,0.008239623058398138,0.25999999307096006,-8.41871395111084,0.03654981,4434.3919921875,-0.012005925178527832,0.0003,1610,2216.287841796875
-552.93379727,2,32400,324,97.26,16010,0.2,0.9842202067375183,0.004891149773266079,0.5139999866485596,-8.418079376220703,0.09512547,4227.9888671875,0.018339872360229492,0.0003,1615,2104.75439453125
-553.10795127,2,32500,325,97.26,16044,0.2,0.984460711479187,0.005148013126017759,0.3039999961853027,-8.418268966674805,0.024571806,4681.66572265625,0.0047536492347717285,0.0003,1620,2336.352294921875
-552.90747096,2,32600,326,97.26,16068,0.2,0.984979510307312,0.00038858843417983736,0.5299999833106994,-8.420383834838868,0.13076693,4822.0583984375,-0.02949833869934082,0.0003,1625,2401.20263671875
-552.7252666899999,2,32700,327,97.26,16096,0.2,0.9852288961410522,-0.002837942425321671,0.3199999928474426,-8.423408317565919,0.013051753,4306.5388671875,0.015058636665344238,0.0003,1630,2148.26953125
-552.7086853500001,2,32800,328,97.26,16118,0.2,0.9853360056877136,-0.01041081181174377,0.3420000016689301,-8.424191856384278,0.01821961,4425.397265625,0.011381447315216064,0.0003,1635,2210.958984375
-552.6095576499999,2,32900,329,97.26,16150,0.2,0.9855924844741821,-0.002641685716662323,0.5259999871253968,-8.425133895874023,0.112382255,4666.8990234375,0.021602511405944824,0.0003,1640,2328.26611328125
-552.5848444700001,2,33000,330,97.26,16175,0.2,0.9858806133270264,0.032912263706202795,0.5199999868869781,-8.427036094665528,0.0922403,5043.4373046875,-0.01925063133239746,0.0003,1645,2516.98583984375
-552.48721113,2,33100,331,97.26,16202,0.2,0.9858889579772949,-0.011725205153197749,0.40199998021125793,-8.42820987701416,0.062918894,4751.68232421875,-0.01615893840789795,0.0003,1650,2370.77392578125
-552.2941062900001,2,33200,332,97.26,16231,0.2,0.9855088591575623,-0.009167019985761726,0.4359999895095825,-8.427272987365722,0.04737491,4706.8953125,0.022214531898498535,0.0003,1655,2350.67919921875
-552.3533383,2,33300,333,97.26,16256,0.2,0.9852064847946167,0.005430199414513481,0.42199999690055845,-8.42485752105713,0.09918554,5131.36669921875,-0.02107548713684082,0.0003,1660,2558.060791015625
-552.64287677,2,33400,334,97.26,16282,0.2,0.985059916973114,-0.0036229356974331493,0.3759999930858612,-8.4234130859375,0.10851296,4331.1185546875,0.015787839889526367,0.0003,1665,2160.599609375
-552.6366617500001,2,33500,335,97.26,16307,0.2,0.9852039813995361,-0.012926695396890864,0.3939999878406525,-8.42315444946289,0.044219732,4647.76484375,-0.0007791519165039062,0.0003,1670,2323.110107421875
-556.1496394500001,2,33600,336,97.87,16327,0.2,0.9852147102355957,-0.008456354901227314,0.4899999797344208,-8.423831176757812,0.07762966,4629.42587890625,0.009899258613586426,0.0003,1675,2310.897705078125
-556.1070146200001,2,33700,337,97.87,16344,0.2,0.9849351644515991,-0.012915580391927505,0.2819999933242798,-8.423323822021484,0.020380039,4430.3072265625,0.023909151554107666,0.0003,1680,2210.748291015625
-556.2738050500001,2,33800,338,97.87,16362,0.2,0.9845966100692749,-0.006359367929690052,0.27799999713897705,-8.421197128295898,0.024213938,4873.812109375,-0.019504904747009277,0.0003,1685,2432.59130859375
-555.98620929,2,33900,339,97.87,16382,0.2,0.9846886396408081,-0.0101189933342539,0.4819999814033508,-8.420145988464355,0.17070276,4627.57294921875,0.007447361946105957,0.0003,1690,2310.605224609375
-556.37546516,2,34000,340,97.87,16407,0.2,0.984759509563446,-0.021402305215451632,0.42199999690055845,-8.42083282470703,0.11645151,4670.083984375,-0.012392282485961914,0.0003,1695,2330.866943359375
-556.35456862,2,34100,341,97.87,16425,0.2,0.9849041700363159,-0.003355573967564851,0.48199998736381533,-8.421326828002929,0.085456535,4629.5939453125,0.006385862827301025,0.0003,1700,2310.59423828125
-556.44074662,2,34200,342,97.87,16447,0.2,0.9851025938987732,0.01656213980731991,0.5120000004768371,-8.422384643554688,0.115846105,4706.40576171875,-0.004900574684143066,0.0003,1705,2352.075927734375
-556.11793306,2,34300,343,97.87,16470,0.2,0.9851338863372803,0.007626138502746471,0.5299999952316284,-8.423421859741211,0.17043744,4701.66669921875,-0.010562658309936523,0.0003,1710,2348.151123046875
-556.3062776099999,2,34400,344,97.87,16493,0.2,0.9851879477500916,0.00962209016106499,0.3879999816417694,-8.423395156860352,0.026037518,4349.39814453125,0.019355058670043945,0.0003,1715,2172.63720703125
-555.75759456,2,34500,345,97.87,16510,0.2,0.9855853915214539,0.006979593462347111,0.4199999809265137,-8.424556350708007,0.042425275,4627.6982421875,0.02497154474258423,0.0003,1720,2309.80615234375
-555.4783938599999,2,34600,346,97.87,16541,0.2,0.9860195517539978,0.036270966764641345,0.5499999821186066,-8.427169799804688,0.33309317,4957.117578125,-0.021622300148010254,0.0003,1725,2472.94677734375
-555.60815598,2,34700,347,97.87,16584,0.2,0.9865266680717468,-0.011940373979450669,0.4319999933242798,-8.42988452911377,0.097991884,4347.72841796875,-0.013677120208740234,0.0003,1730,2166.107177734375
-555.45403492,2,34800,348,97.87,16626,0.2,0.9867427349090576,0.002449729382988153,0.571999990940094,-8.432468795776368,0.096511975,4383.9744140625,0.015710532665252686,0.0003,1735,2188.145263671875
-555.6251411199999,2,34900,349,97.87,16668,0.2,0.9866914749145508,0.0624761378763651,0.6019999742507934,-8.432925605773926,0.24685065,4451.46318359375,0.050453364849090576,0.0003,1740,2225.37353515625
-555.7550599199999,2,35000,350,97.87,16715,0.2,0.9867099523544312,0.012220474481000564,0.3919999897480011,-8.432779693603516,0.08871975,5156.90859375,-0.10331571102142334,0.0003,1745,2561.773193359375
-555.4657813299999,2,35100,351,97.87,16752,0.2,0.9866992235183716,0.002376242060563527,0.33999999016523363,-8.432882690429688,0.05607433,5220.95849609375,-0.1177217960357666,0.0003,1750,2575.351318359375
-555.0804790899999,2,35200,352,97.87,16799,0.2,0.986904501914978,-0.01210435765224247,0.25599999725818634,-8.433122062683106,0.029561108,4840.89677734375,-0.010964632034301758,0.0003,1755,2413.856689453125
-555.3810370000001,2,35300,353,97.87,16840,0.2,0.9871916174888611,-0.00855870076266001,0.23399998992681503,-8.434787178039551,0.03683283,4341.9552734375,0.022799909114837646,0.0003,1760,2166.08740234375
-555.15062768,2,35400,354,97.87,16886,0.2,0.9871820211410522,-0.006547889395551465,0.4979999899864197,-8.435897254943848,0.07508268,4840.76259765625,-0.017467617988586426,0.0003,1765,2417.2021484375
-554.9227242700001,2,35500,355,97.87,16942,0.2,0.9871954321861267,0.019299949001288043,0.5659999847412109,-8.435442924499512,0.20287582,4574.902734375,-0.02536141872406006,0.0003,1770,2282.469970703125
-554.9335277499999,2,35600,356,97.87,16987,0.2,0.9871419668197632,-0.0009419908019481227,0.3719999849796295,-8.43562068939209,0.052165832,4389.2666015625,0.006702303886413574,0.0003,1775,2187.01025390625
-554.33792645,2,35700,357,97.87,17030,0.2,0.9872201681137085,-0.012722136951924767,0.38399999141693114,-8.435272407531738,0.032555107,4545.94521484375,-0.019877076148986816,0.0003,1780,2270.842041015625
-554.4334732399999,2,35800,358,97.87,17077,0.2,0.987545907497406,-0.006676445438642986,0.3740000009536743,-8.43651294708252,0.034237154,4335.13505859375,-0.006729841232299805,0.0003,1785,2160.715576171875
-554.13130065,2,35900,359,97.87,17120,0.2,0.9879471659660339,-0.002913833740967675,0.5019999861717224,-8.438749504089355,0.06721568,4530.689453125,-0.014087677001953125,0.0003,1790,2262.201416015625
-553.94535058,2,36000,360,97.87,17158,0.2,0.9882335066795349,-0.0057909415889298545,0.4319999933242798,-8.440874481201172,0.1945531,4198.4291015625,-0.01791691780090332,0.0003,1795,2078.57568359375
-553.7207088700001,2,36100,361,97.87,17189,0.2,0.9882296323776245,-0.0032942389943855233,0.23999999165534974,-8.442037773132324,0.016777545,4223.65859375,0.01962578296661377,0.0003,1800,2102.791259765625
-553.94439118,2,36200,362,97.87,17216,0.2,0.9881870150566101,-0.007407508265168871,0.17799999564886093,-8.44177703857422,0.018552294,4347.78193359375,0.0029837489128112793,0.0003,1805,2166.869384765625
