time/total timesteps,train/n_updates,time/fps,time/episodes,rollout/ep_rew_mean,train/actor_loss,train/critic_loss,train/learning_rate,rollout/ep_len_mean,rollout/success rate,time/time_elapsed
1356213,1356100,67,514,-906.2831591999999,72.18556663513183,14.389259008802474,0.001,1298.16,1.0,20113
1357031,1356900,67,515,-903.6183354299999,72.3903672027588,6.407804108560085,0.001,1295.18,1.0,20125
1357757,1357600,67,516,-906.1537234499999,71.36626594543458,1.2963126849383115,0.001,1299.72,1.0,20135
1364389,1364200,67,517,-915.5473318199998,70.6637858581543,9.967915103919804,0.001,1350.34,1.0,20232
1364702,1364600,67,518,-911.82188695,71.77775756835938,4.346587527990341,0.001,1344.75,1.0,20238
1365283,1365100,67,519,-913.51099556,72.24096221923828,5.447677396796644,0.001,1338.58,1.0,20246
1370131,1370000,67,520,-930.0883852200001,70.87474342346191,1.3834497056528925,0.001,1382.76,1.0,20317
1372156,1372000,67,521,-932.6536688500001,68.35536727905273,3.7912884553149344,0.001,1383.6,1.0,20346
1372566,1372400,67,522,-931.86166351,67.8057950592041,3.9752213825285434,0.001,1382.02,1.0,20352
1373024,1372900,67,523,-928.4094612799998,69.70693435668946,8.290335532408207,0.001,1378.02,1.0,20359
1373595,1373400,67,524,-916.035803,68.63019676208496,5.860545841604472,0.001,1369.49,1.0,20368
1374987,1374800,67,525,-917.9293964399999,71.34373031616211,4.910306729972363,0.001,1376.9,1.0,20388
1375594,1375400,67,526,-904.03626649,70.31601089477539,11.755800602436066,0.001,1366.45,1.0,20397
1376567,1376400,67,527,-888.3511693400001,69.19226470947265,1.4628149146214127,0.001,1357.62,1.0,20411
1377482,1377300,67,528,-888.83227113,68.19763389587402,3.387347206771374,0.001,1357.99,1.0,20425
1378601,1378500,67,529,-872.0253945400001,71.45688941955567,5.27295441377908,0.001,1351.99,1.0,20441
1378827,1378700,67,530,-868.36198103,68.6831453704834,8.972626110464335,0.001,1346.43,1.0,20445
1380080,1379900,67,531,-869.1705782900001,67.65261253356934,6.923402235358953,0.001,1346.73,1.0,20462
1380379,1380200,67,532,-866.19655448,68.20466773986817,5.824203261584043,0.001,1341.23,1.0,20467
1381563,1381400,67,533,-875.06536282,67.31457160949707,6.915875091776252,0.001,1350.37,1.0,20484
1383870,1383700,67,534,-888.8419260499999,67.11224594116212,9.742526219673454,0.001,1355.11,1.0,20518
1384631,1384500,67,535,-886.5902919999997,68.41540763854981,2.529232945330441,0.001,1353.19,1.0,20529
1385599,1385400,67,536,-887.6325631999998,67.58336807250977,4.48998387273401,0.001,1354.27,1.0,20543
1387035,1386900,67,537,-895.24920761,68.27745780944824,8.05261725096032,0.001,1362.99,1.0,20564
1387996,1387800,67,538,-871.68403003,67.48018203735352,4.139200629945845,0.001,1350.52,1.0,20578
1388438,1388300,67,539,-868.33280129,67.58532096862793,4.879903087262064,0.001,1338.46,1.0,20584
1390033,1389900,67,540,-867.86835152,67.31738456726075,4.15193947583437,0.001,1336.99,1.0,20609
1391210,1391100,67,541,-870.6223698899998,66.91288436889648,4.057463173791766,0.001,1341.52,1.0,20626
1393032,1392900,67,542,-885.6217428499999,64.69490501403808,3.1081951705366375,0.001,1359.1,1.0,20653
1394057,1393900,67,543,-878.2522340899999,65.19731117248536,18.574601544290783,0.001,1354.04,1.0,20668
1394908,1394800,67,544,-875.01305774,64.9002936553955,6.684881746992469,0.001,1353.91,1.0,20681
1397219,1397100,67,545,-890.181568,67.74640106201171,5.922298864554614,0.001,1357.79,1.0,20714
1397803,1397700,67,546,-883.1419871700001,67.14298812866211,5.58548164319247,0.001,1348.42,1.0,20723
1398300,1398100,67,547,-881.0620987000001,67.42163459777832,1.8180124851688744,0.001,1344.4,1.0,20730
1399493,1399300,67,548,-861.97861134,66.60075721740722,11.083980626370758,0.001,1329.63,1.0,20748
1399855,1399700,67,549,-839.5640014300001,65.60139984130859,2.327175111658871,0.001,1312.65,1.0,20753
1400651,1400500,67,550,-829.7265131400002,64.92642646789551,8.91658193845302,0.001,1305.5,1.0,20765
1403180,1403000,67,551,-846.84555662,66.94732154846191,10.217536137104034,0.001,1316.81,1.0,20802
1403973,1403800,67,552,-848.85755863,65.56178436279296,7.814031735286116,0.001,1313.76,1.0,20814
1406054,1405900,67,553,-844.5308944499999,66.00164184570312,10.707475082445889,0.001,1317.21,1.0,20844
1406768,1406600,67,554,-844.57013851,67.86482139587402,3.5597876612469554,0.001,1314.3,1.0,20855
1407676,1407500,67,555,-844.0164496899998,70.2251294708252,6.824173138383776,0.001,1302.67,1.0,20868
1408627,1408500,67,556,-844.24700453,67.58884147644044,4.703131757304073,0.001,1297.5,1.0,20882
1409889,1409700,67,557,-850.8159889899999,67.16720420837402,1.5223238528706133,0.001,1301.69,1.0,20901
1410573,1410400,67,558,-833.50734836,67.75306503295899,3.9298173666372893,0.001,1287.37,1.0,20911
1410785,1410600,67,559,-826.7307982699999,67.34581100463868,8.094702863283455,0.001,1277.3,1.0,20914
1412987,1412800,67,560,-852.48926485,67.99385368347168,5.763776526674628,0.001,1291.48,1.0,20946
1413665,1413500,67,561,-851.2420848400001,66.5023713684082,0.5257494483888149,0.001,1293.11,1.0,20956
1415160,1415000,67,562,-847.2085801199999,66.30039710998535,3.3916391944140196,0.001,1293.36,1.0,20978
1415698,1415500,67,563,-848.0900674999998,70.4951271057129,6.8888420039042835,0.001,1294.74,1.0,20986
1417393,1417200,67,564,-844.0171585800001,68.1036752319336,4.455415473654866,0.001,1295.03,1.0,21011
1418082,1417900,67,565,-846.2330456700001,65.26851379394532,2.592849389836192,0.001,1298.58,1.0,21021
1419131,1419000,67,566,-850.4946006499999,67.45969230651855,11.06076243199408,0.001,1302.26,1.0,21037
1420865,1420700,67,567,-855.1728818500001,65.73991645812988,7.476766240745783,0.001,1304.13,1.0,21062
1420971,1420800,67,568,-848.58163543,66.35874145507813,3.740025854744017,0.001,1295.07,1.0,21064
1422968,1422800,67,569,-839.9971041400001,68.4155484008789,1.308991451561451,0.001,1273.35,1.0,21093
1425088,1424900,67,570,-844.3332001900001,67.59626998901368,0.5106732481904328,0.001,1284.81,1.0,21124
1426574,1426400,67,571,-844.1457155100001,66.03484184265136,7.2643837101757525,0.001,1287.26,1.0,21145
1427930,1427800,67,572,-843.8713661300001,66.32022239685058,2.6150478482991457,0.001,1291.3,1.0,21166
1429222,1429100,67,573,-822.2277620600003,67.75321212768554,7.716345313955099,0.001,1275.67,1.0,21185
1430567,1430400,67,574,-791.2024338000001,66.46641784667969,3.0470398427918552,0.001,1264.36,1.0,21204
1432140,1432000,67,575,-796.9376160900001,64.75657318115235,1.964401498697698,0.001,1267.23,1.0,21227
1433575,1433400,67,576,-797.2432518700002,65.83157501220703,4.569568838067353,0.001,1270.07,1.0,21248
1434650,1434500,67,577,-798.29833895,65.34913032531739,4.096715940535068,0.001,1274.07,1.0,21264
1435919,1435800,67,578,-799.86377502,66.23737174987792,0.18086328499019147,0.001,1277.7,1.0,21282
1437906,1437800,67,579,-817.3238898199999,64.71834663391114,5.313561718426644,0.001,1295.37,1.0,21312
1439619,1439500,67,580,-824.14406271,65.72848190307617,1.8602745134010912,0.001,1308.27,1.0,21336
1440918,1440800,67,581,-808.3338193199999,67.91199462890626,2.106576950736344,0.001,1291.66,1.0,21356
1444283,1444100,67,582,-802.0017307500001,68.32280136108399,2.773187661021948,0.001,1287.73,1.0,21404
1445826,1445700,67,583,-808.31098646,66.6583211517334,7.60130554869771,0.001,1298.93,1.0,21427
1447381,1447200,67,584,-798.3593938700001,65.71927864074706,3.958643354177475,0.001,1295.15,1.0,21450
1449987,1449800,67,585,-817.5501123999998,65.46009910583496,9.091257660277188,0.001,1301.53,1.0,21488
1450625,1450500,67,586,-812.9827858999998,68.18701118469238,2.6358297950588168,0.001,1293.12,1.0,21498
1450978,1450800,67,587,-791.2774882199999,66.12740943908692,0.5681378055736422,0.001,1278.02,1.0,21503
1451873,1451700,67,588,-793.61857343,66.40151466369629,7.382146553061903,0.001,1284.04,1.0,21516
1452227,1452100,67,589,-790.2846948800001,66.76394638061524,10.852175454944373,0.001,1270.82,1.0,21521
1453431,1453300,67,590,-792.82581893,66.12581886291504,8.065476106181741,0.001,1267.09,1.0,21538
1459922,1459800,67,591,-806.12028303,67.53827995300293,1.3468941082060337,0.001,1312.49,1.0,21633
1462161,1462000,67,592,-826.97490393,64.93756416320801,6.306978931557387,0.001,1325.6,1.0,21666
1463784,1463600,67,593,-843.2572755599999,65.06513763427735,12.575397200006991,0.001,1329.45,1.0,21691
1464335,1464200,67,594,-842.6483210299999,67.65493354797363,2.0769383466802536,0.001,1329.11,1.0,21699
1466022,1465900,67,595,-837.2158526600001,65.58247146606445,1.1362360627949237,0.001,1328.96,1.0,21723
1467595,1467400,67,596,-849.45410642,67.60881355285645,3.052683135010302,0.001,1340.32,1.0,21747
1469165,1469000,67,597,-861.1726587400001,65.56869583129883,0.6998094526678323,0.001,1352.51,1.0,21770
1470094,1469900,67,598,-858.80586183,66.5578849029541,13.184824427478015,0.001,1351.17,1.0,21784
1470344,1470200,67,599,-855.0758530200001,66.32958282470703,3.8256947097927334,0.001,1331.36,1.0,21788
1471537,1471400,67,600,-862.0168405700001,65.6222280883789,3.7950914677232506,0.001,1337.64,1.0,21805
1472594,1472400,67,601,-844.1004892300001,66.49475952148437,3.889691157117486,0.001,1328.27,1.0,21821
1474367,1474200,67,602,-858.13391416,63.942381362915036,2.710399286616594,0.001,1335.47,1.0,21847
1474601,1474500,67,603,-839.1384915600001,66.34464263916016,1.3486497050523758,0.001,1320.29,1.0,21850
1475704,1475600,67,604,-845.1103809700002,64.91697311401367,8.523074684552848,0.001,1326.03,1.0,21866
1476558,1476400,67,605,-844.6740289000002,65.39795509338379,2.8081403759121897,0.001,1324.51,1.0,21879
1478412,1478300,67,606,-855.39025505,65.81079483032227,7.6065516993403435,0.001,1330.43,1.0,21906
1478784,1478600,67,607,-845.3089506400001,67.63643844604492,4.0383575286716225,0.001,1321.32,1.0,21911
1479807,1479700,67,608,-824.7102780299999,67.09700241088868,4.069833439551294,0.001,1310.89,1.0,21927
1481544,1481400,67,609,-821.00982391,66.00668266296387,4.4212906218133865,0.001,1310.56,1.0,21952
1482108,1482000,67,610,-821.0811848699999,65.66957138061524,3.020520474910736,0.001,1311.56,1.0,21961
1482799,1482600,67,611,-797.4690272099998,67.61108856201172,6.472838194742799,0.001,1297.9,1.0,21971
1484301,1484200,67,612,-805.18287885,66.6060181427002,12.131932857185602,0.001,1296.79,1.0,21995
1485552,1485400,67,613,-811.9207747099999,66.90092544555664,6.556361004039645,0.001,1302.51,1.0,22012
1486797,1486600,67,614,-814.7199835000001,69.07772445678711,6.896889289580286,0.001,1305.84,1.0,22030
1488908,1488800,67,615,-835.1815544300001,68.78752082824707,74.8192071274668,0.001,1318.77,1.0,22062
1489703,1489600,67,616,-833.2036152,67.1479451751709,5.772673076502979,0.001,1319.46,1.0,22074
1491395,1491200,67,617,-830.4296712600001,66.2689218902588,5.145707117877901,0.001,1270.06,1.0,22098
1492618,1492500,67,618,-836.3103801499998,67.57429824829102,8.922496538721026,0.001,1279.16,1.0,22116
1494456,1494300,67,619,-850.4365007199999,66.87356811523438,4.042128724120557,0.001,1291.73,1.0,22144
1496324,1496200,67,620,-838.7539019399999,64.4662525177002,2.188936577178538,0.001,1261.93,1.0,22171
1497239,1497100,67,621,-814.11411087,67.42799133300781,2.143054024875164,0.001,1250.83,1.0,22185
1499207,1499100,67,622,-824.71594187,67.42478187561035,2.5216450848057868,0.001,1266.41,1.0,22213
1500790,1500600,67,623,-835.44360081,66.05537811279297,2.875425417162478,0.001,1277.66,1.0,22236
1502508,1502400,67,624,-849.9659865300001,69.15084877014161,7.564137747064233,0.001,1289.13,1.0,22262
1503220,1503100,67,625,-847.1285927100001,66.95911743164062,4.606246445141733,0.001,1282.33,1.0,22272
1504858,1504700,67,626,-856.1867110400001,69.0904298400879,2.6597680509090424,0.001,1292.64,1.0,22296
1506620,1506500,67,627,-854.4195129100001,67.6641049194336,0.5767133907973766,0.001,1300.53,1.0,22323
1508594,1508400,67,628,-856.1940513899999,67.62472145080567,12.18263686079532,0.001,1311.12,1.0,22352
1509694,1509500,67,629,-861.6680281900001,65.48626319885254,2.207079813070595,0.001,1310.93,1.0,22369
1510869,1510700,67,630,-867.5280543200001,66.82535942077637,9.269637385979294,0.001,1320.42,1.0,22387
1511765,1511600,67,631,-861.2858281000002,67.01064323425292,8.177211671210825,0.001,1316.85,1.0,22401
1513571,1513400,67,632,-878.85294977,69.92721916198731,6.8414301666244866,0.001,1331.92,1.0,22428
1514657,1514500,67,633,-875.1584269,67.67020385742188,8.581871595308185,0.001,1330.94,1.0,22445
1516431,1516300,67,634,-859.8790930400002,66.12683647155762,4.718623869791627,0.001,1325.61,1.0,22472
1516947,1516800,67,635,-857.12949943,65.68221305847167,7.313810700178147,0.001,1323.16,1.0,22480
1518279,1518100,67,636,-857.01422553,66.23417213439942,14.499688059426845,0.001,1326.8,1.0,22500
1519009,1518900,67,637,-850.01401433,70.17234085083008,6.54569682084024,0.001,1319.74,1.0,22511
1520272,1520100,67,638,-853.74775283,67.67257835388183,6.904787164144218,0.001,1322.76,1.0,22530
1521551,1521400,67,639,-855.56176084,68.50191673278809,8.58648118879646,0.001,1331.13,1.0,22550
1523055,1522900,67,640,-850.7601097,67.3035327911377,7.940994602181018,0.001,1330.22,1.0,22573
1523678,1523500,67,641,-846.5099244300003,67.57050819396973,6.021088496409357,0.001,1324.68,1.0,22582
1524764,1524600,67,642,-837.5218989399999,68.80103500366211,7.840977193191647,0.001,1317.32,1.0,22599
1526455,1526300,67,643,-838.78963476,68.3964630126953,10.818177525028586,0.001,1323.98,1.0,22625
1527613,1527500,67,644,-845.2402744799999,67.43776588439941,0.39667286347597835,0.001,1327.05,1.0,22643
1530399,1530200,67,645,-830.9757577899999,69.25917930603028,8.609010259993374,0.001,1331.8,1.0,22685
1531143,1531000,67,646,-830.2128520499999,66.0576594543457,3.486080909892917,0.001,1333.4,1.0,22696
1533061,1532900,67,647,-843.75738554,66.90251602172852,6.9133126164972785,0.001,1347.61,1.0,22725
1533973,1533800,67,648,-842.2166539299999,67.36665580749512,7.221043333932758,0.001,1344.8,1.0,22739
1535118,1535000,67,649,-850.2006991999998,66.18029899597168,1.1492304698377849,0.001,1352.63,1.0,22757
1535623,1535500,67,650,-849.47667692,66.41245460510254,7.9520042149350045,0.001,1349.72,1.0,22764
1537736,1537600,67,651,-843.7240370899999,66.52624374389649,1.4865866253897548,0.001,1345.56,1.0,22796
1540080,1539900,67,652,-871.5718873299999,66.74938499450684,24.178831757754086,0.001,1361.07,1.0,22832
1540400,1540200,67,653,-860.3692233500001,65.05144088745118,3.1469925418123603,0.001,1343.46,1.0,22836
1542099,1541900,67,654,-859.9319652099999,65.43303359985352,6.159083242155612,0.001,1353.31,1.0,22862
1542703,1542600,67,655,-857.1213037100001,66.94592376708984,10.096919671148061,0.001,1350.27,1.0,22872
1543643,1543500,67,656,-853.6125517799999,67.52011779785157,1.5882004272006451,0.001,1350.16,1.0,22886
1544801,1544700,67,657,-852.0144934599999,66.31048614501952,0.5754271547123789,0.001,1349.12,1.0,22904
1546570,1546400,67,658,-864.4849392099999,65.73427848815918,3.7112931813299657,0.001,1359.97,1.0,22930
1547575,1547400,67,659,-868.1294458,64.61065895080566,9.29476724345237,0.001,1367.9,1.0,22945
1549417,1549300,67,660,-851.9437278299998,65.94951881408691,7.588150861002505,0.001,1364.3,1.0,22973
1551779,1551600,67,661,-882.5993956499999,64.1192758178711,1.6069749221950769,0.001,1381.14,1.0,23009
1552376,1552200,67,662,-877.03955559,66.88834907531738,4.365493116676808,0.001,1372.16,1.0,23018
1553143,1553000,67,663,-878.7248548899998,67.89063667297363,1.897086267210543,0.001,1374.45,1.0,23030
1554150,1554000,67,664,-877.74220336,66.5794873046875,11.776608595363795,0.001,1367.57,1.0,23045
1555390,1555200,67,665,-881.6648353700001,64.10913322448731,2.7527109364420177,0.001,1373.08,1.0,23064
1556241,1556100,67,666,-878.9757948,65.74971252441406,1.8905001028813422,0.001,1371.1,1.0,23077
1557340,1557200,67,667,-867.7520742300002,65.71556526184082,7.168796766214073,0.001,1364.75,1.0,23094
1558550,1558400,67,668,-874.3555545900001,67.24048904418946,10.211417738348246,0.001,1375.79,1.0,23112
1559453,1559300,67,669,-867.3049414600002,65.4377954864502,5.634216452427208,0.001,1364.85,1.0,23126
1560101,1560000,67,670,-859.5939852700003,68.17507934570312,6.652091148085892,0.001,1350.13,1.0,23136
1561790,1561600,67,671,-861.7414787900002,67.22081550598145,8.121163955144585,0.001,1352.16,1.0,23161
1563943,1563800,67,672,-882.7713731200002,65.93658424377442,17.05024825401604,0.001,1360.13,1.0,23194
1565303,1565200,67,673,-888.5119754399999,64.44121124267578,11.711997110918164,0.001,1360.81,1.0,23215
1565846,1565700,67,674,-885.68665933,66.36378349304199,2.634535606112331,0.001,1352.79,1.0,23223
1566630,1566500,67,675,-879.6853052299998,65.54249870300293,8.448314354419708,0.001,1344.9,1.0,23235
1566737,1566600,67,676,-870.98092674,64.69174858093261,1.8570085525512696,0.001,1331.62,1.0,23237
1569026,1568900,67,677,-891.3108571799999,64.33923484802246,7.028767518177628,0.001,1343.76,1.0,23271
1569877,1569700,67,678,-889.0633763699999,65.444951171875,13.496788825765252,0.001,1339.58,1.0,23284
1570980,1570800,67,679,-879.1653594200001,66.91637718200684,4.614561867266893,0.001,1330.74,1.0,23301
1571470,1571300,67,680,-872.8107557299998,63.365141220092774,3.5515355269424616,0.001,1318.51,1.0,23308
1572238,1572100,67,681,-866.3403286199999,67.99207550048828,2.7665228552743795,0.001,1313.2,1.0,23320
1573525,1573400,67,682,-867.5632940599999,66.30266006469726,12.146739314757287,0.001,1292.42,1.0,23339
1574479,1574300,67,683,-864.1989125999997,66.99776641845703,0.84849226038903,0.001,1286.53,1.0,23353
1576146,1576000,67,684,-862.9259840399999,64.5302059173584,7.8831474958360195,0.001,1287.65,1.0,23379
1577041,1576900,67,685,-830.6600088799999,64.90272323608399,2.8322023815102875,0.001,1270.54,1.0,23393
1578700,1578500,67,686,-841.6809512199999,65.49390075683594,3.9172976713813843,0.001,1280.75,1.0,23417
1579228,1579100,67,687,-843.2383839299999,66.70144577026367,11.323115275800228,0.001,1282.5,1.0,23426
1579602,1579500,67,688,-841.32802716,63.04592254638672,6.053284672051668,0.001,1277.29,1.0,23432
1580337,1580200,67,689,-842.7687157700003,66.08930618286132,1.2859302145428955,0.001,1281.1,1.0,23443
1580587,1580400,67,690,-835.4833846200003,65.24858192443848,3.0936617649160327,0.001,1271.56,1.0,23447
1581160,1581000,67,691,-800.2558701200002,66.32825065612793,15.634631842914969,0.001,1212.38,1.0,23455
1582608,1582500,67,692,-787.05027586,65.11342430114746,3.8791103330254555,0.001,1204.47,1.0,23477
1584328,1584200,67,693,-784.9925179100002,64.52342109680175,6.09048387657851,0.001,1205.44,1.0,23503
1586261,1586100,67,694,-803.5231774700001,65.04864730834962,83.58878894515335,0.001,1219.26,1.0,23532
1587368,1587200,67,695,-799.4163750600002,67.08961669921875,4.506722591631115,0.001,1213.46,1.0,23549
1588068,1587900,67,696,-788.80924709,65.88952079772949,11.44079004328698,0.001,1204.73,1.0,23559
1588688,1588500,67,697,-779.1207865600002,65.6224732208252,9.82249029058963,0.001,1195.23,1.0,23569
1589279,1589100,67,698,-777.0209503,66.5082251739502,3.1645388685911895,0.001,1191.85,1.0,23578
1590199,1590000,67,699,-781.9164089300002,67.33114082336425,4.28056345064193,0.001,1198.55,1.0,23592
1592689,1592500,67,700,-795.3989164900001,67.88218505859375,5.709777609892189,0.001,1211.52,1.0,23629
1593996,1593800,67,701,-795.9730561100001,67.5450196838379,2.6219109943509102,0.001,1214.02,1.0,23649
1594547,1594400,67,702,-778.1813712300001,68.11273887634277,5.266190233137459,0.001,1201.8,1.0,23657
1595183,1595000,67,703,-778.9322249700001,67.08042320251465,7.495584772080183,0.001,1205.82,1.0,23666
1596759,1596600,67,704,-778.9250122700001,65.65628364562988,11.008859670758248,0.001,1210.55,1.0,23690
1597571,1597400,67,705,-778.2608545000002,66.18436058044433,2.4328853782266378,0.001,1210.13,1.0,23702
1598308,1598200,67,706,-761.9855723000001,64.64285102844238,4.4724481719732285,0.001,1198.96,1.0,23713
1598786,1598600,67,707,-762.41291765,66.15262100219726,2.879995341897011,0.001,1200.02,1.0,23719
1599272,1599100,67,708,-757.86619973,65.03301727294922,9.035827791541815,0.001,1194.65,1.0,23727
1600324,1600200,67,709,-747.7641318799999,67.23108528137207,5.068656142987311,0.001,1187.8,1.0,23742
1602178,1602000,67,710,-762.9858426400001,65.89217102050782,13.18799295708537,0.001,1200.7,1.0,23770
1603066,1602900,67,711,-764.8551546800002,66.27277709960937,8.416589273065329,0.001,1202.67,1.0,23783
1604650,1604500,67,712,-765.1367090900001,65.54690818786621,5.144543264769018,0.001,1203.49,1.0,23806
1604944,1604800,67,713,-757.6992871799999,64.45939270019531,66.00320749711246,0.001,1193.92,1.0,23811
1605767,1605600,67,714,-752.7505945500001,66.57586807250976,9.59713214289397,0.001,1189.7,1.0,23823
1608803,1608700,67,715,-751.5814993900001,67.76891845703125,3.946051076836884,0.001,1198.95,1.0,23868
1609777,1609600,67,716,-755.7305156200001,65.98160469055176,8.32946331191808,0.001,1200.74,1.0,23882
1610731,1610600,67,717,-743.7510000199999,65.57688232421874,4.726167132779956,0.001,1193.36,1.0,23896
1611626,1611500,67,718,-741.8945073900001,65.25616775512695,8.556670962572097,0.001,1190.08,1.0,23909
1612491,1612300,67,719,-730.6900458700001,66.84203895568848,5.482262140586972,0.001,1180.35,1.0,23922
1613550,1613400,67,720,-729.2640369200001,63.68370979309082,3.290404801890254,0.001,1172.26,1.0,23937
1615801,1615700,67,721,-757.4600174400001,64.17391975402832,7.323982369601726,0.001,1185.62,1.0,23970
1616303,1616200,67,722,-747.2213339300001,65.47516281127929,5.364055618327111,0.001,1170.96,1.0,23978
1617929,1617800,67,723,-749.17117455,65.18769737243652,10.89418139550835,0.001,1171.39,1.0,24002
1618687,1618500,67,724,-738.0479299100001,67.41468544006348,9.610991398096084,0.001,1161.79,1.0,24013
1619210,1619100,67,725,-737.66211778,65.80180854797364,3.468354338631034,0.001,1159.9,1.0,24022
1620358,1620200,67,726,-731.9602123299999,66.09418380737304,5.973449808806181,0.001,1155.0,1.0,24038
1620993,1620800,67,727,-730.2452125599999,66.91334815979003,3.333149244822562,0.001,1143.73,1.0,24048
1621707,1621600,67,728,-726.36940191,66.80886772155762,3.3218132274597885,0.001,1131.13,1.0,24059
1622464,1622300,67,729,-723.91179178,65.66830963134765,11.59911938596517,0.001,1127.7,1.0,24071
1624380,1624200,67,730,-737.71931127,65.39555282592774,5.636823386866599,0.001,1135.11,1.0,24098
1625641,1625500,67,731,-744.7587081500001,63.404453125,8.363354036808014,0.001,1138.76,1.0,24118
1626766,1626600,67,732,-731.3967792000002,65.76226898193359,4.98521724935621,0.001,1131.95,1.0,24134
1627956,1627800,67,733,-733.0663243,62.34911064147949,0.8752824532799423,0.001,1132.99,1.0,24151
1628088,1627900,67,734,-716.9610137000001,61.812096786499026,0.1693718525208533,0.001,1116.57,1.0,24153
1628822,1628700,67,735,-719.46800466,61.51935317993164,7.738825879879296,0.001,1118.75,1.0,24164
1629668,1629500,67,736,-718.4302979799999,62.427314071655275,5.969996280297637,0.001,1113.89,1.0,24177
1630631,1630500,67,737,-721.4672147699999,61.8512264251709,11.02980310773477,0.001,1116.22,1.0,24191
1631759,1631600,67,738,-721.5737749300001,60.00236015319824,3.9736812172085045,0.001,1114.87,1.0,24208
1632708,1632600,67,739,-722.21872391,60.302715377807615,6.20407743755728,0.001,1111.57,1.0,24222
1633552,1633400,67,740,-714.5651721099998,60.35795837402344,8.84544554574415,0.001,1104.97,1.0,24234
1634435,1634300,67,741,-717.42435137,57.990848007202146,1.4964448315277696,0.001,1107.57,1.0,24247
1635828,1635700,67,742,-724.0641045799998,59.97267295837403,13.390108960103243,0.001,1110.64,1.0,24268
1637156,1637000,67,743,-729.4582333999999,58.96065887451172,2.9559353843331335,0.001,1107.01,1.0,24287
1637514,1637400,67,744,-722.3357559699999,57.33696411132812,12.348008801601827,0.001,1099.01,1.0,24293
1638153,1638000,67,745,-714.43736154,58.19140159606933,0.7405080670677125,0.001,1077.54,1.0,24302
1640154,1640000,67,746,-733.93706005,59.31177459716797,5.751448315624148,0.001,1090.11,1.0,24332
1640351,1640200,67,747,-719.1026191500001,59.16107536315918,7.369385153576732,0.001,1072.9,1.0,24335
1641019,1640900,67,748,-716.2386443600002,57.58957992553711,4.642792417779565,0.001,1070.46,1.0,24344
1642158,1642000,67,749,-714.2149194600001,58.86912490844727,3.3034340760298075,0.001,1070.4,1.0,24361
1643051,1642900,67,750,-717.4214316500002,58.20026908874512,1.1470235777273774,0.001,1074.28,1.0,24374
1643275,1643100,67,751,-696.0169812,57.58481628417969,5.995519193373621,0.001,1055.39,1.0,24378
1644149,1644000,67,752,-669.12174825,58.98403907775879,2.3019464191794397,0.001,1040.69,1.0,24391
1645359,1645200,67,753,-676.2768390100001,58.36859634399414,3.8314135438762604,0.001,1049.59,1.0,24409
1647128,1647000,67,754,-691.8389220200002,58.845017166137694,4.9062064349092545,0.001,1050.29,1.0,24435
1648701,1648600,67,755,-704.6073635800001,59.49531814575195,9.435551832951605,0.001,1059.98,1.0,24458
1649642,1649500,67,756,-705.2131158899999,58.84187965393066,9.674502697680145,0.001,1059.99,1.0,24471
1651196,1651000,67,757,-708.5392443899999,58.514848403930664,7.995993123874069,0.001,1063.95,1.0,24495
1651858,1651700,67,758,-695.4649483399999,59.38601486206055,18.040169774740935,0.001,1052.88,1.0,24504
1654991,1654800,67,759,-728.43418572,58.43831764221191,1.36609141362831,0.001,1074.16,1.0,24550
1657051,1656900,67,760,-736.4729500400001,58.20538688659668,7.1751361833326515,0.001,1076.34,1.0,24580
1658998,1658800,67,761,-722.6082810700001,60.145763092041015,6.182926230356097,0.001,1072.19,1.0,24608
1660612,1660500,67,762,-734.5951050500001,56.753974761962894,17.16782363379374,0.001,1082.36,1.0,24633
1661281,1661100,67,763,-733.7277781800002,59.641592788696286,7.442152040489018,0.001,1081.38,1.0,24642
1662549,1662400,67,764,-736.7259109300003,57.98771209716797,9.190315719917416,0.001,1083.99,1.0,24661
1664362,1664200,67,765,-745.4888244800002,58.3523567199707,1.1681211361847819,0.001,1089.72,1.0,24687
1665871,1665700,67,766,-752.1406669800001,59.32872169494629,3.1340242475271225,0.001,1096.3,1.0,24709
1668022,1667900,67,767,-765.01791016,58.43748710632324,2.203773847613484,0.001,1106.82,1.0,24741
1669788,1669600,67,768,-775.98282692,58.782101440429685,1.9876102358289063,0.001,1112.38,1.0,24767
1671278,1671100,67,769,-786.3287495100001,57.07842887878418,6.332875728607178,0.001,1118.25,1.0,24788
1672310,1672200,67,770,-790.33993474,58.320009307861326,3.821970401313156,0.001,1122.09,1.0,24804
1672541,1672400,67,771,-779.5928961799999,59.97586624145508,9.177273215223103,0.001,1107.51,1.0,24807
1673568,1673400,67,772,-761.86391985,58.331138610839844,2.443140129689127,0.001,1096.25,1.0,24822
1674801,1674700,67,773,-760.0608141099999,58.76452445983887,6.126467892769724,0.001,1094.98,1.0,24841
1675246,1675100,67,774,-759.82920797,58.425880966186526,9.044620051160456,0.001,1094.0,1.0,24847
1675856,1675700,67,775,-758.6717047899999,57.4227685546875,2.6257657279260456,0.001,1092.26,1.0,24856
1677872,1677700,67,776,-780.2764082399999,58.57161773681641,7.86747688524425,0.001,1111.35,1.0,24886
1678889,1678700,67,777,-762.3802732699999,58.75149787902832,4.048175092414022,0.001,1098.63,1.0,24901
