rollout/ep_len_mean,time/iterations,time/total_timesteps,time/time_elapsed,time/fps,rollout/ep_rew_mean,train/loss,train/policy_gradient_loss,train/n_updates,train/approx_kl,train/entropy_loss,train/learning_rate,train/value_loss,train/explained_variance,train/std,train/clip_range,train/clip_fraction
99.07,513,151300,16186,9,-560.4789974800001,2381.681640625,-0.01279081196480547,7555,0.10432577,-8.096177864074708,0.0003,4777.62431640625,-0.0038460493087768555,0.9329619407653809,0.2,0.45399998426437377
99.07,514,151400,16220,9,-560.59008296,2455.15869140625,-0.022907299205689922,7560,0.1260024,-8.09672145843506,0.0003,4970.64208984375,0.14753764867782593,0.9329429864883423,0.2,0.4019999891519547
99.07,515,151500,16251,9,-560.71335848,2670.6005859375,-0.018456041961917434,7565,0.07685696,-8.096299171447754,0.0003,5355.46728515625,-0.09428799152374268,0.9328376650810242,0.2,0.42199998497962954
99.07,516,151600,16285,9,-560.92885235,2579.2646484375,-0.0036311741765530313,7570,0.06569002,-8.095487785339355,0.0003,5199.92978515625,0.0023908019065856934,0.9327003359794617,0.2,0.34799998849630354
99.07,517,151700,16313,9,-560.94305698,2613.410888671875,-0.004226537820068188,7575,0.022969117,-8.094885063171386,0.0003,5254.30302734375,-0.23368752002716064,0.932713508605957,0.2,0.20399999544024466
99.07,518,151800,16339,9,-561.17065794,2275.5,-0.01626665665244218,7580,0.0723456,-8.095161056518554,0.0003,4576.38193359375,0.1677975058555603,0.9327607154846191,0.2,0.313999992236495
99.07,519,151900,16366,9,-561.25570236,2598.93798828125,-0.011715402774279937,7585,0.1595493,-8.095088386535645,0.0003,5210.7462890625,-0.10429036617279053,0.9326390027999878,0.2,0.5039999842643738
99.07,520,152000,16394,9,-560.73446776,2273.12890625,-0.00705799349307199,7590,0.10737402,-8.094207763671875,0.0003,4606.580078125,0.05048084259033203,0.932567298412323,0.2,0.4239999890327454
99.07,521,152100,16428,9,-560.6402776,2539.17431640625,0.0005524905922356993,7595,0.06190816,-8.09406909942627,0.0003,5115.18876953125,0.05386185646057129,0.9325870871543884,0.2,0.36199999451637266
98.65,522,152200,16471,9,-557.86818043,2787.421142578125,-0.010375731982639991,7600,0.069043644,-8.093945121765136,0.0003,5620.0759765625,-0.16918563842773438,0.9324919581413269,0.2,0.3039999920874834
98.65,523,152300,16510,9,-557.92911312,4017.3095703125,-0.01936489421132137,7605,0.052948814,-8.093168640136719,0.0003,8245.70732421875,0.01686716079711914,0.9323655366897583,0.2,0.26199999637901783
98.65,524,152400,16547,9,-557.74927809,2521.602783203125,-0.010146049632749055,7610,0.54772216,-8.09224624633789,0.0003,5043.893359375,-0.024174213409423828,0.932184100151062,0.2,0.621999990940094
98.65,525,152500,16581,9,-557.74120481,2323.16015625,0.009787781074919621,7615,0.0146468235,-8.091242408752441,0.0003,4662.32177734375,0.03770637512207031,0.9321258068084717,0.2,0.3719999849796295
98.65,526,152600,16619,9,-557.8718513,2278.847412109375,0.027130818337354867,7620,0.505588,-8.091642379760742,0.0003,4572.33623046875,-0.0015435218811035156,0.9323596954345703,0.2,0.5979999899864197
98.65,527,152700,16659,9,-557.77513465,2623.869140625,0.003857837349642068,7625,0.03438104,-8.093725395202636,0.0003,5264.05693359375,-0.018231749534606934,0.9327644109725952,0.2,0.42799999117851256
98.65,528,152800,16693,9,-557.7515945,2405.480712890625,0.016216317415091906,7630,0.13472687,-8.097646713256836,0.0003,4819.29833984375,0.010291576385498047,0.933769702911377,0.2,0.5239999771118165
98.65,529,152900,16732,9,-557.4931281300001,2347.492431640625,0.01417684075604484,7635,0.07583479,-8.104416465759277,0.0003,4704.0986328125,0.007177233695983887,0.9347487688064575,0.2,0.34999998807907107
98.65,530,153000,16768,9,-557.38083943,2489.163818359375,0.0129877477642367,7640,0.039642546,-8.109702682495117,0.0003,4990.34072265625,0.0016249418258666992,0.935368537902832,0.2,0.3619999885559082
99.57,531,153100,16801,9,-562.59422595,2594.465576171875,0.10490572488306497,7645,0.07759098,-8.112945175170898,0.0003,5194.5701171875,-0.02055823802947998,0.935816764831543,0.2,0.5919999837875366
99.57,532,153200,16835,9,-562.81891794,2561.045166015625,0.09301093566464261,7650,0.62296396,-8.115225410461425,0.0003,5128.9912109375,-0.0027927160263061523,0.9358226656913757,0.2,0.6479999899864197
99.57,533,153300,16878,9,-562.61077274,2332.830078125,0.01768097832064086,7655,0.065090775,-8.113443756103516,0.0003,4678.2611328125,0.030991852283477783,0.9353129267692566,0.2,0.5379999876022339
99.57,534,153400,16925,9,-562.5794674900001,2361.258056640625,0.020523117997072404,7660,0.26484954,-8.110580444335938,0.0003,4748.85712890625,-0.03227853775024414,0.935058057308197,0.2,0.5539999842643738
99.57,535,153500,16963,9,-562.3303732600001,2395.489013671875,0.012615285642823437,7665,0.14846699,-8.109236335754394,0.0003,4818.5765625,-0.006892561912536621,0.934764564037323,0.2,0.5539999842643738
99.57,536,153600,16998,9,-562.08723906,2531.166259765625,0.005709185568412068,7670,0.034806002,-8.106546592712402,0.0003,5090.41064453125,0.0015397071838378906,0.9341522455215454,0.2,0.3799999952316284
99.57,537,153700,17027,9,-562.3400018000001,2518.154052734375,0.011052010893763509,7675,0.105359964,-8.102363777160644,0.0003,5032.0365234375,0.0012909770011901855,0.9335215091705322,0.2,0.5039999961853028
99.57,538,153800,17061,9,-562.0224211300001,2545.836669921875,-0.0001681580990407383,7680,0.034245983,-8.098743057250976,0.0003,5109.28828125,0.0019336938858032227,0.9330490827560425,0.2,0.32399998903274535
99.57,539,153900,17095,9,-562.12379276,2271.5703125,0.003574575912352884,7685,0.0835415,-8.097383880615235,0.0003,4562.45244140625,-0.0002193450927734375,0.9334043264389038,0.2,0.5100000023841857
99.57,540,154000,17132,8,-562.3134204400001,2482.468505859375,0.007197883441403974,7690,0.07835947,-8.100921058654786,0.0003,4973.23388671875,0.017358779907226562,0.9340574741363525,0.2,0.47799997329711913
99.57,541,154100,17170,8,-562.62100458,2585.13134765625,0.027593544617411682,7695,0.036498755,-8.104255485534669,0.0003,5176.00810546875,0.0003985762596130371,0.9343172311782837,0.2,0.4839999914169312
99.57,542,154200,17203,8,-562.41994726,2749.729736328125,0.05218570074357558,7700,0.24657312,-8.104956817626952,0.0003,5513.81318359375,-0.02553403377532959,0.9342870712280273,0.2,0.627999997138977
98.77,543,154300,17242,8,-557.7968457600001,2475.914306640625,0.02604176634549731,7705,0.0456097,-8.103760528564454,0.0003,4953.6287109375,0.014725983142852783,0.9337748885154724,0.2,0.4739999890327454
98.77,544,154400,17273,8,-557.7968624599999,2673.440673828125,0.06304542976631637,7710,0.1047522,-8.099993133544922,0.0003,5426.1150390625,-0.07060956954956055,0.9332985281944275,0.2,0.5259999871253968
98.77,545,154500,17312,8,-557.78150283,2438.247802734375,0.004537977937616233,7715,0.0621629,-8.097433280944824,0.0003,5017.9458984375,0.00042426586151123047,0.9330013990402222,0.2,0.42199998199939726
98.77,546,154600,17346,8,-558.23726774,2581.48291015625,-0.0019055480968745541,7720,0.058446866,-8.095864295959473,0.0003,5317.34892578125,0.12234139442443848,0.9328848719596863,0.2,0.34199998825788497
98.77,547,154700,17386,8,-558.31681959,3091.9697265625,-0.00033182358274643777,7725,0.040327836,-8.095557403564452,0.0003,6211.6466796875,-0.03619968891143799,0.9329049587249756,0.2,0.27000000029802323
98.77,548,154800,17427,8,-558.57944102,3285.347900390625,-0.013034610733393492,7730,0.10209023,-8.095726776123048,0.0003,6601.2744140625,0.004665493965148926,0.9329419136047363,0.2,0.4319999873638153
98.77,549,154900,17460,8,-558.66457926,3554.341552734375,-0.015978200904646654,7735,0.0826736,-8.096158218383788,0.0003,7151.22255859375,-0.12288093566894531,0.9330850839614868,0.2,0.3899999797344208
98.77,550,155000,17490,8,-558.5034488,3415.350341796875,-0.003662398715823656,7740,0.0152119,-8.097062873840333,0.0003,6887.96171875,-0.05836164951324463,0.933133602142334,0.2,0.24000000059604645
98.77,551,155100,17518,8,-558.332721,3477.133056640625,-0.010928436659014551,7745,0.078868285,-8.097309875488282,0.0003,6966.88837890625,0.008047640323638916,0.9332494735717773,0.2,0.3099999979138374
98.77,552,155200,17549,8,-558.2200421,3549.369873046875,-0.013586562827185844,7750,0.0815897,-8.098197937011719,0.0003,7144.41025390625,0.014273226261138916,0.933344304561615,0.2,0.3459999904036522
98.77,553,155300,17576,8,-558.12913303,3744.826904296875,0.002002600869127491,7755,0.106865406,-8.09887237548828,0.0003,7500.9859375,-0.02613961696624756,0.9334969520568848,0.2,0.44999998807907104
98.77,554,155400,17608,8,-557.68384616,3625.923828125,0.005478548217433854,7760,0.03089165,-8.099971580505372,0.0003,7318.66298828125,0.04489105939865112,0.9336676001548767,0.2,0.28799999356269834
98.78,555,155500,17631,8,-557.8418562100001,4087.374755859375,-0.01903506870567071,7765,0.114078656,-8.10078296661377,0.0003,8221.28701171875,-0.09238576889038086,0.9337322115898132,0.2,0.42599999308586123
98.78,556,155600,17665,8,-558.15529938,3821.017333984375,-0.012684453674592078,7770,0.13636011,-8.100874137878417,0.0003,7687.57412109375,0.03257918357849121,0.9336572885513306,0.2,0.5199999988079071
98.78,557,155700,17691,8,-557.98671447,4080.41162109375,-0.02427417220933421,7775,0.0816415,-8.100349235534669,0.0003,8166.30048828125,-0.09704208374023438,0.9336111545562744,0.2,0.29199998527765275
98.78,558,155800,17719,8,-558.1450552700001,3770.356689453125,-0.020237098836514634,7780,0.113393895,-8.099855995178222,0.0003,7573.76357421875,0.0009212493896484375,0.9334258437156677,0.2,0.31599999852478505
98.78,559,155900,17753,8,-558.18823758,3785.875732421875,-0.007354187153396197,7785,0.033132885,-8.098571586608887,0.0003,7633.47294921875,-0.042206525802612305,0.9332709312438965,0.2,0.1199999988079071
98.78,560,156000,17779,8,-558.11165066,3796.484619140625,-0.016937148623173925,7790,0.1475942,-8.097808837890625,0.0003,7615.2826171875,0.008990108966827393,0.9331786036491394,0.2,0.4459999889135361
98.78,561,156100,17803,8,-558.0162658899999,3826.55029296875,-0.009119608112087008,7795,0.08998091,-8.097111701965332,0.0003,7679.6998046875,-0.034063100814819336,0.9330157041549683,0.2,0.3159999866038561
98.78,562,156200,17828,8,-558.1083925199999,3832.169921875,-0.006908968403877225,7800,0.03778478,-8.095803451538085,0.0003,7677.14716796875,-0.03967297077178955,0.9327563047409058,0.2,0.2439999956637621
98.78,563,156300,17849,8,-558.11789529,3633.7880859375,-0.018443176105211023,7805,0.22914645,-8.094214820861817,0.0003,7302.22578125,0.0146675705909729,0.9325766563415527,0.2,0.49999997615814207
98.78,564,156400,17865,8,-558.4162298699999,3771.730224609375,-0.012239067483460531,7810,0.089769885,-8.093559074401856,0.0003,7586.784375,0.05055665969848633,0.932560920715332,0.2,0.3439999967813492
98.78,565,156500,17884,8,-558.70238889,3980.373046875,-0.02014536684750965,7815,0.06996451,-8.09359245300293,0.0003,7969.005078125,-0.029800772666931152,0.9325803518295288,0.2,0.30999999344348905
98.78,566,156600,17900,8,-558.5207206399999,3778.577880859375,-0.006840741384075954,7820,0.06525544,-8.093741989135742,0.0003,7601.48173828125,-0.03260171413421631,0.9326214790344238,0.2,0.3259999923408031
98.78,567,156700,17916,8,-558.5857584199999,3880.12939453125,-0.010281214714086672,7825,0.092986055,-8.093912887573243,0.0003,7771.21689453125,0.0155256986618042,0.9325954914093018,0.2,0.42599999308586123
98.78,568,156800,17942,8,-558.69476014,3879.556396484375,-0.013950149729816985,7830,0.16441426,-8.09388542175293,0.0003,7786.505859375,0.021989524364471436,0.9326971769332886,0.2,0.4999999821186066
98.78,569,156900,17971,8,-559.03341943,4131.0458984375,0.003436433766182745,7835,0.099621445,-8.094709205627442,0.0003,8280.3091796875,-0.004861712455749512,0.9327611327171326,0.2,0.3879999935626984
98.78,570,157000,17989,8,-559.18936102,4012.1181640625,-0.00818340298574185,7840,0.049473666,-8.0949125289917,0.0003,8095.12421875,-0.05293309688568115,0.9327790141105652,0.2,0.28599999099969864
98.78,571,157100,18011,8,-559.36362152,3971.60302734375,-0.019012625522736925,7845,0.08429542,-8.095010566711426,0.0003,7958.4068359375,0.030830085277557373,0.9328007698059082,0.2,0.31399999409914015
98.78,572,157200,18053,8,-559.73063018,4039.82275390625,-0.01057418066993705,7850,0.041210975,-8.09527530670166,0.0003,8112.201171875,0.0229569673538208,0.9328413009643555,0.2,0.3299999862909317
98.78,573,157300,18077,8,-559.79541983,4129.33984375,-0.018142284095301876,7855,0.101823024,-8.095457458496094,0.0003,8310.5787109375,-0.14949071407318115,0.9328533411026001,0.2,0.35399999022483825
98.78,574,157400,18107,8,-559.9735044299999,3811.440185546875,-0.021161809906425334,7860,0.09099423,-8.095391082763673,0.0003,7636.8357421875,0.03525269031524658,0.9327844381332397,0.2,0.3039999932050705
98.78,575,157500,18131,8,-560.06250063,3905.2734375,-0.00362202444111972,7865,0.025299408,-8.094303321838378,0.0003,7829.498828125,-0.008284568786621094,0.9323925971984863,0.2,0.3079999923706055
98.78,576,157600,18153,8,-560.00832483,3858.890869140625,-0.005050548758299555,7870,0.14434652,-8.09165267944336,0.0003,7725.86904296875,-0.003979325294494629,0.9320995211601257,0.2,0.5359999895095825
98.78,577,157700,18181,8,-560.17362087,3991.340087890625,-0.0016667831972881687,7875,0.0814327,-8.090161514282226,0.0003,8002.608203125,0.04113876819610596,0.9318248629570007,0.2,0.47399999499320983
98.78,578,157800,18210,8,-560.48890131,4099.73583984375,0.008398410804511513,7880,0.02207075,-8.088194656372071,0.0003,8222.262109375,0.02657139301300049,0.9315569400787354,0.2,0.3259999930858612
98.78,579,157900,18238,8,-560.8159068399999,4369.80322265625,-0.009900291800659034,7885,0.048651274,-8.086724662780762,0.0003,8752.6181640625,-0.10187244415283203,0.9313435554504395,0.2,0.3059999912977219
98.78,580,158000,18260,8,-560.48803144,3940.952880859375,-0.0019748391314351466,7890,0.017834498,-8.08551025390625,0.0003,7944.06005859375,0.07314932346343994,0.9312049150466919,0.2,0.1679999902844429
98.78,581,158100,18280,8,-560.35091705,4299.5302734375,-0.011548919640335952,7895,0.0999426,-8.084466552734375,0.0003,8635.9396484375,-0.008832454681396484,0.9309219121932983,0.2,0.38599999248981476
98.78,582,158200,18315,8,-560.2947504,4163.0224609375,-0.0003575001610442996,7900,0.05810545,-8.082467651367187,0.0003,8352.1265625,-0.015648484230041504,0.930677592754364,0.2,0.4319999933242798
98.78,583,158300,18348,8,-560.26880469,4008.4384765625,0.003768973682053911,7905,0.09208466,-8.081254005432129,0.0003,8099.8037109375,-0.12614703178405762,0.9305448532104492,0.2,0.3599999874830246
98.78,584,158400,18392,8,-559.8841256000001,3553.375732421875,-0.004223561247817998,7910,0.034587767,-8.080461120605468,0.0003,7095.9533203125,0.05923742055892944,0.9304432272911072,0.2,0.2779999926686287
98.78,585,158500,18421,8,-560.12065849,3935.095458984375,-0.016330016903521028,7915,0.062220324,-8.07984733581543,0.0003,7955.12431640625,-0.03846585750579834,0.9303392171859741,0.2,0.23000000193715095
98.78,586,158600,18456,8,-560.0390492,3643.46240234375,-0.008270221173006576,7920,0.08805892,-8.07916259765625,0.0003,7321.16748046875,-0.07226383686065674,0.9302358627319336,0.2,0.35799999684095385
98.78,587,158700,18492,8,-560.35076206,3685.044921875,-0.05065251526211796,7925,0.22838585,-8.078632164001466,0.0003,7392.22451171875,0.04693281650543213,0.9302055239677429,0.2,0.45799999237060546
98.78,588,158800,18522,8,-560.32454216,4092.589111328125,-0.011180706687446218,7930,0.13087381,-8.078584480285645,0.0003,8231.9208984375,-0.08900368213653564,0.9302183389663696,0.2,0.4239999890327454
98.78,589,158900,18553,8,-560.41318102,3688.89892578125,-0.018849104396940673,7935,0.12256777,-8.07854175567627,0.0003,7416.4033203125,0.08525300025939941,0.9301613569259644,0.2,0.4019999787211418
98.78,590,159000,18590,8,-560.3651255100001,3953.3544921875,-0.009838539306076654,7940,0.06921901,-8.077956199645996,0.0003,7937.39521484375,-0.027962684631347656,0.9300357699394226,0.2,0.33199999630451205
98.78,591,159100,18618,8,-560.3888590600001,3919.2861328125,-0.008233775850385427,7945,0.034054074,-8.077245903015136,0.0003,7874.613671875,-0.11863124370574951,0.9299628138542175,0.2,0.23999999910593034
98.78,592,159200,18654,8,-560.03369482,3687.183349609375,-0.006683981350215617,7950,0.010092613,-8.076920890808106,0.0003,7387.18369140625,-0.0099259614944458,0.9299337863922119,0.2,0.27199999392032626
98.78,593,159300,18690,8,-560.32359186,3661.29443359375,-0.012114104807551485,7955,0.08520451,-8.076766204833984,0.0003,7379.69716796875,0.15486836433410645,0.9299246668815613,0.2,0.3359999984502792
98.78,594,159400,18721,8,-560.40886823,4232.9736328125,-0.018715905800399925,7960,0.09863196,-8.07655372619629,0.0003,8477.8962890625,-0.07935464382171631,0.9298292994499207,0.2,0.4099999964237213
98.78,595,159500,18748,8,-560.4389395700001,4011.70166015625,-0.017769804030831438,7965,0.12012122,-8.07572250366211,0.0003,8041.01328125,0.006961643695831299,0.929648756980896,0.2,0.4159999847412109
98.78,596,159600,18775,8,-560.58182132,4120.8544921875,-0.002897399819448765,7970,0.044811543,-8.074554061889648,0.0003,8326.478515625,-0.04872751235961914,0.9295031428337097,0.2,0.24799999557435512
98.78,597,159700,18800,8,-560.61876253,4164.8095703125,-0.002436628241048311,7975,0.020562315,-8.073747062683106,0.0003,8323.2912109375,-0.012262463569641113,0.9293990135192871,0.2,0.2840000011026859
98.78,598,159800,18829,8,-560.30108379,3881.75,-0.008223568052017072,7980,0.030383222,-8.073118209838867,0.0003,7830.03349609375,-0.13400328159332275,0.9293052554130554,0.2,0.20599999614059925
98.78,599,159900,18854,8,-560.12130767,3745.865966796875,-0.014129829265584704,7985,0.124390475,-8.072633361816406,0.0003,7510.859375,0.019590020179748535,0.9292556643486023,0.2,0.44999998807907104
98.78,600,160000,18877,8,-560.6208399799999,3885.097900390625,-0.019407372653472522,7990,0.099694796,-8.072393035888672,0.0003,7813.419921875,0.10298264026641846,0.9292394518852234,0.2,0.33799998350441457
98.78,601,160100,18910,8,-560.6898898,4180.2314453125,-0.0105097860807291,7995,0.08393909,-8.07215232849121,0.0003,8395.177734375,-0.013525128364562988,0.9291270971298218,0.2,0.415999972820282
98.78,602,160200,18935,8,-560.75162601,4337.53076171875,-0.013262985758774447,8000,0.082361676,-8.071294784545898,0.0003,8713.3115234375,-0.10586607456207275,0.9289973974227905,0.2,0.3339999943971634
97.81,603,160300,18970,8,-555.0320096299998,3777.1533203125,-0.0039063492440618575,8005,0.07285121,-8.070707702636719,0.0003,7601.9458984375,-0.038944125175476074,0.9289774894714355,0.2,0.3479999840259552
97.81,604,160400,18993,8,-554.67188659,5294.7109375,-0.00996351899811998,8010,0.08203634,-8.070778465270996,0.0003,10681.206640625,-0.0788353681564331,0.9290305972099304,0.2,0.3300000004470348
97.81,605,160500,19015,8,-554.77918554,3841.824951171875,-0.020900200039250194,8015,0.10581415,-8.071084213256835,0.0003,7700.593359375,0.07958000898361206,0.9290457963943481,0.2,0.32999998331069946
97.81,606,160600,19041,8,-555.0014993699999,3931.78955078125,-0.02581671847437974,8020,0.14359778,-8.070878791809083,0.0003,7915.9828125,0.0534859299659729,0.9289350509643555,0.2,0.42199998497962954
97.81,607,160700,19078,8,-555.17234004,4220.87255859375,-0.016552320175105707,8025,0.09129637,-8.070305442810058,0.0003,8482.6263671875,-0.12430763244628906,0.9289064407348633,0.2,0.3579999953508377
97.81,608,160800,19111,8,-555.3398880499999,3789.6396484375,-0.010603339772205799,8030,0.07648411,-8.070204544067384,0.0003,7604.66220703125,0.026127934455871582,0.9288880825042725,0.2,0.3899999901652336
97.81,609,160900,19144,8,-555.22876905,3949.544921875,-0.007974443651619367,8035,0.0390997,-8.069964027404785,0.0003,7926.34814453125,-0.09630191326141357,0.928846538066864,0.2,0.2359999895095825
97.81,610,161000,19181,8,-554.9818071799999,3675.663330078125,-0.00637380370098981,8040,0.025912883,-8.06946678161621,0.0003,7373.99580078125,-0.07079386711120605,0.9286763072013855,0.2,0.23800000101327895
97.81,611,161100,19229,8,-555.2558983199999,3477.898681640625,-0.006175655002880376,8045,0.108163,-8.068157386779784,0.0003,6990.6330078125,0.04555249214172363,0.9284870028495789,0.2,0.37799998819828035
97.81,612,161200,19259,8,-554.9941686299999,3624.900390625,-0.005712185371703526,8050,0.14321268,-8.067412376403809,0.0003,7294.965234375,-0.04176223278045654,0.9285075068473816,0.2,0.49599999785423277
97.81,613,161300,19291,8,-554.9284066299999,3439.243408203125,-0.013173386894050055,8055,0.083484136,-8.067674255371093,0.0003,6951.40849609375,0.06751430034637451,0.9285563230514526,0.2,0.39799998998641967
97.81,614,161400,19315,8,-554.3643237199999,3644.906005859375,-0.01068081504104157,8060,0.050544925,-8.067862510681152,0.0003,7297.7201171875,-0.08428120613098145,0.9285547137260437,0.2,0.3079999938607216
97.81,615,161500,19342,8,-554.7963190499999,3696.33154296875,-0.01601849937433144,8065,0.06572805,-8.067805671691895,0.0003,7429.321875,0.08626693487167358,0.9285711050033569,0.2,0.2539999920874834
97.81,616,161600,19367,8,-554.4994571599999,3781.754638671875,-0.006090383737318916,8070,0.06784895,-8.067990493774413,0.0003,7604.27607421875,-0.09479272365570068,0.9286316633224487,0.2,0.3199999988079071
97.81,617,161700,19393,8,-554.46942293,3880.137939453125,-0.011670817717822501,8075,0.03871374,-8.06843090057373,0.0003,7805.64970703125,-0.13421368598937988,0.9287065267562866,0.2,0.17199999690055848
97.81,618,161800,19421,8,-554.76140943,3630.397705078125,-0.011298782982339616,8080,0.05237318,-8.068850708007812,0.0003,7299.791796875,0.022226929664611816,0.9287580251693726,0.2,0.2799999911338091
97.81,619,161900,19450,8,-554.88292482,3744.0546875,-0.009921870499601937,8085,0.052423056,-8.069182586669921,0.0003,7529.32734375,0.02635091543197632,0.9288287162780762,0.2,0.2799999888986349
97.81,620,162000,19485,8,-555.1410038099999,4027.628662109375,-0.019103485926984833,8090,0.11248015,-8.069602775573731,0.0003,8165.4775390625,-0.07613742351531982,0.9288638830184937,0.2,0.3759999990463257
98.23,621,162100,19512,8,-557.59444699,3908.55224609375,-0.011245257180235058,8095,0.06440227,-8.069573020935058,0.0003,7891.52236328125,0.0010182857513427734,0.9288057684898376,0.2,0.24199999757111074
98.23,622,162200,19536,8,-557.1440949,3902.931640625,-0.020030230373231463,8100,0.14422287,-8.068999862670898,0.0003,7874.50146484375,-0.12147974967956543,0.928682804107666,0.2,0.42799999117851256
98.23,623,162300,19561,8,-557.5956592800001,3875.6962890625,-0.0093388388268977,8105,0.04809409,-8.068185424804687,0.0003,7811.328125,0.048139214515686035,0.9285573959350586,0.2,0.28800000101327894
98.23,624,162400,19582,8,-557.63445851,3815.16357421875,-0.008146336387835618,8110,0.045228433,-8.067282104492188,0.0003,7652.90283203125,-0.13742530345916748,0.928376317024231,0.2,0.23199999332427979
98.23,625,162500,19614,8,-557.39338335,3376.605712890625,-0.01230153606084059,8115,0.054367427,-8.066153526306152,0.0003,6815.523828125,0.1094357967376709,0.9282537698745728,0.2,0.2839999932795763
98.23,626,162600,19639,8,-557.51706944,3867.756103515625,-0.011868925347880577,8120,0.08230759,-8.065306091308594,0.0003,7759.015625,-0.06311416625976562,0.928074061870575,0.2,0.3559999898076057
98.23,627,162700,19661,8,-557.46123373,3591.044677734375,-0.016700565595238005,8125,0.13665481,-8.06408405303955,0.0003,7231.1943359375,-0.09021878242492676,0.9279174208641052,0.2,0.4459999918937683
98.23,628,162800,19683,8,-557.69565237,3470.850341796875,-0.012208744697272778,8130,0.057181276,-8.063578987121582,0.0003,6953.7173828125,0.1298503279685974,0.9279482364654541,0.2,0.2599999964237213
98.23,629,162900,19705,8,-557.2480174799999,3624.94091796875,-0.012835737355089805,8135,0.04608298,-8.063936042785645,0.0003,7297.302734375,-0.14791107177734375,0.9279944896697998,0.2,0.2719999924302101
98.23,630,163000,19728,8,-556.8527786699999,3304.443603515625,-0.0212170140890521,8140,0.10014429,-8.064082527160645,0.0003,6635.51884765625,-0.041780829429626465,0.9279577136039734,0.2,0.3699999898672104
98.23,631,163100,19747,8,-557.0859918399999,3418.234130859375,-0.013017159916489617,8145,0.06422946,-8.063708114624024,0.0003,6890.3203125,0.13952529430389404,0.927890956401825,0.2,0.24599998891353608
98.23,632,163200,19771,8,-557.2221152499999,3677.021240234375,-0.011784388415526337,8150,0.06158245,-8.063451385498047,0.0003,7371.5107421875,-0.1275423765182495,0.9278988838195801,0.2,0.3979999840259552
98.23,633,163300,19787,8,-557.37836205,3473.571044921875,-0.004652775921022112,8155,0.029674849,-8.063676261901856,0.0003,7002.170703125,0.03414088487625122,0.9279736876487732,0.2,0.22599999085068703
98.23,634,163400,19800,8,-557.4721931999999,3640.569580078125,-0.013108882505912333,8160,0.021728687,-8.063830184936524,0.0003,7283.64833984375,-0.03589916229248047,0.9279293417930603,0.2,0.4619999885559082
98.23,635,163500,19817,8,-557.47514178,3476.72314453125,0.0200636726524408,8165,0.09980833,-8.063444709777832,0.0003,7043.316796875,0.04512214660644531,0.9278175234794617,0.2,0.44399999976158144
98.23,636,163600,19843,8,-557.2104918499999,3757.582275390625,-0.006192240946256788,8170,0.037951853,-8.062903022766113,0.0003,7537.0083984375,-0.12591969966888428,0.9277908802032471,0.2,0.18199999630451202
98.23,637,163700,19865,8,-557.09678058,3318.133544921875,-0.01936000345594948,8175,0.088148504,-8.062724494934082,0.0003,6665.52119140625,0.06244462728500366,0.9277074337005615,0.2,0.43199999928474425
98.23,638,163800,19887,8,-557.25631761,3683.571044921875,-0.010980325214586629,8180,0.07259921,-8.062191009521484,0.0003,7393.7556640625,0.048132121562957764,0.9276537895202637,0.2,0.3459999829530716
98.23,639,163900,19910,8,-557.37736789,3756.923828125,-0.009342025335718063,8185,0.061966475,-8.062185096740723,0.0003,7558.6962890625,0.015478849411010742,0.9277740716934204,0.2,0.4459999918937683
98.23,640,164000,19937,8,-556.9135505599999,3818.74658203125,0.00689756018728076,8190,0.03997147,-8.0631534576416,0.0003,7650.84521484375,-0.22000646591186523,0.9278742671012878,0.2,0.281999996304512
98.23,641,164100,19959,8,-556.8214210599999,3359.513916015625,-0.00477683455311535,8195,0.059073076,-8.063287544250489,0.0003,6751.2830078125,0.038260459899902344,0.9277644157409668,0.2,0.2639999955892563
99.03,642,164200,19983,8,-561.6205331799999,3578.349853515625,-0.011569736264664243,8200,0.061122563,-8.062194442749023,0.0003,7177.0939453125,0.036997973918914795,0.9275195002555847,0.2,0.2719999924302101
99.03,643,164300,20008,8,-562.0152743599999,3722.749267578125,-0.019273786053236108,8205,0.1869208,-8.0610200881958,0.0003,7465.61396484375,0.026450693607330322,0.9275611639022827,0.2,0.5479999899864196
99.03,644,164400,20041,8,-561.87038604,3679.313720703125,-0.0014191599264449905,8210,0.072698355,-8.062021255493164,0.0003,7412.446484375,-0.025565505027770996,0.9277372360229492,0.2,0.3799999952316284
99.03,645,164500,20073,8,-561.67118828,3847.742919921875,-0.027267361625854393,8215,0.13787968,-8.062875366210937,0.0003,7714.0259765625,-0.02634108066558838,0.9278189539909363,0.2,0.39199998676776887
99.03,646,164600,20101,8,-561.5807129499999,3636.30078125,-0.010760096870217239,8220,0.05104202,-8.06297664642334,0.0003,7301.1890625,-0.029784202575683594,0.9277006983757019,0.2,0.3039999946951866
99.03,647,164700,20130,8,-561.65755654,3610.944580078125,-0.01558573450147378,8225,0.10514881,-8.061869430541993,0.0003,7241.45224609375,0.03371381759643555,0.9275069236755371,0.2,0.39999999925494195
99.03,648,164800,20159,8,-561.6553917599999,3590.23193359375,-0.005093379206982718,8230,0.034114614,-8.060531425476075,0.0003,7222.2888671875,-0.09894764423370361,0.9272658824920654,0.2,0.259999992325902
