time/episodes,time/time_elapsed,rollout/success rate,rollout/ep_len_mean,time/fps,time/total timesteps,rollout/ep_rew_mean,train/n_updates,train/learning_rate,train/critic_loss,train/actor_loss
543,17858,0.15,87.07,2,49389,-7096.285063660002,49280,0.001,1566522.120703125,7038.026123046875
544,17905,0.16,86.72,2,49454,-7008.942714320002,49340,0.001,1209594.3291015625,7054.985302734375
545,17924,0.16,86.72,2,49554,-7001.916661210002,49440,0.001,956350.13671875,7133.88271484375
546,17989,0.16,86.72,2,49654,-7001.517230910003,49540,0.001,786161.13125,7094.62646484375
547,18039,0.17,86.02,2,49684,-6975.961283360001,49580,0.001,1379441.362109375,7048.554150390625
548,18057,0.17,86.02,2,49784,-7060.05205051,49680,0.001,1190495.101953125,7094.2017578125
549,18094,0.17,86.02,2,49884,-7008.51042653,49780,0.001,1093320.5796875,7122.205322265625
550,18127,0.16,86.7,2,49984,-7060.96849422,49880,0.001,1226380.747265625,7050.41435546875
551,18153,0.16,86.7,2,50084,-7040.112210120001,49980,0.001,1261763.9548828125,7143.6083984375
552,18181,0.16,86.7,2,50184,-7047.09319885,50080,0.001,988964.855859375,7173.58271484375
553,18204,0.16,86.7,2,50284,-7054.89734082,50180,0.001,1183175.164453125,7200.377490234375
554,18206,0.16,86.64,2,50289,-7054.275571099999,,,,
555,18238,0.16,86.64,2,50389,-7102.58104315,50280,0.001,860610.2087890625,7247.469091796875
556,18284,0.15,87.5,2,50489,-7172.658137219999,50380,0.001,1264631.776171875,7248.349169921875
557,18320,0.16,86.85,2,50524,-7098.258805199999,50420,0.001,1131509.00625,7244.479052734375
558,18349,0.17,86.55,2,50594,-7076.822236819999,50480,0.001,1498230.083984375,7182.28662109375
559,18393,0.17,86.55,2,50694,-6988.866247489999,50580,0.001,981653.18515625,7247.12021484375
560,18435,0.17,86.55,2,50794,-6994.412455189999,50680,0.001,877603.269921875,7295.700341796875
561,18455,0.17,86.55,2,50894,-6988.589290890001,50780,0.001,1003623.2630859375,7190.4873046875
562,18513,0.17,86.55,2,50994,-6938.1491943,50880,0.001,956335.63203125,7263.891748046875
563,18534,0.17,86.55,2,51094,-6974.628493650001,50980,0.001,1343885.747265625,7195.688330078125
564,18566,0.17,86.55,2,51194,-6920.692720579998,51080,0.001,1353196.17890625,7259.22802734375
565,18602,0.17,86.55,2,51294,-6948.56632886,51180,0.001,971688.2970703125,7279.1912109375
566,18628,0.17,86.55,2,51394,-6935.87368274,51280,0.001,1387722.0484375,7253.68828125
567,18657,0.17,86.55,2,51494,-6939.175013530001,51380,0.001,990565.5208984375,7319.934521484375
568,18679,0.17,86.55,2,51594,-6951.12231167,51480,0.001,1117899.9439453124,7258.47978515625
569,18744,0.16,87.16,2,51694,-6964.589704080001,51580,0.001,1311784.478125,7241.32705078125
570,18756,0.17,86.21,2,51699,-6909.96927808,,,,
571,18819,0.17,86.21,2,51799,-6898.364710870001,51680,0.001,1477793.83359375,7252.0236328125
572,18851,0.17,86.21,2,51899,-6895.122157760002,51780,0.001,1412524.84609375,7262.594873046875
573,18852,0.18,85.23,2,51901,-6795.38014241,51800,0.001,1063029.3396484375,7297.1037109375
574,18890,0.18,85.23,2,52001,-6834.952763700001,51900,0.001,1205280.3888671875,7266.293017578125
575,18920,0.18,85.23,2,52101,-6791.00787501,52000,0.001,1149191.15390625,7334.8025390625
576,18960,0.19,84.57,2,52135,-6763.96780192,52020,0.001,1307681.3890625,7318.637646484375
577,18973,0.2,84.17,2,52195,-6732.612878119999,52080,0.001,1325961.0275390625,7340.59794921875
578,19028,0.2,84.17,2,52295,-6758.915233789999,52180,0.001,1441724.86484375,7357.24580078125
579,19081,0.19,85.14,2,52395,-6793.26447736,52280,0.001,1047349.55546875,7346.52109375
580,19099,0.19,85.14,2,52495,-6823.623548829999,52380,0.001,1250061.6171875,7327.810791015625
581,19128,0.19,85.14,2,52595,-6865.992001489999,52480,0.001,1331478.3751953125,7324.026171875
582,19163,0.19,85.14,2,52695,-6810.70673396,52580,0.001,1087819.7744140625,7379.502392578125
583,19194,0.19,85.14,2,52795,-6771.10578341,52680,0.001,1556267.40859375,7293.492236328125
584,19219,0.19,85.14,2,52895,-6738.30121239,52780,0.001,1359604.078125,7346.006201171875
585,19232,0.2,84.22,2,52903,-6643.665975350001,52800,0.001,1314486.10390625,7374.35625
586,19253,0.2,84.22,2,53003,-6718.363782100001,52900,0.001,1415119.3890625,7380.53193359375
587,19275,0.19,85.11,2,53103,-6774.278699030002,53000,0.001,1181447.241796875,7432.08740234375
588,19298,0.19,85.11,2,53203,-6829.597240870003,53100,0.001,1099780.1515625,7376.492919921875
589,19328,0.19,85.11,2,53303,-6814.758897970001,53200,0.001,1200298.961328125,7423.046923828125
590,19352,0.19,85.11,2,53403,-6821.105781760001,53300,0.001,853570.836328125,7472.899951171875
591,19368,0.19,85.11,2,53503,-6882.566167610002,53400,0.001,1448015.8630859375,7367.76787109375
592,19373,0.2,84.31,2,53523,-6796.583515270001,53420,0.001,1276907.101953125,7393.404443359375
593,19404,0.2,84.31,2,53623,-6783.01142031,53520,0.001,941077.567578125,7488.14453125
594,19428,0.2,84.31,2,53723,-6789.721878519998,53620,0.001,1072213.51796875,7406.8955078125
595,19554,0.2,84.31,2,53823,-6806.4091379599995,53720,0.001,1011729.65546875,7504.549072265625
596,19582,0.2,84.31,2,53923,-6762.376405189999,53820,0.001,753193.030078125,7520.668994140625
597,19626,0.2,84.31,2,54023,-6702.5667891699995,53920,0.001,856951.968359375,7485.49169921875
598,19656,0.2,84.31,2,54123,-6679.375815809999,54020,0.001,1068002.5265625,7520.164208984375
599,19679,0.2,84.31,2,54223,-6697.064823930001,54120,0.001,973587.914453125,7509.255029296875
600,19709,0.2,84.31,2,54323,-6682.720835130001,54220,0.001,1222185.742578125,7465.01376953125
601,19740,0.19,85.22,2,54423,-6741.381263550001,54320,0.001,1586019.440625,7426.47724609375
602,19788,0.19,85.22,2,54523,-6695.04676289,54420,0.001,1219361.137109375,7491.5833984375
603,19796,0.19,85.34,2,54548,-6702.982075819999,54440,0.001,1155396.4328125,7470.64521484375
604,19828,0.19,85.34,2,54648,-6674.5281054,54540,0.001,1356440.0875,7463.08232421875
605,19861,0.19,85.34,2,54748,-6699.74646267,54640,0.001,1097906.416015625,7533.90322265625
606,19883,0.19,85.34,2,54848,-6720.53504252,54740,0.001,1125326.440625,7541.193701171875
607,19919,0.19,85.34,2,54948,-6641.938644339999,54840,0.001,1053702.932421875,7564.415625
608,19961,0.19,85.34,2,55048,-6623.80431076,54940,0.001,1605992.05703125,7450.44990234375
609,19998,0.19,85.34,2,55148,-6581.3414845199995,55040,0.001,888052.9646484375,7549.949609375
610,20051,0.18,85.97,2,55248,-6623.38860226,55140,0.001,1204260.6189453125,7554.640478515625
611,20071,0.17,86.89,2,55348,-6650.161977500001,55240,0.001,1160630.2607421875,7538.171875
612,20104,0.17,86.89,2,55448,-6598.621402309999,55340,0.001,1499714.897265625,7541.704736328125
613,20122,0.18,85.93,2,55452,-6558.625060669999,,,,
614,20141,0.18,85.93,2,55552,-6535.149273749999,55440,0.001,1198301.53046875,7554.825732421875
615,20177,0.18,85.93,2,55652,-6522.30338596,55540,0.001,1082241.3625,7598.95634765625
616,20199,0.17,86.82,2,55752,-6591.648445340002,55640,0.001,1139127.1375,7595.071337890625
617,20241,0.17,86.82,2,55852,-6683.561874000001,55740,0.001,1851982.0,7528.570166015625
618,20380,0.17,86.82,2,55952,-6688.469183780002,55840,0.001,1404087.087890625,7610.306396484375
619,20416,0.17,86.82,2,56052,-6686.154262580001,55940,0.001,1485240.253125,7585.188525390625
620,20436,0.17,86.82,2,56152,-6677.419411770001,56040,0.001,1055558.722265625,7593.969482421875
621,20487,0.17,86.82,2,56252,-6615.90216971,56140,0.001,1329432.991796875,7578.642431640625
622,20530,0.17,86.82,2,56352,-6610.12335088,56240,0.001,1893729.396875,7569.1490234375
623,20556,0.17,86.82,2,56452,-6671.728393219998,56340,0.001,1326918.72890625,7612.6697265625
624,20649,0.18,85.89,2,56459,-6594.733030369999,,,,
625,20674,0.18,85.89,2,56559,-6661.52336947,56440,0.001,1570233.891015625,7653.505810546875
626,20717,0.18,85.89,2,56659,-6658.30041829,56540,0.001,1663826.125390625,7601.571533203125
627,20745,0.19,85.58,2,56728,-6603.435904100001,56620,0.001,948094.810546875,7689.96240234375
628,20782,0.19,85.58,2,56828,-6634.1256453000005,56720,0.001,1229314.1171875,7594.10009765625
629,20826,0.19,85.58,2,56928,-6634.12485491,56820,0.001,1457388.933984375,7649.6443359375
630,20874,0.19,85.58,2,57028,-6637.7903175400015,56920,0.001,1764477.19375,7655.702685546875
631,20895,0.18,86.53,2,57128,-6678.54168762,57020,0.001,1542104.17734375,7707.085009765625
632,20923,0.19,86.03,2,57178,-5729.648670040001,57060,0.001,1390140.3984375,7717.44970703125
633,20945,0.19,86.03,2,57180,-5739.539218399999,,,,
634,21001,0.19,86.03,2,57280,-5741.91686094,57160,0.001,1535560.063671875,7647.217919921875
635,21047,0.19,86.03,2,57380,-5734.517495790002,57260,0.001,1973377.035546875,7716.909814453125
636,21085,0.19,86.03,2,57480,-5150.52621282,57360,0.001,1187813.6103515625,7737.36298828125
637,21106,0.19,86.03,2,57580,-5152.93886113,57460,0.001,1235542.2025390626,7744.967626953125
638,21122,0.19,86.03,2,57680,-5109.31998105,57560,0.001,1670797.71328125,7728.6693359375
639,21150,0.18,86.99,2,57780,-5161.49645311,57660,0.001,1474154.331640625,7707.766455078125
640,21185,0.17,87.91,2,57880,-5205.447207460001,57760,0.001,1314671.0578125,7757.221923828125
641,21200,0.18,87.04,2,57893,-5154.264264580001,57780,0.001,1413299.83671875,7750.3142578125
642,21231,0.18,87.04,2,57993,-5180.208985360001,57880,0.001,1673864.759765625,7742.736376953125
643,21271,0.18,87.04,2,58093,-5183.77513747,57980,0.001,1453657.63515625,7737.05439453125
644,21312,0.17,87.39,2,58193,-5246.667266380001,58080,0.001,1443516.28359375,7700.83115234375
645,21409,0.17,87.39,2,58293,-5271.42667749,58180,0.001,1214064.1328125,7766.485791015625
646,21472,0.17,87.39,2,58393,-5252.6998889100005,58280,0.001,1076877.898046875,7870.64560546875
647,21535,0.16,88.09,2,58493,-5292.48938462,58380,0.001,1486954.9078125,7796.903369140625
648,21571,0.17,87.1,2,58494,-5182.3667029200005,,,,
649,21607,0.17,87.1,2,58594,-5196.13829983,58480,0.001,1256791.6248046875,7807.397509765625
650,21613,0.18,86.38,2,58622,-5146.84745603,58520,0.001,1841745.4484375,7801.2111328125
651,21723,0.18,86.38,2,58722,-5138.67653974,58620,0.001,1447406.39140625,7842.770947265625
652,21746,0.18,86.38,2,58822,-5158.88304588,58720,0.001,1591163.669140625,7813.857470703125
653,21787,0.18,86.38,2,58922,-5141.127521630001,58820,0.001,1167927.38828125,7810.582275390625
654,21789,0.18,86.38,2,58927,-5141.00017946,,,,
655,21815,0.18,86.38,2,59027,-5123.23606087,58920,0.001,1435964.787109375,7851.145361328125
656,21858,0.18,86.38,2,59127,-5090.24501079,59020,0.001,1451695.422265625,7893.05234375
657,21877,0.18,86.36,2,59160,-5090.06404836,59040,0.001,1051594.58984375,7845.63046875
658,21896,0.17,86.66,2,59260,-5135.92986335,59140,0.001,1298724.866015625,7892.213671875
659,21924,0.17,86.66,2,59360,-5164.9238565,59240,0.001,1034638.52265625,7868.534326171875
660,21960,0.17,86.66,2,59460,-5140.4398429699995,59340,0.001,1502316.7625,7894.378515625
661,21977,0.18,86.25,2,59519,-5165.73529914,59400,0.001,1424897.603515625,7867.936767578125
662,22064,0.19,85.72,2,59566,-5116.46663582,59460,0.001,1428959.225390625,7908.6494140625
663,22092,0.19,85.72,2,59666,-5102.73180938,59560,0.001,1290654.953125,7871.819677734375
664,22119,0.19,85.72,2,59766,-5105.540088090001,59660,0.001,1641940.45078125,7873.61845703125
665,22151,0.19,85.72,2,59866,-5107.771932420001,59760,0.001,1264355.3771484375,7906.64375
666,22185,0.19,85.72,2,59966,-5104.36713589,59860,0.001,1196863.53125,7929.7478515625
667,22220,0.19,85.72,2,60066,-5137.23991418,59960,0.001,1434606.773046875,7962.51826171875
668,22247,0.19,85.72,2,60166,-5173.7457233,60060,0.001,1542253.144921875,7908.450390625
669,22303,0.19,85.72,2,60266,-5184.58721297,60160,0.001,1411966.5828125,7935.21201171875
670,22335,0.18,86.67,2,60366,-5246.85827644,60260,0.001,1096554.51953125,7935.187548828125
671,22379,0.18,86.67,2,60466,-5338.06105716,60360,0.001,1711718.596875,7930.589208984375
672,22395,0.19,86.42,2,60541,-5316.69831961,60440,0.001,1255097.1541015625,7933.481787109375
673,22437,0.18,87.4,2,60641,-5415.41853289,60540,0.001,1208304.0578125,8010.995849609375
674,22477,0.18,87.4,2,60741,-5416.33266883,60640,0.001,1291193.445703125,8020.667431640625
675,22496,0.18,87.4,2,60841,-5470.201860579999,60740,0.001,1892258.84921875,7973.585009765625
676,22530,0.17,88.06,2,60941,-5530.3731800099995,60840,0.001,1946611.814453125,7982.961279296875
677,22561,0.17,87.9,2,60985,-5493.898293739999,60880,0.001,1228283.042578125,8018.510107421875
678,22591,0.17,87.9,2,61085,-5514.782497009998,60980,0.001,1891948.305078125,7952.178857421875
679,22647,0.17,87.9,2,61185,-5526.88954546,61080,0.001,1350028.6421875,8045.90146484375
680,22701,0.18,87.74,2,61269,-5483.31001559,61160,0.001,1242388.26953125,8014.677685546875
681,22728,0.18,87.74,2,61369,-5516.406047050002,61260,0.001,2091843.6078125,8001.151220703125
682,22738,0.19,86.94,2,61389,-5491.9415125900005,61280,0.001,1442835.0359375,8022.754248046875
683,22747,0.2,86.33,2,61428,-5472.539158299999,61320,0.001,1136150.14296875,8050.19736328125
684,22772,0.2,86.33,2,61528,-5507.898644870001,61420,0.001,1360219.66796875,8097.62138671875
685,22806,0.19,87.25,2,61628,-5574.75545069,61520,0.001,1869408.71640625,8047.197119140625
686,22835,0.19,87.25,2,61728,-5577.232690770001,61620,0.001,1196717.5640625,8089.253173828125
687,22914,0.19,87.25,2,61828,-5550.333989159999,61720,0.001,1449316.426171875,8134.1572265625
688,22936,0.2,86.28,2,61831,-5453.45659252,,,,
689,22979,0.2,86.28,2,61931,-5476.14213631,61820,0.001,1571105.00078125,8133.38828125
690,23037,0.2,86.28,2,62031,-5474.51272127,61920,0.001,783104.5970703125,8176.537353515625
691,23095,0.2,86.28,2,62131,-5437.340372560001,62020,0.001,1416272.3890625,8166.10595703125
692,23136,0.19,87.08,2,62231,-5549.410721980002,62120,0.001,1733899.1578125,8116.855322265625
693,23164,0.19,87.08,2,62331,-5545.40305683,62220,0.001,1048156.5669921875,8203.0837890625
694,23180,0.19,87.08,2,62431,-5591.221551860001,62320,0.001,687202.8349609375,8265.156982421875
695,23212,0.19,87.08,2,62531,-5596.612124879999,62420,0.001,1991132.1140625,8156.475244140625
696,23294,0.19,87.08,2,62631,-5587.94861373,62520,0.001,1365048.896875,8211.5611328125
697,23318,0.19,87.08,2,62731,-5592.748727539999,62620,0.001,1550157.514453125,8177.457373046875
698,23347,0.19,87.08,2,62831,-5665.550251559998,62720,0.001,1251278.447265625,8196.524658203125
699,23369,0.19,87.08,2,62931,-5662.900329729999,62820,0.001,1353368.6009765626,8224.605810546875
700,23435,0.19,87.08,2,63031,-5661.88491651,62920,0.001,2298583.12890625,8109.2548828125
701,23452,0.2,86.37,2,63060,-5607.842496860002,62940,0.001,1431138.89765625,8232.856201171875
702,23455,0.21,85.45,2,63068,-5567.807724760001,62960,0.001,1740597.16953125,8253.24892578125
703,23482,0.2,86.2,2,63168,-5590.151555400001,63060,0.001,1907042.20078125,8194.10654296875
704,23514,0.2,86.2,2,63268,-5620.269933340001,63160,0.001,1438837.559375,8251.440673828125
705,23518,0.21,85.32,2,63280,-5572.674770770001,,,,
706,23547,0.21,85.32,2,63380,-5570.376719050001,63260,0.001,1609851.811328125,8278.447021484375
707,23549,0.22,84.35,2,63383,-5537.72444506,63280,0.001,1546042.899609375,8231.022802734375
708,23595,0.22,84.35,2,63483,-5526.593841309999,63380,0.001,1101493.251953125,8285.83115234375
709,23613,0.23,83.48,2,63496,-5481.2572031,,,,
710,23642,0.23,83.48,2,63596,-5512.81940368,63480,0.001,1674339.23828125,8248.992578125
711,23673,0.23,83.48,2,63696,-5537.0749815300005,63580,0.001,1298922.204296875,8255.816015625
712,23687,0.24,82.77,2,63725,-5495.83952738,63620,0.001,1605825.44609375,8204.39580078125
713,23707,0.23,83.73,2,63825,-5562.184583520001,63720,0.001,1063911.151953125,8295.58173828125
714,23742,0.23,83.73,2,63925,-5524.375566850001,63820,0.001,1563224.050390625,8285.96201171875
715,23792,0.23,83.73,2,64025,-5503.196183940001,63920,0.001,1516946.75078125,8310.2421875
716,23812,0.23,83.73,2,64125,-5525.05018961,64020,0.001,1490549.119921875,8322.625439453124
717,23832,0.23,83.73,2,64225,-5465.106004589999,64120,0.001,1353847.348828125,8314.167578125
718,23849,0.23,83.73,2,64325,-5482.11398291,64220,0.001,1360657.22421875,8305.2181640625
719,23885,0.23,83.73,2,64425,-5475.961908819999,64320,0.001,1443694.55859375,8393.549072265625
720,23922,0.23,83.73,2,64525,-5489.014299219999,64420,0.001,2140500.191015625,8289.355126953125
721,23988,0.23,83.73,2,64625,-5550.157808329998,64520,0.001,2237719.4859375,8289.86376953125
722,24012,0.24,82.81,2,64633,-5473.961379869998,,,,
723,24032,0.24,82.81,2,64733,-5458.082916379999,64620,0.001,1456459.5041015625,8380.531640625
724,24091,0.23,83.74,2,64833,-5514.624169519999,64720,0.001,2196892.246875,8351.360791015624
725,24115,0.23,83.74,2,64933,-5467.409276019998,64820,0.001,1754217.203125,8362.0984375
726,24122,0.24,82.78,2,64937,-5416.476237549999,,,,
727,24131,0.24,82.25,2,64953,-5400.88430898,64840,0.001,1988213.219140625,8345.89765625
728,24255,0.24,82.25,2,65053,-5391.239928459999,64940,0.001,2343171.28984375,8329.896875
729,24277,0.24,82.25,2,65153,-5380.3462344,65040,0.001,1602110.8859375,8387.6201171875
730,24334,0.24,82.25,2,65253,-5375.07718618,65140,0.001,1580262.930078125,8389.9638671875
731,24353,0.24,82.25,2,65353,-5438.6248160000005,65240,0.001,1984025.244921875,8390.06513671875
732,24396,0.23,82.75,2,65453,-5469.25413347,65340,0.001,1399745.9046875,8427.72900390625
733,24415,0.22,83.73,2,65553,-5531.020871839999,65440,0.001,1284888.179296875,8476.24443359375
734,24430,0.22,83.73,2,65653,-5525.52700744,65540,0.001,1748630.4515625,8331.72822265625
735,24453,0.22,83.73,2,65753,-5586.44925326,65640,0.001,1972909.63203125,8398.5013671875
736,24478,0.22,83.73,2,65853,-5639.6097746899995,65740,0.001,1594344.2296875,8440.1365234375
737,24524,0.22,83.73,2,65953,-5663.5731210700005,65840,0.001,1642783.9748046875,8532.3693359375
738,24540,0.22,83.73,2,66053,-5723.91322608,65940,0.001,1960077.9609375,8478.41630859375
739,24552,0.23,82.77,2,66057,-5662.670750070001,,,,
740,24557,0.24,81.91,2,66071,-5621.5920001,65960,0.001,1934126.81015625,8455.36552734375
741,24579,0.23,82.78,2,66171,-5691.95605362,66060,0.001,1283730.6703125,8455.7333984375
742,24633,0.23,82.78,2,66271,-5632.36519582,66160,0.001,1679858.48125,8448.430078125
743,24658,0.23,82.78,2,66371,-5623.10917623,66260,0.001,1353309.3205078125,8523.9517578125
744,24662,0.24,81.92,2,66385,-5549.59579797,66280,0.001,1789498.402734375,8436.23212890625
745,24675,0.25,81.5,2,66443,-5504.163849859999,66340,0.001,1687847.660546875,8470.70361328125
746,24714,0.25,81.5,2,66543,-5489.9322453899995,66440,0.001,1517030.133203125,8438.87666015625
747,24737,0.25,81.5,2,66643,-5479.935973609999,66540,0.001,1505966.8732421875,8484.74384765625
748,24748,0.25,81.69,2,66663,-5486.50820114,66560,0.001,1640055.83828125,8420.67705078125
749,24778,0.26,80.87,2,66681,-5418.511903919999,66580,0.001,1981220.71796875,8471.09609375
750,24801,0.25,81.59,2,66781,-5508.280820499998,66680,0.001,934762.5498046875,8553.63720703125
751,24819,0.26,80.68,2,66790,-5479.5088554899985,,,,
752,24852,0.26,80.68,2,66890,-5469.242740999999,66780,0.001,1771579.50859375,8504.43193359375
753,24929,0.26,80.68,2,66990,-5520.801214499999,66880,0.001,1506277.42734375,8530.68955078125
754,24949,0.25,81.63,2,67090,-5564.3615353899995,66980,0.001,1640368.891015625,8543.43798828125
755,24975,0.25,81.63,2,67190,-5548.91120764,67080,0.001,2221295.933984375,8460.0515625
756,25043,0.25,81.63,2,67290,-5569.192507740001,67180,0.001,1959926.616796875,8530.294921875
757,25076,0.24,82.3,2,67390,-5592.56309701,67280,0.001,1558542.830859375,8569.688671875
758,25094,0.24,82.3,2,67490,-5545.95447679,67380,0.001,2463398.313671875,8489.5544921875
759,25120,0.25,82.18,2,67578,-5507.58108642,67460,0.001,1700141.437890625,8572.1619140625
760,25167,0.25,82.18,2,67678,-5581.308798610001,67560,0.001,1953320.18125,8582.1119140625
761,25193,0.24,82.59,2,67778,-5612.676133480001,67660,0.001,1573065.192578125,8615.43916015625
762,25255,0.23,83.12,2,67878,-5675.4169145099995,67760,0.001,1348150.078125,8595.33828125
763,25280,0.23,83.12,2,67978,-5693.90464475,67860,0.001,1116201.634375,8586.5244140625
764,25282,0.24,82.15,2,67981,-5640.468060280001,67880,0.001,1515045.540234375,8635.1095703125
765,25314,0.24,82.15,2,68081,-5614.817386769999,67980,0.001,1587949.7609375,8609.75341796875
766,25318,0.25,81.27,2,68093,-5581.51855774,,,,
767,25395,0.26,80.73,2,68139,-5524.17802564,68020,0.001,1586609.158203125,8624.1681640625
768,25408,0.27,80.04,2,68170,-5429.658366609998,68060,0.001,2080125.00625,8640.47109375
769,25435,0.27,80.04,2,68270,-5452.433173019999,68160,0.001,1665869.93359375,8677.24169921875
770,25450,0.27,80.04,2,68370,-5499.923187809999,68260,0.001,1757431.70625,8596.9861328125
771,25455,0.28,79.22,2,68388,-5410.92851692,68280,0.001,1552651.363671875,8617.81484375
772,25498,0.27,79.47,2,68488,-5429.3212166,68380,0.001,1651956.888671875,8700.44814453125
773,25535,0.27,79.47,2,68588,-5390.5906286300005,68480,0.001,1966633.0171875,8632.92265625
774,25581,0.27,79.47,2,68688,-5574.80033398,68580,0.001,1236969.25078125,8647.096875
775,25606,0.27,79.47,2,68788,-5562.84800517,68680,0.001,1531007.41875,8671.42568359375
776,25646,0.27,79.47,2,68888,-5523.65255324,68780,0.001,1278965.69140625,8710.10615234375
777,25678,0.26,80.03,2,68988,-5607.52552897,68880,0.001,2124995.54296875,8657.316015625
778,25721,0.26,80.03,2,69088,-5569.6325312300005,68980,0.001,1281755.18984375,8760.35830078125
779,25762,0.26,80.03,2,69188,-5683.323722540001,69080,0.001,1121574.384765625,8715.60634765625
780,25792,0.25,80.19,2,69288,-5785.080990620002,69180,0.001,1758145.654296875,8711.336328125
781,25850,0.25,80.19,2,69388,-5723.078906340001,69280,0.001,2000967.4765625,8692.29453125
782,25882,0.24,80.99,2,69488,-5804.193268260001,69380,0.001,1389616.969140625,8733.9513671875
783,25900,0.24,80.87,2,69515,-5795.094761080001,69400,0.001,1535029.2216796875,8759.91767578125
784,25916,0.24,80.87,2,69615,-5776.1174151800005,69500,0.001,1856524.074609375,8743.6193359375
785,25947,0.25,80.74,2,69702,-5740.98897538,69600,0.001,1280081.727734375,8707.350390625
786,25989,0.25,80.74,2,69802,-5654.889893699999,69700,0.001,1930725.933203125,8739.6505859375
787,26017,0.25,80.74,2,69902,-5685.9461026300005,69800,0.001,1499348.569921875,8780.775390625
788,26096,0.24,81.71,2,70002,-5803.63272247,69900,0.001,1797268.56171875,8738.423046875
789,26135,0.24,81.71,2,70102,-5792.52026511,70000,0.001,1319332.0359375,8792.37890625
790,26172,0.24,81.71,2,70202,-5796.519175550001,70100,0.001,1803005.7765625,8732.3423828125
791,26200,0.24,81.71,2,70302,-6536.237912229999,70200,0.001,2242801.35,8775.8046875
792,26235,0.25,80.88,2,70319,-6424.03200511,,,,
793,26274,0.25,80.88,2,70419,-6404.49860152,70300,0.001,1861633.2525390624,8790.6482421875
794,26344,0.25,80.88,2,70519,-6353.274099490001,70400,0.001,1593547.619140625,8838.0701171875
795,26368,0.26,80.01,2,70532,-6302.284575840001,70420,0.001,1801823.8921875,8843.55673828125
796,26395,0.26,80.01,2,70632,-6323.814386100002,70520,0.001,1460815.62265625,8845.39443359375
797,26427,0.26,80.01,2,70732,-6324.07343709,70620,0.001,1608775.682421875,8800.57685546875
798,26500,0.26,80.01,2,70832,-6304.823781790001,70720,0.001,2156932.05703125,8799.103125
799,26523,0.26,80.01,2,70932,-6280.3190997500005,70820,0.001,1989660.7740234374,8805.371484375
800,26539,0.26,80.01,2,71032,-6323.443102630001,70920,0.001,1771162.60078125,8832.49345703125
801,26563,0.25,80.72,2,71132,-6355.10656081,71020,0.001,1833762.14609375,8908.10166015625
802,26584,0.24,81.64,2,71232,-6399.9738919599995,71120,0.001,1905138.76171875,8856.38837890625
803,26619,0.24,81.64,2,71332,-6470.402891819998,71220,0.001,1691843.1359375,8944.2271484375
804,26673,0.25,80.73,2,71341,-6402.055695309999,71240,0.001,1297557.4296875,8913.75654296875
805,26689,0.25,81.03,2,71383,-6403.06443935,71280,0.001,2137084.1671875,8839.6927734375
806,26726,0.25,81.03,2,71483,-6377.18666977,71380,0.001,1483506.76640625,8937.4607421875
807,26749,0.24,82.0,2,71583,-6409.5492993100015,71480,0.001,1472136.484765625,8970.5837890625
808,26788,0.25,81.47,2,71630,-6379.89083167,71520,0.001,1884499.39453125,8885.21728515625
809,26840,0.25,81.82,2,71678,-6389.6341742800005,71560,0.001,2028125.494921875,8898.64580078125
810,26872,0.25,81.82,2,71778,-6338.961539160002,71660,0.001,1511742.3140625,8987.35400390625
811,26910,0.25,81.82,2,71878,-6369.541594750001,71760,0.001,2101603.953125,8946.74462890625
812,26963,0.24,82.53,2,71978,-6419.378205340001,71860,0.001,1447010.86015625,8887.44150390625
813,27002,0.24,82.53,2,72078,-6401.941289029999,71960,0.001,2009025.701171875,9004.674609375
814,27040,0.25,81.64,2,72089,-6370.267337169998,71980,0.001,1735123.05078125,8925.04423828125
815,27074,0.25,81.64,2,72189,-6379.89388722,72080,0.001,2011015.033984375,8954.7216796875
816,27121,0.25,81.64,2,72289,-6378.263749529999,72180,0.001,2116312.171484375,8939.12294921875
817,27138,0.25,81.64,2,72389,-6336.91686338,72280,0.001,2131031.14453125,8891.4177734375
818,27229,0.25,81.64,2,72489,-6287.73204469,72380,0.001,2419931.54453125,8927.630078125
819,27253,0.25,81.64,2,72589,-6290.480139050001,72480,0.001,1749573.57265625,9024.30166015625
820,27287,0.25,81.64,2,72689,-6258.163613059999,72580,0.001,1133925.89921875,9065.76650390625
821,27299,0.26,80.66,2,72691,-6161.927883449999,,,,
822,27310,0.26,80.79,2,72712,-6166.7031935099985,72600,0.001,1273440.75625,9047.7087890625
823,27328,0.26,80.79,2,72812,-6163.562234629998,72700,0.001,2109532.176953125,9030.7021484375
824,27356,0.26,80.79,2,72912,-6134.1734694199995,72800,0.001,2439369.846875,8918.90673828125
825,27384,0.26,80.79,2,73012,-6120.87310931,72900,0.001,2189409.1796875,8959.35
826,27405,0.26,81.24,2,73061,-6136.315772790001,72960,0.001,1954648.34921875,9063.53681640625
827,27423,0.26,81.14,2,73067,-6132.864764330001,,,,
828,27479,0.27,80.36,2,73089,-6083.673401700001,72980,0.001,2175685.9703125,9061.99541015625
829,27511,0.27,80.36,2,73189,-6079.35765873,73080,0.001,1732802.40703125,9020.00234375
830,27532,0.27,80.36,2,73289,-6113.167443009999,73180,0.001,2142330.22265625,9075.74111328125
