train/actor_loss,rollout/success rate,time/total timesteps,train/critic_loss,time/time_elapsed,rollout/ep_rew_mean,train/n_updates,rollout/ep_len_mean,time/episodes,time/fps,train/learning_rate
,0.57,138408,,17106,-4541.527931850001,,55.54,1747,8,
12504.1501953125,0.57,138508,4557738.978125,17183,-4542.66980839,138400,55.54,1748,8,0.001
12503.0966796875,0.57,138608,4012136.0125,17225,-4528.40508321,138500,55.54,1749,8,0.001
12452.1388671875,0.58,138625,4796636.5078125,17231,-4497.8013394,138520,54.71,1750,8,0.001
12622.748828125,0.58,138725,4092221.37421875,17268,-4530.060926100001,138620,54.71,1751,8,0.001
12579.5947265625,0.57,138825,4311276.1484375,17302,-4636.87204277,138720,55.53,1752,8,0.001
12489.02255859375,0.56,138925,5024559.959375,17350,-4635.39798881,138820,55.86,1753,8,0.001
,0.57,138934,,17389,-4564.44585644,,54.95,1754,7,
12591.70146484375,0.58,138945,3890530.03671875,17433,-4469.7755396,138840,54.06,1755,7,0.001
12418.2361328125,0.57,139045,5806136.2265625,17507,-4545.2063345100005,138940,54.93,1756,7,0.001
,0.57,139055,,17525,-4533.80394258,,54.46,1757,7,
12530.08037109375,0.57,139155,5021470.6390625,17562,-4534.42259913,139040,54.46,1758,7,0.001
,0.58,139159,,17594,-4497.90018707,,53.5,1759,7,
12576.8134765625,0.59,139189,2889089.81328125,17603,-4446.729913309999,139080,52.8,1760,7,0.001
12627.7123046875,0.6,139253,2711979.05390625,17617,-4396.59965468,139140,52.44,1761,7,0.001
12689.35078125,0.61,139300,3266736.36640625,17638,-4503.542192479999,139180,51.91,1762,7,0.001
12526.740234375,0.61,139374,4607142.565625,17689,-4554.939487989999,139260,52.61,1763,7,0.001
,0.61,139375,,17746,-4542.514431629999,,52.34,1764,7,
12537.61787109375,0.61,139475,4454912.39375,17770,-4500.93368846,139360,52.34,1765,7,0.001
12609.19580078125,0.62,139532,4047136.74296875,17791,-4476.633747919999,139420,51.91,1766,7,0.001
12570.4150390625,0.62,139620,2975788.83125,17809,-4518.00189821,139500,52.76,1767,7,0.001
12628.34833984375,0.61,139720,4245150.2125,17832,-4569.17374551,139600,53.54,1768,7,0.001
12547.41591796875,0.62,139738,4030946.284375,17843,-4355.6383322,139620,52.72,1769,7,0.001
12594.6611328125,0.62,139838,3545560.2734375,17898,-4398.57183084,139720,52.72,1770,7,0.001
12531.4845703125,0.62,139847,3971462.98828125,17901,-4402.58784141,139740,52.75,1771,7,0.001
12688.51201171875,0.61,139947,3673699.7453125,17932,-4431.6835456,139840,53.44,1772,7,0.001
,0.61,139956,,17940,-4371.971085960001,,53.43,1773,7,
12460.6978515625,0.61,139962,5461785.85234375,17978,-4373.41224475,139860,53.45,1774,7,0.001
,0.61,139979,,17994,-4382.49677329,,53.53,1775,7,
12571.53505859375,0.61,139992,4313162.03984375,18008,-4341.69274417,139880,53.09,1776,7,0.001
12591.5232421875,0.61,140092,4293350.89140625,18032,-4341.040003930001,139980,53.09,1777,7,0.001
12624.8021484375,0.61,140192,4167585.86953125,18061,-4322.0294019600005,140080,53.09,1778,7,0.001
,0.62,140195,,18073,-4268.246050350001,,52.12,1779,7,
,0.63,140200,,18080,-4193.26548558,,51.17,1780,7,
12538.86826171875,0.64,140280,3867274.99921875,18100,-4123.90677443,140160,50.97,1781,7,0.001
12567.35771484375,0.65,140297,4972723.4515625,18120,-3405.2805609499997,140180,50.14,1782,7,0.001
12675.81806640625,0.64,140397,3912039.29609375,18158,-3405.60526675,140280,50.43,1783,7,0.001
12449.05166015625,0.64,140416,5520209.40390625,18186,-3438.55056989,140300,50.37,1784,7,0.001
12588.5666015625,0.63,140516,4745942.08203125,18219,-3495.2169436900003,140400,51.29,1785,7,0.001
12568.19609375,0.64,140548,4453279.4671875,18233,-3475.7578618900006,140440,50.61,1786,7,0.001
12553.741015625,0.64,140591,5153204.6546875,18244,-3510.3038264599995,140480,50.96,1787,7,0.001
12671.9859375,0.64,140691,3526893.50390625,18268,-3538.1238698699995,140580,50.96,1788,7,0.001
12638.2494140625,0.64,140712,4475405.93828125,18275,-3544.4021506699996,140600,51.06,1789,7,0.001
12639.00859375,0.64,140736,4195987.33984375,18283,-3523.3141141699994,140620,51.18,1790,7,0.001
12562.40927734375,0.64,140827,4494712.1328125,18332,-3656.95043704,140720,51.7,1791,7,0.001
12638.1201171875,0.63,140927,5015292.38046875,18358,-3732.1990479200003,140820,52.64,1792,7,0.001
12575.84384765625,0.62,141027,5405649.80625,18413,-3743.965351980001,140920,52.89,1793,7,0.001
12597.40654296875,0.61,141127,4231219.32890625,18445,-3775.63788573,141020,53.7,1794,7,0.001
12639.54228515625,0.6,141227,4450478.68203125,18476,-3821.2485184,141120,54.63,1795,7,0.001
,0.61,141229,,18482,-3757.3441817000003,,53.65,1796,7,
12566.9740234375,0.62,141243,4362701.66015625,18487,-3524.280959399999,141140,52.79,1797,7,0.001
,0.63,141247,,18489,-3484.6589200199996,,51.83,1798,7,
12557.48359375,0.63,141292,5414515.4390625,18504,-3395.9686089599995,141180,51.61,1799,7,0.001
,0.63,141297,,18526,-3393.58432521,,51.54,1800,7,
12678.1982421875,0.63,141345,3447269.29296875,18537,-3402.552318399999,141240,51.92,1801,7,0.001
12618.91494140625,0.63,141390,2931220.27265625,18569,-3414.2331238799998,141280,52.26,1802,7,0.001
12520.12568359375,0.63,141412,5320944.3046875,18575,-3419.36628509,141300,52.38,1803,7,0.001
12559.2685546875,0.62,141512,4826587.6828125,18624,-3467.02377974,141400,53.36,1804,7,0.001
,0.63,141517,,18631,-3388.3134326400004,,52.41,1805,7,
,0.63,141520,,18653,-3385.63593177,,52.31,1806,7,
12593.1134765625,0.64,141525,4085533.32890625,18665,-3277.9801980699995,141420,51.36,1807,7,0.001
12593.70439453125,0.64,141625,4027273.746875,18698,-3323.932982959999,141520,51.36,1808,7,0.001
12594.325390625,0.65,141687,4532665.0890625,18715,-3310.126766829999,141580,50.98,1809,7,0.001
12620.91044921875,0.65,141722,4616451.5234375,18737,-3322.6768812899995,141620,51.29,1810,7,0.001
,0.65,141730,,18740,-3324.112932779999,,51.25,1811,7,
12598.41875,0.65,141830,5265110.20625,18765,-3328.4746063999996,141720,51.25,1812,7,0.001
12622.33388671875,0.65,141900,4303040.22265625,18780,-3354.79877368,141780,51.9,1813,7,0.001
12568.3388671875,0.65,142000,6211800.4453125,18821,-3379.06145322,141880,51.9,1814,7,0.001
12570.33251953125,0.64,142100,4010422.959375,18853,-3678.18291838,141980,52.85,1815,7,0.001
12592.45068359375,0.63,142200,5752373.03359375,18885,-3742.80687118,142080,53.78,1816,7,0.001
12582.34404296875,0.63,142300,3938365.39921875,18916,-3706.984933260001,142180,53.78,1817,7,0.001
12682.24384765625,0.64,142316,4176371.57734375,18926,-3661.479389530001,142200,52.94,1818,7,0.001
12567.54267578125,0.64,142416,4848105.725,18951,-3678.4432659900003,142300,52.94,1819,7,0.001
12677.55859375,0.64,142421,2649664.2296875,18978,-3668.5229659499996,142320,52.68,1820,7,0.001
12662.7189453125,0.63,142521,4261674.815625,19008,-3764.2709753199997,142420,53.53,1821,7,0.001
,0.63,142533,,19022,-3762.4925167,,53.48,1822,7,
12651.5041015625,0.62,142633,3918022.140625,19062,-3811.09314587,142520,54.33,1823,7,0.001
12721.9701171875,0.62,142733,3509399.57109375,19104,-3732.6936868800003,142620,54.33,1824,7,0.001
12515.16708984375,0.61,142833,5230286.659375,19126,-3806.11271886,142720,55.1,1825,7,0.001
12663.88056640625,0.61,142874,2511949.42265625,19144,-3819.2882373300004,142760,55.23,1826,7,0.001
12621.9326171875,0.6,142974,3411103.0578125,19177,-3858.9880459,142860,56.13,1827,7,0.001
12694.2416015625,0.59,143074,4189692.178125,19201,-3906.9377613899997,142960,56.96,1828,7,0.001
12651.27041015625,0.6,143099,4119686.69453125,19218,-3826.8782809000004,142980,56.21,1829,7,0.001
12610.7634765625,0.61,143165,4339081.9328125,19243,-3786.01544144,143060,55.87,1830,7,0.001
12634.29365234375,0.62,143193,5917131.64296875,19300,-3738.88143393,143080,55.15,1831,7,0.001
12554.4216796875,0.63,143291,4589250.553125,19348,-3787.1643712799996,143180,55.13,1832,7,0.001
,0.63,143300,,19361,-3800.3538164799998,,55.15,1833,7,
12590.8458984375,0.63,143312,5004552.090625,19375,-3814.6128215300005,143200,55.24,1834,7,0.001
12641.90478515625,0.62,143412,4644762.1453125,19450,-3876.1227908500005,143300,55.69,1835,7,0.001
12700.960546875,0.61,143512,4337220.209375,19480,-3880.45084775,143400,55.86,1836,7,0.001
12674.8953125,0.61,143527,3974700.06875,19485,-3883.5675532700006,143420,55.99,1837,7,0.001
12605.1408203125,0.62,143554,6090360.4671875,19507,-3843.6375543900003,143440,55.26,1838,7,0.001
12749.252734375,0.62,143654,3143036.0375,19539,-3838.5612982100006,143540,55.26,1839,7,0.001
12638.27138671875,0.62,143666,5503361.82578125,19557,-3841.6498592499997,143560,55.32,1840,7,0.001
12645.70771484375,0.62,143765,4525057.396875,19589,-3914.93425696,143660,56.19,1841,7,0.001
,0.63,143778,,19599,-3871.8946042,,55.32,1842,7,
12619.55263671875,0.63,143802,4612509.11953125,19606,-3862.9578437799996,143700,55.04,1843,7,0.001
12665.80576171875,0.62,143902,4408757.8640625,19629,-3898.620489269999,143800,55.29,1844,7,0.001
12707.6185546875,0.62,143960,4306485.0921875,19642,-3912.2982302600008,143840,55.64,1845,7,0.001
12606.738671875,0.61,144060,4412063.440625,19688,-3961.79016262,143940,56.59,1846,7,0.001
12600.3154296875,0.61,144071,4991885.021875,19697,-3964.1799444099997,143960,56.63,1847,7,0.001
12590.08876953125,0.61,144171,5843557.3890625,19724,-3998.0271866800003,144060,56.63,1848,7,0.001
12732.50458984375,0.62,144183,4271077.590625,19733,-3953.3791876100004,144080,55.75,1849,7,0.001
12693.17197265625,0.61,144283,4435385.98359375,19747,-4007.36282514,144180,56.58,1850,7,0.001
,0.62,144289,,19750,-3906.1520340500006,,55.64,1851,7,
,0.63,144295,,19757,-3796.77228691,,54.7,1852,7,
12629.811328125,0.64,144302,4506252.06796875,19765,-3708.3303163100004,144200,53.77,1853,7,0.001
,0.64,144308,,19778,-3706.3100187699997,,53.74,1854,7,
12570.68447265625,0.64,144321,5613821.13671875,19787,-3686.9592749200006,144220,53.76,1855,7,0.001
,0.65,144327,,19804,-3607.9579650199994,,52.82,1856,7,
12599.94609375,0.64,144427,5086502.796875,19843,-3697.0494686899997,144320,53.72,1857,7,0.001
12594.14033203125,0.64,144527,4981643.5359375,19881,-3727.0694471799998,144420,53.72,1858,7,0.001
12708.57470703125,0.63,144627,3179700.9609375,19916,-3830.90479395,144520,54.68,1859,7,0.001
12696.7357421875,0.62,144727,4979664.103125,19955,-3868.5358478000003,144620,55.38,1860,7,0.001
12700.98994140625,0.61,144827,3645732.84765625,19976,-3874.6018290099996,144720,55.74,1861,7,0.001
,0.61,144839,,19990,-3733.2047329800007,,55.39,1862,7,
12619.42939453125,0.6,144939,5354989.58125,20019,-3727.69442251,144820,55.65,1863,7,0.001
12704.97861328125,0.59,145039,3446987.41484375,20074,-3852.00761101,144920,56.64,1864,7,0.001
12658.86708984375,0.6,145055,3574325.69921875,20089,-3813.7018478900004,144940,55.8,1865,7,0.001
12668.4306640625,0.59,145155,5285167.478125,20113,-3863.9678614000004,145040,56.23,1866,7,0.001
,0.59,145158,,20141,-3821.2694041499994,,55.38,1867,7,
12678.1296875,0.6,145252,4198917.3,20189,-3985.76576439,145140,55.32,1868,7,0.001
12694.63017578125,0.59,145352,4445612.2734375,20236,-4035.1842728800007,145240,56.14,1869,7,0.001
12661.7189453125,0.6,145370,4376596.32578125,20240,-3957.5101579599996,145260,55.32,1870,7,0.001
12680.39853515625,0.59,145470,2904561.4828125,20262,-4001.8574483799994,145360,56.23,1871,7,0.001
12745.9169921875,0.6,145541,2663479.684375,20280,-3978.4921031099993,145440,55.94,1872,7,0.001
12682.07119140625,0.59,145641,3731177.00703125,20308,-4025.84424407,145540,56.85,1873,7,0.001
,0.59,145654,,20331,-4029.757101,,56.92,1874,7,
,0.59,145656,,20353,-4014.1718905100006,,56.77,1875,7,
12632.73291015625,0.59,145666,5095953.61953125,20372,-4014.745553160001,145560,56.74,1876,7,0.001
12671.3125,0.59,145766,4004572.09921875,20411,-4001.8389934200004,145660,56.74,1877,7,0.001
,0.6,145777,,20435,-3982.6681692600005,,55.85,1878,7,
12629.0734375,0.59,145877,3684069.0484375,20493,-4023.3332792400006,145760,56.82,1879,7,0.001
12606.80107421875,0.58,145977,3435713.1984375,20520,-4075.73716958,145860,57.77,1880,7,0.001
12593.5060546875,0.57,146077,4278681.18671875,20560,-4128.18579032,145960,57.97,1881,7,0.001
12665.0177734375,0.57,146168,3656348.01015625,20580,-4146.37893825,146060,58.71,1882,7,0.001
12604.50322265625,0.57,146268,2946095.21875,20630,-4196.093948499999,146160,58.71,1883,7,0.001
,0.57,146278,,20633,-4157.581445489999,,58.62,1884,7,
12722.90595703125,0.57,146378,3484486.540625,20662,-4134.77863235,146260,58.62,1885,7,0.001
12583.9625,0.57,146438,6189544.9953125,20687,-4150.185531579999,146320,58.9,1886,7,0.001
12687.1693359375,0.57,146517,3666292.5984375,20710,-4267.652356359999,146400,59.26,1887,7,0.001
12743.07080078125,0.58,146584,2900505.72890625,20730,-4237.094174679999,146480,58.93,1888,7,0.001
12561.6634765625,0.57,146684,5193664.425,20765,-4311.562786379999,146580,59.72,1889,7,0.001
,0.57,146700,,20861,-4298.85459674,,59.64,1890,7,
12657.78486328125,0.56,146800,4053893.2609375,20906,-4128.46864953,146680,59.73,1891,7,0.001
12585.28642578125,0.57,146830,4553878.70625,20913,-4058.366537,146720,59.03,1892,7,0.001
12607.07158203125,0.57,146930,4910871.803125,20930,-4054.16041309,146820,59.03,1893,7,0.001
,0.58,146938,,20948,-4018.9945281600003,,58.11,1894,7,
12588.9234375,0.59,146949,4843395.74765625,20982,-3976.92591863,146840,57.22,1895,7,0.001
12642.49296875,0.59,146974,4191362.8453125,20998,-3984.2933632,146860,57.45,1896,6,0.001
12638.85673828125,0.58,147074,4432693.853125,21030,-4038.3407818399996,146960,58.31,1897,6,0.001
12587.455078125,0.58,147092,4570572.88125,21046,-4046.7286669,146980,58.45,1898,6,0.001
12576.56640625,0.57,147192,3495857.528125,21075,-4188.187809949999,147080,59.0,1899,6,0.001
,0.57,147200,,21082,-4188.380299559999,,59.03,1900,6,
12513.1705078125,0.56,147300,5270977.98984375,21122,-4286.576967739999,147180,59.55,1901,6,0.001
12573.0083984375,0.56,147314,3581115.0703125,21131,-4274.92017116,147200,59.24,1902,6,0.001
12607.68037109375,0.55,147414,3307515.83125,21163,-4363.90099468,147300,60.02,1903,6,0.001
12639.34130859375,0.55,147514,3713342.9515625,21188,-4361.54247894,147400,60.02,1904,6,0.001
12650.5845703125,0.54,147614,3259284.71953125,21227,-4411.05135982,147500,60.97,1905,6,0.001
12599.68447265625,0.54,147622,5279827.0828125,21235,-4412.95061339,147520,61.02,1906,6,0.001
,0.54,147634,,21253,-4416.9746674200005,,61.09,1907,6,
12597.0017578125,0.54,147734,4503448.81953125,21299,-4314.65185041,147620,61.09,1908,6,0.001
12609.2384765625,0.53,147834,4272066.34609375,21355,-4971.337779609999,147720,61.47,1909,6,0.001
12697.18173828125,0.52,147934,3248918.890625,21395,-4992.73369712,147820,62.12,1910,6,0.001
12653.58291015625,0.52,147951,4476872.49921875,21400,-4992.7266207699995,147840,62.21,1911,6,0.001
12629.99462890625,0.53,147991,4339712.2125,21413,-4971.9484705899995,147880,61.61,1912,6,0.001
12651.1763671875,0.53,148001,5384050.771875,21421,-4947.32631753,147900,61.01,1913,6,0.001
12608.5927734375,0.53,148101,5525861.4421875,21462,-4984.5192429300005,148000,61.01,1914,6,0.001
,0.54,148112,,21471,-4676.91097171,,60.12,1915,6,
12750.65908203125,0.54,148212,3648019.2546875,21510,-4648.97647467,148100,60.12,1916,6,0.001
,0.55,148219,,21539,-4609.765209839999,,59.19,1917,6,
12751.391015625,0.54,148319,3604295.30625,21572,-4655.054075539999,148200,60.03,1918,6,0.001
12634.96943359375,0.55,148327,4636623.06171875,21575,-4601.297045,148220,59.11,1919,6,0.001
12552.4041015625,0.54,148427,4884168.05703125,21615,-4634.817150389999,148320,60.06,1920,6,0.001
12686.7701171875,0.55,148444,3826308.71640625,21621,-4539.96168738,148340,59.23,1921,6,0.001
12562.24951171875,0.54,148544,4997215.4796875,21648,-4591.06014728,148440,60.11,1922,6,0.001
,0.55,148550,,21666,-4548.99944049,,59.17,1923,6,
12611.89912109375,0.56,148587,5319075.0109375,21675,-4518.765841879999,148480,58.54,1924,6,0.001
12714.37900390625,0.56,148687,4042442.58203125,21704,-4469.70230509,148580,58.54,1925,6,0.001
12688.3001953125,0.56,148705,3877158.24453125,21714,-4453.320703009999,148600,58.31,1926,6,0.001
12625.829296875,0.56,148805,6235851.4625,21800,-4449.139881139999,148700,58.31,1927,6,0.001
,0.57,148814,,21854,-4391.13068055,,57.4,1928,6,
12687.4732421875,0.57,148822,4915037.2265625,21898,-4388.47958163,148720,57.23,1929,6,0.001
12669.06181640625,0.56,148922,4491285.975,21923,-4387.27674809,148820,57.57,1930,6,0.001
12608.89462890625,0.55,149022,5373318.803125,21965,-4439.825522210001,148920,58.29,1931,6,0.001
12701.01337890625,0.55,149070,4185891.8765625,22036,-4365.23099024,148960,57.79,1932,6,0.001
12624.34013671875,0.54,149170,5014677.3546875,22066,-4461.819615490001,149060,58.7,1933,6,0.001
12681.9810546875,0.53,149270,4442353.4125,22090,-4484.477573450001,149160,59.58,1934,6,0.001
12623.991796875,0.54,149286,6104503.17734375,22104,-4411.794756890001,149180,58.74,1935,6,0.001
12730.0474609375,0.54,149386,4377407.309375,22136,-4426.598616040001,149280,58.74,1936,6,0.001
12623.48505859375,0.54,149452,4734178.178125,22171,-4481.955474520001,149340,59.25,1937,6,0.001
12724.392578125,0.53,149552,4627169.39453125,22215,-4507.17082637,149440,59.98,1938,6,0.001
12709.52958984375,0.53,149652,3441398.59921875,22251,-4498.77247916,149540,59.98,1939,6,0.001
12657.7599609375,0.52,149752,5673589.7578125,22282,-4525.11361751,149640,60.86,1940,6,0.001
,0.52,149759,,22285,-4450.19150643,,59.94,1941,6,
12726.32763671875,0.51,149859,3866548.43828125,22313,-4561.5262388,149740,60.81,1942,6,0.001
12732.6361328125,0.5,149959,4148685.62890625,22345,-4599.9504534200005,149840,61.57,1943,6,0.001
12666.57861328125,0.5,150059,4829312.7171875,22365,-4647.308424610001,149940,61.57,1944,6,0.001
,0.5,150060,,22367,-4622.890831780001,,61.0,1945,6,
12676.35087890625,0.5,150160,5097467.2296875,22397,-4631.246631049999,150040,61.0,1946,6,0.001
12712.5712890625,0.49,150260,2603692.33046875,22441,-4654.98513568,150140,61.89,1947,6,0.001
12726.80400390625,0.5,150281,3757061.2421875,22451,-4578.7466145,150180,61.1,1948,6,0.001
,0.5,150288,,22455,-4562.985711980001,,61.05,1949,6,
,0.51,150292,,22462,-4501.534594890001,,60.09,1950,6,
12689.94267578125,0.51,150309,4389157.1234375,22469,-4506.9085421,150200,60.2,1951,6,0.001
12696.08515625,0.5,150409,3477070.39765625,22518,-4556.05447904,150300,61.14,1952,6,0.001
,0.5,150411,,22520,-4554.380044789999,,61.09,1953,6,
12765.96875,0.49,150511,3808365.26015625,22541,-4617.23591585,150400,62.03,1954,6,0.001
12714.41826171875,0.48,150611,4858577.81640625,22589,-4721.67708433,150500,62.9,1955,6,0.001
12625.225,0.47,150711,3830781.321875,22617,-4759.97269532,150600,63.84,1956,6,0.001
12739.179296875,0.48,150729,3992974.48828125,22622,-4669.694571800001,150620,63.02,1957,6,0.001
12674.6525390625,0.48,150829,3992207.20859375,22684,-4644.15441017,150720,63.02,1958,6,0.001
12794.06474609375,0.48,150929,3524315.53671875,22715,-4594.65216242,150820,63.02,1959,6,0.001
,0.49,150931,,22757,-4545.74824271,,62.04,1960,6,
12710.7197265625,0.49,151031,4820200.65625,22825,-4630.3850742899995,150920,62.04,1961,6,0.001
,0.49,151036,,22827,-4626.7002438399995,,61.97,1962,6,
12692.2203125,0.5,151073,4015728.45,22872,-4588.49186869,150960,61.34,1963,6,0.001
12726.35400390625,0.5,151173,4613353.20390625,22912,-4514.43352474,151060,61.34,1964,6,0.001
12687.08544921875,0.5,151196,5161788.228125,22929,-4517.20688382,151080,61.41,1965,6,0.001
12582.90732421875,0.51,151212,5440082.05078125,22948,-4452.72525025,151100,60.57,1966,6,0.001
12713.01044921875,0.51,151227,5599569.4609375,22977,-4457.09356159,151120,60.69,1967,6,0.001
12657.9892578125,0.5,151327,3915688.6765625,23001,-4266.26954255,151220,60.75,1968,6,0.001
12731.2833984375,0.5,151427,4186277.8296875,23026,-4255.20865645,151320,60.75,1969,6,0.001
,0.5,151438,,23045,-4253.20167999,,60.68,1970,6,
12720.00361328125,0.5,151538,3874150.9828125,23095,-4248.31884437,151420,60.68,1971,6,0.001
12725.88115234375,0.49,151638,5030348.1640625,23121,-4317.55163924,151520,60.97,1972,6,0.001
12620.55751953125,0.49,151738,4022089.53203125,23166,-4313.019498670001,151620,60.97,1973,6,0.001
12639.645703125,0.48,151838,4928473.184375,23191,-4364.76684804,151720,61.84,1974,6,0.001
12608.28056640625,0.48,151844,5457675.9515625,23224,-4378.28118781,151740,61.88,1975,6,0.001
,0.48,151848,,23241,-4374.06183057,,61.82,1976,6,
12700.40380859375,0.48,151948,4486573.1625,23270,-4389.960948749999,151840,61.82,1977,6,0.001
12685.776171875,0.48,151966,4012150.1984375,23285,-4362.50983053,151860,61.89,1978,6,0.001
12665.72626953125,0.48,152066,4355945.89375,23309,-4352.490899089999,151960,61.89,1979,6,0.001
12648.9806640625,0.48,152166,4159883.8875,23341,-4344.58907035,152060,61.89,1980,6,0.001
12720.32626953125,0.49,152185,4617678.753125,23357,-4272.92985965,152080,61.08,1981,6,0.001
,0.49,152189,,23394,-4250.1867763,,60.21,1982,6,
12665.11748046875,0.5,152244,4346505.075,23408,-4217.86536637,152140,59.76,1983,6,0.001
,0.5,152254,,23451,-4218.7377326999995,,59.76,1984,6,
,0.51,152257,,23478,-4182.98658747,,58.79,1985,6,
12590.8314453125,0.5,152357,5044941.759375,23499,-4221.711680460001,152240,59.19,1986,6,0.001
12516.73642578125,0.49,152457,6810131.45625,23534,-4135.91930425,152340,59.4,1987,6,0.001
12703.6009765625,0.48,152557,2696724.3640625,23559,-4144.8282901699995,152440,59.73,1988,6,0.001
12695.28447265625,0.48,152657,3711672.12421875,23584,-4105.418004499999,152540,59.73,1989,6,0.001
12666.237109375,0.47,152757,4196101.4078125,23625,-4145.5664564399995,152640,60.57,1990,6,0.001
12714.91611328125,0.47,152857,4981852.59921875,23696,-4142.214707009999,152740,60.57,1991,6,0.001
12749.51826171875,0.47,152868,3094059.38984375,23714,-4137.985003569999,152760,60.38,1992,6,0.001
12714.4904296875,0.47,152968,4610025.6859375,23770,-4197.33615611,152860,60.38,1993,6,0.001
,0.47,152973,,23787,-4196.473193649999,,60.35,1994,6,
12702.61416015625,0.46,153073,4682988.53203125,23824,-4464.132162619999,152960,61.24,1995,6,0.001
,0.46,153079,,23842,-4459.37127592,,61.05,1996,6,
12672.933984375,0.47,153104,4442291.34296875,23850,-4427.76937399,153000,60.3,1997,6,0.001
,0.47,153119,,23859,-4422.59455052,,60.27,1998,6,
12619.91298828125,0.48,153130,5063555.2078125,23868,-4278.30931976,153020,59.38,1999,6,0.001
12699.13701171875,0.47,153230,3777359.6984375,23905,-4345.13764509,153120,60.3,2000,6,0.001
12645.86826171875,0.48,153252,4853667.28359375,23912,-4236.752517489999,153140,59.52,2001,6,0.001
,0.48,153254,,23914,-4233.97242571,,59.4,2002,6,
12724.45576171875,0.49,153278,3973614.146875,23920,-4144.902190479999,153160,58.64,2003,6,0.001
12619.3810546875,0.5,153292,4444732.6765625,23925,-4103.93617206,153180,57.78,2004,6,0.001
12587.274609375,0.51,153345,5214976.6140625,23944,-4072.833878649999,153240,57.31,2005,6,0.001
12733.0306640625,0.5,153445,4829137.5125,23992,-4152.370339149999,153340,58.23,2006,6,0.001
,0.5,153455,,23996,-4150.113190239999,,58.21,2007,6,
12674.8953125,0.51,153463,3661816.5875,23999,-4105.650867539999,153360,57.29,2008,6,0.001
12655.77412109375,0.51,153563,4431323.728125,24018,-3479.2703525099996,153460,57.29,2009,6,0.001
,0.52,153573,,24026,-3448.4030982599998,,56.39,2010,6,
12709.57685546875,0.51,153673,3652665.31171875,24100,-3500.20844989,153560,57.22,2011,6,0.001
12694.5591796875,0.51,153685,4235933.51953125,24109,-3458.02142783,153580,56.94,2012,6,0.001
12638.86640625,0.51,153733,4291374.26015625,24138,-3508.39810543,153620,57.32,2013,6,0.001
12693.16826171875,0.51,153833,3136563.77734375,24179,-3449.64992814,153720,57.32,2014,6,0.001
12782.10302734375,0.5,153933,3375456.60859375,24217,-3482.64002974,153820,58.21,2015,6,0.001
12667.88828125,0.51,153946,4386807.165625,24221,-3447.1446663799998,153840,57.34,2016,6,0.001
12697.3044921875,0.5,154046,3649048.12734375,24262,-3487.2441347199992,153940,58.27,2017,6,0.001
12595.3275390625,0.51,154114,6078678.26796875,24306,-3502.209676279999,154000,57.95,2018,6,0.001
12738.02314453125,0.51,154150,4002686.975,24331,-3510.466808499999,154040,58.23,2019,6,0.001
,0.52,154158,,24364,-3477.18213687,,57.31,2020,6,
12743.094140625,0.51,154258,2982667.684375,24417,-3514.0810173999994,154140,58.14,2021,6,0.001
12562.56416015625,0.52,154274,5567654.384375,24437,-3463.53907687,154160,57.3,2022,6,0.001
12756.495703125,0.52,154328,4254611.01171875,24460,-3482.7045995899994,154220,57.78,2023,6,0.001
12718.506640625,0.51,154428,3632781.15625,24484,-3521.91399745,154320,58.41,2024,6,0.001
,0.52,154436,,24512,-3484.9354256899996,,57.49,2025,6,
12657.63515625,0.51,154536,5606644.69375,24544,-3563.7529372100007,154420,58.31,2026,6,0.001
12680.01201171875,0.52,154547,4277542.225,24553,-3529.7190091200005,154440,57.42,2027,6,0.001
12781.42138671875,0.52,154570,3239922.30078125,24589,-3532.5792893900007,154460,57.56,2028,6,0.001
12673.1654296875,0.52,154584,4577334.8328125,24624,-3532.4319232300004,154480,57.62,2029,6,0.001
,0.53,154585,,24626,-3495.65279741,,56.63,2030,6,
,0.54,154598,,24650,-3434.1892703900003,,55.76,2031,6,
12639.36533203125,0.54,154613,4701641.3671875,24670,-3418.75713903,154500,55.43,2032,6,0.001
12686.53974609375,0.55,154624,4526485.6046875,24674,-3311.54450601,154520,54.54,2033,6,0.001
12721.0578125,0.55,154724,3389376.84921875,24690,-3345.4550193800005,154620,54.54,2034,6,0.001
12712.5701171875,0.55,154756,5199400.1015625,24709,-3355.9109753800003,154640,54.7,2035,6,0.001
12681.68203125,0.56,154773,5697898.584375,24754,-3313.05666387,154660,53.87,2036,6,0.001
12513.26943359375,0.55,154873,5955858.1890625,24803,-3309.292288710001,154760,54.21,2037,6,0.001
,0.56,154878,,24810,-3276.6676821500005,,53.26,2038,6,
12701.4490234375,0.57,154882,4495953.8640625,24813,-3239.89581907,154780,52.3,2039,6,0.001
12703.45576171875,0.57,154982,4513699.35,24843,-3281.9544770999996,154880,52.3,2040,6,0.001
,0.57,154988,,24851,-3281.7820736400004,,52.29,2041,6,
12634.11787109375,0.57,155088,5905119.4,24887,-3221.89613933,154980,52.29,2042,6,0.001
12692.136328125,0.57,155188,4925176.76875,24917,-3220.5518482999996,155080,52.29,2043,6,0.001
,0.58,155197,,24920,-3101.8997065800004,,51.38,2044,6,
12690.7759765625,0.57,155297,3784392.36796875,24956,-3131.4595448100004,155180,52.37,2045,6,0.001
